Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,25829211.661985077,14338288.257693717,25829211.661985077,5572771.512259532 
 01/01  02:00:00,,,28451453.227979444,13548426.845764037,28451453.227979444,9689104.989643209 
 01/01  03:00:00,,,26263499.172659334,13591712.666568777,26263499.17265933,7479428.155047429 
 01/01  04:00:00,,,27366754.72066795,13466865.855553377,27366754.72066795,8621432.588062292 
 01/01  05:00:00,,,26490482.43063179,13841406.288599579,26490482.43063179,7002712.371212799 
 01/01  06:00:00,,,30114820.20946011,14715333.96570738,30114820.209460106,9747334.933168061 
 01/01  07:00:00,,,34352321.33242167,15816027.915906796,34352321.33242166,10079792.85781011 
 01/01  08:00:00,,,31320590.527157374,16083910.10389318,31320590.527157366,11009802.906535778 
 01/01  09:00:00,,,30642735.32554219,16726189.74035206,30642735.32554219,10497522.198545808 
 01/01  10:00:00,,,31168829.574479535,17102176.829222225,31168829.574479535,10634006.515420243 
 01/01  11:00:00,,,33353195.708692197,18341228.17939985,33353195.708692193,11575717.1549244 
 01/01  12:00:00,,,41696435.927566476,22406453.439698588,41696435.92756647,15586691.90528102 
 01/01  13:00:00,,,38608156.05778633,18466557.209023237,38608156.05778633,16168503.622757588 
 01/01  14:00:00,,,38059510.03745408,18215899.149776462,38059510.03745408,16412461.619306576 
 01/01  15:00:00,,,37682931.258451395,17965241.090529688,37682931.258451395,16276354.85398146 
 01/01  16:00:00,,,35218361.83002698,17965241.090529688,35218361.83002698,13819936.637028199 
 01/01  17:00:00,,,33648274.90767738,18035009.520685453,33648274.907677375,12301827.745639408 
 01/01  18:00:00,,,36167253.91948276,18859647.276613172,36167253.91948275,11522552.07382849 
 01/01  19:00:00,,,37024074.84688528,18828339.31088701,37024074.84688528,9939520.446084613 
 01/01  20:00:00,,,36534387.311064035,18577681.251640234,36534387.31106403,9307351.119857814 
 01/01  21:00:00,,,36355135.4746687,18327023.192393456,36355135.47466869,9419604.931950387 
 01/01  22:00:00,,,34351048.0186609,18076365.13314668,34351048.0186609,7900027.354891377 
 01/01  23:00:00,,,29617802.68603039,16468234.240539752,29617802.686030388,5083055.886612817 
 01/01  24:00:00,,,31877834.42188023,18445108.796157524,31877834.42188023,4986675.274740589 
 01/02  01:00:00,,,25270069.587343372,14082525.2636567,25270069.587343372,4951082.5939649185 
 01/02  02:00:00,,,21124205.605018727,13548426.845764037,21124205.605018727,2392208.2332744473 
 01/02  03:00:00,,,20817588.740804974,13591712.666568777,20817588.74080497,2018519.5049482684 
 01/02  04:00:00,,,21409866.623555545,13466865.855553377,21409866.62355554,2689609.7947484436 
 01/02  05:00:00,,,21532442.23948149,13841406.288599579,21532442.239481486,2074335.9176031945 
 01/02  06:00:00,,,26103296.76802381,15284884.11642071,26103296.76802381,5457674.197529762 
 01/02  07:00:00,,,29789605.61236223,16489355.639998067,29789605.612362225,5199445.905241797 
 01/02  08:00:00,,,25521729.618095633,16283443.89864282,25521729.61809563,5370035.436604315 
 01/02  09:00:00,,,25392573.718145695,17032377.28369835,25392573.718145695,5273617.7016269965 
 01/02  10:00:00,,,25701145.67436016,17408364.372568514,25701145.67436016,5145730.988159222 
 01/02  11:00:00,,,27098603.302426524,18953615.31075105,27098603.302426524,4924234.1569707375 
 01/02  12:00:00,,,32952602.20840534,23018840.571049787,32952602.20840534,6285613.661507572 
 01/02  13:00:00,,,29519333.126997728,19078944.340374436,29519333.126997728,6469295.786652332 
 01/02  14:00:00,,,30256652.19512756,18828286.281127658,30256652.195127554,8014678.347284359 
 01/02  15:00:00,,,30721282.470443904,18577628.221880883,30721282.470443897,8713266.359603804 
 01/02  16:00:00,,,29220371.47806038,18577628.221880883,29220371.47806037,7231278.188015537 
 01/02  17:00:00,,,29016375.07558616,18953615.31075105,29016375.075586155,6768640.57206871 
 01/02  18:00:00,,,31667640.1611141,19883231.044545025,31667640.161114097,6010277.9691987615 
 01/02  19:00:00,,,33602320.25272687,20268948.56103151,33602320.25272686,5090348.8165772045 
 01/02  20:00:00,,,33686403.756433606,20018290.50178474,33686403.7564336,5051493.7435018625 
 01/02  21:00:00,,,33467358.960098617,19767632.44253796,33467358.96009861,5143962.620961021 
 01/02  22:00:00,,,32921249.49058239,19516974.38329118,32921249.490582384,5110513.985029213 
 01/02  23:00:00,,,29495479.595783137,16468234.240539752,29495479.595783133,5118554.756339242 
 01/02  24:00:00,,,31890698.731334876,18445108.796157524,31890698.731334876,5156384.627572857 
 01/03  01:00:00,,,25269185.59139831,14082525.2636567,25269185.59139831,5118628.118723519 
 01/03  02:00:00,,,20921082.82565923,13548426.845764037,20921082.82565923,2231244.705095109 
 01/03  03:00:00,,,20728150.08964621,13591712.666568777,20728150.089646205,1944885.6026650127 
 01/03  04:00:00,,,21220863.32176396,13466865.855553377,21220863.32176396,2517294.034185492 
 01/03  05:00:00,,,23244946.85806168,13841406.288599579,23244946.85806168,2170843.2906359704 
 01/03  06:00:00,,,27569527.13650776,15284884.11642071,27569527.136507757,5683108.132339358 
 01/03  07:00:00,,,30710933.18071671,16489355.639998067,30710933.180716705,5541992.786321095 
 01/03  08:00:00,,,25802499.174477402,16250183.593528483,25802499.1744774,5708978.628115259 
 01/03  09:00:00,,,25484198.48385178,17032377.28369835,25484198.483851776,5403630.67998583 
 01/03  10:00:00,,,25647636.39728278,17408364.372568514,25647636.397282775,5167635.324932229 
 01/03  11:00:00,,,27025249.29626671,18953615.31075105,27025249.29626671,4916910.629300153 
 01/03  12:00:00,,,32427926.371703763,23018840.571049787,32427926.371703763,5795927.183447218 
 01/03  13:00:00,,,28951981.478631347,19078944.340374436,28951981.478631344,5926374.849142135 
 01/03  14:00:00,,,29691023.967992235,18828286.281127658,29691023.967992228,7486082.804909531 
 01/03  15:00:00,,,30035040.004616626,18577628.221880883,30035040.00461662,8072134.3096011 
 01/03  16:00:00,,,29132466.649996363,18577628.221880883,29132466.649996363,7179999.055846376 
 01/03  17:00:00,,,29335991.291696355,18953615.31075105,29335991.29169634,7118913.080292614 
 01/03  18:00:00,,,31317053.287083607,19831632.120382614,31317053.287083603,5744978.280409187 
 01/03  19:00:00,,,33458430.34157995,20268948.56103151,33458430.341579936,5005069.654860798 
 01/03  20:00:00,,,33255932.194417577,20018290.50178474,33255932.194417566,5108462.272533653 
 01/03  21:00:00,,,33045210.748552807,19767632.44253796,33045210.7485528,5167834.302840647 
 01/03  22:00:00,,,32590529.882286787,19516974.38329118,32590529.882286783,5134852.577629325 
 01/03  23:00:00,,,29414125.888053518,16468234.240539752,29414125.888053518,5099422.462724302 
 01/03  24:00:00,,,31798061.63643105,18445108.796157524,31798061.636431046,5061618.9213690115 
 01/04  01:00:00,,,25146899.550669428,14082525.2636567,25146899.550669428,4975769.28195219 
 01/04  02:00:00,,,20958617.135736838,13548426.845764037,20958617.13573683,2284457.2987712743 
 01/04  03:00:00,,,21083808.803517215,13591712.666568777,21083808.80351721,2313338.6484986055 
 01/04  04:00:00,,,22088846.562483493,13466865.855553377,22088846.56248349,3391665.001105893 
 01/04  05:00:00,,,21642391.471275404,13841406.288599579,21642391.4712754,2198508.2871310725 
 01/04  06:00:00,,,25980413.19628191,15284884.11642071,25980413.19628191,5310669.505118942 
 01/04  07:00:00,,,29665103.69750224,16489355.639998067,29665103.69750224,5017063.071130125 
 01/04  08:00:00,,,25377866.66376009,16330223.38827249,25377866.66376009,5103580.411567586 
 01/04  09:00:00,,,25269688.63599006,17032377.28369835,25269688.635990057,5047539.993624269 
 01/04  10:00:00,,,25628864.002096754,17408364.372568514,25628864.00209675,4956815.484126861 
 01/04  11:00:00,,,27155155.860737566,18953615.31075105,27155155.860737562,4849692.439128632 
 01/04  12:00:00,,,35552522.02332258,23018840.571049787,35552522.02332257,8860679.74083438 
 01/04  13:00:00,,,33490453.142396145,19078944.340374436,33490453.14239614,10433060.841882601 
 01/04  14:00:00,,,34802210.65770122,18828286.281127658,34802210.65770121,12548677.703277033 
 01/04  15:00:00,,,35240676.30663983,18577628.221880883,35240676.30663983,13223993.60654162 
 01/04  16:00:00,,,33795443.62381105,18577628.221880883,33795443.623811044,11789184.919491976 
 01/04  17:00:00,,,33744278.09659339,18953615.31075105,33744278.09659339,11474317.994977595 
 01/04  18:00:00,,,37423102.23115873,20018378.42974891,37423102.23115873,11613853.544117812 
 01/04  19:00:00,,,39878621.54537296,20268948.56103151,39878621.545372956,11345765.620822154 
 01/04  20:00:00,,,40409271.54062252,20018290.50178474,40409271.54062251,11728531.03902222 
