Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,321805661.1330143,321805661.13301426 
 01/01  02:00:00,,,287937261.745204,287937261.745204 
 01/01  03:00:00,,,341788432.0100699,341788432.01006985 
 01/01  04:00:00,,,277978601.4612533,277978601.4612533 
 01/01  05:00:00,,,326711330.96366477,326711330.96366477 
 01/01  06:00:00,,,276564822.1817821,276564822.18178207 
 01/01  07:00:00,,,338607125.43995917,338607125.43995917 
 01/01  08:00:00,,,282597908.0397558,282597908.0397559 
 01/01  09:00:00,,,315623004.20159966,315623004.20159966 
 01/01  10:00:00,,,258409147.01967314,258409147.01967314 
 01/01  11:00:00,,,293821445.5948468,293821445.5948468 
 01/01  12:00:00,,,246643643.05522126,246643643.05522126 
 01/01  13:00:00,,,268706331.6470502,268706331.64705014 
 01/01  14:00:00,,,231081899.40233564,231081899.4023357 
 01/01  15:00:00,,,264733302.43444186,264733302.4344418 
 01/01  16:00:00,,,235249647.2244816,235249647.22448158 
 01/01  17:00:00,,,284861859.2426095,284861859.2426095 
 01/01  18:00:00,,,277684645.28288174,277684645.2828818 
 01/01  19:00:00,,,334617882.24903107,334617882.249031 
 01/01  20:00:00,,,284883936.6198031,284883936.61980313 
 01/01  21:00:00,,,329248944.00263,329248944.0026299 
 01/01  22:00:00,,,286518035.88619995,286518035.88619995 
 01/01  23:00:00,,,351382746.41703486,351382746.41703486 
 01/01  24:00:00,,,304788125.0301493,304788125.0301493 
 01/02  01:00:00,,,365035476.17835796,365035476.17835796 
 01/02  02:00:00,,,313956870.68843734,313956870.6884373 
 01/02  03:00:00,,,372472708.61702883,372472708.6170288 
 01/02  04:00:00,,,314444145.22647,314444145.22647 
 01/02  05:00:00,,,371804742.1310776,371804742.13107747 
 01/02  06:00:00,,,312149030.2016447,312149030.20164466 
 01/02  07:00:00,,,411907913.7239659,411907913.72396594 
 01/02  08:00:00,,,409717010.21004206,409717010.21004206 
 01/02  09:00:00,,,365933874.0345608,365933874.03456074 
 01/02  10:00:00,,,321395232.5192254,321395232.51922536 
 01/02  11:00:00,,,312456199.24297845,312456199.24297845 
 01/02  12:00:00,,,313475047.0007721,313475047.00077206 
 01/02  13:00:00,,,353376185.9363544,353376185.9363544 
 01/02  14:00:00,,,319583673.70317924,319583673.7031792 
 01/02  15:00:00,,,308212686.50471276,308212686.5047127 
 01/02  16:00:00,,,311097513.01657534,311097513.0165753 
 01/02  17:00:00,,,337514342.17922574,337514342.1792257 
 01/02  18:00:00,,,317857085.3715955,317857085.37159544 
 01/02  19:00:00,,,277355360.4389059,277355360.43890595 
 01/02  20:00:00,,,275648605.6474508,275648605.6474508 
 01/02  21:00:00,,,277916056.8416973,277916056.8416973 
 01/02  22:00:00,,,285859600.8352256,285859600.8352256 
 01/02  23:00:00,,,273599890.88789797,273599890.88789797 
 01/02  24:00:00,,,256968675.73534945,256968675.73534945 
 01/03  01:00:00,,,309169458.6026352,309169458.60263515 
 01/03  02:00:00,,,258025288.65035346,258025288.65035346 
 01/03  03:00:00,,,297175367.54350007,297175367.54350007 
 01/03  04:00:00,,,265173989.25022233,265173989.2502223 
 01/03  05:00:00,,,344542144.1991279,344542144.1991279 
 01/03  06:00:00,,,284024134.05265105,284024134.05265105 
 01/03  07:00:00,,,367074071.98750776,367074071.9875078 
 01/03  08:00:00,,,394562898.2929736,394562898.2929736 
 01/03  09:00:00,,,369881491.4960175,369881491.4960175 
 01/03  10:00:00,,,325601062.0528865,325601062.0528865 
 01/03  11:00:00,,,317714162.35044706,317714162.350447 
 01/03  12:00:00,,,316164457.9521671,316164457.952167 
 01/03  13:00:00,,,361443190.9320145,361443190.9320144 
 01/03  14:00:00,,,324714860.3100666,324714860.3100665 
 01/03  15:00:00,,,312857724.1904688,312857724.1904688 
 01/03  16:00:00,,,317591424.1149565,317591424.1149564 
 01/03  17:00:00,,,342848006.8192544,342848006.8192544 
 01/03  18:00:00,,,349830604.3570823,349830604.35708225 
 01/03  19:00:00,,,312685200.4243507,312685200.42435056 
 01/03  20:00:00,,,302145285.5185334,302145285.5185334 
 01/03  21:00:00,,,305300379.5423127,305300379.5423127 
 01/03  22:00:00,,,316420122.66651845,316420122.66651833 
 01/03  23:00:00,,,299894066.086497,299894066.086497 
 01/03  24:00:00,,,278967779.22926444,278967779.22926444 
 01/04  01:00:00,,,344327907.39661133,344327907.39661133 
 01/04  02:00:00,,,291404825.0504313,291404825.0504313 
 01/04  03:00:00,,,348245516.3040038,348245516.3040038 
 01/04  04:00:00,,,306215794.7340461,306215794.7340461 
 01/04  05:00:00,,,389015974.0810409,389015974.0810409 
 01/04  06:00:00,,,323618853.56174886,323618853.56174886 
 01/04  07:00:00,,,443509867.52679956,443509867.52679956 
 01/04  08:00:00,,,450622855.4964096,450622855.49640954 
 01/04  09:00:00,,,404145987.02346456,404145987.0234644 
 01/04  10:00:00,,,338118045.3554553,338118045.3554553 
 01/04  11:00:00,,,312730473.8052713,312730473.80527127 
 01/04  12:00:00,,,312086777.325014,312086777.32501394 
