Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,219076851.5581593,219076851.5581593 
 01/01  02:00:00,,,195286720.0010329,195286720.0010329 
 01/01  03:00:00,,,222423251.57616612,222423251.5761661 
 01/01  04:00:00,,,185597383.00700665,185597383.00700665 
 01/01  05:00:00,,,225528572.23512807,225528572.23512805 
 01/01  06:00:00,,,201573584.57728595,201573584.57728592 
 01/01  07:00:00,,,251359719.99752697,251359719.997527 
 01/01  08:00:00,,,209212615.69013548,209212615.69013548 
 01/01  09:00:00,,,230290702.80093136,230290702.80093133 
 01/01  10:00:00,,,168228312.76987594,168228312.7698759 
 01/01  11:00:00,,,181725653.82783324,181725653.82783324 
 01/01  12:00:00,,,148972337.65609655,148972337.65609652 
 01/01  13:00:00,,,163643779.91658553,163643779.91658553 
 01/01  14:00:00,,,139190746.487851,139190746.48785096 
 01/01  15:00:00,,,160643576.976381,160643576.97638097 
 01/01  16:00:00,,,143970754.49047542,143970754.49047542 
 01/01  17:00:00,,,183118394.72621575,183118394.72621572 
 01/01  18:00:00,,,188137785.10558277,188137785.1055827 
 01/01  19:00:00,,,251770809.46889573,251770809.46889567 
 01/01  20:00:00,,,189317711.98223987,189317711.98223987 
 01/01  21:00:00,,,218147631.3657928,218147631.36579284 
 01/01  22:00:00,,,193329716.68175834,193329716.68175834 
 01/01  23:00:00,,,229696534.1032226,229696534.1032226 
 01/01  24:00:00,,,223905366.78195792,223905366.78195792 
 01/02  01:00:00,,,230659838.12072602,230659838.12072605 
 01/02  02:00:00,,,209742994.49991393,209742994.49991393 
 01/02  03:00:00,,,290886210.19400847,290886210.19400847 
 01/02  04:00:00,,,226699021.7587005,226699021.75870046 
 01/02  05:00:00,,,279422707.29691124,279422707.2969112 
 01/02  06:00:00,,,224971008.5198439,224971008.51984388 
 01/02  07:00:00,,,301655647.0132739,301655647.0132739 
 01/02  08:00:00,,,467301503.9657922,467301503.9657922 
 01/02  09:00:00,,,418630122.48304594,418630122.4830459 
 01/02  10:00:00,,,377416919.0697405,377416919.0697404 
 01/02  11:00:00,,,342334104.8637183,342334104.8637182 
 01/02  12:00:00,,,325180098.47394073,325180098.4739407 
 01/02  13:00:00,,,361594529.9973892,361594529.9973891 
 01/02  14:00:00,,,320686517.6866666,320686517.6866666 
 01/02  15:00:00,,,304960611.21114224,304960611.2111422 
 01/02  16:00:00,,,315351225.639252,315351225.63925195 
 01/02  17:00:00,,,340003466.5255739,340003466.5255739 
 01/02  18:00:00,,,394589912.8977624,394589912.8977624 
 01/02  19:00:00,,,403962281.4968865,403962281.4968863 
 01/02  20:00:00,,,403630272.32228124,403630272.32228124 
 01/02  21:00:00,,,404158398.7067346,404158398.7067346 
 01/02  22:00:00,,,412313016.7751406,412313016.7751406 
 01/02  23:00:00,,,211805133.52458817,211805133.52458817 
 01/02  24:00:00,,,191974044.47817463,191974044.47817463 
 01/03  01:00:00,,,228830106.66178015,228830106.66178015 
 01/03  02:00:00,,,190577400.07254368,190577400.07254368 
 01/03  03:00:00,,,210322782.50977647,210322782.50977647 
 01/03  04:00:00,,,194374548.98386684,194374548.9838668 
 01/03  05:00:00,,,279247463.76294327,279247463.76294327 
 01/03  06:00:00,,,209938074.58973154,209938074.58973157 
 01/03  07:00:00,,,303181758.54386926,303181758.54386914 
 01/03  08:00:00,,,502247853.1813677,502247853.18136775 
 01/03  09:00:00,,,455495871.3730955,455495871.3730955 
 01/03  10:00:00,,,432291694.9131747,432291694.9131746 
 01/03  11:00:00,,,415411521.24482644,415411521.24482656 
 01/03  12:00:00,,,398168968.3472084,398168968.3472084 
 01/03  13:00:00,,,425151225.4133326,425151225.4133326 
 01/03  14:00:00,,,391473136.2297411,391473136.22974104 
 01/03  15:00:00,,,387762549.93076354,387762549.9307636 
 01/03  16:00:00,,,409024339.4468185,409024339.4468185 
 01/03  17:00:00,,,438686559.66816485,438686559.6681648 
 01/03  18:00:00,,,494401983.8742817,494401983.87428176 
 01/03  19:00:00,,,507924437.1703776,507924437.1703776 
 01/03  20:00:00,,,511164717.63518304,511164717.6351829 
 01/03  21:00:00,,,514196019.221369,514196019.2213689 
 01/03  22:00:00,,,528913088.1363456,528913088.1363456 
 01/03  23:00:00,,,257921919.43191603,257921919.431916 
 01/03  24:00:00,,,224615673.08967435,224615673.0896743 
 01/04  01:00:00,,,285795814.24861234,285795814.2486124 
 01/04  02:00:00,,,233973555.11161962,233973555.1116196 
 01/04  03:00:00,,,253625103.76162195,253625103.76162195 
 01/04  04:00:00,,,243400894.94067943,243400894.94067946 
 01/04  05:00:00,,,306584639.24385136,306584639.2438513 
 01/04  06:00:00,,,259569068.9567084,259569068.9567084 
 01/04  07:00:00,,,363877954.4617308,363877954.46173084 
 01/04  08:00:00,,,655369340.836473,655369340.836473 
 01/04  09:00:00,,,562887938.295311,562887938.295311 
 01/04  10:00:00,,,473883080.6510956,473883080.6510956 
 01/04  11:00:00,,,393726534.4776699,393726534.4776699 
 01/04  12:00:00,,,362345451.603997,362345451.603997 
 01/04  13:00:00,,,398432944.79128736,398432944.7912873 
 01/04  14:00:00,,,347603100.20656687,347603100.2065668 
 01/04  15:00:00,,,326332093.06527793,326332093.06527793 
 01/04  16:00:00,,,353397362.1146239,353397362.1146238 
 01/04  17:00:00,,,407522514.36703044,407522514.36703044 
 01/04  18:00:00,,,476155107.02064884,476155107.02064884 
 01/04  19:00:00,,,491573169.2360562,491573169.2360562 
 01/04  20:00:00,,,497556330.4733402,497556330.4733402 
 01/04  21:00:00,,,499957140.1342703,499957140.1342702 
 01/04  22:00:00,,,505586495.9708245,505586495.9708244 
 01/04  23:00:00,,,261056651.8895461,261056651.88954604 
 01/04  24:00:00,,,229487908.7797718,229487908.7797718 
 01/05  01:00:00,,,275410978.79386044,275410978.79386044 
 01/05  02:00:00,,,232034894.88126075,232034894.88126072 
 01/05  03:00:00,,,287984225.0004089,287984225.0004089 
 01/05  04:00:00,,,247098180.75707045,247098180.75707045 
 01/05  05:00:00,,,300776586.7493441,300776586.7493441 
