Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,39061275.537397176 
 01/01  02:00:00,,,5325035.6500713,39061275.537397176 
 01/01  03:00:00,,,5325035.6500713,39061275.537397176 
 01/01  04:00:00,,,5325035.6500713,39061275.537397176 
 01/01  05:00:00,,,5325035.6500713,39061275.537397176 
 01/01  06:00:00,,,5325035.6500713,39061275.537397176 
 01/01  07:00:00,,,5325035.6500713,39061275.537397176 
 01/01  08:00:00,,,5325035.6500713,39061275.537397176 
 01/01  09:00:00,,,5325035.6500713,39061275.537397176 
 01/01  10:00:00,,,5325035.6500713,39061275.537397176 
 01/01  11:00:00,,,5325035.6500713,39061275.537397176 
 01/01  12:00:00,,,5325035.6500713,39061275.537397176 
 01/01  13:00:00,,,5325035.6500713,39061275.537397176 
 01/01  14:00:00,,,5325035.6500713,39061275.537397176 
 01/01  15:00:00,,,5325035.6500713,39061275.537397176 
 01/01  16:00:00,,,5325035.6500713,39061275.537397176 
 01/01  17:00:00,,,5325035.6500713,39061275.537397176 
 01/01  18:00:00,,,5325035.6500713,39061275.537397176 
 01/01  19:00:00,,,5325035.6500713,39061275.537397176 
 01/01  20:00:00,,,5325035.6500713,39061275.537397176 
 01/01  21:00:00,,,5325035.6500713,39061275.537397176 
 01/01  22:00:00,,,5325035.6500713,39061275.537397176 
 01/01  23:00:00,,,5325035.6500713,39061275.537397176 
 01/01  24:00:00,,,5325035.6500713,39061275.537397176 
 01/02  01:00:00,,,5325035.6500713,39061275.537397176 
 01/02  02:00:00,,,5325035.6500713,39061275.537397176 
 01/02  03:00:00,,,5325035.6500713,39061275.537397176 
 01/02  04:00:00,,,5325035.6500713,39061275.537397176 
 01/02  05:00:00,,,5325035.6500713,39061275.537397176 
 01/02  06:00:00,,,5325035.6500713,39061275.537397176 
 01/02  07:00:00,,,5325035.6500713,39061275.537397176 
 01/02  08:00:00,,,5325035.6500713,39061275.537397176 
 01/02  09:00:00,,,60339441.04305142,111188200.611391 
 01/02  10:00:00,,,71138992.37735938,111188200.611391 
 01/02  11:00:00,,,70897978.64454526,112074988.611391 
 01/02  12:00:00,,,71580077.76144956,112074988.611391 
 01/02  13:00:00,,,70024349.26530941,112074988.611391 
 01/02  14:00:00,,,70322848.65691078,111188200.611391 
 01/02  15:00:00,,,72394297.3880266,111188200.611391 
 01/02  16:00:00,,,74765565.23501234,110744806.611391 
 01/02  17:00:00,,,79646742.59138142,110744806.611391 
 01/02  18:00:00,,,111041612.83963102,45256980.119986154 
 01/02  19:00:00,,,119620676.1024,45256980.119986154 
 01/02  20:00:00,,,119620676.1024,45256980.119986154 
 01/02  21:00:00,,,113700514.00927584,45256980.119986154 
 01/02  22:00:00,,,8164517.008167913,39061275.537397176 
 01/02  23:00:00,,,5325035.6500713,39061275.537397176 
 01/02  24:00:00,,,5325035.6500713,39061275.537397176 
 01/03  01:00:00,,,5325035.6500713,39061275.537397176 
 01/03  02:00:00,,,5325035.6500713,39061275.537397176 
 01/03  03:00:00,,,5325035.6500713,39061275.537397176 
 01/03  04:00:00,,,5325035.6500713,39061275.537397176 
 01/03  05:00:00,,,5325035.6500713,39061275.537397176 
 01/03  06:00:00,,,5325035.6500713,39061275.537397176 
 01/03  07:00:00,,,5325035.6500713,39061275.537397176 
 01/03  08:00:00,,,5325035.6500713,39061275.537397176 
 01/03  09:00:00,,,63457542.04228146,111188200.611391 
 01/03  10:00:00,,,75760294.16947195,111188200.611391 
 01/03  11:00:00,,,75604510.42585212,112074988.611391 
 01/03  12:00:00,,,77527143.20331997,112074988.611391 
 01/03  13:00:00,,,76384201.34192757,112074988.611391 
 01/03  14:00:00,,,74578910.89269446,111188200.611391 
 01/03  15:00:00,,,76824049.27763899,111188200.611391 
 01/03  16:00:00,,,81888686.36412817,110744806.611391 
 01/03  17:00:00,,,87615576.91562013,110744806.611391 
 01/03  18:00:00,,,109411560.07013887,45256980.119986154 
 01/03  19:00:00,,,119620676.1024,45256980.119986154 
 01/03  20:00:00,,,119620676.1024,45256980.119986154 
 01/03  21:00:00,,,113700514.00927584,45256980.119986154 
 01/03  22:00:00,,,8164517.008167913,39061275.537397176 
 01/03  23:00:00,,,5325035.6500713,39061275.537397176 
 01/03  24:00:00,,,5325035.6500713,39061275.537397176 
 01/04  01:00:00,,,5325035.6500713,39061275.537397176 
 01/04  02:00:00,,,5325035.6500713,39061275.537397176 
 01/04  03:00:00,,,5325035.6500713,39061275.537397176 
 01/04  04:00:00,,,5325035.6500713,39061275.537397176 
 01/04  05:00:00,,,5325035.6500713,39061275.537397176 
 01/04  06:00:00,,,5325035.6500713,39061275.537397176 
 01/04  07:00:00,,,5325035.6500713,39061275.537397176 
 01/04  08:00:00,,,5325035.6500713,39061275.537397176 
 01/04  09:00:00,,,62511553.897345416,111188200.611391 
 01/04  10:00:00,,,73268624.75859274,111188200.611391 
 01/04  11:00:00,,,72301727.19694316,112074988.611391 
 01/04  12:00:00,,,71728217.9560964,112074988.611391 
 01/04  13:00:00,,,71237326.20266537,112074988.611391 
 01/04  14:00:00,,,71533209.60427222,111188200.611391 
 01/04  15:00:00,,,72153021.41352543,111188200.611391 
 01/04  16:00:00,,,76115830.30476128,110744806.611391 
 01/04  17:00:00,,,78674541.49406715,110744806.611391 
 01/04  18:00:00,,,112842609.27536222,45256980.119986154 
 01/04  19:00:00,,,119620676.1024,45256980.119986154 
 01/04  20:00:00,,,119620676.1024,45256980.119986154 
 01/04  21:00:00,,,113700514.00927584,45256980.119986154 
 01/04  22:00:00,,,8164517.008167913,39061275.537397176 
 01/04  23:00:00,,,5325035.6500713,39061275.537397176 
 01/04  24:00:00,,,5325035.6500713,39061275.537397176 
 01/05  01:00:00,,,5325035.6500713,39061275.537397176 
 01/05  02:00:00,,,5325035.6500713,39061275.537397176 
 01/05  03:00:00,,,5325035.6500713,39061275.537397176 
 01/05  04:00:00,,,5325035.6500713,39061275.537397176 
 01/05  05:00:00,,,5325035.6500713,39061275.537397176 
 01/05  06:00:00,,,5325035.6500713,39061275.537397176 
 01/05  07:00:00,,,5325035.6500713,39061275.537397176 
 01/05  08:00:00,,,5325035.6500713,39061275.537397176 
 01/05  09:00:00,,,59845655.76507813,111188200.611391 
 01/05  10:00:00,,,70438365.25264068,111188200.611391 
 01/05  11:00:00,,,70590194.12480593,112074988.611391 
 01/05  12:00:00,,,70050687.47003606,112074988.611391 
 01/05  13:00:00,,,70081251.92907806,112074988.611391 
 01/05  14:00:00,,,69623834.4380894,111188200.611391 
 01/05  15:00:00,,,71814092.82410716,111188200.611391 
 01/05  16:00:00,,,73430994.51720695,110744806.611391 
 01/05  17:00:00,,,80585142.79691406,110744806.611391 
 01/05  18:00:00,,,109181027.48908547,45256980.119986154 
 01/05  19:00:00,,,119620676.1024,45256980.119986154 
 01/05  20:00:00,,,119620676.1024,45256980.119986154 
 01/05  21:00:00,,,113700514.00927584,45256980.119986154 
 01/05  22:00:00,,,8164517.008167913,39061275.537397176 
 01/05  23:00:00,,,5325035.6500713,39061275.537397176 
 01/05  24:00:00,,,5325035.6500713,39061275.537397176 
 01/06  01:00:00,,,5325035.6500713,39061275.537397176 
 01/06  02:00:00,,,5325035.6500713,39061275.537397176 
 01/06  03:00:00,,,5325035.6500713,39061275.537397176 
 01/06  04:00:00,,,5325035.6500713,39061275.537397176 
 01/06  05:00:00,,,5325035.6500713,39061275.537397176 
 01/06  06:00:00,,,5325035.6500713,39061275.537397176 
 01/06  07:00:00,,,5325035.6500713,39061275.537397176 
 01/06  08:00:00,,,5325035.6500713,39061275.537397176 
 01/06  09:00:00,,,59181813.42889118,111188200.611391 
 01/06  10:00:00,,,70844176.27851082,111188200.611391 
 01/06  11:00:00,,,70253523.51539539,112074988.611391 
 01/06  12:00:00,,,69188625.4804817,112074988.611391 
 01/06  13:00:00,,,69116111.479872,112074988.611391 
 01/06  14:00:00,,,69273258.05405295,111188200.611391 
 01/06  15:00:00,,,71814371.2797497,111188200.611391 
 01/06  16:00:00,,,73190704.9334543,110744806.611391 
 01/06  17:00:00,,,78263272.26417238,110744806.611391 
 01/06  18:00:00,,,114165864.26141565,45256980.119986154 
 01/06  19:00:00,,,119620676.1024,45256980.119986154 
 01/06  20:00:00,,,119620676.1024,45256980.119986154 
 01/06  21:00:00,,,113700514.00927584,45256980.119986154 
 01/06  22:00:00,,,8164517.008167913,39061275.537397176 
 01/06  23:00:00,,,5325035.6500713,39061275.537397176 
 01/06  24:00:00,,,5325035.6500713,39061275.537397176 
 01/07  01:00:00,,,5325035.6500713,39061275.537397176 
 01/07  02:00:00,,,5325035.6500713,39061275.537397176 
 01/07  03:00:00,,,5325035.6500713,39061275.537397176 
 01/07  04:00:00,,,5325035.6500713,39061275.537397176 
 01/07  05:00:00,,,5325035.6500713,39061275.537397176 
 01/07  06:00:00,,,5325035.6500713,39061275.537397176 
 01/07  07:00:00,,,5325035.6500713,39061275.537397176 
 01/07  08:00:00,,,5325035.6500713,39061275.537397176 
 01/07  09:00:00,,,5325035.6500713,39061275.537397176 
 01/07  10:00:00,,,5325035.6500713,39061275.537397176 
 01/07  11:00:00,,,5325035.6500713,39061275.537397176 
 01/07  12:00:00,,,5325035.6500713,39061275.537397176 
 01/07  13:00:00,,,5325035.6500713,39061275.537397176 
 01/07  14:00:00,,,5325035.6500713,39061275.537397176 
 01/07  15:00:00,,,5325035.6500713,39061275.537397176 
 01/07  16:00:00,,,5325035.6500713,39061275.537397176 
 01/07  17:00:00,,,5325035.6500713,39061275.537397176 
 01/07  18:00:00,,,5325035.6500713,39061275.537397176 
 01/07  19:00:00,,,5325035.6500713,39061275.537397176 
 01/07  20:00:00,,,5325035.6500713,39061275.537397176 
 01/07  21:00:00,,,5325035.6500713,39061275.537397176 
 01/07  22:00:00,,,5325035.6500713,39061275.537397176 
 01/07  23:00:00,,,5325035.6500713,39061275.537397176 
 01/07  24:00:00,,,5325035.6500713,39061275.537397176 
 01/08  01:00:00,,,5325035.6500713,39061275.537397176 
 01/08  02:00:00,,,5325035.6500713,39061275.537397176 
 01/08  03:00:00,,,5325035.6500713,39061275.537397176 
 01/08  04:00:00,,,5325035.6500713,39061275.537397176 
 01/08  05:00:00,,,5325035.6500713,39061275.537397176 
 01/08  06:00:00,,,5325035.6500713,39061275.537397176 
 01/08  07:00:00,,,5325035.6500713,39061275.537397176 
 01/08  08:00:00,,,5325035.6500713,39061275.537397176 
