Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.052173E+03,1.003677E+03,1.986721E-01,8.407226E-02,0.000000E+00,1.083101E+04,0.000000E+00,9.078802E-01
00:20:00,4.052309E+03,9.104041E+02,1.986787E-01,7.625783E-02,0.000000E+00,1.090926E+04,0.000000E+00,9.144449E-01
00:30:00,4.052340E+03,8.194156E+02,1.986803E-01,6.863501E-02,0.000000E+00,1.098801E+04,0.000000E+00,9.210498E-01
00:40:00,4.052208E+03,7.306832E+02,1.986738E-01,6.120149E-02,0.000000E+00,1.064541E+04,0.000000E+00,8.923362E-01
00:50:00,4.051913E+03,6.441840E+02,1.986593E-01,5.395533E-02,0.000000E+00,1.030451E+04,0.000000E+00,8.637340E-01
01:00:00,4.051547E+03,5.598983E+02,1.986414E-01,4.689486E-02,0.000000E+00,9.964183E+03,0.000000E+00,8.351844E-01
01:10:00,4.051372E+03,4.798111E+02,1.986328E-01,4.018632E-02,0.000000E+00,9.951730E+03,0.000000E+00,8.341386E-01
01:20:00,4.051209E+03,4.037930E+02,1.986248E-01,3.381884E-02,0.000000E+00,9.939717E+03,0.000000E+00,8.331313E-01
01:30:00,4.051064E+03,3.318410E+02,1.986177E-01,2.779214E-02,0.000000E+00,9.928115E+03,0.000000E+00,8.321591E-01
01:40:00,4.050938E+03,2.639463E+02,1.986115E-01,2.210549E-02,0.000000E+00,9.916912E+03,0.000000E+00,8.312203E-01
01:50:00,4.050831E+03,2.001037E+02,1.986063E-01,1.675842E-02,0.000000E+00,9.906096E+03,0.000000E+00,8.303139E-01
02:00:00,4.050739E+03,1.417058E+02,1.986018E-01,1.186753E-02,0.000000E+00,9.895658E+03,0.000000E+00,8.294392E-01
02:10:00,4.050662E+03,9.338054E+01,1.985980E-01,7.820321E-03,0.000000E+00,9.885535E+03,0.000000E+00,8.285908E-01
02:20:00,4.050593E+03,5.510159E+01,1.985946E-01,4.614533E-03,0.000000E+00,9.875713E+03,0.000000E+00,8.277677E-01
02:30:00,4.050532E+03,2.680840E+01,1.985916E-01,2.245070E-03,0.000000E+00,9.866168E+03,0.000000E+00,8.269679E-01
02:40:00,4.050479E+03,8.456282E+00,1.985890E-01,7.081637E-04,0.000000E+00,9.856874E+03,0.000000E+00,8.261890E-01
02:50:00,4.050432E+03,0.000000E+00,1.985867E-01,0.000000E+00,0.000000E+00,9.847799E+03,0.000000E+00,8.254285E-01
03:00:00,4.050392E+03,0.000000E+00,1.985848E-01,0.000000E+00,0.000000E+00,9.838919E+03,0.000000E+00,8.246843E-01
03:10:00,4.050358E+03,0.000000E+00,1.985831E-01,0.000000E+00,0.000000E+00,9.830156E+03,0.000000E+00,8.239500E-01
03:20:00,4.050329E+03,0.000000E+00,1.985816E-01,0.000000E+00,0.000000E+00,9.821494E+03,0.000000E+00,8.232241E-01
03:30:00,4.050304E+03,0.000000E+00,1.985804E-01,0.000000E+00,0.000000E+00,9.812926E+03,0.000000E+00,8.225061E-01
03:40:00,4.050284E+03,0.000000E+00,1.985794E-01,0.000000E+00,0.000000E+00,9.804453E+03,0.000000E+00,8.217960E-01
03:50:00,4.050267E+03,0.000000E+00,1.985786E-01,0.000000E+00,0.000000E+00,9.796077E+03,0.000000E+00,8.210940E-01
04:00:00,4.050253E+03,0.000000E+00,1.985779E-01,0.000000E+00,0.000000E+00,9.787798E+03,0.000000E+00,8.204002E-01
04:10:00,4.050242E+03,0.000000E+00,1.985774E-01,0.000000E+00,0.000000E+00,9.849307E+03,0.000000E+00,8.255559E-01
04:20:00,4.050234E+03,0.000000E+00,1.985770E-01,0.000000E+00,0.000000E+00,9.910752E+03,0.000000E+00,8.307105E-01
