Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.855759E+03,1.092170E+03,1.989918E-01,9.472575E-02,0.000000E+00,1.110418E+04,0.000000E+00,9.636996E-01
00:20:00,3.855555E+03,1.004024E+03,1.989812E-01,8.707905E-02,0.000000E+00,1.118266E+04,0.000000E+00,9.705158E-01
00:30:00,3.855352E+03,9.180729E+02,1.989708E-01,7.962295E-02,0.000000E+00,1.126156E+04,0.000000E+00,9.773671E-01
00:40:00,3.855150E+03,8.342684E+02,1.989604E-01,7.235336E-02,0.000000E+00,1.092037E+04,0.000000E+00,9.477599E-01
00:50:00,3.854950E+03,7.525699E+02,1.989500E-01,6.526669E-02,0.000000E+00,1.058072E+04,0.000000E+00,9.182559E-01
01:00:00,3.854751E+03,6.729341E+02,1.989398E-01,5.835919E-02,0.000000E+00,1.024158E+04,0.000000E+00,8.888010E-01
01:10:00,3.854766E+03,5.973182E+02,1.989405E-01,5.180056E-02,0.000000E+00,1.022990E+04,0.000000E+00,8.877850E-01
01:20:00,3.854780E+03,5.255804E+02,1.989412E-01,4.557849E-02,0.000000E+00,1.021860E+04,0.000000E+00,8.868044E-01
01:30:00,3.854794E+03,4.577489E+02,1.989420E-01,3.969541E-02,0.000000E+00,1.020768E+04,0.000000E+00,8.858563E-01
01:40:00,3.854809E+03,3.938313E+02,1.989427E-01,3.415196E-02,0.000000E+00,1.019711E+04,0.000000E+00,8.849394E-01
01:50:00,3.854823E+03,3.338337E+02,1.989434E-01,2.894867E-02,0.000000E+00,1.018689E+04,0.000000E+00,8.840531E-01
02:00:00,3.854837E+03,2.777603E+02,1.989442E-01,2.408587E-02,0.000000E+00,1.017702E+04,0.000000E+00,8.831967E-01
