Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,50998962.564929515,50998962.56492953 
 01/01  02:00:00,,,69129331.8155625,69129331.8155625 
 01/01  03:00:00,,,48053392.269190386,48053392.2691904 
 01/01  04:00:00,,,54267544.665989295,54267544.665989295 
 01/01  05:00:00,,,62701822.87214523,62701822.87214524 
 01/01  06:00:00,,,83707808.03441426,83707808.03441426 
 01/01  07:00:00,,,150300765.07372347,150300765.07372347 
 01/01  08:00:00,,,154742925.74394768,154742925.7439476 
 01/01  09:00:00,,,158524528.56899124,158524528.56899124 
 01/01  10:00:00,,,134974032.4080823,134974032.40808234 
 01/01  11:00:00,,,121155547.8101866,121155547.8101866 
 01/01  12:00:00,,,126830746.28627388,126830746.2862739 
 01/01  13:00:00,,,106480056.81075306,106480056.81075309 
 01/01  14:00:00,,,95559869.6944106,95559869.6944106 
 01/01  15:00:00,,,102366950.43796267,102366950.43796267 
 01/01  16:00:00,,,105844946.61769734,105844946.61769737 
 01/01  17:00:00,,,126477682.28041653,126477682.28041646 
 01/01  18:00:00,,,145991116.76543537,145991116.7654353 
 01/01  19:00:00,,,179754403.56614563,179754403.56614557 
 01/01  20:00:00,,,170959848.35814232,170959848.3581423 
 01/01  21:00:00,,,164901500.78448707,164901500.784487 
 01/01  22:00:00,,,139073799.26326638,139073799.26326632 
 01/01  23:00:00,,,121853773.83370757,121853773.83370748 
 01/01  24:00:00,,,86841220.20326422,86841220.20326413 
 01/02  01:00:00,,,71182381.60277516,71182381.60277519 
 01/02  02:00:00,,,56313629.706295215,56313629.70629524 
 01/02  03:00:00,,,61487885.01693767,61487885.01693769 
 01/02  04:00:00,,,47838967.00945342,47838967.00945343 
 01/02  05:00:00,,,57088290.42956531,57088290.42956533 
 01/02  06:00:00,,,97459404.36362761,97459404.36362763 
 01/02  07:00:00,,,150847186.13173833,150847186.13173833 
 01/02  08:00:00,,,155149113.68836308,155149113.68836302 
 01/02  09:00:00,,,149362658.68267182,149362658.68267182 
 01/02  10:00:00,,,131029423.4566767,131029423.45667672 
 01/02  11:00:00,,,135052963.6422107,135052963.64221072 
 01/02  12:00:00,,,113415189.78331554,113415189.78331555 
 01/02  13:00:00,,,105039041.77460553,105039041.77460551 
 01/02  14:00:00,,,110669587.130651,110669587.13065101 
 01/02  15:00:00,,,95309123.69814646,95309123.69814649 
 01/02  16:00:00,,,113329316.90092458,113329316.9009246 
 01/02  17:00:00,,,119218049.84238726,119218049.8423872 
 01/02  18:00:00,,,153713987.4591752,153713987.4591751 
 01/02  19:00:00,,,172068945.26339543,172068945.2633953 
 01/02  20:00:00,,,174705242.52039436,174705242.5203943 
 01/02  21:00:00,,,164779313.9500401,164779313.95004004 
 01/02  22:00:00,,,138942039.6028162,138942039.60281613 
 01/02  23:00:00,,,126012897.89126661,126012897.89126655 
 01/02  24:00:00,,,86799188.6057859,86799188.60578582 
 01/03  01:00:00,,,70769194.6506628,70769194.65066282 
 01/03  02:00:00,,,48781318.19434907,48781318.194349095 
 01/03  03:00:00,,,54670170.41199103,54670170.41199105 
 01/03  04:00:00,,,60528848.21382411,60528848.21382412 
