Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,225159763.09705415,225159763.09705415 
 01/01  02:00:00,,,200518642.04383957,200518642.04383957 
 01/01  03:00:00,,,229059088.61394805,229059088.61394805 
 01/01  04:00:00,,,208006093.44971818,208006093.44971818 
 01/01  05:00:00,,,252225920.55830553,252225920.5583055 
 01/01  06:00:00,,,204423295.34807354,204423295.3480735 
 01/01  07:00:00,,,261160984.6172857,261160984.61728567 
 01/01  08:00:00,,,217392114.99010822,217392114.99010822 
 01/01  09:00:00,,,240512130.0480919,240512130.04809183 
 01/01  10:00:00,,,176098569.44619176,176098569.44619176 
 01/01  11:00:00,,,191131465.15664923,191131465.1566492 
 01/01  12:00:00,,,156787793.05773127,156787793.05773127 
 01/01  13:00:00,,,173562318.16171065,173562318.16171062 
 01/01  14:00:00,,,147210786.98218188,147210786.98218185 
 01/01  15:00:00,,,170980157.5474582,170980157.54745817 
 01/01  16:00:00,,,152232961.51447928,152232961.51447925 
 01/01  17:00:00,,,193108414.55029944,193108414.55029944 
 01/01  18:00:00,,,196176661.48386496,196176661.48386496 
 01/01  19:00:00,,,258878686.54746675,258878686.5474667 
 01/01  20:00:00,,,195027926.16763663,195027926.16763663 
 01/01  21:00:00,,,225053531.41820452,225053531.41820455 
 01/01  22:00:00,,,198813879.8695485,198813879.86954847 
 01/01  23:00:00,,,236602486.86594045,236602486.86594045 
 01/01  24:00:00,,,210783590.9873579,210783590.9873579 
 01/02  01:00:00,,,237318774.08561933,237318774.08561933 
 01/02  02:00:00,,,215123456.50660494,215123456.50660494 
 01/02  03:00:00,,,302064367.51463944,302064367.51463944 
 01/02  04:00:00,,,232074847.49540022,232074847.49540022 
 01/02  05:00:00,,,285855266.7586466,285855266.7586466 
 01/02  06:00:00,,,230198403.65653908,230198403.65653905 
 01/02  07:00:00,,,316024148.0193363,316024148.0193363 
 01/02  08:00:00,,,484935677.0318392,484935677.03183913 
 01/02  09:00:00,,,471261638.46807426,471261638.4680741 
 01/02  10:00:00,,,436927663.1868653,436927663.18686515 
 01/02  11:00:00,,,411225247.6481772,411225247.6481772 
 01/02  12:00:00,,,389778489.06132597,389778489.06132597 
 01/02  13:00:00,,,402982121.10393083,402982121.10393083 
 01/02  14:00:00,,,374130357.4144854,374130357.41448534 
 01/02  15:00:00,,,370929953.9203913,370929953.9203913 
 01/02  16:00:00,,,378885522.5398794,378885522.5398794 
 01/02  17:00:00,,,401989314.0214317,401989314.0214317 
 01/02  18:00:00,,,423437631.7245146,423437631.7245145 
 01/02  19:00:00,,,418570157.9842133,418570157.98421323 
 01/02  20:00:00,,,420055152.30343944,420055152.3034393 
 01/02  21:00:00,,,422784160.20028305,422784160.20028293 
 01/02  22:00:00,,,431299618.06356525,431299618.0635651 
 01/02  23:00:00,,,221846520.5143165,221846520.51431647 
 01/02  24:00:00,,,201205368.33414024,201205368.33414027 
 01/03  01:00:00,,,237472856.09977594,237472856.09977594 
 01/03  02:00:00,,,196958776.03516525,196958776.03516522 
 01/03  03:00:00,,,218117268.127095,218117268.127095 
 01/03  04:00:00,,,200567632.39663136,200567632.39663136 
 01/03  05:00:00,,,291311712.9949581,291311712.9949581 
 01/03  06:00:00,,,216011219.00900096,216011219.009001 
 01/03  07:00:00,,,318800826.97618043,318800826.97618043 
 01/03  08:00:00,,,521409464.40059716,521409464.4005971 
 01/03  09:00:00,,,512202204.5122624,512202204.5122624 
 01/03  10:00:00,,,491400547.652202,491400547.6522019 
 01/03  11:00:00,,,476042637.9201543,476042637.92015415 
 01/03  12:00:00,,,461743258.7186413,461743258.71864116 
 01/03  13:00:00,,,468550847.7332487,468550847.7332487 
 01/03  14:00:00,,,447855393.1012734,447855393.10127324 
 01/03  15:00:00,,,449778068.18236184,449778068.1823616 
 01/03  16:00:00,,,471925192.00944734,471925192.0094472 
 01/03  17:00:00,,,499541677.10761297,499541677.10761285 
 01/03  18:00:00,,,523393087.27587223,523393087.27587223 
 01/03  19:00:00,,,523794548.9253819,523794548.92538196 
 01/03  20:00:00,,,526390566.31147647,526390566.31147647 
 01/03  21:00:00,,,529234127.53754175,529234127.53754175 
 01/03  22:00:00,,,544651297.7146224,544651297.7146223 
 01/03  23:00:00,,,262165040.70131487,262165040.7013148 
 01/03  24:00:00,,,236517174.15583354,236517174.15583357 
 01/04  01:00:00,,,293439829.9424189,293439829.9424189 
 01/04  02:00:00,,,239773880.63701284,239773880.63701284 
 01/04  03:00:00,,,294920885.9391361,294920885.939136 
 01/04  04:00:00,,,249587692.50742823,249587692.5074282 
 01/04  05:00:00,,,313812714.3423336,313812714.3423337 
 01/04  06:00:00,,,265423237.79496816,265423237.79496816 
 01/04  07:00:00,,,378785007.17570674,378785007.1757066 
 01/04  08:00:00,,,675569558.0320694,675569558.0320694 
 01/04  09:00:00,,,625804414.8324808,625804414.8324808 
 01/04  10:00:00,,,535727364.3884017,535727364.3884017 
 01/04  11:00:00,,,461820524.6559462,461820524.6559461 
 01/04  12:00:00,,,432399298.5366125,432399298.5366124 
 01/04  13:00:00,,,444801657.39702433,444801657.3970242 
 01/04  14:00:00,,,409354529.6686382,409354529.6686382 
 01/04  15:00:00,,,398731513.73744494,398731513.7374449 
 01/04  16:00:00,,,423662669.0308768,423662669.03087676 
 01/04  17:00:00,,,478354693.6274368,478354693.62743676 
 01/04  18:00:00,,,504067367.82135475,504067367.8213546 
 01/04  19:00:00,,,506678852.98013014,506678852.9801301 
 01/04  20:00:00,,,512236751.0503421,512236751.0503421 
 01/04  21:00:00,,,513256500.4218177,513256500.42181766 
 01/04  22:00:00,,,518760800.3147715,518760800.3147714 
 01/04  23:00:00,,,268742487.3304621,268742487.33046204 
 01/04  24:00:00,,,236227214.51365706,236227214.51365706 
 01/05  01:00:00,,,283136034.42327654,283136034.4232766 
 01/05  02:00:00,,,237859199.58539113,237859199.58539113 
