Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,21124526.49448225,8550713.504174368,21124526.49448225,6872304.017594774 
 01/01  02:00:00,,,14679121.013777856,7204732.249098838,14679121.013777852,2375205.5881458437 
 01/01  03:00:00,,,14905176.219266316,7096748.073904982,14905176.219266316,2671589.4120755354 
 01/01  04:00:00,,,14848537.707394877,7034657.460444181,14848537.707394874,2653695.810333776 
 01/01  05:00:00,,,15509784.536454227,7220929.300826581,15509784.536454227,2733099.636503102 
 01/01  06:00:00,,,19823927.89151644,7655563.595052181,19823927.89151644,6858640.093281807 
 01/01  07:00:00,,,24700246.538323324,9575488.200940622,24700246.53832332,6996939.972924582 
 01/01  08:00:00,,,24606218.920616157,9998946.178880617,24606218.920616154,7418235.85051986 
 01/01  09:00:00,,,21062069.906538732,10542526.333507946,21062069.906538732,7428418.958484011 
 01/01  10:00:00,,,20727751.67454751,10552568.5141773,20727751.67454751,7065029.11732937 
 01/01  11:00:00,,,22006839.437838875,11908657.318599675,22006839.437838875,6984715.071313247 
 01/01  12:00:00,,,26165651.68931575,15784886.802112373,26165651.689315744,6949301.778652292 
 01/01  13:00:00,,,22741378.326029483,11970987.75596105,22741378.32602948,7134951.546310289 
 01/01  14:00:00,,,22047630.376489595,11846326.881238297,22047630.37648959,7069746.661496229 
 01/01  15:00:00,,,21710438.705626447,11721666.006515546,21710438.705626443,6843262.4987752605 
 01/01  16:00:00,,,21672677.511705365,11721666.006515546,21672677.51170536,6820144.180139162 
 01/01  17:00:00,,,23879535.134787634,12262357.142225128,23879535.134787634,6963381.05813986 
 01/01  18:00:00,,,28314249.156963848,13258629.319689194,28314249.156963836,7105588.343111297 
 01/01  19:00:00,,,28351582.79378584,13133968.44496644,28351582.79378584,7272724.774722699 
 01/01  20:00:00,,,28734630.129501127,13009307.570243688,28734630.129501123,7401735.264126591 
 01/01  21:00:00,,,28706218.42825156,12884646.695520937,28706218.42825155,7524425.503269111 
 01/01  22:00:00,,,28101093.15621682,12759985.820798185,28101093.15621681,7253776.945108481 
 01/01  23:00:00,,,26226911.88239801,11364813.607632192,26226911.88239801,7064591.646301251 
 01/01  24:00:00,,,28394407.514165692,13011582.600699462,28394407.514165692,7117056.533618149 
 01/02  01:00:00,,,21120443.623690605,8117916.277534653,21120443.623690605,6911191.773016375 
 01/02  02:00:00,,,15278745.423607659,7204732.249098838,15278745.423607659,2980567.724267168 
 01/02  03:00:00,,,15450386.392471874,7096748.073904982,15450386.392471874,3221399.7928259363 
 01/02  04:00:00,,,15256861.425028851,7034657.460444181,15256861.42502885,3072417.994471145 
 01/02  05:00:00,,,15610162.811615484,7220929.300826581,15610162.811615484,2840849.7314817845 
 01/02  06:00:00,,,20975152.119594984,8812302.528665477,20975152.11959498,6865092.605085346 
 01/02  07:00:00,,,25938393.39064244,10779892.079981174,25938393.390642438,7020099.917688439 
 01/02  08:00:00,,,25375590.83229894,10809358.273673784,25375590.83229893,7368421.985257202 
 01/02  09:00:00,,,21528135.089247126,11100030.646430457,21528135.089247122,7329590.858166052 
 01/02  10:00:00,,,21481956.411964286,11074758.922871638,21481956.411964286,7289292.928428831 
 01/02  11:00:00,,,23095446.98169001,12953059.736076158,23095446.981690004,7012990.514887326 
 01/02  12:00:00,,,27438613.846977435,16829289.219588853,27438613.846977435,7171086.030512497 
 01/02  13:00:00,,,24120861.283566482,13015390.17343753,24120861.283566482,7443056.15492607 
 01/02  14:00:00,,,23337906.62509088,12890729.298714781,23337906.62509088,7302052.634291286 
 01/02  15:00:00,,,22927179.65240879,12766068.423992027,22927179.65240879,7001473.8237558175 
 01/02  16:00:00,,,22786401.181850255,12766068.423992027,22786401.181850255,6875330.786348226 
