Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.355429E+03,2.932572E+03,2.372725E-01,2.356597E-01,2.484757E+02,1.159913E+04,1.353532E-02,9.326577E-01
00:20:00,4.356324E+03,2.829959E+03,2.373213E-01,2.274103E-01,1.886446E+02,1.167799E+04,1.027644E-02,9.390054E-01
00:30:00,4.357171E+03,2.729868E+03,2.373674E-01,2.193638E-01,1.286366E+02,1.175736E+04,7.007925E-03,9.453928E-01
00:40:00,4.357689E+03,2.632255E+03,2.373943E-01,2.115167E-01,1.718680E+02,1.141375E+04,9.363106E-03,9.177689E-01
00:50:00,4.358440E+03,2.537083E+03,2.374332E-01,2.038661E-01,2.152488E+02,1.107206E+04,1.172643E-02,8.902618E-01
01:00:00,4.360251E+03,2.444322E+03,2.375297E-01,1.964093E-01,2.587664E+02,1.073095E+04,1.409720E-02,8.628061E-01
01:10:00,4.360363E+03,2.355871E+03,2.375358E-01,1.892992E-01,2.597255E+02,1.071806E+04,1.414946E-02,8.617679E-01
01:20:00,4.360466E+03,2.271656E+03,2.375414E-01,1.825297E-01,2.606020E+02,1.070563E+04,1.419721E-02,8.607677E-01
01:30:00,4.360561E+03,2.191663E+03,2.375466E-01,1.760997E-01,2.614055E+02,1.069361E+04,1.424098E-02,8.598019E-01
01:40:00,4.360649E+03,2.115877E+03,2.375515E-01,1.700081E-01,2.621477E+02,1.068200E+04,1.428142E-02,8.588686E-01
