Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,470199668.43499863,470199668.4349985 
 01/01  02:00:00,,,407715033.4521943,407715033.4521942 
 01/01  03:00:00,,,501766827.2182139,501766827.21821386 
 01/01  04:00:00,,,416304942.01988006,416304942.01988006 
 01/01  05:00:00,,,514463086.63206697,514463086.63206685 
 01/01  06:00:00,,,425725363.1205922,425725363.1205922 
 01/01  07:00:00,,,537368217.2620504,537368217.2620504 
 01/01  08:00:00,,,446540138.88759774,446540138.8875977 
 01/01  09:00:00,,,495219156.287897,495219156.287897 
 01/01  10:00:00,,,340083324.51267064,340083324.51267064 
 01/01  11:00:00,,,369200429.3099953,369200429.3099953 
 01/01  12:00:00,,,291628607.56910866,291628607.5691086 
 01/01  13:00:00,,,354662742.2219782,354662742.2219782 
 01/01  14:00:00,,,287106963.00028414,287106963.0002842 
 01/01  15:00:00,,,329582755.74124306,329582755.741243 
 01/01  16:00:00,,,269140591.51158845,269140591.51158845 
 01/01  17:00:00,,,401268845.9997362,401268845.99973613 
 01/01  18:00:00,,,363861128.96656126,363861128.96656114 
 01/01  19:00:00,,,448679268.1316148,448679268.1316147 
 01/01  20:00:00,,,381952001.04804933,381952001.0480493 
 01/01  21:00:00,,,477193749.49150586,477193749.49150586 
 01/01  22:00:00,,,396324686.7253072,396324686.72530717 
 01/01  23:00:00,,,491674651.94214445,491674651.9421445 
 01/01  24:00:00,,,400502455.65801793,400502455.6580179 
 01/02  01:00:00,,,491138409.0435389,491138409.04353887 
 01/02  02:00:00,,,402388529.6665554,402388529.6665554 
 01/02  03:00:00,,,482567150.7374137,482567150.7374135 
 01/02  04:00:00,,,404734038.32302773,404734038.3230277 
 01/02  05:00:00,,,490773171.0038919,490773171.0038917 
 01/02  06:00:00,,,395727197.50289613,395727197.5028961 
 01/02  07:00:00,,,530654675.7692434,530654675.7692435 
 01/02  08:00:00,,,787913392.826285,787913392.826285 
 01/02  09:00:00,,,773268981.9539478,773268981.9539478 
 01/02  10:00:00,,,661241859.7248873,661241859.7248873 
 01/02  11:00:00,,,580623919.9060605,580623919.9060605 
 01/02  12:00:00,,,541047111.5904305,541047111.5904305 
 01/02  13:00:00,,,565463876.8840247,565463876.8840246 
 01/02  14:00:00,,,515448592.0589161,515448592.05891603 
 01/02  15:00:00,,,503733155.2037725,503733155.20377254 
 01/02  16:00:00,,,529073078.25747967,529073078.25747967 
 01/02  17:00:00,,,586248396.8247621,586248396.8247621 
 01/02  18:00:00,,,615505875.0735078,615505875.0735078 
 01/02  19:00:00,,,629130764.2588011,629130764.258801 
 01/02  20:00:00,,,629247953.6288314,629247953.6288314 
 01/02  21:00:00,,,616945086.078608,616945086.0786079 
 01/02  22:00:00,,,612936105.8682944,612936105.8682942 
 01/02  23:00:00,,,362557485.3533311,362557485.3533311 
 01/02  24:00:00,,,310040509.54201525,310040509.54201525 
 01/03  01:00:00,,,367979836.9835694,367979836.98356926 
 01/03  02:00:00,,,305176352.43558705,305176352.435587 
 01/03  03:00:00,,,358685126.36534464,358685126.36534476 
 01/03  04:00:00,,,303891295.59278417,303891295.5927842 
 01/03  05:00:00,,,375508637.12831265,375508637.1283126 
 01/03  06:00:00,,,323208842.9809713,323208842.9809712 
 01/03  07:00:00,,,424437363.22654265,424437363.2265427 
 01/03  08:00:00,,,629774009.6110908,629774009.6110907 
 01/03  09:00:00,,,661921463.9963621,661921463.996362 
 01/03  10:00:00,,,648656407.3645574,648656407.3645573 
 01/03  11:00:00,,,638171759.7187487,638171759.7187487 
 01/03  12:00:00,,,649167158.5214554,649167158.5214553 
 01/03  13:00:00,,,689270088.4067227,689270088.4067228 
 01/03  14:00:00,,,658389980.1643862,658389980.1643862 
 01/03  15:00:00,,,653179251.5533228,653179251.5533227 
 01/03  16:00:00,,,645363814.1834692,645363814.1834692 
 01/03  17:00:00,,,705817699.5780905,705817699.5780905 
 01/03  18:00:00,,,748278506.5874201,748278506.5874201 
 01/03  19:00:00,,,740918212.2180859,740918212.2180856 
 01/03  20:00:00,,,745817884.0770905,745817884.0770904 
 01/03  21:00:00,,,749721911.8228438,749721911.8228437 
