Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,19826058.623715393,8159023.3918588655,19826058.623715393,6046162.9755101185 
 01/01  02:00:00,,,13083346.620907176,7558267.724148477,13083346.620907176,462194.48805712425 
 01/01  03:00:00,,,13155356.995298756,7561886.987856781,13155356.995298756,422651.97784384666 
 01/01  04:00:00,,,14109218.881658494,7495302.069745381,14109218.881658494,1423579.338043912 
 01/01  05:00:00,,,15373832.497255482,7695056.8240795825,15373832.497255482,2073854.8863985296 
 01/01  06:00:00,,,19384806.148275554,8161151.250859382,19384806.148275554,5973974.123766883 
 01/01  07:00:00,,,23174099.051568385,9014704.488125734,23174099.051568385,6116789.41845222 
 01/01  08:00:00,,,22871851.827854715,9272181.120016528,22871851.82785471,6496135.2028173655 
 01/01  09:00:00,,,19206358.346299,9691634.531070568,19206358.346299,6509466.947355523 
 01/01  10:00:00,,,19010077.26310499,9792008.365102949,19010077.26310499,6193105.227103178 
 01/01  11:00:00,,,19803524.45988939,10647862.380742727,19803524.459889386,6125710.499638544 
 01/01  12:00:00,,,23981150.677757077,14537626.855724819,23981150.677757077,6086798.067964417 
 01/01  13:00:00,,,20502422.500938922,10714704.481927233,20502422.500938922,6253840.2976980675 
 01/01  14:00:00,,,19823643.043951254,10581020.279558219,19823643.043951254,6196273.47334766 
 01/01  15:00:00,,,19505587.19814318,10447336.077189201,19505587.198143177,5997537.7390539665 
 01/01  16:00:00,,,19479110.544663694,10447336.077189201,19479110.54466369,5985216.074300256 
 01/01  17:00:00,,,21492744.067560326,10815308.53777771,21492744.067560326,6107687.366975976 
 01/01  18:00:00,,,25357418.297239326,11257017.535687668,25357418.297239322,6234599.818875507 
 01/01  19:00:00,,,25376926.845164925,11123333.333318654,25376926.845164914,6393758.430813159 
 01/01  20:00:00,,,25728597.43006316,10989649.130949639,25728597.43006315,6508874.714285599 
 01/01  21:00:00,,,25669890.233018257,10855964.928580621,25669890.233018257,6610253.875193201 
 01/01  22:00:00,,,25091059.630685795,10722280.726211606,25091059.63068579,6367616.6868466195 
 01/01  23:00:00,,,23638585.592015818,9714907.956554005,23638585.592015814,6206625.453712972 
 01/01  24:00:00,,,26632033.980342112,12191463.981150135,26632033.98034211,6251372.35492046 
 01/02  01:00:00,,,20017261.635241114,7940452.463494687,20017261.635241114,6078450.761970967 
 01/02  02:00:00,,,13187581.693586469,7558267.724148477,13187581.693586469,576011.8883116952 
 01/02  03:00:00,,,13218881.951419264,7561886.987856781,13218881.951419264,508332.63038010127 
 01/02  04:00:00,,,13215078.817528415,7495302.069745381,13215078.817528414,538883.7010886043 
 01/02  05:00:00,,,15013952.775089158,7695056.8240795825,15013952.775089156,1720915.377743622 
 01/02  06:00:00,,,19825769.96833269,8604030.908055648,19825769.968332686,5987255.6565039605 
 01/02  07:00:00,,,23774475.048073206,9576461.59142934,23774475.048073206,6145083.995408588 
 01/02  08:00:00,,,23234558.863991275,9667259.66566592,23234558.863991275,6454841.264499355 
 01/02  09:00:00,,,19407432.79630347,9972438.00059823,19407432.796303466,6422119.937734645 
 01/02  10:00:00,,,19477131.055003166,10052817.155224854,19477131.055003162,6391245.985649686 
 01/02  11:00:00,,,20369836.041603506,11169489.998202058,20369836.041603502,6154880.508526061 
 01/02  12:00:00,,,24709593.42768092,15059254.473184155,24709593.42768092,6287252.957502114 
 01/02  13:00:00,,,21329947.15447794,11236332.09938657,21329947.154477935,6534175.421801806 
 01/02  14:00:00,,,20567290.73724346,11102647.897017552,20567290.73724346,6405984.11094756 
 01/02  15:00:00,,,20184887.652737323,10968963.694648536,20184887.65273732,6141902.0680298 
 01/02  16:00:00,,,20068891.506046105,10968963.694648536,20068891.5060461,6039703.402954208 
 01/02  17:00:00,,,22634619.326657817,11886867.463890422,22634619.326657817,6155015.923782272 
 01/02  18:00:00,,,26736008.359012578,12474482.756141424,26736008.359012574,6375351.676454524 
 01/02  19:00:00,,,26898498.989640363,12340798.55377241,26898498.989640355,6677983.7384112235 
 01/02  20:00:00,,,27170867.66028879,12207114.351403391,27170867.66028878,6710791.563875909 
 01/02  21:00:00,,,27053955.552342154,12073430.149034377,27053955.552342154,6755573.202092504 
 01/02  22:00:00,,,26474903.195164386,11939745.946665358,26474903.195164375,6513480.0532878265 
 01/02  23:00:00,,,23810971.254848775,9714907.956554005,23810971.254848775,6383357.61100794 
 01/02  24:00:00,,,26705962.158417094,12191463.981150135,26705962.158417094,6327783.854325144 
 01/03  01:00:00,,,20096604.75577127,7940452.463494687,20096604.755771264,6159186.987781196 
 01/03  02:00:00,,,13300166.495029014,7558267.724148477,13300166.495029014,686372.8605795028 
 01/03  03:00:00,,,13307455.283852812,7561886.987856781,13307455.283852812,574692.0631015042 
 01/03  04:00:00,,,13421313.212587774,7495302.069745381,13421313.212587774,731221.412730813 
 01/03  05:00:00,,,17472961.312656533,7695056.8240795825,17472961.31265653,2558722.2396117626 
 01/03  06:00:00,,,21259682.246140126,8604030.908055648,21259682.246140126,6185806.773109027 
 01/03  07:00:00,,,24614269.468079954,9576461.59142934,24614269.46807995,6397578.769290443 
 01/03  08:00:00,,,23557727.233371276,9667209.141434528,23557727.233371273,6796190.476943587 
 01/03  09:00:00,,,19764146.53729313,9972208.697881514,19764146.537293125,6797266.246064696 
