Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,54052559.567315325,54052559.56731534 
 01/01  02:00:00,,,72190168.09801412,72190168.09801412 
 01/01  03:00:00,,,51111722.85900466,51111722.85900467 
 01/01  04:00:00,,,57280703.0546095,57280703.054609515 
 01/01  05:00:00,,,66824967.186271705,66824967.18627171 
 01/01  06:00:00,,,89745279.5513336,89745279.55133362 
 01/01  07:00:00,,,156597713.0464738,156597713.04647374 
 01/01  08:00:00,,,160776663.3814583,160776663.38145822 
 01/01  09:00:00,,,162637669.3075056,162637669.30750555 
 01/01  10:00:00,,,138519763.2898006,138519763.28980052 
 01/01  11:00:00,,,124692856.29572786,124692856.29572779 
 01/01  12:00:00,,,130382890.09917599,130382890.0991759 
 01/01  13:00:00,,,110010421.42481405,110010421.42481396 
 01/01  14:00:00,,,99096998.37369509,99096998.37369506 
 01/01  15:00:00,,,105890438.72456846,105890438.72456844 
 01/01  16:00:00,,,110222023.75646798,110222023.75646797 
 01/01  17:00:00,,,132780036.25372876,132780036.25372869 
 01/01  18:00:00,,,153932680.66759908,153932680.667599 
 01/01  19:00:00,,,189647076.11933833,189647076.11933827 
 01/01  20:00:00,,,182240087.5480547,182240087.54805458 
 01/01  21:00:00,,,176165685.98995882,176165685.98995876 
 01/01  22:00:00,,,147576324.11940196,147576324.11940187 
 01/01  23:00:00,,,127642231.04046068,127642231.04046063 
 01/01  24:00:00,,,90729905.01058054,90729905.01058054 
 01/02  01:00:00,,,74242518.77882336,74242518.77882338 
 01/02  02:00:00,,,59417718.595385104,59417718.59538512 
 01/02  03:00:00,,,64607987.10642986,64607987.10642986 
 01/02  04:00:00,,,50943704.445133016,50943704.44513302 
 01/02  05:00:00,,,61292791.48623116,61292791.48623117 
 01/02  06:00:00,,,103582094.88629656,103582094.88629656 
 01/02  07:00:00,,,157234693.59928146,157234693.59928137 
 01/02  08:00:00,,,161249098.08256108,161249098.08256102 
 01/02  09:00:00,,,153512065.43065032,153512065.4306503 
 01/02  10:00:00,,,134639635.27846178,134639635.27846172 
 01/02  11:00:00,,,138637749.9441726,138637749.94417253 
 01/02  12:00:00,,,116979330.21828234,116979330.21828228 
 01/02  13:00:00,,,108591587.16993138,108591587.16993134 
 01/02  14:00:00,,,114230104.63650665,114230104.6365066 
 01/02  15:00:00,,,98868394.7933658,98868394.79336579 
 01/02  16:00:00,,,117726422.84970081,117726422.8497008 
 01/02  17:00:00,,,125540286.5469041,125540286.54690401 
 01/02  18:00:00,,,161679631.9334656,161679631.9334655 
 01/02  19:00:00,,,181953521.84773165,181953521.84773153 
 01/02  20:00:00,,,185980905.87126255,185980905.87126243 
 01/02  21:00:00,,,176044713.4874519,176044713.48745185 
 01/02  22:00:00,,,147459229.58645177,147459229.58645168 
 01/02  23:00:00,,,131802174.99204737,131802174.9920473 
 01/02  24:00:00,,,90676197.1412639,90676197.1412639 
 01/03  01:00:00,,,73826254.85112458,73826254.85112461 
 01/03  02:00:00,,,51823042.69035413,51823042.69035414 
 01/03  03:00:00,,,57694426.5313182,57694426.53131822 
