Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,26064480.188426536,14561434.378471034,26064480.188426536,5882140.082484486 
 01/01  02:00:00,,,20262845.35260476,13576319.84947538,20262845.352604758,1571695.3633805688 
 01/01  03:00:00,,,20663124.871874988,13591712.666568777,20663124.87187498,1887120.5267005784 
 01/01  04:00:00,,,20401930.61232744,13466865.855553377,20401930.61232744,1721558.714962386 
 01/01  05:00:00,,,21389375.368245453,13841406.288599579,21389375.36824545,1939172.7379592867 
 01/01  06:00:00,,,25767714.727370657,14715333.96570738,25767714.727370657,5805838.744730319 
 01/01  07:00:00,,,30051758.969195135,16094957.953020236,30051758.96919513,5914060.844833583 
 01/01  08:00:00,,,29836006.499713257,16546310.168867035,29836006.49971325,6185999.649194583 
 01/01  09:00:00,,,26417176.881541118,17216772.894987974,26417176.881541118,6194965.8838565685 
 01/01  10:00:00,,,26428808.069994744,17442531.279576425,26428808.06999474,5961090.374693293 
 01/01  11:00:00,,,27748427.567931104,18817726.66826922,27748427.567931097,5900463.032617773 
 01/01  12:00:00,,,32078966.229300648,22882951.928567957,32078966.229300648,5839001.162470293 
 01/01  13:00:00,,,28436347.787127666,18943055.69789261,28436347.787127662,5958859.242477825 
 01/01  14:00:00,,,27647432.543269202,18692397.63864583,27647432.543269202,5908384.74043359 
 01/01  15:00:00,,,27265160.680362947,18441739.579399057,27265160.680362947,5762421.653268103 
 01/01  16:00:00,,,27263186.401442662,18441739.579399057,27263186.40144266,5774608.264306343 
 01/01  17:00:00,,,29524666.6304442,19085853.4158217,29524666.63044419,5868771.629105097 
 01/01  18:00:00,,,33578176.22354347,19748416.91268664,33578176.223543465,5963665.022791392 
 01/01  19:00:00,,,33446438.272986345,19497758.85343986,33446438.272986345,6088568.110926726 
 01/01  20:00:00,,,33652212.69897554,19247100.794193085,33652212.69897554,6174786.74740839 
 01/01  21:00:00,,,33446640.46910373,18996442.73494631,33446640.46910373,6246299.823118012 
 01/01  22:00:00,,,32822461.552152462,18745784.675699536,32822461.552152462,6075320.704083042 
 01/01  23:00:00,,,30714456.44954543,17026090.132593494,30714456.44954543,5971202.819542933 
 01/01  24:00:00,,,32987406.48132436,18779824.84069365,32987406.481324356,6018344.938258573 
 01/02  01:00:00,,,26157220.58023821,14249883.285924764,26157220.5802382,5908990.581629872 
 01/02  02:00:00,,,20036428.005784027,13576319.84947538,20036428.005784027,1345478.7465041042 
 01/02  03:00:00,,,20657427.928425267,13591712.666568777,20657427.928425267,1883852.9237951096 
 01/02  04:00:00,,,20427754.237578593,13466865.855553377,20427754.237578593,1754762.2601090388 
 01/02  05:00:00,,,21393620.699823104,13841406.288599579,21393620.6998231,1949746.293321482 
 01/02  06:00:00,,,26520442.76684285,15470839.21706848,26520442.76684285,5817096.6045098165 
 01/02  07:00:00,,,30922933.669999883,16935641.608293008,30922933.66999988,5934235.632410169 
 01/02  08:00:00,,,30395095.77373984,17121970.47534113,30395095.77373984,6160512.448464296 
 01/02  09:00:00,,,26762358.966218654,17621020.58727947,26762358.96621865,6128272.661538204 
 01/02  10:00:00,,,26953605.095508706,17816786.952759285,26953605.095508702,6103519.487347014 
 01/02  11:00:00,,,28536059.05184548,19566253.07045822,28536059.051845476,5924043.467457816 
 01/02  12:00:00,,,32979238.36358364,23631478.330756955,32979238.36358364,5984388.89063106 
 01/02  13:00:00,,,29419448.511848904,19691582.100081608,29419448.51184889,6167980.329031347 
 01/02  14:00:00,,,28563476.387938574,19440924.04083483,28563476.387938574,6063589.89035048 
 01/02  15:00:00,,,28135906.898841545,19190265.981588054,28135906.898841538,5871330.248664729 
 01/02  16:00:00,,,28070062.60278428,19190265.981588054,28070062.602784272,5819291.288708112 
 01/02  17:00:00,,,31139995.28171247,20642319.268990766,31139995.281712458,5904648.65666147 
 01/02  18:00:00,,,35477112.574495636,21523742.207367267,35477112.574495636,6066906.231470539 
 01/02  19:00:00,,,35445776.77926282,21273084.148120485,35445776.77926282,6292691.985450272 
 01/02  20:00:00,,,35595392.285211384,21022426.088873714,35595392.28521138,6319750.025149527 
 01/02  21:00:00,,,35349665.761001684,20771768.02962694,35349665.76100168,6352720.725922497 
 01/02  22:00:00,,,34724573.561024785,20521109.970380165,34724573.56102478,6181596.003391299 
