Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,20567167.283466678,20567167.283466678 
 01/01  02:00:00,,,20333273.962580767,20333273.96258077 
 01/01  03:00:00,,,20710355.35951391,20710355.35951391 
 01/01  04:00:00,,,20321056.475069758,20321056.475069758 
 01/01  05:00:00,,,20755242.762485567,20755242.762485567 
 01/01  06:00:00,,,20473494.449394524,20473494.449394524 
 01/01  07:00:00,,,31641095.106059298,31641095.106059298 
 01/01  08:00:00,,,40146523.818901934,40146523.81890194 
 01/01  09:00:00,,,22826964.533282313,22826964.533282306 
 01/01  10:00:00,,,61479302.02045952,61479302.02045952 
 01/01  11:00:00,,,131786625.29879634,131786625.29879631 
 01/01  12:00:00,,,170188027.18251637,170188027.1825164 
 01/01  13:00:00,,,169963500.4380732,169963500.4380732 
 01/01  14:00:00,,,173155165.75885633,173155165.7588563 
 01/01  15:00:00,,,168760372.99260652,168760372.99260646 
 01/01  16:00:00,,,172397385.7930605,172397385.79306048 
 01/01  17:00:00,,,182629755.55048862,182629755.55048862 
 01/01  18:00:00,,,146364329.27501467,146364329.27501467 
 01/01  19:00:00,,,70064030.86509858,70064030.86509857 
 01/01  20:00:00,,,67407765.87511604,67407765.87511605 
 01/01  21:00:00,,,69351783.63435607,69351783.63435607 
 01/01  22:00:00,,,69241802.811637,69241802.811637 
 01/01  23:00:00,,,63048010.07548453,63048010.075484514 
 01/01  24:00:00,,,51026841.98433263,51026841.98433263 
 01/02  01:00:00,,,22943600.348068643,22943600.348068643 
 01/02  02:00:00,,,20506940.677359544,20506940.67735954 
 01/02  03:00:00,,,20360107.54492164,20360107.54492164 
 01/02  04:00:00,,,20192444.086911216,20192444.086911213 
 01/02  05:00:00,,,23056058.049221247,23056058.049221247 
 01/02  06:00:00,,,20124385.91852582,20124385.91852582 
 01/02  07:00:00,,,34585963.32725242,34585963.32725242 
 01/02  08:00:00,,,36927668.746570185,36927668.746570185 
 01/02  09:00:00,,,45226315.1331285,45226315.1331285 
 01/02  10:00:00,,,114862799.93104646,114862799.93104646 
 01/02  11:00:00,,,166078592.21063617,166078592.21063614 
 01/02  12:00:00,,,166410178.62046808,166410178.62046808 
 01/02  13:00:00,,,173096550.74564925,173096550.74564925 
 01/02  14:00:00,,,167559230.28039148,167559230.28039148 
 01/02  15:00:00,,,172643243.3183928,172643243.3183928 
 01/02  16:00:00,,,168999876.44023526,168999876.44023523 
 01/02  17:00:00,,,186414789.91490623,186414789.9149062 
 01/02  18:00:00,,,188406957.24789482,188406957.2478948 
 01/02  19:00:00,,,186806191.09046352,186806191.09046352 
 01/02  20:00:00,,,188153159.05631712,188153159.05631712 
 01/02  21:00:00,,,136634780.06123692,136634780.06123692 
 01/02  22:00:00,,,72438774.73133853,72438774.73133853 
 01/02  23:00:00,,,61640972.81439266,61640972.81439265 
 01/02  24:00:00,,,46289893.49037526,46289893.49037526 
 01/03  01:00:00,,,23182283.31288468,23182283.31288468 
 01/03  02:00:00,,,21205601.206606235,21205601.206606235 
 01/03  03:00:00,,,19633860.488329463,19633860.488329463 
 01/03  04:00:00,,,19688496.40286559,19688496.40286559 
 01/03  05:00:00,,,19908329.61074681,19908329.61074681 
 01/03  06:00:00,,,23749788.267556198,23749788.267556194 
 01/03  07:00:00,,,30864453.08445239,30864453.084452387 
 01/03  08:00:00,,,35646935.27244716,35646935.27244716 
 01/03  09:00:00,,,48718433.99048626,48718433.99048625 
 01/03  10:00:00,,,111964506.73384404,111964506.73384403 
 01/03  11:00:00,,,169516733.67192253,169516733.6719225 
 01/03  12:00:00,,,165885507.06128368,165885507.06128368 
 01/03  13:00:00,,,174059773.05196792,174059773.0519679 
 01/03  14:00:00,,,176553148.4197312,176553148.4197312 
 01/03  15:00:00,,,176600085.12558308,176600085.12558305 
 01/03  16:00:00,,,173012718.70253113,173012718.7025311 
 01/03  17:00:00,,,187147315.65574187,187147315.65574187 
 01/03  18:00:00,,,194270810.48612264,194270810.4861226 
 01/03  19:00:00,,,186480261.091182,186480261.09118196 
 01/03  20:00:00,,,192956643.4087423,192956643.40874228 
 01/03  21:00:00,,,143014407.9080265,143014407.90802646 
 01/03  22:00:00,,,70304312.07474515,70304312.07474515 
 01/03  23:00:00,,,62970986.038829945,62970986.03882995 
 01/03  24:00:00,,,48058305.409905754,48058305.409905754 
 01/04  01:00:00,,,21037886.663853776,21037886.663853772 
 01/04  02:00:00,,,24432848.210398346,24432848.210398346 
 01/04  03:00:00,,,21593833.47805927,21593833.47805927 
 01/04  04:00:00,,,28461457.234659083,28461457.23465908 
 01/04  05:00:00,,,21764739.105495725,21764739.105495725 
 01/04  06:00:00,,,22568155.875061575,22568155.875061575 
 01/04  07:00:00,,,32574158.38159307,32574158.38159307 
 01/04  08:00:00,,,36637640.43553193,36637640.43553192 
 01/04  09:00:00,,,49304609.08744137,49304609.08744136 
 01/04  10:00:00,,,122335887.87005456,122335887.87005454 
 01/04  11:00:00,,,166626150.40660617,166626150.40660614 
 01/04  12:00:00,,,174963359.12070152,174963359.12070152 
 01/04  13:00:00,,,173437035.0195544,173437035.01955438 
 01/04  14:00:00,,,176852944.21700656,176852944.21700653 
 01/04  15:00:00,,,179356602.82253054,179356602.82253054 
 01/04  16:00:00,,,179258649.32282358,179258649.32282358 
 01/04  17:00:00,,,186436721.53863505,186436721.53863502 
 01/04  18:00:00,,,197181449.25294048,197181449.25294042 
 01/04  19:00:00,,,195020921.6742102,195020921.67421016 
 01/04  20:00:00,,,189999388.31810609,189999388.31810609 
 01/04  21:00:00,,,144025609.7460083,144025609.74600828 
 01/04  22:00:00,,,71214877.24208553,71214877.24208553 
 01/04  23:00:00,,,64063404.351916015,64063404.351916015 
 01/04  24:00:00,,,51763276.32905133,51763276.32905133 
 01/05  01:00:00,,,21559884.338200375,21559884.338200375 
 01/05  02:00:00,,,25779481.168195568,25779481.168195568 
 01/05  03:00:00,,,24073662.469161917,24073662.469161917 
 01/05  04:00:00,,,21789869.706205416,21789869.70620542 
 01/05  05:00:00,,,21279248.926245455,21279248.92624545 
 01/05  06:00:00,,,22222742.215912707,22222742.215912703 
 01/05  07:00:00,,,32735145.277873658,32735145.27787365 
 01/05  08:00:00,,,39362472.573771164,39362472.573771164 
 01/05  09:00:00,,,49639994.35011779,49639994.35011779 
 01/05  10:00:00,,,120341962.06384614,120341962.06384613 
 01/05  11:00:00,,,169310303.8995822,169310303.8995822 
 01/05  12:00:00,,,172217410.78380635,172217410.78380635 
 01/05  13:00:00,,,176856961.0178521,176856961.01785207 
 01/05  14:00:00,,,174998048.1677042,174998048.1677042 
 01/05  15:00:00,,,178493973.00719824,178493973.0071982 
