Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,17615869.360002648 
 01/01  02:00:00,,,5325035.6500713,17615869.360002648 
 01/01  03:00:00,,,5325035.6500713,17615869.360002648 
 01/01  04:00:00,,,5325035.6500713,17615869.360002648 
 01/01  05:00:00,,,5325035.6500713,17615869.360002648 
 01/01  06:00:00,,,5325035.6500713,17615869.360002648 
 01/01  07:00:00,,,5325035.6500713,17615869.360002648 
 01/01  08:00:00,,,5325035.6500713,17615869.360002648 
 01/01  09:00:00,,,5325035.6500713,17615869.360002648 
 01/01  10:00:00,,,5325035.6500713,17615869.360002648 
 01/01  11:00:00,,,5325035.6500713,17615869.360002648 
 01/01  12:00:00,,,5325035.6500713,17615869.360002648 
 01/01  13:00:00,,,5325035.6500713,17615869.360002648 
 01/01  14:00:00,,,5325035.6500713,17615869.360002648 
 01/01  15:00:00,,,5325035.6500713,17615869.360002648 
 01/01  16:00:00,,,5325035.6500713,17615869.360002648 
 01/01  17:00:00,,,5325035.6500713,17615869.360002648 
 01/01  18:00:00,,,5325035.6500713,17615869.360002648 
 01/01  19:00:00,,,5325035.6500713,17615869.360002648 
 01/01  20:00:00,,,5325035.6500713,17615869.360002648 
 01/01  21:00:00,,,5325035.6500713,17615869.360002648 
 01/01  22:00:00,,,5325035.6500713,17615869.360002648 
 01/01  23:00:00,,,5325035.6500713,17615869.360002648 
 01/01  24:00:00,,,5325035.6500713,17615869.360002648 
 01/02  01:00:00,,,5325035.6500713,17615869.360002648 
 01/02  02:00:00,,,5325035.6500713,17615869.360002648 
 01/02  03:00:00,,,5325035.6500713,17615869.360002648 
 01/02  04:00:00,,,5325035.6500713,17615869.360002648 
 01/02  05:00:00,,,5325035.6500713,17615869.360002648 
 01/02  06:00:00,,,5325035.6500713,17615869.360002648 
 01/02  07:00:00,,,5325035.6500713,17615869.360002648 
 01/02  08:00:00,,,5325035.6500713,17615869.360002648 
 01/02  09:00:00,,,70935158.99502023,50143698.31494104 
 01/02  10:00:00,,,73540519.07958068,50143698.31494104 
 01/02  11:00:00,,,68820094.09446603,50543622.31494104 
 01/02  12:00:00,,,67239736.48776825,50543622.31494104 
 01/02  13:00:00,,,67876734.19428498,50543622.31494104 
 01/02  14:00:00,,,68673176.39656566,50143698.31494104 
 01/02  15:00:00,,,71431694.89375457,50143698.31494104 
 01/02  16:00:00,,,83005852.64821531,49943736.31494104 
 01/02  17:00:00,,,100865409.79919228,49943736.31494104 
 01/02  18:00:00,,,107990888.14799999,20410010.642346695 
 01/02  19:00:00,,,107990888.14799999,20410010.642346695 
 01/02  20:00:00,,,107990888.14799999,20410010.642346695 
 01/02  21:00:00,,,102666076.0548758,20410010.642346695 
 01/02  22:00:00,,,7806126.757767913,17615869.360002648 
 01/02  23:00:00,,,5325035.6500713,17615869.360002648 
 01/02  24:00:00,,,5325035.6500713,17615869.360002648 
 01/03  01:00:00,,,5325035.6500713,17615869.360002648 
 01/03  02:00:00,,,5325035.6500713,17615869.360002648 
 01/03  03:00:00,,,5325035.6500713,17615869.360002648 
 01/03  04:00:00,,,5325035.6500713,17615869.360002648 
 01/03  05:00:00,,,5325035.6500713,17615869.360002648 
 01/03  06:00:00,,,5325035.6500713,17615869.360002648 
 01/03  07:00:00,,,5325035.6500713,17615869.360002648 
 01/03  08:00:00,,,5325035.6500713,17615869.360002648 
 01/03  09:00:00,,,70635891.39722365,50143698.31494104 
 01/03  10:00:00,,,72544741.89616245,50143698.31494104 
 01/03  11:00:00,,,68515075.56441763,50543622.31494104 
 01/03  12:00:00,,,66511090.086484954,50543622.31494104 
 01/03  13:00:00,,,66567425.94153206,50543622.31494104 
 01/03  14:00:00,,,68099954.99196786,50143698.31494104 
 01/03  15:00:00,,,70741592.3796622,50143698.31494104 
 01/03  16:00:00,,,86764885.46689828,49943736.31494104 
 01/03  17:00:00,,,101050669.71518874,49943736.31494104 
 01/03  18:00:00,,,107990888.14799999,20410010.642346695 
 01/03  19:00:00,,,107990888.14799999,20410010.642346695 
 01/03  20:00:00,,,107990888.14799999,20410010.642346695 
 01/03  21:00:00,,,102666076.0548758,20410010.642346695 
 01/03  22:00:00,,,7806126.757767913,17615869.360002648 
 01/03  23:00:00,,,5325035.6500713,17615869.360002648 
 01/03  24:00:00,,,5325035.6500713,17615869.360002648 
 01/04  01:00:00,,,5325035.6500713,17615869.360002648 
 01/04  02:00:00,,,5325035.6500713,17615869.360002648 
 01/04  03:00:00,,,5325035.6500713,17615869.360002648 
 01/04  04:00:00,,,5325035.6500713,17615869.360002648 
 01/04  05:00:00,,,5325035.6500713,17615869.360002648 
 01/04  06:00:00,,,5325035.6500713,17615869.360002648 
 01/04  07:00:00,,,5325035.6500713,17615869.360002648 
 01/04  08:00:00,,,5325035.6500713,17615869.360002648 
 01/04  09:00:00,,,62031009.26032993,50143698.31494104 
 01/04  10:00:00,,,70664576.9893232,50143698.31494104 
 01/04  11:00:00,,,69269834.69788624,50543622.31494104 
 01/04  12:00:00,,,67139153.4731476,50543622.31494104 
 01/04  13:00:00,,,67143164.55344333,50543622.31494104 
 01/04  14:00:00,,,67791970.18646139,50143698.31494104 
 01/04  15:00:00,,,69436966.67412877,50143698.31494104 
 01/04  16:00:00,,,76380846.871894,49943736.31494104 
 01/04  17:00:00,,,99208009.05093142,49943736.31494104 
 01/04  18:00:00,,,107990888.14799999,20410010.642346695 
