Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,24586758.37635392,12963641.10479124,24586758.376353912,5729639.453957065 
 01/01  02:00:00,,,25276983.910193626,11736712.35043531,25276983.910193626,8313555.224729054 
 01/01  03:00:00,,,24044659.144873083,11696603.41058598,24044659.144873083,7135591.100795697 
 01/01  04:00:00,,,23780871.908133738,11590067.684898179,23780871.908133738,6922404.683430461 
 01/01  05:00:00,,,24852164.329699825,11909674.861961583,24852164.329699825,7307417.146638422 
 01/01  06:00:00,,,27357434.587583642,12655424.941776183,27357434.58758364,9056956.339375895 
 01/01  07:00:00,,,32343795.7821681,14387725.118734552,32343795.782168094,9501705.128624389 
 01/01  08:00:00,,,30095959.537578598,14646397.523045141,30095959.537578598,11225370.839485882 
 01/01  09:00:00,,,29494433.33987987,15349301.516214564,29494433.339879867,10729635.517354688 
 01/01  10:00:00,,,29510877.91858455,15670143.17036851,29510877.918584548,10411430.909428146 
 01/01  11:00:00,,,31994557.965868253,17134954.885887843,31994557.96586825,11426806.103483144 
 01/01  12:00:00,,,40487676.53172039,21145034.71147036,40487676.53172039,15642384.208901979 
 01/01  13:00:00,,,37728135.835668564,17241902.10393916,37728135.83566856,16517820.613319859 
 01/01  14:00:00,,,37264282.689558975,17028007.66783653,37264282.68955897,16808030.26116086 
 01/01  15:00:00,,,36648319.72040266,16814113.231733896,36648319.72040265,16396149.77931778 
 01/01  16:00:00,,,34087719.20346109,16814113.231733896,34087719.20346108,13843620.658581927 
 01/01  17:00:00,,,32264433.082083024,16669892.440256711,32264433.082083017,12286813.74985785 
 01/01  18:00:00,,,35314506.84731524,17975568.887142263,35314506.84731523,11557736.296528734 
 01/01  19:00:00,,,36543989.20265641,18108978.765780605,36543989.20265641,10182999.155399188 
 01/01  20:00:00,,,36240552.37604252,17895084.329677973,36240552.376042515,9701273.920634676 
 01/01  21:00:00,,,36177491.15489457,17681189.89357534,36177491.15489456,9893326.676023252 
 01/01  22:00:00,,,33668067.15653657,17467295.457472708,33668067.156536564,7831459.872355523 
 01/01  23:00:00,,,29158266.356760636,15764285.684516506,29158266.356760636,5345234.3461227985 
 01/01  24:00:00,,,31163695.12213013,17330791.465358935,31163695.12213013,5414736.152070177 
 01/02  01:00:00,,,24170538.755032435,12577705.880899299,24170538.755032428,5392886.8751558745 
 01/02  02:00:00,,,19325252.51864908,11736712.35043531,19325252.518649075,2416048.3086823374 
 01/02  03:00:00,,,18960648.480356768,11696603.41058598,18960648.480356768,2068956.896667983 
 01/02  04:00:00,,,19633366.080661107,11590067.684898179,19633366.080661107,2807827.2521592327 
 01/02  05:00:00,,,19677469.34372653,11909674.861961583,19677469.34372653,2165417.3093611505 
 01/02  06:00:00,,,25008245.295070387,13658021.612400632,25008245.295070387,5953115.675698121 
 01/02  07:00:00,,,29389861.268266805,15451550.015582647,29389861.268266805,5755625.658263773 
 01/02  08:00:00,,,24776798.816430442,14942542.267398736,24776798.816430435,5884125.183122067 
 01/02  09:00:00,,,24721324.715668444,15814314.695846187,24721324.715668444,5756045.581800077 
 01/02  10:00:00,,,24892694.457731843,16135156.350000134,24892694.457731843,5588238.427709623 
 01/02  11:00:00,,,26630806.316665724,18065000.315860573,26630806.316665716,5361211.667963139 
 01/02  12:00:00,,,32315815.8999478,22075080.14144309,32315815.899947792,6601958.062403175 
 01/02  13:00:00,,,29233794.195342656,18171947.533911888,29233794.195342652,7099007.663278041 
 01/02  14:00:00,,,29930133.26850029,17958053.097809255,29930133.268500287,8564716.062960537 
 01/02  15:00:00,,,30178483.330481,17744158.661706623,30178483.330480997,9011215.718401913 
 01/02  16:00:00,,,28464330.73350934,17744158.661706623,28464330.73350934,7316410.529520488 
 01/02  17:00:00,,,28225302.00957124,18065000.315860573,28225302.00957124,6873872.042741639 
 01/02  18:00:00,,,31593026.49343889,19536891.894367706,31593026.49343889,6289520.834796311 
 01/02  19:00:00,,,34152515.737976715,20330592.119842734,34152515.7379767,5584158.883756089 
 01/02  20:00:00,,,34185887.532362536,20116697.683740105,34185887.532362536,5454749.525540227 
 01/02  21:00:00,,,33993932.83571121,19902803.24763747,33993932.83571121,5537910.594685037 
 01/02  22:00:00,,,33484174.08287257,19688908.81153484,33484174.08287257,5512478.797168812 
 01/02  23:00:00,,,29178338.11842398,15764285.684516506,29178338.118423976,5523138.473784738 
 01/02  24:00:00,,,31262167.324430756,17330791.465358935,31262167.324430753,5626804.002172255 
 01/03  01:00:00,,,24361084.89020414,12577705.880899299,24361084.89020414,5658215.065456405 
 01/03  02:00:00,,,19009868.207380034,11736712.35043531,19009868.20738003,2123937.838372998 
 01/03  03:00:00,,,18788164.847826358,11696603.41058598,18788164.847826354,1907550.727541767 
 01/03  04:00:00,,,19406462.21448703,11590067.684898179,19406462.214487027,2590352.8734123604 
 01/03  05:00:00,,,21205875.321829937,11909674.861961583,21205875.321829937,2073107.1428321246 
 01/03  06:00:00,,,26582401.07110189,13658021.612400632,26582401.07110189,6244788.890917888 
 01/03  07:00:00,,,30313395.94997852,15451550.015582647,30313395.949978516,6086731.648184749 
 01/03  08:00:00,,,25030363.465741966,14889880.11763437,25030363.465741962,6213804.462722874 
 01/03  09:00:00,,,24850229.397904124,15814314.695846187,24850229.397904124,5905668.824730462 
 01/03  10:00:00,,,24918684.41352464,16135156.350000134,24918684.41352464,5645067.422192781 
 01/03  11:00:00,,,26572749.4342867,18065000.315860573,26572749.4342867,5351190.812374265 
 01/03  12:00:00,,,31910201.25494992,22075080.14144309,31910201.254949916,6227754.427069796 
 01/03  13:00:00,,,28807885.065002672,18171947.533911888,28807885.065002672,6698002.174407703 
 01/03  14:00:00,,,29489911.057992395,17958053.097809255,29489911.05799239,8162118.13889406 
 01/03  15:00:00,,,29643122.031084046,17744158.661706623,29643122.03108403,8521069.449073171 
 01/03  16:00:00,,,28604714.218442164,17744158.661706623,28604714.21844216,7494587.074509861 
 01/03  17:00:00,,,28755208.503769055,18065000.315860573,28755208.503769055,7435878.736891002 
 01/03  18:00:00,,,31362281.66674255,19455193.59777722,31362281.66674254,6174945.31888455 
 01/03  19:00:00,,,33929866.1731345,20330592.119842734,33929866.1731345,5416276.581885476 
 01/03  20:00:00,,,33754890.5757262,20116697.683740105,33754890.575726196,5506631.569820706 
 01/03  21:00:00,,,33573924.6028243,19902803.24763747,33573924.60282429,5558668.796389232 
 01/03  22:00:00,,,33155258.50288852,19688908.81153484,33155258.50288851,5533621.593422408 
 01/03  23:00:00,,,29100501.34069884,15764285.684516506,29100501.34069884,5503717.885240796 
 01/03  24:00:00,,,31121240.9423794,17330791.465358935,31121240.942379393,5502564.609462606 
 01/04  01:00:00,,,24175875.18032774,12577705.880899299,24175875.180327736,5484362.440630859 
 01/04  02:00:00,,,19058633.74465159,11736712.35043531,19058633.74465159,2190184.2743202914 
 01/04  03:00:00,,,18914763.62434479,11696603.41058598,18914763.62434479,2047023.5572178583 
 01/04  04:00:00,,,19506478.994538926,11590067.684898179,19506478.994538926,2701083.9976293053 
 01/04  05:00:00,,,19750948.709752638,11909674.861961583,19750948.709752638,2253364.2906518495 
 01/04  06:00:00,,,24787921.154952914,13658021.612400632,24787921.154952914,5747666.493580534 
 01/04  07:00:00,,,29093932.130024936,15451550.015582647,29093932.130024932,5475663.45190224 
 01/04  08:00:00,,,24469742.613870136,15016609.792645715,24469742.613870133,5519566.298992999 
 01/04  09:00:00,,,24451437.140569944,15814314.695846187,24451437.140569944,5464483.233780811 
 01/04  10:00:00,,,24762898.02386628,16135156.350000134,24762898.02386628,5380856.402190603 
 01/04  11:00:00,,,26648638.873272005,18065000.315860573,26648638.873272005,5253205.621218652 
 01/04  12:00:00,,,34963652.57481551,22075080.14144309,34963652.574815504,9222704.914892348 
 01/04  13:00:00,,,33340689.072208256,18171947.533911888,33340689.072208248,11197827.789299008 
 01/04  14:00:00,,,34664987.1803922,17958053.097809255,34664987.1803922,13287499.766964227 
 01/04  15:00:00,,,34914880.338408,17744158.661706623,34914880.33840799,13737339.743814467 
 01/04  16:00:00,,,33300153.089238867,17744158.661706623,33300153.08923886,12133422.010559397 
 01/04  17:00:00,,,33203193.202816002,18065000.315860573,33203193.202816,11828539.713632874 
 01/04  18:00:00,,,37736071.77242945,19750875.254273858,37736071.772429444,12200646.153527489 
 01/04  19:00:00,,,40843232.417664334,20330592.119842734,40843232.41766432,12254570.049752736 
 01/04  20:00:00,,,41447705.40462121,20116697.683740105,41447705.404621206,12674424.699826587 
 01/04  21:00:00,,,42261194.268778674,19902803.24763747,42261194.26877867,13727454.973229049 
 01/04  22:00:00,,,41805156.51481194,19688908.81153484,41805156.51481193,13713992.874661956 
 01/04  23:00:00,,,36250841.17005104,15764285.684516506,36250841.17005102,12403102.69577928 
 01/04  24:00:00,,,37308745.976854205,17330791.465358935,37308745.976854205,11431167.827868396 
 01/05  01:00:00,,,29171620.748398762,12577705.880899299,29171620.748398762,10181359.918788712 
 01/05  02:00:00,,,24957659.488481708,11736712.35043531,24957659.488481708,7986412.661723922 
 01/05  03:00:00,,,24203287.08984681,11696603.41058598,24203287.089846812,7275131.501599776 
 01/05  04:00:00,,,24593763.06648527,11590067.684898179,24593763.06648527,7722469.042203246 
 01/05  05:00:00,,,26738700.390368562,11909674.861961583,26738700.390368562,9184043.922451304 
 01/05  06:00:00,,,30588485.31633988,13658021.612400632,30588485.31633988,11290973.00424871 
 01/05  07:00:00,,,36743854.13541815,15451550.015582647,36743854.13541814,12833673.790830303 
 01/05  08:00:00,,,32899148.901566595,14852642.158453466,32899148.901566587,13816824.112550784 
 01/05  09:00:00,,,35437894.58446767,15814314.695846187,35437894.584467664,16199433.876613883 
 01/05  10:00:00,,,40682639.79376395,16135156.350000134,40682639.79376395,21105811.06002514 
 01/05  11:00:00,,,46880539.37299825,18065000.315860573,46880539.37299824,25363411.6903729 
 01/05  12:00:00,,,57736184.30866876,22075080.14144309,57736184.30866876,31942761.59292075 
 01/05  13:00:00,,,55767559.9382612,18171947.533911888,55767559.93826121,33575900.805251 
 01/05  14:00:00,,,57249284.41803746,17958053.097809255,57249284.41803746,35822029.290026635 
 01/05  15:00:00,,,55738386.32122666,17744158.661706623,55738386.32122666,34514416.15069428 
 01/05  16:00:00,,,50598502.41377958,17744158.661706623,50598502.41377958,29393650.43065932 
 01/05  17:00:00,,,51793168.71210417,18065000.315860573,51793168.71210417,30383691.874594223 
 01/05  18:00:00,,,55169255.946710214,19438751.41137631,55169255.946710214,29912561.756740585 
 01/05  19:00:00,,,56498438.977270745,20330592.119842734,56498438.97727075,27879656.398937564 
 01/05  20:00:00,,,55884140.48037197,20116697.683740105,55884140.48037196,27081119.62001258 
 01/05  21:00:00,,,56400298.80889709,19902803.24763747,56400298.80889709,27840348.486340333 
 01/05  22:00:00,,,54232106.868345976,19688908.81153484,54232106.86834597,26117702.626389205 
 01/05  23:00:00,,,46649908.12386338,15764285.684516506,46649908.12386338,22782524.72911226 
 01/05  24:00:00,,,45589748.91099326,17330791.465358935,45589748.910993256,19700128.7134606 
 01/06  01:00:00,,,34607832.257969186,12577705.880899299,34607832.257969186,15608982.625293765 
 01/06  02:00:00,,,32044158.489126686,11736712.35043531,32044158.489126686,15088470.734165378 
 01/06  03:00:00,,,29993935.96977705,11696603.41058598,29993935.96977705,13070265.793520559 
 01/06  04:00:00,,,32071531.47119988,11590067.684898179,32071531.47119988,15207928.584891072 
