Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,29471426.072655182,29471426.07265518 
 01/01  02:00:00,,,29340198.908775374,29340198.908775367 
 01/01  03:00:00,,,29386167.259554893,29386167.259554893 
 01/01  04:00:00,,,29251757.66992661,29251757.66992661 
 01/01  05:00:00,,,29258011.46621021,29258011.466210205 
 01/01  06:00:00,,,29432131.39922549,29432131.39922548 
 01/01  07:00:00,,,40127939.47559924,40127939.47559924 
 01/01  08:00:00,,,45616507.73297869,45616507.73297869 
 01/01  09:00:00,,,32392902.849580463,32392902.849580463 
 01/01  10:00:00,,,132727303.43855205,132727303.43855208 
 01/01  11:00:00,,,306273262.7503232,306273262.7503232 
 01/01  12:00:00,,,394936076.53406245,394936076.53406245 
 01/01  13:00:00,,,392166187.4934461,392166187.4934461 
 01/01  14:00:00,,,395695920.63279855,395695920.63279855 
 01/01  15:00:00,,,391724153.10970527,391724153.1097052 
 01/01  16:00:00,,,395488341.4899558,395488341.4899558 
 01/01  17:00:00,,,400868552.47022355,400868552.4702235 
 01/01  18:00:00,,,291955895.56725746,291955895.56725746 
 01/01  19:00:00,,,132569337.75750345,132569337.75750345 
 01/01  20:00:00,,,129819767.97066095,129819767.97066095 
 01/01  21:00:00,,,134637008.08594117,134637008.0859412 
 01/01  22:00:00,,,129723648.54134065,129723648.54134065 
 01/01  23:00:00,,,129448137.68229811,129448137.6822981 
 01/01  24:00:00,,,86693822.20034811,86693822.20034814 
 01/02  01:00:00,,,30117861.271092556,30117861.271092553 
 01/02  02:00:00,,,30036012.3539375,30036012.3539375 
 01/02  03:00:00,,,29607335.598297227,29607335.598297227 
 01/02  04:00:00,,,29554308.614991523,29554308.614991527 
 01/02  05:00:00,,,32061957.990574516,32061957.990574516 
 01/02  06:00:00,,,33463359.934552696,33463359.934552692 
 01/02  07:00:00,,,40516894.988440216,40516894.988440216 
 01/02  08:00:00,,,43959506.072802044,43959506.072802044 
 01/02  09:00:00,,,88487413.03566873,88487413.0356687 
 01/02  10:00:00,,,266211176.27350962,266211176.27350962 
 01/02  11:00:00,,,393975941.4177207,393975941.4177206 
 01/02  12:00:00,,,392345028.6158942,392345028.6158942 
 01/02  13:00:00,,,397307417.3565152,397307417.3565151 
 01/02  14:00:00,,,395945723.53030777,395945723.53030777 
 01/02  15:00:00,,,396897918.0390268,396897918.0390268 
 01/02  16:00:00,,,394493243.6135172,394493243.61351717 
 01/02  17:00:00,,,404922961.25084144,404922961.25084144 
 01/02  18:00:00,,,413179322.1326325,413179322.1326325 
 01/02  19:00:00,,,413264587.33644086,413264587.3364409 
