Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,20360906.005610902,20360906.005610898 
 01/01  02:00:00,,,20411551.4047392,20411551.4047392 
 01/01  03:00:00,,,20284691.215561893,20284691.21556189 
 01/01  04:00:00,,,20321595.06853253,20321595.06853253 
 01/01  05:00:00,,,20340202.550785463,20340202.550785463 
 01/01  06:00:00,,,20357418.73668449,20357418.736684486 
 01/01  07:00:00,,,31116114.123477347,31116114.123477347 
 01/01  08:00:00,,,36823912.19111569,36823912.19111569 
 01/01  09:00:00,,,18960843.353085995,18960843.353085995 
 01/01  10:00:00,,,67345717.80038059,67345717.80038059 
 01/01  11:00:00,,,150440124.80930796,150440124.80930793 
 01/01  12:00:00,,,196475811.82094043,196475811.8209404 
 01/01  13:00:00,,,194317632.85015643,194317632.85015643 
 01/01  14:00:00,,,197863170.70508882,197863170.70508885 
 01/01  15:00:00,,,193937159.21535337,193937159.21535337 
 01/01  16:00:00,,,197700710.64355022,197700710.64355022 
 01/01  17:00:00,,,200792900.6040254,200792900.6040254 
 01/01  18:00:00,,,160169049.09991434,160169049.0999143 
 01/01  19:00:00,,,76745710.94665524,76745710.94665523 
 01/01  20:00:00,,,74287189.47735278,74287189.47735278 
 01/01  21:00:00,,,76374557.95236656,76374557.95236655 
 01/01  22:00:00,,,76287047.13501579,76287047.13501579 
 01/01  23:00:00,,,69863943.7435204,69863943.74352041 
 01/01  24:00:00,,,54757129.48431234,54757129.48431234 
 01/02  01:00:00,,,22909946.777125664,22909946.77712566 
 01/02  02:00:00,,,20662675.953645866,20662675.95364586 
 01/02  03:00:00,,,20563598.24481825,20563598.24481825 
 01/02  04:00:00,,,20743167.142630402,20743167.142630402 
 01/02  05:00:00,,,23067249.67822886,23067249.678228855 
 01/02  06:00:00,,,20791065.85986776,20791065.859867755 
 01/02  07:00:00,,,35105491.0204064,35105491.020406395 
 01/02  08:00:00,,,34870640.952597745,34870640.952597745 
 01/02  09:00:00,,,46018611.71803707,46018611.71803707 
 01/02  10:00:00,,,131572984.02466531,131572984.0246653 
 01/02  11:00:00,,,194231311.33287287,194231311.3328729 
 01/02  12:00:00,,,195143603.27896953,195143603.27896953 
 01/02  13:00:00,,,200706008.6227259,200706008.62272587 
 01/02  14:00:00,,,195437768.5203303,195437768.5203303 
 01/02  15:00:00,,,200576258.9472844,200576258.9472844 
 01/02  16:00:00,,,196714652.4371755,196714652.4371755 
 01/02  17:00:00,,,207192395.0963929,207192395.0963929 
 01/02  18:00:00,,,215387798.66991264,215387798.66991264 
 01/02  19:00:00,,,214861648.97808638,214861648.97808638 
 01/02  20:00:00,,,216277939.95402068,216277939.95402068 
 01/02  21:00:00,,,154832850.2279637,154832850.2279637 
 01/02  22:00:00,,,80339871.25805168,80339871.25805168 
 01/02  23:00:00,,,69809460.02987131,69809460.02987131 
 01/02  24:00:00,,,50673593.506381445,50673593.50638144 
 01/03  01:00:00,,,23173918.77872872,23173918.77872872 
 01/03  02:00:00,,,23090550.30808351,23090550.30808351 
 01/03  03:00:00,,,20565337.202373955,20565337.202373955 
 01/03  04:00:00,,,20696187.3232195,20696187.323219504 
 01/03  05:00:00,,,20850003.4280871,20850003.4280871 
 01/03  06:00:00,,,24676706.831016086,24676706.831016086 
 01/03  07:00:00,,,31718054.10243083,31718054.102430828 
 01/03  08:00:00,,,33842053.30185452,33842053.30185452 
 01/03  09:00:00,,,50017112.280330256,50017112.280330256 
 01/03  10:00:00,,,130351219.15401974,130351219.15401974 
 01/03  11:00:00,,,198121292.872747,198121292.872747 
 01/03  12:00:00,,,193974045.6939448,193974045.69394484 
 01/03  13:00:00,,,200155327.6107704,200155327.6107704 
 01/03  14:00:00,,,202688301.4663393,202688301.4663393 
 01/03  15:00:00,,,202893425.9039724,202893425.90397236 
 01/03  16:00:00,,,199429961.68480763,199429961.68480766 
 01/03  17:00:00,,,206046091.44615448,206046091.44615445 
 01/03  18:00:00,,,221581202.2202519,221581202.22025186 
 01/03  19:00:00,,,214309531.0276724,214309531.02767235 
 01/03  20:00:00,,,220816283.53674978,220816283.53674975 
 01/03  21:00:00,,,160450103.18515453,160450103.1851545 
 01/03  22:00:00,,,77006070.56403212,77006070.56403211 
 01/03  23:00:00,,,70544151.76517786,70544151.76517785 
 01/03  24:00:00,,,51463258.67847742,51463258.67847742 
 01/04  01:00:00,,,20984227.26458906,20984227.264589064 
 01/04  02:00:00,,,23455361.915821806,23455361.915821806 
 01/04  03:00:00,,,20915595.88345078,20915595.883450776 
 01/04  04:00:00,,,27413865.66323228,27413865.66323227 
 01/04  05:00:00,,,21181654.78001551,21181654.78001551 
 01/04  06:00:00,,,21280801.36525968,21280801.36525968 
 01/04  07:00:00,,,32227848.49756664,32227848.49756664 
 01/04  08:00:00,,,33093691.602556795,33093691.602556795 
 01/04  09:00:00,,,49901492.22349119,49901492.22349119 
 01/04  10:00:00,,,138008413.67198747,138008413.67198744 
 01/04  11:00:00,,,192175571.29445451,192175571.29445451 
 01/04  12:00:00,,,200227809.56249624,200227809.56249622 
 01/04  13:00:00,,,196183202.04394343,196183202.04394343 
 01/04  14:00:00,,,199644792.82029343,199644792.82029343 
 01/04  15:00:00,,,202228150.53983343,202228150.5398334 
 01/04  16:00:00,,,202539885.29287145,202539885.29287145 
 01/04  17:00:00,,,203206043.78415442,203206043.78415444 
 01/04  18:00:00,,,220368558.0770394,220368558.07703936 
 01/04  19:00:00,,,220481512.26488644,220481512.26488644 
 01/04  20:00:00,,,214307745.8293838,214307745.82938376 
 01/04  21:00:00,,,160216252.1220124,160216252.12201238 
 01/04  22:00:00,,,76007840.4167512,76007840.4167512 
 01/04  23:00:00,,,72053818.80350944,72053818.80350947 
 01/04  24:00:00,,,53834794.895376906,53834794.895376906 
 01/05  01:00:00,,,21023119.128162567,21023119.128162563 
 01/05  02:00:00,,,24526410.012978565,24526410.01297856 
 01/05  03:00:00,,,23526203.712571517,23526203.71257151 
 01/05  04:00:00,,,20844526.81520246,20844526.81520246 
 01/05  05:00:00,,,21063934.40150735,21063934.40150735 
 01/05  06:00:00,,,20870935.925223403,20870935.925223403 
 01/05  07:00:00,,,31825613.13341281,31825613.13341281 
 01/05  08:00:00,,,34958960.85592805,34958960.85592805 
 01/05  09:00:00,,,47949120.78910643,47949120.78910643 
 01/05  10:00:00,,,135520061.63990653,135520061.63990653 
 01/05  11:00:00,,,193875349.66693845,193875349.66693845 
 01/05  12:00:00,,,196857308.3433733,196857308.3433733 
 01/05  13:00:00,,,198558071.05935732,198558071.05935732 
 01/05  14:00:00,,,196999236.3870072,196999236.38700724 
 01/05  15:00:00,,,201013611.43188006,201013611.43188006 
 01/05  16:00:00,,,201330368.67440173,201330368.6744017 
 01/05  17:00:00,,,203453211.34787792,203453211.34787795 
 01/05  18:00:00,,,218439472.0392757,218439472.0392757 
 01/05  19:00:00,,,220200194.88702115,220200194.88702112 
 01/05  20:00:00,,,215449014.49238813,215449014.4923881 
 01/05  21:00:00,,,158800464.13421342,158800464.13421342 
 01/05  22:00:00,,,74161283.09515011,74161283.09515011 
 01/05  23:00:00,,,72480178.98219545,72480178.98219545 
 01/05  24:00:00,,,51252887.97312484,51252887.97312483 
 01/06  01:00:00,,,36992810.49008559,36992810.49008558 
 01/06  02:00:00,,,23354599.5855626,23354599.5855626 
 01/06  03:00:00,,,22052086.421154015,22052086.42115401 
 01/06  04:00:00,,,21888949.208471693,21888949.20847169 
 01/06  05:00:00,,,21082081.226387046,21082081.226387043 
