Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/12  01:00:00,,,25455255.581817348,11581534.379161809,25455255.581817344,7788016.034536306 
 01/12  02:00:00,,,18372928.853839457,10976868.122852663,18372928.85383946,2357598.9883498745 
 01/12  03:00:00,,,17944098.100139204,10975649.216364183,17944098.100139204,1886079.1906798999 
 01/12  04:00:00,,,18323567.187085416,10876079.555416983,18323567.187085416,2357598.9883498745 
 01/12  05:00:00,,,18575110.606816415,11174788.538258582,18575110.606816415,1886079.1906798999 
 01/12  06:00:00,,,25662060.14168551,12568339.774420526,25662060.14168551,7804316.053795546 
 01/12  07:00:00,,,29888694.241627533,13926891.260147657,29888694.241627533,7842124.84347119 
 01/12  08:00:00,,,30008614.7089052,14126799.75416443,30008614.708905198,7886381.136280846 
 01/12  09:00:00,,,25825081.60273977,14865321.951512562,25825081.602739766,7889057.041550107 
 01/12  10:00:00,,,25614183.777216036,14616801.236264933,25614183.77721603,7911546.926306423 
 01/12  11:00:00,,,27176382.887645938,16175950.591785753,27176382.887645934,7906020.272455657 
 01/12  12:00:00,,,31373681.014738724,20165051.504239477,31373681.014738724,7801211.165280521 
 01/12  13:00:00,,,27724277.402605448,16275904.838794136,27724277.402605444,7823257.553517603 
 01/12  14:00:00,,,26935154.573894452,16075996.34477737,26935154.573894445,7749291.842077361 
 01/12  15:00:00,,,26736477.679391727,15876087.850760601,26736477.67939172,7734587.81973343 
 01/12  16:00:00,,,26807414.134909898,15876087.850760601,26807414.13490989,7821441.173836789 
 01/12  17:00:00,,,30745994.088317074,17388028.853880093,30745994.088317074,7897488.945606317 
 01/12  18:00:00,,,33926395.70793201,18011814.403654855,33926395.707932,7984010.4822092615 
 01/12  19:00:00,,,33763751.74711377,17811905.909638084,33763751.74711377,8022022.0613803435 
 01/12  20:00:00,,,33964105.323754534,17611997.415621314,33964105.32375453,8040907.214141887 
 01/12  21:00:00,,,33764986.52732686,17412088.921604548,33764986.52732685,8066447.657143842 
 01/12  22:00:00,,,33437234.162517656,17212180.42758778,33437234.16251765,8141111.719730548 
