Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,265289770.29469138,6254501427.390225,8917948611.275658,0.0,3519617557.6270723,118529.07210734925,2232620239.6915507,169888303.30435732,2866649699.7990646,2303887635.212339,8970345337.19838,839882087.1524693,10145007221.832859,1887859.6477712793,6675699273.181432,10852130.031136002,8765700592.549595,625888962.6605123,6935838299.565848,30580242.684018258,8049280352.846125,2549595.0831203107,5049840343.269935,8003276.531927722,9153890901.955687,78136709.5255102,4925166165.308103,58876067.335215345,7819848936.758663,2058808.9573102645,5088023069.318521,26881543.878175497,6512932760.117325,726596857.5252917,5240401588.777792,62218591.04417185,260469911514.84503,12040317578.78057 
February,424909282.9328348,5324556618.576862,8203331189.240243,0.0,3053074764.9008284,4330007.381500078,2011278040.5101209,226943113.6596124,2976114179.715899,1936726938.4023836,8266014850.332502,849867201.2219688,9128711937.4862,551668.2728547701,6014819517.585228,14841218.451020218,8000527251.892827,525588159.29606134,5855427038.3767185,82965790.6115398,7486982712.237702,713437.3575612861,4624636033.831183,9902673.764401745,8724734500.462685,64611040.06170503,4263228150.4352646,83877367.51364368,7089845957.939216,1625209.1659591252,4492547715.21786,33457574.96296788,5980318866.413476,615080177.8565062,4241359005.852619,260821168.92975998,246051906285.13367,10992851456.010464 
March,46066183.88648742,8727552874.329628,5207331782.7832155,221139529.08993813,1952080374.7514327,48768729.84426814,1276431094.2214062,176138566.12100866,885165059.6929896,4856777262.061493,4160906506.171339,3637150425.7213492,5938838131.828936,294453343.37064976,3637368819.796084,590022420.5490834,4984329372.530214,1757580202.5402136,3672707544.4543657,666980550.0417327,5308118379.124027,164161381.172496,2925341041.6289463,370781343.5116845,6191363077.548456,573141236.3843511,2908875712.8337154,418161303.80521774,4355802239.210606,331023688.46223915,2648651424.856675,541943981.240776,3513845087.858178,1834708962.692141,2613072315.425463,723348981.7264138,177166847681.36047,12496166997.623453 
April,0.0,9766698247.243063,2553345961.917283,608927961.4747062,678216766.1205505,106851031.01180276,465888189.900867,193102302.73945358,13142387.04584199,7130201464.813403,1040290562.117176,5512904368.928759,2700073794.0968976,653701988.8002429,1530798663.1862333,1076101387.2338877,2326754528.4098697,1882988901.516671,1578549053.5256248,1133471735.1989546,2336220428.3101373,393047855.8499315,1032730428.0642427,820296782.512647,3482366061.09537,678201549.784472,1053009370.1887367,747107277.8486702,1675613289.8437204,714233842.9951464,946632199.3112853,993154630.6597053,1382220136.0403848,1908343706.2168238,940528979.5863028,1159936080.5113513,101069370615.58307,11409679940.227674 
May,0.0,9711902275.856016,701352060.4336785,2240172649.783206,237695477.5426246,652254509.1736627,210531629.1563255,577651075.1468563,0.0,9170109214.934849,37266647.34528157,8732543912.557137,407570057.02358544,2068486594.6389415,229648789.08201307,2801622774.881394,388387237.595764,3486945364.1721334,242435827.68550524,2883614678.600247,281167772.9604517,1366611894.8036575,93401892.3468039,1988392907.2278328,868775490.9745079,1922307025.6091957,93291476.09360592,1997879079.7494435,133327530.76213811,1978260041.8128529,72782496.32139583,2691304991.179672,123864052.88529949,3358313264.590789,83594019.37894256,2789435687.5784497,61868985839.185745,11631242055.08207 
June,0.0,13717167896.131508,193800691.7764955,3826090671.9299088,21805058.469485775,1478670296.2489011,21599478.184935592,1398139727.4403536,0.0,10829063623.669996,0.0,10831627358.473986,0.0,3785297392.0474114,0.0,4252081685.3619194,746985.4590713971,4942761178.162496,484287.62975081115,4203231560.454843,0.0,2578777792.1684184,0.0,3397142543.9470377,207661796.0956751,3302286605.9626007,0.0,3276253821.363559,0.0,3573808496.171469,0.0,4100164936.5186834,0.0,4720112083.517763,0.0,4055093898.533371,66329289704.68307,11039951962.142776 
July,0.0,15024851350.43499,150793256.5076861,5073190837.582001,17206343.926412977,2296231584.192609,10037811.570821077,2105664577.768536,0.0,12637866107.86725,0.0,12822181431.695402,0.0,4943470672.945253,0.0,5065491296.866588,0.0,6425986890.645234,0.0,5485931893.306569,0.0,3629039630.037793,0.0,4254415193.391812,39131337.148854285,5170568609.116303,0.0,4666030688.286097,0.0,4604894164.783577,0.0,4801110141.632037,0.0,6058892328.776314,0.0,5249871411.4909525,79697429928.58409,10684527927.62062 
August,0.0,15412129768.793415,197379117.56020054,3994767921.986294,20103114.684025723,1793043700.6410723,20893272.04392961,1821786064.604173,0.0,12013361824.726229,0.0,11647025193.490555,0.0,3869403465.616049,0.0,4342634049.684492,0.0,6466328660.7850065,0.0,4319039232.712181,0.0,3190561829.9051213,0.0,4021947985.5405183,36005409.033173986,5643815628.501038,0.0,3950048836.4120708,0.0,3738318301.563744,0.0,4251551776.302053,0.0,6331529361.373698,0.0,4254864979.5166187,75483919481.23555,11085754117.835583 
September,0.0,11429850538.877535,516964731.90470487,1840127482.2048213,187901438.08081484,829702359.9637389,145700164.1683604,851672897.7825236,0.0,9363384321.75006,10998717.070694739,8424419162.756438,283777932.0404209,2006164876.144432,156758716.35729718,2282608839.9532413,216562100.84031177,4474750339.081539,153439074.1883755,2281896042.838198,3118645.2722618678,2010691045.3127217,965874.9069338721,2324466999.445099,225687416.77221283,4006931940.0595555,335573.417142433,2296853454.9575663,58001196.38606257,2060704159.0517757,32209821.93838833,2306943389.0522146,44648806.21774193,4573733084.206097,34801504.87033277,2360329491.1987743,60657217457.150345,10467116440.941948 
October,0.0,9394567738.034946,2133251919.586326,549089118.8137418,632356201.5905297,222334717.3500239,441128110.46644515,258684346.20918095,36068646.604637325,7912898860.437659,906830082.3241452,5751214569.176308,2076701799.7378585,807391666.9333332,1219656124.0339599,929903671.000408,1633315865.3780148,2630972635.835073,1289778558.0939598,969348348.6686245,643794787.7298559,1056760859.562634,323759256.34942627,1117551199.6597023,1403825407.0068338,2248718211.7737827,359386133.20406854,1118438749.0831132,1076156761.4440649,931222364.1128414,643200299.756613,933940608.5078368,812635079.3005568,2811827680.0695453,676747765.0770633,1073637875.4912089,83236936069.13614,11079106874.137203 
November,2499327.519334331,8562378506.145638,4781981741.661737,18753348.069344375,1796874260.3982244,11926401.718579944,1101725807.744288,101400775.45957251,603743254.2800325,3992299271.36912,4041662887.548615,2422806071.4505024,5406787075.005457,119901568.06456178,3412333611.441217,158099891.97186485,4568178572.488018,664406046.7894325,3500185517.2329993,170796008.3553558,3336334533.5262523,177075357.56060466,2005376751.4910505,212982868.2960725,4840727002.943318,274910958.6873699,2069325200.9536808,208457585.97793588,3801617424.4660015,169714015.3870923,2417924166.165306,160843204.3787855,3100698327.800951,784142316.4575617,2450857527.237576,215701878.71775943,155213182380.93448,11167601409.855967 
December,400269827.8427208,6683512163.972517,8162358798.925609,1290963.1942851825,3238207318.3516483,270827.16431155946,2098086777.1156433,134449974.66144043,2840145564.313533,2427719547.5286193,8456740759.6916895,1153017760.406387,9099591936.473286,37347065.664664246,6200010142.86518,41919009.99511395,8335379848.475995,412127233.08831024,6163018759.098596,53119363.00365884,6724367498.007058,39540744.6122382,4404037809.690933,49269754.972545,8432800593.84557,223167791.8377255,4347132876.155981,56822630.4505365,6933135302.125289,48722899.362318955,4722211802.50086,45497917.05606587,6193381783.255262,482869191.0412697,4535766665.867941,98199018.4745883,237507623188.1722,11631479374.33293 
