Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,30141074621.35077,7448660202.417264,200730.6303720444,2275770955.9087787,217118.9108177503,1484898793.1892858,373568887.35092235,0.0,14547207383.974373,220532458.48404777,12210099680.778324,2275485492.018417,1330144169.5480459,1399757092.2834291,964408201.8923285,1735031171.6921334,2889282973.69363,1448182376.0270503,958826869.1506125,203962316.96675214,2173590912.470853,91059297.13242766,1487219142.9716985,1835207964.3555472,1823300671.4903114,126003077.5436299,1468972436.9061203,430193342.1476159,2019286714.199478,257972241.78990793,1318850159.2792933,286650759.3982965,3910531225.3134246,286559740.75517976,1423233021.6541107,178025623791.377,62900709173.95633 
February,0.0,28143116109.878353,6465903226.184296,516316.4967524608,1973947705.3658233,348635.2859002094,1136150967.3005135,447061775.29565126,0.0,13622875128.549946,96133243.25179957,11535989590.482746,1899568606.042825,1328775814.9602704,1155582378.6383412,996052091.7321533,1404317134.160616,2828256088.9641547,1119051806.2289305,1072860198.5239142,164649574.555493,2072218010.0427632,65805964.703461796,1460870842.719198,1709714845.3425674,1670440407.7187328,65359156.6094491,1545748119.127092,299303419.7457172,2013032615.038297,179536930.90943256,1384864104.898011,177540069.2039733,3847888856.4282756,164889776.6316116,1568470509.8159566,158270157584.36392,63560686063.21419 
March,0.0,37261858816.78582,3488108983.6070285,901246251.9161876,886762964.8719682,669146518.3893204,482048416.7062142,1624694770.9788344,0.0,21216196000.2028,2378207.4156908924,17442226231.937454,697785113.9792719,3012959295.9477406,431661225.7384544,2737949883.824032,547303043.2012944,6063698507.5470085,414496428.7157315,2844818502.649683,61460354.42951851,3345252137.0377083,30723171.33957605,2871876726.9159737,1129665930.4440844,3789508016.3563337,21167164.479504704,2919092868.27143,67492734.0682382,3998373372.0673075,47581607.61867779,3423636946.4932833,50337685.99183492,7324407886.970992,43127994.9688374,3559418350.214835,174598660743.91367,35375804601.204414 
April,0.0,36745371833.95252,1494513324.3332982,1988729560.5145252,245096408.40604123,1430139542.3876262,137127314.69031286,2364783312.191272,0.0,23038988178.077564,0.0,18695937089.725407,260888.75327392612,3980422283.705685,215999.30627159675,3948188450.590101,12159.01373751858,6517366949.297625,0.0,3926245981.10248,0.0,3962789401.8643355,0.0,3758892719.88646,653192304.8213762,4145842894.8200493,0.0,3681791481.1359196,0.0,4974956155.507644,0.0,4560660662.708516,0.0,7527556450.197987,0.0,4572562582.570172,157911527347.83307,16908890244.385424 
May,0.0,41098055614.25026,1010744812.4323772,5057524867.656832,70757521.6467522,3394816768.3907037,49394825.216873884,4152989250.5659175,0.0,27357683450.458794,0.0,25763563753.343643,0.0,6628028882.565947,0.0,6402891401.829862,0.0,8533100815.751259,0.0,6213696767.35462,0.0,5489269588.916631,0.0,5630886815.223633,216505154.98061574,6113246747.471035,0.0,5459393008.927043,0.0,7131994436.729267,0.0,6648263922.871498,0.0,8993730841.559292,0.0,6521340808.897759,185797923195.33835,11873921953.514061 
June,0.0,42105978304.16989,531065279.3555625,6809618577.808704,22961880.686492097,4557219072.623764,19457636.927494753,5306633006.901536,0.0,28631342481.990707,0.0,28553508985.62152,0.0,8187683755.044788,0.0,7334780023.781264,0.0,9293234759.660793,0.0,7148592401.429298,0.0,6973936513.773706,0.0,6638143797.963009,48269455.96803109,7391001580.683538,0.0,6418800359.026326,0.0,8371309670.665027,0.0,7357234419.353564,0.0,9433519289.288189,0.0,7244206057.046344,207784254273.2708,11041114749.725245 
July,0.0,41188206705.76416,311284200.9402787,8008923495.573437,20216351.054762647,5273218021.849197,17594127.975044496,5973220345.810293,0.0,28810935148.696507,0.0,29387613597.87732,0.0,8843059731.279947,0.0,7758166051.586404,0.0,10290679684.228258,0.0,8136448207.472835,0.0,7620962390.821047,0.0,7064465548.30074,2212118.1666213796,9112524532.462276,0.0,7477739275.348868,0.0,8777400557.709965,0.0,7627114911.550385,0.0,10197407455.893711,0.0,8071209060.16276,232502617297.32413,10675553156.71293 
August,0.0,44188380492.11228,432563897.6159021,6962172759.012601,27071951.29114265,4948098113.140127,20237530.82721281,5965373736.520601,0.0,29932435800.30344,0.0,29969256362.785664,0.0,8240575106.866118,0.0,7401583400.344694,0.0,11024742968.423569,0.0,7270374030.480542,0.0,7671361225.666237,0.0,7215611354.670782,0.0,10277614231.737078,0.0,7075032541.660541,0.0,8305579350.204971,0.0,7311601035.823664,0.0,11009412362.59619,0.0,7265059093.706269,231227878512.9973,11082567249.959707 
September,0.0,39788345449.59182,698500701.9467812,4009587396.8708053,63081515.77996324,3289707670.7108135,46612717.12727655,4367472969.710835,0.0,26140090941.92788,0.0,24414857804.214024,0.0,5860329486.437796,0.0,5081363689.565052,0.0,9094351887.349272,0.0,5021645216.4544115,0.0,6180843877.116506,0.0,5442324746.312335,47187418.216372885,8843206922.541162,0.0,5379926837.444487,0.0,6369006932.455691,0.0,5330834775.070538,0.0,9578875094.440063,0.0,5342985025.06809,188561378787.88547,10529137707.225067 
October,0.0,39071912515.238914,1425026482.0062354,1732949441.7475421,233915691.68929684,1683919797.2432282,134338655.90970796,2880256402.1780095,0.0,24104372376.39706,0.0,19931303223.64272,26649973.64994821,4026847474.3842545,11300939.15354582,3348832870.1430826,8195337.636914774,7250647094.525651,14073822.585813796,3302975019.8232613,0.0,5169493419.472627,0.0,4210976402.240472,289864455.52979434,7129677160.2589855,0.0,4115967877.616263,0.0,4992960100.887026,0.0,3937350229.2271194,0.0,8322992507.112548,0.0,3948668203.218633,171412322812.93887,13282607035.40971 
