Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,24484214.29968184,14002017764.235626,10456688428.30129,621400.826872808,3386368949.6191583,5063408.61394656,2193925517.985426,244127011.3717651,314552529.5022373,9155588280.441996,3531177911.796433,6030749007.996285,5932214480.106905,177135683.716239,3535796048.1092296,291317352.2931351,4598625625.462511,1351699521.4823012,3706512277.7121935,222534779.9853921,3728560572.459862,250791562.48735034,2097577174.0657969,351120054.4207204,5583957373.3649,446884403.67682856,2236461741.0480647,257253730.33266342,3731561902.867657,394317774.6892786,2243300413.2837462,301742549.1323426,2801369800.5526447,1714835940.7417336,2318943044.705737,344503875.3004108,192808893402.53256,70770295309.59999 
February,18544672.156731848,12963827343.905796,9363303446.585545,3207793.290629968,2878985431.0045915,5647715.199746819,1870325416.642116,298106242.0831664,198200489.55689722,8558850574.912015,3065961100.002954,5688538200.7991085,5301060772.152572,313748389.7377991,3142582673.7291436,337680237.72635007,4089588775.709886,1326331740.247792,3152140211.9198093,339394286.81687766,3472146846.539169,334420835.7060758,1923986597.7644193,359951693.651392,5237235401.233547,353415120.96146816,1884378788.5275059,351203303.5110413,3322698718.5361376,537320208.556761,1975576996.057484,344293211.2106849,2436993246.081063,1637745927.8091862,1929144404.4227004,452294221.42191607,175592291368.2971,70133672000.86661 
March,5175122.744499853,16685100951.853014,5864696741.946894,723997882.4855673,1394046490.735654,478088889.6220362,946953423.6634289,595854366.692029,45956571.45613945,14060164126.046398,1146299878.9001465,11235408231.135267,3022733803.1456094,1256860997.8534832,1752940047.7078571,1219623930.0420403,2349088914.991681,3276225724.6174417,1726845217.2859604,1310469418.6608207,2024313661.8097396,1194417359.816283,978249385.4933783,1010252010.1924319,3284132350.5659633,1500951868.5290651,902808247.972934,1010219615.9369972,1616116241.8530931,1641339438.4557219,936377373.021761,1225635099.1071818,1188694263.248342,3585656956.656319,895960955.4126892,1458508554.9397168,142160340661.65723,48474326765.473145 
April,0.0,15677014479.784101,2613552953.318959,1649779029.1909285,271127160.9235866,1012966885.0247785,276579384.43435633,885574749.7414694,728942.0645704807,16001830834.263023,66731027.598028846,13743231260.759352,974942231.7394207,1896715274.3565438,527770198.61945117,1868263218.5318322,764311429.2506065,3275166390.2914586,506291337.1548064,2011844014.593433,402432808.8089367,2094615702.484509,99303933.34544457,1558699783.8195932,1485022834.5205703,1840169005.34326,77483657.82969563,1597608741.1655636,267698339.7324756,2378660925.1965613,137513126.78872773,1959778584.4199657,173972499.35621688,3600802343.615156,116799808.05149446,2164644247.187926,96417754285.64232,23202401810.710182 
May,0.0,18845040596.905724,514672824.1211372,4272962867.7931256,46309437.977578454,2515812386.557048,43233870.26266407,1932796777.528068,0.0,20025570958.512558,6031132.4918175535,18529026949.0209,56034549.85343137,3623985429.7187414,25314162.089357913,4104090459.044684,42920264.57288351,5061035706.856325,29246630.735596675,4030742554.6835237,4723631.220135789,3677498778.72345,0.0,3454685308.9703074,435145115.05374575,3622450032.1241035,19144.507637237937,3336207716.6405444,316306.2379550054,3947060569.689007,0.0,4136025553.506159,0.0,5207719870.380956,0.0,4085969209.218212,105747818895.40674,12116366754.422123 
June,0.0,22228579617.44071,151804720.794701,5987868220.11059,18551254.757838964,3853431967.274414,17574500.84219164,2893783543.084619,0.0,23074413871.904167,0.0,21587964685.20062,0.0,5137413085.184651,0.0,5301565887.384563,0.0,6095519676.975001,0.0,5168539400.934974,0.0,4911567313.649033,0.0,4783199692.910143,142707883.4996494,4932809405.689401,0.0,4580510819.267391,0.0,5250773064.04928,0.0,5188413700.571446,0.0,6045543962.10306,0.0,5115402654.011494,123219622550.16306,11060324999.373293 
July,0.0,23449241064.846073,90881218.1823995,7235804889.9360075,25648633.073953502,4759638857.429671,20813767.17790061,3537165666.7388196,0.0,25021397949.644936,0.0,23504113695.07372,0.0,5905443792.045836,0.0,5796978979.63195,0.0,7206275207.422176,0.0,6271966674.49718,0.0,5687188748.367232,0.0,5355948176.404152,23452788.907660414,6641545540.040533,0.0,5847142274.921411,0.0,5912552835.009045,0.0,5614581621.79879,0.0,7048915530.18445,0.0,6146191094.542633,140022905799.66516,10703147198.059685 
August,0.0,24121469466.036198,104275141.63203852,6151915434.310202,24719044.525163714,4268024820.196424,22425362.748138733,3350955829.002372,0.0,24516566516.169903,0.0,22650952685.59843,0.0,5153945482.662947,0.0,5292621866.279834,0.0,7765364578.617609,0.0,5221543693.601508,0.0,5555075753.096541,0.0,5339729334.072379,9838166.663786788,7631421003.459228,0.0,5231378590.120315,0.0,5348072223.030417,0.0,5167271995.591529,0.0,7723489424.656305,0.0,5173907479.727192,137812669686.48145,11095655118.861443 
September,0.0,20091233172.567177,407498470.4357597,3549618183.905841,51254314.80342616,2685165318.686866,58618923.77479016,2196406677.0143614,0.0,19756496615.355488,8697285.685611662,17988432393.15443,78333310.23489401,3294272407.178241,39856697.9242739,3115922222.206867,53518545.17362247,5954165535.632262,37135735.40241974,3054131898.2313876,0.0,4272960455.231098,0.0,3433567323.8558545,123178278.10685068,6069419513.983536,0.0,3362041033.889711,185353.54278457136,3691483070.057015,0.0,3136546918.14878,0.0,6195167851.896034,5820.370471728961,3166480876.7918415,110436800987.34854,10591809417.646616 
October,0.0,16918402033.416113,2100569395.8567889,1454216427.6254854,267908436.95951036,1236895444.2891302,256989893.5473411,1000001424.4388593,10679427.850401655,16702252322.914072,193765218.93635476,13900189340.560955,727559916.116999,1986529205.0103843,406865352.1858904,1575571837.8653438,499488376.7919557,4147953752.767732,418005962.3070908,1617238610.0469668,63328409.2925904,3179424977.209833,16936767.654066987,1986151832.4178717,616224755.7701893,4241313030.063813,25023218.798685204,1984486916.6737485,182714143.77856535,2583679028.826002,97612763.6547883,1678319041.6868763,109052940.73791233,4625937546.2362,102827533.87608157,1821406070.824271,103979000645.19963,14896233917.119034 
