Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,36601484.02594867,23548388.077452306,36601484.02594867,7123050.590617169 
 01/01  02:00:00,,,39176283.67231425,22153655.55895109,39176283.67231425,11776466.36699309 
 01/01  03:00:00,,,37208554.295964085,22205791.721503977,37208554.295964085,9761462.240247715 
 01/01  04:00:00,,,40463959.68064625,21997713.22551018,40463959.68064624,13146029.061232653 
 01/01  05:00:00,,,40692743.81896795,22621948.71349158,40692743.81896794,12442143.767060347 
 01/01  06:00:00,,,42467341.31082942,24078498.18544818,42467341.31082942,12720666.088589292 
 01/01  07:00:00,,,47605543.171278656,26010416.504847527,47605543.171278656,13142602.462034812 
 01/01  08:00:00,,,45293267.51157091,26476895.12687395,45293267.5115709,14595061.860179652 
 01/01  09:00:00,,,44870138.53687151,27502142.59407773,44870138.5368715,13954959.898613496 
 01/01  10:00:00,,,45275346.59679388,28128789.180633638,45275346.596793875,13719470.1735354 
 01/01  11:00:00,,,48316206.983694434,30148657.129661284,48316206.983694434,14737489.122439552 
 01/01  12:00:00,,,57366880.13406032,34464541.88764577,57366880.13406032,19201270.931733597 
 01/01  13:00:00,,,54677434.75860024,30357539.325179923,54677434.75860024,20341995.01339818 
 01/01  14:00:00,,,53842265.07651053,29939774.934142653,53842265.076510526,20467518.04260163 
 01/01  15:00:00,,,53014959.423845395,29522010.543105375,53014959.423845395,20047290.084074892 
 01/01  16:00:00,,,50045499.68801892,29522010.543105375,50045499.68801891,17089856.162941664 
 01/01  17:00:00,,,48223218.07044227,29660902.71447062,48223218.07044226,15255134.691160563 
 01/01  18:00:00,,,51302808.79021345,31035298.974350147,51302808.79021345,14487632.681177499 
 01/01  19:00:00,,,52175142.724292085,30983118.0725139,52175142.724292085,12941376.801975 
 01/01  20:00:00,,,51271733.66120556,30565353.681476627,51271733.66120557,12061600.750255065 
 01/01  21:00:00,,,50670451.31742182,30147589.29043936,50670451.31742182,11917331.562611848 
 01/01  22:00:00,,,47914623.75551783,29729824.899402086,47914623.75551783,9812585.317497458 
 01/01  23:00:00,,,41101216.330929965,27072212.445740305,41101216.33092995,5961323.947866262 
 01/01  24:00:00,,,42015349.575648844,27952728.412606277,42015349.575648844,5612597.454239195 
 01/02  01:00:00,,,34992757.67500605,23143856.820723947,34992757.67500605,5611351.460764437 
 01/02  02:00:00,,,30272730.595450334,22153655.55895109,30272730.595450338,2915275.128249581 
 01/02  03:00:00,,,29821574.970021237,22205791.721503977,29821574.970021237,2389082.6905412255 
 01/02  04:00:00,,,30467679.07481612,21997713.22551018,30467679.07481612,3176390.768826259 
 01/02  05:00:00,,,30662454.97247313,22621948.71349158,30662454.97247313,2401487.2234960375 
 01/02  06:00:00,,,36714921.49692489,25147786.375557728,36714921.496924885,6191698.315653772 
 01/02  07:00:00,,,41006552.63506005,27130026.712089453,41006552.63506005,5796249.224792791 
 01/02  08:00:00,,,36519959.42435253,26786841.435456675,36519959.42435253,5893491.619726734 
 01/02  09:00:00,,,36899198.88466275,27989845.150321532,36899198.88466273,5832279.059511597 
 01/02  10:00:00,,,37491848.594661914,28616491.736877438,37491848.594661914,5727935.771471359 
 01/02  11:00:00,,,39923256.95363009,31124082.31657995,39923256.95363009,5572297.720723715 
 01/02  12:00:00,,,46393861.57312385,35439967.07456443,46393861.57312384,7301406.762947191 
 01/02  13:00:00,,,43686704.34328099,31332964.512098588,43686704.34328098,8385996.897121549 
 01/02  14:00:00,,,44160545.61950925,30915200.121061314,44160545.61950924,9834622.520108763 
 01/02  15:00:00,,,44354376.327317335,30497435.73002404,44354376.32731733,10430369.832856081 
 01/02  16:00:00,,,42932481.15151476,30497435.73002404,42932481.15151476,9027483.82853412 
 01/02  17:00:00,,,42995098.93137087,31124082.31657995,42995098.931370854,8581085.579095302 
 01/02  18:00:00,,,46259548.41301392,32673441.872903246,46259548.41301391,7817232.949142406 
 01/02  19:00:00,,,48324216.27910653,33316303.44142141,48324216.27910651,6767979.528628171 
 01/02  20:00:00,,,47355063.94249492,32898539.05038414,47355063.942494914,5822702.261643285 
 01/02  21:00:00,,,46739646.32222195,32480774.659346867,46739646.322221935,5679895.566265205 
 01/02  22:00:00,,,46054750.2505794,32063010.268309593,46054750.250579394,5684931.030829661 
 01/02  23:00:00,,,40703168.512988105,27072212.445740305,40703168.512988105,5716967.769425395 
 01/02  24:00:00,,,42006469.47947936,27952728.412606277,42006469.47947935,5768223.848425441 
 01/03  01:00:00,,,34909831.29586768,23143856.820723947,34909831.29586768,5731133.041235048 
 01/03  02:00:00,,,29799814.99144645,22153655.55895109,29799814.991446454,2493668.5116081247 
 01/03  03:00:00,,,29455759.054405577,22205791.721503977,29455759.054405574,2039101.761329683 
 01/03  04:00:00,,,30189882.449574552,21997713.22551018,30189882.44957455,2915545.986549232 
 01/03  05:00:00,,,32317383.871535156,22621948.71349158,32317383.871535152,2433671.404541006 
 01/03  06:00:00,,,38117269.78509432,25147786.375557728,38117269.78509432,6403764.660436474 
 01/03  07:00:00,,,41832431.10246565,27130026.712089453,41832431.102465644,6111935.8462432455 
 01/03  08:00:00,,,36686579.92010459,26731407.59359945,36686579.92010458,6189738.735882859 
 01/03  09:00:00,,,36884459.05081967,27989845.150321532,36884459.05081967,5916987.145227237 
 01/03  10:00:00,,,37430780.86911382,28616491.736877438,37430780.86911381,5757474.2409348665 
 01/03  11:00:00,,,39856731.64484179,31124082.31657995,39856731.64484179,5578359.476456896 
 01/03  12:00:00,,,45703369.11645265,35439967.07456443,45703369.11645265,6647425.125709468 
 01/03  13:00:00,,,42805903.343081236,31332964.512098588,42805903.34308122,7531048.843814388 
 01/03  14:00:00,,,43456500.536542326,30915200.121061314,43456500.53654232,9167624.418139488 
 01/03  15:00:00,,,43601744.020514786,30497435.73002404,43601744.02051478,9721788.55807425 
 01/03  16:00:00,,,42747231.57401517,30497435.73002404,42747231.57401517,8879477.824399572 
 01/03  17:00:00,,,43188322.30204134,31124082.31657995,43188322.30204134,8806274.865976915 
 01/03  18:00:00,,,45595040.337321594,32587443.665965896,45595040.337321594,7272308.339498577 
 01/03  19:00:00,,,47150072.157148995,33316303.44142141,47150072.157148995,5633933.176968191 
 01/03  20:00:00,,,46699329.42319311,32898539.05038414,46699329.42319311,5650324.907342658 
 01/03  21:00:00,,,46311476.06844092,32480774.659346867,46311476.06844091,5700386.680330679 
 01/03  22:00:00,,,45719384.52195751,32063010.268309593,45719384.5219575,5706533.325983638 
 01/03  23:00:00,,,40627766.629537135,27072212.445740305,40627766.62953713,5704256.3134168135 
 01/03  24:00:00,,,41941894.43558754,27952728.412606277,41941894.43558753,5693993.386715693 
 01/04  01:00:00,,,34885234.14932967,23143856.820723947,34885234.14932967,5650356.39128199 
 01/04  02:00:00,,,29773325.843956955,22153655.55895109,29773325.843956947,2469115.0440378375 
 01/04  03:00:00,,,29648567.067848206,22205791.721503977,29648567.067848198,2241684.3542288793 
 01/04  04:00:00,,,30334161.399485517,21997713.22551018,30334161.399485517,3062919.515942083 
 01/04  05:00:00,,,30601903.970095426,22621948.71349158,30601903.970095426,2355011.9220466795 
 01/04  06:00:00,,,36606042.4069922,25147786.375557728,36606042.4069922,6049131.857346677 
 01/04  07:00:00,,,40966089.08518783,27130026.712089453,40966089.08518783,5671465.626058918 
 01/04  08:00:00,,,36532930.70654786,26864807.25150613,36532930.70654785,5710080.867433844 
 01/04  09:00:00,,,36862411.602331296,27989845.150321532,36862411.602331296,5665696.910301061 
 01/04  10:00:00,,,37497021.18957016,28616491.736877438,37497021.18957016,5593841.858469854 
 01/04  11:00:00,,,40495918.75250017,31124082.31657995,40495918.75250016,5999013.257103045 
 01/04  12:00:00,,,50165889.77378282,35439967.07456443,50165889.77378282,11056327.12968242 
 01/04  13:00:00,,,48421704.60943071,31332964.512098588,48421704.60943069,13112424.21271523 
 01/04  14:00:00,,,49547381.34673981,30915200.121061314,49547381.3467398,15208728.506714718 
 01/04  15:00:00,,,49675203.010114856,30497435.73002404,49675203.01011484,15739524.817194976 
 01/04  16:00:00,,,48313152.924911216,30497435.73002404,48313152.9249112,14388657.78578132 
 01/04  17:00:00,,,48558061.971789256,31124082.31657995,48558061.971789256,14121066.603757173 
 01/04  18:00:00,,,53179690.71313532,32898687.514909722,53179690.71313532,14493704.355045501 
 01/04  19:00:00,,,56107146.2622061,33316303.44142141,56107146.2622061,14530561.484532384 
 01/04  20:00:00,,,56518619.860946186,32898539.05038414,56518619.860946186,14960282.916230448 
 01/04  21:00:00,,,57222380.8986171,32480774.659346867,57222380.8986171,16106803.97278694 
 01/04  22:00:00,,,56704129.11720748,32063010.268309593,56704129.11720748,16234979.803244404 
 01/04  23:00:00,,,50191860.585297264,27072212.445740305,50191860.58529726,15033441.843548458 
 01/04  24:00:00,,,50724252.50599643,27952728.412606277,50724252.50599642,14223413.149102915 
 01/05  01:00:00,,,42735651.701294035,23143856.820723947,42735651.70129402,13175628.65467099 
 01/05  02:00:00,,,42274501.6437356,22153655.55895109,42274501.6437356,14894003.788992427 
 01/05  03:00:00,,,39536213.362445876,22205791.721503977,39536213.36244587,12090299.189599674 
 01/05  04:00:00,,,41741528.8992886,21997713.22551018,41741528.899288595,14426309.879540648 
 01/05  05:00:00,,,41486373.68549922,22621948.71349158,41486373.68549922,13230229.403994739 
 01/05  06:00:00,,,45412234.59019147,25147786.375557728,45412234.59019147,14605307.267646708 
 01/05  07:00:00,,,51709025.9767343,27130026.712089453,51709025.976734295,16120081.630713422 
 01/05  08:00:00,,,48494806.99093922,26692209.741830077,48494806.990939215,17572362.175566837 
 01/05  09:00:00,,,52451297.46861241,27989845.150321532,52451297.4686124,21033137.473236047 
 01/05  10:00:00,,,57933511.16881031,28616491.736877438,57933511.16881031,25869364.31589215 
 01/05  11:00:00,,,64654829.45614326,31124082.31657995,64654829.45614327,30072699.127086952 
 01/05  12:00:00,,,73544753.75016885,35439967.07456443,73544753.75016885,34357369.474890746 
 01/05  13:00:00,,,71779850.12243402,31332964.512098588,71779850.12243402,36365082.47504769 
 01/05  14:00:00,,,71345711.09962791,30915200.121061314,71345711.09962791,36918971.00748847 
 01/05  15:00:00,,,69863652.97989196,30497435.73002404,69863652.97989196,35831603.3778403 
 01/05  16:00:00,,,67672750.82123977,30497435.73002404,67672750.82123975,33696893.003160596 
 01/05  17:00:00,,,69267365.38384339,31124082.31657995,69267365.38384339,34792870.73581618 
 01/05  18:00:00,,,73036207.37131622,32570136.101333354,73036207.37131621,34628488.363975905 
 01/05  19:00:00,,,74845892.42876364,33316303.44142141,74845892.42876364,33218385.478169706 
 01/05  20:00:00,,,74083039.47563426,32898539.05038414,74083039.47563426,32474739.4542072 
 01/05  21:00:00,,,73438093.23619638,32480774.659346867,73438093.2361964,32267272.141857572 
 01/05  22:00:00,,,72354233.46292199,32063010.268309593,72354233.462922,31841194.53928514 
 01/05  23:00:00,,,64464220.5785606,27072212.445740305,64464220.5785606,29277110.189512815 
 01/05  24:00:00,,,62241257.08498587,27952728.412606277,62241257.08498585,25721858.317750297 
 01/06  01:00:00,,,50572831.79646411,23143856.820723947,50572831.7964641,20999520.540907398 
 01/06  02:00:00,,,48256399.59948365,22153655.55895109,48256399.59948365,20818768.012634706 
 01/06  03:00:00,,,44509143.14756121,22205791.721503977,44509143.14756121,17020429.833391204 
