Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,31924858897.18513,361336845.9570464,4194857102.3484316,65908293.593715444,3157762666.704016,61680612.18113494,3169924883.834747,0.0,24781298888.47854,0.0,22748135109.321053,0.0,4490100011.252236,0.0,4033907500.0048428,0.0,9431779599.60882,6252.059566674507,4031758609.9756074,0.0,4702830009.041034,0.0,3751052553.6543612,88948428.00024728,9147128584.791422,0.0,3694443900.1587806,0.0,4850222318.496556,0.0,4057169864.9712915,0.0,9674066184.72368,0.0,4115449384.645878,159231748408.00574,12281365730.726246 
February,0.0,29832594497.59428,242870313.36962038,4741896077.40148,32287567.188689843,3326428590.646067,29198281.882180195,3300239998.125147,0.0,23356544497.309097,0.0,21957307710.10794,0.0,4683658468.048125,0.0,4406571979.24424,0.0,9069847979.735464,0.0,4379483903.766482,0.0,4474955005.533478,0.0,3965102478.9658318,5908552.845011506,8648872793.453102,0.0,3878848142.047558,0.0,4899802881.237869,0.0,4354201087.405001,0.0,9161103803.623178,0.0,4381883248.330322,146837766597.06863,10947774501.432173 
March,0.0,34743978075.971825,307366315.3660817,6156923203.997433,21903903.280803576,4048891456.4975286,21391822.666630115,3855435553.2591653,0.0,27192892081.08336,0.0,26242089739.47142,0.0,6014485732.110781,0.0,5836247715.97997,0.0,9226688082.635286,0.0,5878172180.159487,0.0,5138470905.885746,0.0,4853495889.206696,56644820.236525714,7737179446.99463,0.0,4843254625.045269,0.0,6115686390.054322,0.0,5683969726.49419,0.0,9154804292.969809,0.0,5799859183.152801,171670421779.6002,12496676048.771942 
April,0.0,32823973194.098217,119183229.43003294,7595661823.645078,15884966.560033007,4612714126.113279,12648137.632175924,4067500628.155316,0.0,26955407333.902676,0.0,26777481806.58091,0.0,7009512812.891773,0.0,6609539407.201544,0.0,8339035429.160367,0.0,6685568191.399153,0.0,5591155299.40659,0.0,5402440698.590064,2115850.943769761,6948624248.260017,0.0,5430806603.60017,0.0,6843880626.588196,0.0,6304708799.178759,0.0,8041414979.77725,0.0,6455783363.26959,166133312832.31332,11359522321.089659 
May,0.0,34692763966.734856,59867640.1853316,8588549180.602654,13063280.669348724,5055220251.712053,10024080.55981976,4403609045.834507,0.0,28603469251.5489,0.0,29011504633.163483,0.0,8382269153.785102,0.0,7532038433.238088,0.0,8222833139.135419,0.0,7022126898.620194,0.0,6539288178.595304,0.0,6161266416.001313,0.0,6889807632.480591,0.0,5623655578.34011,0.0,8064399955.464071,0.0,7144477185.753928,0.0,7833898307.887793,0.0,6733851979.113012,185875858594.7324,11617682828.992409 
June,0.0,35099756829.20657,20968790.37927203,9205954258.714499,7859800.439664623,5420650309.227633,3793171.026269318,4881073943.321322,0.0,28786253674.064457,0.0,29508336187.036087,0.0,9296752057.75376,0.0,7707708619.74794,0.0,8665430782.968746,0.0,7080180226.941512,0.0,7740065909.847824,0.0,6671997927.95082,0.0,8117889517.121379,0.0,5980822321.729535,0.0,8872972711.542933,0.0,7258883891.472273,0.0,8210620477.792434,0.0,6741918206.033381,189314552369.53516,11038664543.266098 
July,0.0,34478681110.96997,21745411.372858897,9683059200.113758,12602482.92704209,5667640404.151948,6145340.912172398,5079604972.054887,0.0,29049266616.66711,0.0,29697959373.375008,0.0,9475696020.8412,0.0,7948733864.427737,0.0,9029175580.15336,0.0,7468913771.518381,0.0,8190178795.433156,0.0,7145796272.166206,0.0,8825931872.383276,0.0,6596368550.317881,0.0,9051781058.857635,0.0,7524477329.338349,0.0,8569563222.241549,0.0,7137691019.599807,190344020440.4325,10683452238.465515 
August,0.0,37185217217.448364,19364797.483049378,9683725355.13187,10153728.83245736,5833631440.070962,5183690.65912691,5533239821.170899,0.0,30243454363.19116,0.0,30904630856.1074,0.0,9487907782.68075,0.0,7878368605.416304,0.0,10104324650.609385,0.0,7970056144.420866,0.0,8564443420.751631,0.0,7372415739.077882,0.0,10434476180.774368,0.0,7439867901.03445,0.0,9042092295.138014,0.0,7406893118.796207,0.0,9593632772.195673,0.0,7592054521.45004,202073437053.53287,11082639513.270962 
September,0.0,34137674924.58855,37622943.605047345,8032111387.02155,14255394.009126028,5086138245.885119,7322283.683225151,4826319762.291596,0.0,28098081061.18125,0.0,28269309923.9241,0.0,7812528495.181607,0.0,6702811608.016301,0.0,9756632291.180693,0.0,6409585457.780833,0.0,7514480259.008755,0.0,6621536522.122156,0.0,10506321615.963697,0.0,6286117360.512174,0.0,7569204436.319662,0.0,6364024700.068045,0.0,9402131229.643833,0.0,6162868064.171769,184149854516.65826,10464700063.815292 
October,0.0,35061557060.99374,107326194.05838947,6989549846.542493,18397441.16895302,4773181344.042151,18152210.1459776,4731189350.1474495,0.0,28481121806.362823,0.0,28074907472.523125,0.0,6981411873.260772,0.0,6197452582.722558,0.0,10789118477.406855,0.0,6013778611.488378,0.0,7097024890.712091,0.0,6363530880.9505825,0.0,11815745312.720886,0.0,6137263232.708502,0.0,6951226516.481051,0.0,5978166059.943126,0.0,10667879184.501276,0.0,5889911278.773768,182287700377.34613,11055116907.58298 
