Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.675388E+04,7.998223E+00,8.837133E+04,1.065152E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.675388E+04,7.998223E+00,8.837020E+04,1.076774E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.675388E+04,7.998223E+00,8.836975E+04,1.083716E+05
00:20:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.686145E+04,7.998223E+00,8.826382E+04,1.063213E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.686145E+04,7.998223E+00,8.826275E+04,1.074725E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.686145E+04,7.998223E+00,8.826229E+04,1.081841E+05
00:30:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.696903E+04,7.998223E+00,8.815630E+04,1.061059E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.696903E+04,7.998223E+00,8.815526E+04,1.072430E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.696903E+04,7.998223E+00,8.815480E+04,1.079710E+05
00:40:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.707661E+04,7.998223E+00,8.804879E+04,1.059181E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.707661E+04,7.998223E+00,8.804777E+04,1.070381E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.707661E+04,7.998223E+00,8.804731E+04,1.077811E+05
00:50:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.718419E+04,7.998223E+00,8.794128E+04,1.057669E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.718419E+04,7.998223E+00,8.794028E+04,1.068704E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.718419E+04,7.998223E+00,8.793982E+04,1.076275E+05
01:00:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.729177E+04,7.998223E+00,8.783379E+04,1.056416E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.729177E+04,7.998223E+00,8.783279E+04,1.067324E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.729177E+04,7.998223E+00,8.783233E+04,1.075032E+05
01:10:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.736349E+04,7.998223E+00,8.776215E+04,1.055668E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.736349E+04,7.998223E+00,8.776116E+04,1.066498E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.736349E+04,7.998223E+00,8.776069E+04,1.074344E+05
01:20:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.743521E+04,7.998223E+00,8.769052E+04,1.054982E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.743521E+04,7.998223E+00,8.768952E+04,1.065778E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.743521E+04,7.998223E+00,8.768906E+04,1.073762E+05
01:30:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.750693E+04,7.998223E+00,8.761886E+04,1.054323E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.750693E+04,7.998223E+00,8.761787E+04,1.065115E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.750693E+04,7.998223E+00,8.761741E+04,1.073239E+05
01:40:00,7.998223E+00,0.000000E+00,7.998223E+00,1.618706E+04,0.000000E+00,7.998223E+00,7.757865E+04,7.998223E+00,8.754719E+04,1.053681E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.757424E+04,0.000000E+00,7.998223E+00,7.757865E+04,7.998223E+00,8.754620E+04,1.064489E+05,7.998223E+00,0.000000E+00,7.998223E+00,1.747785E+04,0.000000E+00,7.998223E+00,7.757865E+04,7.998223E+00,8.754574E+04,1.072754E+05
