Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,22460426.373763356,22460426.373763353 
 01/01  02:00:00,,,22213069.049951993,22213069.04995199 
 01/01  03:00:00,,,22450031.34064963,22450031.34064963 
 01/01  04:00:00,,,22048037.63156843,22048037.63156843 
 01/01  05:00:00,,,22386741.584958505,22386741.5849585 
 01/01  06:00:00,,,22134939.739520043,22134939.739520043 
 01/01  07:00:00,,,33231021.60706581,33231021.607065804 
 01/01  08:00:00,,,38637134.72194839,38637134.721948385 
 01/01  09:00:00,,,21274287.27021242,21274287.270212416 
 01/01  10:00:00,,,71899215.27027187,71899215.27027185 
 01/01  11:00:00,,,160954545.659385,160954545.65938497 
 01/01  12:00:00,,,210075146.58636504,210075146.58636498 
 01/01  13:00:00,,,208811203.40843683,208811203.4084368 
 01/01  14:00:00,,,212332249.80130988,212332249.80130982 
 01/01  15:00:00,,,208403021.51899508,208403021.51899508 
 01/01  16:00:00,,,212154738.75051972,212154738.75051975 
 01/01  17:00:00,,,215124048.0570347,215124048.05703467 
 01/01  18:00:00,,,169728506.11259457,169728506.1125946 
 01/01  19:00:00,,,81615472.0031279,81615472.0031279 
 01/01  20:00:00,,,79423243.85658798,79423243.85658796 
 01/01  21:00:00,,,78430710.5024422,78430710.50244218 
 01/01  22:00:00,,,84022660.16479254,84022660.16479254 
 01/01  23:00:00,,,75265397.28896098,75265397.28896098 
 01/01  24:00:00,,,58190915.94748165,58190915.94748164 
 01/02  01:00:00,,,22505078.545159545,22505078.545159545 
 01/02  02:00:00,,,25261934.256369397,25261934.256369393 
 01/02  03:00:00,,,22721345.142644357,22721345.142644353 
 01/02  04:00:00,,,22746409.127056357,22746409.127056353 
 01/02  05:00:00,,,22771470.836086877,22771470.836086877 
 01/02  06:00:00,,,25340398.81080406,25340398.81080406 
 01/02  07:00:00,,,33574193.746555686,33574193.746555686 
 01/02  08:00:00,,,38207251.72886139,38207251.72886139 
 01/02  09:00:00,,,51667515.98982226,51667515.98982227 
 01/02  10:00:00,,,140412528.4533315,140412528.4533315 
 01/02  11:00:00,,,204022852.1115783,204022852.1115783 
 01/02  12:00:00,,,212467402.26248783,212467402.26248783 
 01/02  13:00:00,,,210092831.03048018,210092831.03048018 
 01/02  14:00:00,,,214984642.30528978,214984642.30528978 
