Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,19825290.25830469,19825290.25830469 
 01/01  02:00:00,,,19982016.39712236,19982016.397122357 
 01/01  03:00:00,,,19851105.95265232,19851105.95265232 
 01/01  04:00:00,,,19878442.5416904,19878442.5416904 
 01/01  05:00:00,,,19791149.194700833,19791149.19470083 
 01/01  06:00:00,,,19940752.713614974,19940752.71361497 
 01/01  07:00:00,,,30583145.799468372,30583145.799468372 
 01/01  08:00:00,,,36253539.11807376,36253539.11807376 
 01/01  09:00:00,,,17758813.596027553,17758813.596027553 
 01/01  10:00:00,,,60881752.553911455,60881752.55391147 
 01/01  11:00:00,,,134488477.85224214,134488477.8522421 
 01/01  12:00:00,,,175277290.3536332,175277290.35363317 
 01/01  13:00:00,,,172739291.35331756,172739291.35331753 
 01/01  14:00:00,,,176353304.66164565,176353304.66164565 
 01/01  15:00:00,,,172451380.93984714,172451380.9398471 
 01/01  16:00:00,,,176235166.65896013,176235166.6589601 
 01/01  17:00:00,,,179345237.0919321,179345237.09193206 
 01/01  18:00:00,,,145327307.2858194,145327307.28581944 
 01/01  19:00:00,,,71306641.51594052,71306641.5159405 
 01/01  20:00:00,,,68609659.92482473,68609659.92482471 
 01/01  21:00:00,,,71053578.6788921,71053578.6788921 
 01/01  22:00:00,,,71050377.33746068,71050377.33746068 
 01/01  23:00:00,,,64434753.50131275,64434753.50131275 
 01/01  24:00:00,,,51277352.64388153,51277352.64388152 
 01/02  01:00:00,,,22362750.50816272,22362750.50816272 
 01/02  02:00:00,,,19816626.551093604,19816626.5510936 
 01/02  03:00:00,,,19953527.67562097,19953527.675620966 
 01/02  04:00:00,,,19903097.109655607,19903097.109655604 
 01/02  05:00:00,,,22459207.261211194,22459207.261211187 
 01/02  06:00:00,,,19924250.83379764,19924250.833797637 
 01/02  07:00:00,,,34476213.30400836,34476213.304008365 
 01/02  08:00:00,,,33845862.352038026,33845862.35203802 
 01/02  09:00:00,,,42007480.90347897,42007480.903478965 
 01/02  10:00:00,,,117843726.7277753,117843726.72777532 
 01/02  11:00:00,,,172972490.8286878,172972490.8286878 
 01/02  12:00:00,,,173985108.31661913,173985108.31661907 
 01/02  13:00:00,,,179128687.88266876,179128687.88266876 
