Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,58969570.432818055,58969570.43281807 
 01/01  02:00:00,,,78995506.15103897,78995506.15103899 
 01/01  03:00:00,,,58134563.382190704,58134563.382190734 
 01/01  04:00:00,,,64928072.32773058,64928072.32773059 
 01/01  05:00:00,,,74050348.73928308,74050348.73928306 
 01/01  06:00:00,,,96249050.96345735,96249050.9634574 
 01/01  07:00:00,,,162875296.7898719,162875296.78987184 
 01/01  08:00:00,,,168298168.34376886,168298168.3437688 
 01/01  09:00:00,,,170454808.56438297,170454808.56438294 
 01/01  10:00:00,,,144537444.08077565,144537444.08077565 
 01/01  11:00:00,,,128422081.53140241,128422081.53140235 
 01/01  12:00:00,,,131823284.02792758,131823284.02792755 
 01/01  13:00:00,,,111674037.60951857,111674037.60951853 
 01/01  14:00:00,,,100953472.22355992,100953472.22355986 
 01/01  15:00:00,,,107681465.427122,107681465.42712197 
 01/01  16:00:00,,,111398025.18314478,111398025.18314475 
 01/01  17:00:00,,,135950785.79484493,135950785.79484496 
 01/01  18:00:00,,,153181410.46025077,153181410.46025068 
 01/01  19:00:00,,,187944957.82427067,187944957.82427058 
 01/01  20:00:00,,,180606004.50440025,180606004.5044002 
 01/01  21:00:00,,,174769712.62726635,174769712.62726632 
 01/01  22:00:00,,,147651859.35460097,147651859.35460094 
 01/01  23:00:00,,,129018565.66106936,129018565.66106927 
 01/01  24:00:00,,,92921255.87996823,92921255.87996827 
 01/02  01:00:00,,,77162413.81039137,77162413.81039143 
 01/02  02:00:00,,,62047589.815802775,62047589.81580281 
 01/02  03:00:00,,,67133910.60656053,67133910.60656056 
 01/02  04:00:00,,,53863273.38217476,53863273.38217478 
 01/02  05:00:00,,,63780986.40576083,63780986.40576086 
 01/02  06:00:00,,,104818111.18397707,104818111.18397705 
 01/02  07:00:00,,,157762274.6224652,157762274.6224651 
 01/02  08:00:00,,,162951034.7565247,162951034.75652465 
 01/02  09:00:00,,,155469529.44680473,155469529.4468047 
 01/02  10:00:00,,,134843350.56164017,134843350.5616401 
 01/02  11:00:00,,,138846481.73233888,138846481.73233882 
 01/02  12:00:00,,,116763522.89085156,116763522.89085148 
 01/02  13:00:00,,,108170007.3605507,108170007.36055064 
 01/02  14:00:00,,,113974643.24738279,113974643.24738276 
 01/02  15:00:00,,,98837865.47882794,98837865.47882792 
 01/02  16:00:00,,,117119436.60220239,117119436.60220233 
 01/02  17:00:00,,,126455432.96189569,126455432.96189561 
 01/02  18:00:00,,,159369300.03343284,159369300.03343278 
 01/02  19:00:00,,,179234745.41494843,179234745.41494834 
 01/02  20:00:00,,,182752010.35492244,182752010.3549224 
 01/02  21:00:00,,,173184701.1774924,173184701.17749232 
 01/02  22:00:00,,,145850254.31811306,145850254.318113 
 01/02  23:00:00,,,131528164.57327919,131528164.57327911 
 01/02  24:00:00,,,91482796.07657394,91482796.07657395 
 01/03  01:00:00,,,74559540.09696679,74559540.0969668 
 01/03  02:00:00,,,52646661.40336795,52646661.40336798 
 01/03  03:00:00,,,58600235.04538685,58600235.045386866 
 01/03  04:00:00,,,64314493.622518666,64314493.62251867 
 01/03  05:00:00,,,61582695.55362439,61582695.553624414 
 01/03  06:00:00,,,93444813.56776802,93444813.567768 
 01/03  07:00:00,,,166788194.55342978,166788194.55342972 
 01/03  08:00:00,,,161915066.81751904,161915066.81751895 
 01/03  09:00:00,,,153664423.6907016,153664423.6907016 
 01/03  10:00:00,,,143060726.3469067,143060726.3469067 
 01/03  11:00:00,,,142983716.77895522,142983716.77895522 
 01/03  12:00:00,,,121489644.54873458,121489644.54873455 
 01/03  13:00:00,,,112085695.70448318,112085695.70448317 
 01/03  14:00:00,,,115160806.30146907,115160806.30146906 
 01/03  15:00:00,,,106396924.63303934,106396924.63303928 
 01/03  16:00:00,,,110053033.50314595,110053033.50314595 
 01/03  17:00:00,,,136263432.8586645,136263432.85866442 
 01/03  18:00:00,,,169509820.85390097,169509820.85390094 
 01/03  19:00:00,,,181639407.6078542,181639407.6078541 
 01/03  20:00:00,,,184951628.68381482,184951628.68381476 
 01/03  21:00:00,,,169456283.4400325,169456283.44003245 
 01/03  22:00:00,,,156040608.87976077,156040608.8797607 
 01/03  23:00:00,,,136865427.07882702,136865427.07882696 
 01/03  24:00:00,,,97654350.21600805,97654350.21600811 
 01/04  01:00:00,,,78075942.8498165,78075942.84981647 
 01/04  02:00:00,,,63853887.50288154,63853887.50288153 
 01/04  03:00:00,,,72967897.09722656,72967897.09722656 
 01/04  04:00:00,,,66439913.26297977,66439913.26297975 
 01/04  05:00:00,,,69186526.60776326,69186526.60776323 
 01/04  06:00:00,,,104144376.03421223,104144376.03421226 
 01/04  07:00:00,,,163590217.93372905,163590217.933729 
 01/04  08:00:00,,,177775218.76534167,177775218.76534164 
 01/04  09:00:00,,,159743125.71953282,159743125.71953285 
 01/04  10:00:00,,,150323572.84573406,150323572.84573412 
 01/04  11:00:00,,,148807286.1647051,148807286.16470513 
 01/04  12:00:00,,,127184116.98937616,127184116.9893762 
 01/04  13:00:00,,,117725014.77507322,117725014.77507325 
 01/04  14:00:00,,,120000013.52929841,120000013.52929844 
 01/04  15:00:00,,,107768106.83959839,107768106.83959839 
 01/04  16:00:00,,,119219233.10359442,119219233.10359448 
 01/04  17:00:00,,,139645728.56330127,139645728.56330127 
 01/04  18:00:00,,,173868215.72453067,173868215.7245306 
 01/04  19:00:00,,,188807221.95142463,188807221.9514246 
 01/04  20:00:00,,,187356775.08794314,187356775.08794305 
 01/04  21:00:00,,,174169975.20885026,174169975.20885023 
 01/04  22:00:00,,,161992768.32130608,161992768.321306 
 01/04  23:00:00,,,136860929.27766284,136860929.27766278 
 01/04  24:00:00,,,99041309.56759214,99041309.5675922 
 01/05  01:00:00,,,76128821.76341009,76128821.76341005 
 01/05  02:00:00,,,71508139.94698757,71508139.94698755 
 01/05  03:00:00,,,69688750.53075545,69688750.53075543 
 01/05  04:00:00,,,66394694.63332158,66394694.6333216 
 01/05  05:00:00,,,75266756.75536025,75266756.75536022 
 01/05  06:00:00,,,97760732.31923807,97760732.31923813 
 01/05  07:00:00,,,161767536.08368966,161767536.08368963 
 01/05  08:00:00,,,179929680.33398402,179929680.33398402 
 01/05  09:00:00,,,164876310.87674865,164876310.87674865 
 01/05  10:00:00,,,150702116.62177062,150702116.62177065 
 01/05  11:00:00,,,141226301.64061025,141226301.6406103 
 01/05  12:00:00,,,129592727.42533684,129592727.42533687 
 01/05  13:00:00,,,119177154.22232804,119177154.22232807 
 01/05  14:00:00,,,109968296.7611537,109968296.7611537 
 01/05  15:00:00,,,105554363.26924539,105554363.26924537 
 01/05  16:00:00,,,119339990.01557264,119339990.01557265 
 01/05  17:00:00,,,140501101.03966942,140501101.03966936 
 01/05  18:00:00,,,168869535.2922561,168869535.29225603 
 01/05  19:00:00,,,188768906.33216432,188768906.3321643 
 01/05  20:00:00,,,184830865.46062335,184830865.4606233 
 01/05  21:00:00,,,175536218.2269797,175536218.22697967 
 01/05  22:00:00,,,154782374.07342434,154782374.07342428 
 01/05  23:00:00,,,132189035.87728184,132189035.87728181 
 01/05  24:00:00,,,103555499.11301008,103555499.11301012 
 01/06  01:00:00,,,74283285.70771666,74283285.70771664 
 01/06  02:00:00,,,76682238.85248835,76682238.85248834 
 01/06  03:00:00,,,62454355.94759279,62454355.94759281 
 01/06  04:00:00,,,61416214.11227301,61416214.11227302 
 01/06  05:00:00,,,78802708.39755856,78802708.39755851 
 01/06  06:00:00,,,97145128.46317425,97145128.4631743 
 01/06  07:00:00,,,162971194.42386058,162971194.42386055 
 01/06  08:00:00,,,182262979.9493813,182262979.94938123 
 01/06  09:00:00,,,159193560.36884162,159193560.36884165 
 01/06  10:00:00,,,147460109.80200776,147460109.8020078 
 01/06  11:00:00,,,139153839.64992002,139153839.64992005 
 01/06  12:00:00,,,129673185.9804787,129673185.98047873 
 01/06  13:00:00,,,117303285.57842293,117303285.57842293 
 01/06  14:00:00,,,114198767.16080977,114198767.16080973 
 01/06  15:00:00,,,90859557.44229318,90859557.44229314 
 01/06  16:00:00,,,117477051.44750686,117477051.44750687 
 01/06  17:00:00,,,134398174.29800314,134398174.29800308 
 01/06  18:00:00,,,177246853.88202,177246853.88201994 
 01/06  19:00:00,,,184087442.08465683,184087442.08465678 
 01/06  20:00:00,,,186074173.22042146,186074173.22042143 
 01/06  21:00:00,,,166152159.84192207,166152159.84192204 
 01/06  22:00:00,,,150675391.23529792,150675391.23529786 
 01/06  23:00:00,,,137067107.7417422,137067107.74174216 
 01/06  24:00:00,,,110401278.91300909,110401278.91300914 
 01/07  01:00:00,,,69675917.66223131,69675917.66223127 
 01/07  02:00:00,,,77322763.211681,77322763.21168098 
 01/07  03:00:00,,,63373040.3275459,63373040.327545896 
 01/07  04:00:00,,,59402554.61901115,59402554.61901114 
 01/07  05:00:00,,,80213621.5945394,80213621.59453939 
 01/07  06:00:00,,,94516578.3277955,94516578.32779552 
 01/07  07:00:00,,,157097160.42647785,157097160.4264778 
 01/07  08:00:00,,,183037257.1349821,183037257.13498202 
 01/07  09:00:00,,,151765350.32336468,151765350.32336468 
 01/07  10:00:00,,,144950723.47261414,144950723.4726141 
 01/07  11:00:00,,,141710315.1923638,141710315.19236377 
 01/07  12:00:00,,,119571117.17652684,119571117.17652681 
 01/07  13:00:00,,,113399164.69330822,113399164.69330819 
 01/07  14:00:00,,,110934670.58934689,110934670.58934683 
 01/07  15:00:00,,,94772292.26118663,94772292.26118658 
 01/07  16:00:00,,,115292713.58684278,115292713.58684275 
 01/07  17:00:00,,,130777340.99487291,130777340.99487284 
 01/07  18:00:00,,,171822356.45062107,171822356.45062104 
 01/07  19:00:00,,,184546908.7150043,184546908.71500427 
 01/07  20:00:00,,,183370499.18215984,183370499.18215972 
 01/07  21:00:00,,,162638662.2940199,162638662.29401982 
 01/07  22:00:00,,,153143503.8925376,153143503.89253753 
 01/07  23:00:00,,,128698224.31773603,128698224.317736 
 01/07  24:00:00,,,101895688.18917765,101895688.18917766 
 01/08  01:00:00,,,65822158.62119265,65822158.62119265 
 01/08  02:00:00,,,75449972.62032828,75449972.62032828 
 01/08  03:00:00,,,60094368.22918978,60094368.22918983 
 01/08  04:00:00,,,58104736.81022279,58104736.81022282 
 01/08  05:00:00,,,74390207.35364017,74390207.35364018 
 01/08  06:00:00,,,93175270.18131122,93175270.18131123 
 01/08  07:00:00,,,159658957.96020952,159658957.96020946 
 01/08  08:00:00,,,178874154.11503187,178874154.1150318 
 01/08  09:00:00,,,154045973.4313086,154045973.43130857 
 01/08  10:00:00,,,142098090.2123463,142098090.21234626 
 01/08  11:00:00,,,141736630.57506487,141736630.57506484 
 01/08  12:00:00,,,120222840.02974209,120222840.02974206 
 01/08  13:00:00,,,118266263.2405487,118266263.24054867 
 01/08  14:00:00,,,110628011.02857974,110628011.0285797 
 01/08  15:00:00,,,95573490.03178357,95573490.03178349 
 01/08  16:00:00,,,113019410.18105009,113019410.1810501 
 01/08  17:00:00,,,139493066.2622338,139493066.26223373 
 01/08  18:00:00,,,172492342.69972822,172492342.6997282 
 01/08  19:00:00,,,190793797.38109684,190793797.38109672 
 01/08  20:00:00,,,184871529.25792125,184871529.25792122 
 01/08  21:00:00,,,169348971.61459053,169348971.61459047 
 01/08  22:00:00,,,165490144.28606793,165490144.28606787 
 01/08  23:00:00,,,131911577.63245785,131911577.6324578 
 01/08  24:00:00,,,99592251.78216791,99592251.78216797 
 01/09  01:00:00,,,64221099.6272881,64221099.62728807 
 01/09  02:00:00,,,79212011.98551436,79212011.98551437 
 01/09  03:00:00,,,58643994.92545076,58643994.92545078 
 01/09  04:00:00,,,78463071.23426004,78463071.23426004 
 01/09  05:00:00,,,61810928.04793294,61810928.04793289 
 01/09  06:00:00,,,96922011.49564613,96922011.49564615 
 01/09  07:00:00,,,163279682.2702914,163279682.27029133 
 01/09  08:00:00,,,182960219.72802827,182960219.72802818 
 01/09  09:00:00,,,159732976.99959537,159732976.9995954 
 01/09  10:00:00,,,150834692.43800676,150834692.43800682 
 01/09  11:00:00,,,140963539.45659742,140963539.45659742 
 01/09  12:00:00,,,122406431.35096654,122406431.35096656 
 01/09  13:00:00,,,116061338.98745736,116061338.98745732 
 01/09  14:00:00,,,109179035.71864988,109179035.71864983 
 01/09  15:00:00,,,100139981.75946304,100139981.75946301 
 01/09  16:00:00,,,106253273.80739065,106253273.80739066 
 01/09  17:00:00,,,135741048.4137408,135741048.4137407 
 01/09  18:00:00,,,173903712.3431672,173903712.3431671 
 01/09  19:00:00,,,180111434.63715345,180111434.63715336 
 01/09  20:00:00,,,180411639.12371737,180411639.1237173 
 01/09  21:00:00,,,171569568.85037652,171569568.85037646 
 01/09  22:00:00,,,155162175.14043698,155162175.1404369 
 01/09  23:00:00,,,133524300.90924132,133524300.90924124 
 01/09  24:00:00,,,93452451.02823156,93452451.02823156 
 01/10  01:00:00,,,77658299.34644037,77658299.34644039 
 01/10  02:00:00,,,55972185.44273779,55972185.44273783 
 01/10  03:00:00,,,68182589.87134269,68182589.87134272 
 01/10  04:00:00,,,61431162.16487337,61431162.16487339 
 01/10  05:00:00,,,64186823.41481442,64186823.41481446 
 01/10  06:00:00,,,98710291.22351095,98710291.22351095 
 01/10  07:00:00,,,165040404.7114108,165040404.7114107 
 01/10  08:00:00,,,165300448.78290528,165300448.7829052 
 01/10  09:00:00,,,158324495.9183732,158324495.9183732 
 01/10  10:00:00,,,138914934.67346284,138914934.6734628 
 01/10  11:00:00,,,142158656.09692687,142158656.09692687 
 01/10  12:00:00,,,119904796.48469548,119904796.48469548 
 01/10  13:00:00,,,116855954.764638,116855954.76463795 
 01/10  14:00:00,,,109671267.25090154,109671267.25090149 
 01/10  15:00:00,,,108067032.16471146,108067032.16471139 
 01/10  16:00:00,,,105957642.87299,105957642.87298998 
 01/10  17:00:00,,,135707716.07519716,135707716.07519707 
 01/10  18:00:00,,,159633769.67981094,159633769.67981088 
 01/10  19:00:00,,,186409551.43382922,186409551.43382913 
 01/10  20:00:00,,,178069680.8504041,178069680.85040405 
 01/10  21:00:00,,,176136965.85499293,176136965.8549929 
 01/10  22:00:00,,,144811198.76743367,144811198.76743364 
 01/10  23:00:00,,,124668034.87520756,124668034.87520745 
 01/10  24:00:00,,,100585757.93543273,100585757.9354327 
 01/11  01:00:00,,,65825904.258668214,65825904.25866824 
 01/11  02:00:00,,,65825559.7951319,65825559.79513194 
 01/11  03:00:00,,,52971623.1385597,52971623.13855974 
 01/11  04:00:00,,,66330336.25689377,66330336.25689379 
 01/11  05:00:00,,,61371314.23548642,61371314.23548645 
 01/11  06:00:00,,,93516124.15940683,93516124.15940683 
 01/11  07:00:00,,,166627831.44365332,166627831.44365332 
 01/11  08:00:00,,,173600863.44635874,173600863.44635868 
 01/11  09:00:00,,,154599689.01201522,154599689.0120152 
 01/11  10:00:00,,,150134052.36413398,150134052.36413395 
 01/11  11:00:00,,,138392520.46163964,138392520.4616396 
 01/11  12:00:00,,,118564637.23614515,118564637.23614514 
 01/11  13:00:00,,,112702347.44568871,112702347.44568862 
 01/11  14:00:00,,,111227846.89323306,111227846.89323302 
 01/11  15:00:00,,,98864281.28819722,98864281.28819716 
