Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,19553018.795074813,19553018.795074813 
 01/01  02:00:00,,,19300682.929846156,19300682.929846156 
 01/01  03:00:00,,,19654803.288776193,19654803.28877619 
 01/01  04:00:00,,,19341017.503174018,19341017.503174014 
 01/01  05:00:00,,,19794295.43785986,19794295.43785986 
 01/01  06:00:00,,,19621875.001236886,19621875.001236886 
 01/01  07:00:00,,,30588673.06403148,30588673.064031478 
 01/01  08:00:00,,,36163696.133842096,36163696.133842096 
 01/01  09:00:00,,,20000812.406217985,20000812.406217985 
 01/01  10:00:00,,,74597134.7095103,74597134.7095103 
 01/01  11:00:00,,,170287622.62909245,170287622.62909245 
 01/01  12:00:00,,,224879521.82631856,224879521.82631856 
 01/01  13:00:00,,,223240685.37308085,223240685.37308082 
 01/01  14:00:00,,,226735735.81126764,226735735.8112676 
 01/01  15:00:00,,,222786264.21981335,222786264.21981335 
 01/01  16:00:00,,,226558909.51871893,226558909.51871896 
 01/01  17:00:00,,,229491399.1640132,229491399.1640132 
 01/01  18:00:00,,,179196272.1192997,179196272.1192997 
 01/01  19:00:00,,,83367298.38158694,83367298.38158694 
 01/01  20:00:00,,,80759180.47413534,80759180.47413531 
 01/01  21:00:00,,,80121759.46616526,80121759.46616524 
 01/01  22:00:00,,,85401561.08296403,85401561.08296403 
 01/01  23:00:00,,,76367161.95762539,76367161.95762539 
 01/01  24:00:00,,,58020469.41528766,58020469.415287636 
 01/02  01:00:00,,,20090065.697453484,20090065.69745348 
 01/02  02:00:00,,,22501330.669630647,22501330.669630643 
 01/02  03:00:00,,,20139869.769638553,20139869.769638553 
 01/02  04:00:00,,,20135543.159413986,20135543.159413982 
 01/02  05:00:00,,,20111795.710036136,20111795.710036136 
 01/02  06:00:00,,,22705019.334948294,22705019.334948294 
 01/02  07:00:00,,,30977259.24740745,30977259.247407448 
 01/02  08:00:00,,,36208087.446652345,36208087.446652345 
 01/02  09:00:00,,,52704310.054820575,52704310.05482057 
 01/02  10:00:00,,,148134825.06811377,148134825.06811374 
 01/02  11:00:00,,,218865935.46332362,218865935.46332356 
 01/02  12:00:00,,,227275826.96068913,227275826.96068913 
 01/02  13:00:00,,,224478081.08111313,224478081.0811131 
 01/02  14:00:00,,,229410185.69435513,229410185.69435507 
 01/02  15:00:00,,,225568183.67787752,225568183.67787755 
 01/02  16:00:00,,,229379301.84452775,229379301.84452772 
 01/02  17:00:00,,,230960373.0983966,230960373.0983966 
 01/02  18:00:00,,,245564376.44636795,245564376.4463679 
 01/02  19:00:00,,,246924239.49593198,246924239.49593198 
 01/02  20:00:00,,,241948066.36433393,241948066.36433393 
 01/02  21:00:00,,,175448449.86603972,175448449.86603972 
 01/02  22:00:00,,,81107106.09845139,81107106.09845139 
 01/02  23:00:00,,,77792185.46288857,77792185.46288857 
 01/02  24:00:00,,,57246340.020721905,57246340.0207219 
 01/03  01:00:00,,,19700151.883799847,19700151.883799847 
 01/03  02:00:00,,,19707059.03475188,19707059.034751877 
