Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,19740637.07763498,19740637.07763498 
 01/01  02:00:00,,,19883365.914077505,19883365.914077505 
 01/01  03:00:00,,,19668816.115759734,19668816.11575973 
 01/01  04:00:00,,,19683544.092703752,19683544.092703756 
 01/01  05:00:00,,,19661177.56207917,19661177.56207917 
 01/01  06:00:00,,,19745946.117411964,19745946.117411964 
 01/01  07:00:00,,,30475071.57883864,30475071.57883864 
 01/01  08:00:00,,,36106353.24388374,36106353.24388374 
 01/01  09:00:00,,,18803619.450947493,18803619.450947493 
 01/01  10:00:00,,,70677433.06449294,70677433.06449294 
 01/01  11:00:00,,,161045531.15018034,161045531.15018028 
 01/01  12:00:00,,,211564238.8967176,211564238.8967176 
 01/01  13:00:00,,,209096669.39640254,209096669.39640254 
 01/01  14:00:00,,,212625340.66478142,212625340.66478142 
 01/01  15:00:00,,,208698636.57381693,208698636.5738169 
 01/01  16:00:00,,,212454172.64192837,212454172.64192837 
 01/01  17:00:00,,,217943798.41242242,217943798.41242242 
 01/01  18:00:00,,,167100748.22868463,167100748.22868466 
 01/01  19:00:00,,,80200172.87692757,80200172.87692755 
 01/01  20:00:00,,,77532046.2214206,77532046.2214206 
 01/01  21:00:00,,,82242901.65572795,82242901.65572795 
 01/01  22:00:00,,,77207281.93853149,77207281.93853149 
 01/01  23:00:00,,,76912380.23421524,76912380.23421523 
 01/01  24:00:00,,,54191834.95432205,54191834.95432203 
 01/02  01:00:00,,,20678278.467814542,20678278.46781454 
 01/02  02:00:00,,,19948552.68615365,19948552.68615365 
 01/02  03:00:00,,,19998281.607932195,19998281.607932195 
 01/02  04:00:00,,,22570980.749140967,22570980.749140963 
 01/02  05:00:00,,,20040809.855548482,20040809.855548482 
 01/02  06:00:00,,,23865780.02706951,23865780.02706951 
 01/02  07:00:00,,,32073228.810332663,32073228.810332675 
 01/02  08:00:00,,,32840467.39926863,32840467.39926863 
 01/02  09:00:00,,,47423549.03002735,47423549.03002735 
 01/02  10:00:00,,,140364975.70225015,140364975.70225015 
 01/02  11:00:00,,,211851693.42238227,211851693.42238224 
 01/02  12:00:00,,,207685228.70162034,207685228.70162034 
