Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,25875471.720890902,14189524.177175505,25875471.720890902,6028541.252684217 
 01/01  02:00:00,,,20569875.284185864,13529831.509956475,20569875.28418586,1906726.9844444261 
 01/01  03:00:00,,,21016153.032790028,13591712.666568777,21016153.032790028,2235890.3597859857 
 01/01  04:00:00,,,20777369.054906957,13466865.855553377,20777369.054906957,2089991.7421588025 
 01/01  05:00:00,,,22056586.38925371,13841406.288599579,22056586.38925371,2603987.6610337626 
 01/01  06:00:00,,,25952493.704762384,14715333.96570738,25952493.704762384,5958825.516730638 
 01/01  07:00:00,,,29811248.327853728,15630074.55783117,29811248.327853728,6099562.8681823425 
 01/01  08:00:00,,,29646317.585880768,16004525.046599723,29646317.585880756,6499605.839470504 
 01/01  09:00:00,,,26155501.517548963,16599439.242970403,26155501.51754896,6512015.631330499 
 01/01  10:00:00,,,26117774.085577227,16875273.86231943,26117774.08557722,6178854.472573012 
 01/01  11:00:00,,,27200992.584795047,18023562.520153604,27200992.584795047,6108817.994727754 
 01/01  12:00:00,,,31554306.51310177,22088787.78045234,31554306.51310177,6074234.260100349 
 01/01  13:00:00,,,27980975.6972981,18148891.54977699,27980975.697298095,6251613.603717446 
 01/01  14:00:00,,,27178623.0210407,17898233.49053022,27178623.0210407,6195296.426597764 
 01/01  15:00:00,,,26734252.966110326,17647575.43128344,26734252.96611032,5987185.7615838265 
 01/01  16:00:00,,,26701867.994835064,17647575.43128344,26701867.994835056,5968956.304590927 
 01/01  17:00:00,,,28893963.902891405,18191008.677188594,28893963.902891397,6094428.231576047 
 01/01  18:00:00,,,32763538.867865447,18632717.67509855,32763538.86786544,6226224.4833064815 
 01/01  19:00:00,,,32673459.502803005,18382059.61585177,32673459.502803005,6392864.705409193 
 01/01  20:00:00,,,32917554.505188584,18131401.556605,32917554.505188573,6513897.691673486 
 01/01  21:00:00,,,32747336.071754523,17880743.49735822,32747336.071754515,6620949.029052628 
 01/01  22:00:00,,,32034344.363406986,17630085.438111447,32034344.36340698,6364003.051116145 
 01/01  23:00:00,,,30047049.984256256,16096330.312503923,30047049.984256253,6197002.87988504 
 01/01  24:00:00,,,32690185.88498465,18221964.766466774,32690185.884984646,6244332.483653162 
 01/02  01:00:00,,,26072016.18557924,13970953.248811325,26072016.185579237,6060836.712870831 
 01/02  02:00:00,,,20636360.140213568,13529831.509956475,20636360.140213568,1976477.542725306 
 01/02  03:00:00,,,21115352.58174839,13591712.666568777,21115352.58174839,2337706.532149558 
 01/02  04:00:00,,,20890006.064447433,13466865.855553377,20890006.064447433,2210755.90698016 
 01/02  05:00:00,,,21758422.90846864,13841406.288599579,21758422.908468638,2311161.680807988 
 01/02  06:00:00,,,26399412.909931716,15160914.049322207,26399412.909931716,5973033.991736233 
 01/02  07:00:00,,,30412893.64458841,16191831.661134781,30412893.64458841,6129022.4724567225 
 01/02  08:00:00,,,30004504.800763924,16399603.592249122,30004504.800763924,6453636.9279508535 
 01/02  09:00:00,,,26351748.195994604,16880242.71249807,26351748.1959946,6419758.300211733 
 01/02  10:00:00,,,26595092.845879648,17136082.652441334,26595092.845879644,6387295.336129339 
 01/02  11:00:00,,,27767565.305545192,18545190.137612935,27767565.30554519,6138201.470460525 
 01/02  12:00:00,,,32292880.356117204,22610415.39791167,32292880.356117204,6284899.137018401 
 01/02  13:00:00,,,28822744.164045006,18670519.167236324,28822744.164045006,6546184.611119412 
 01/02  14:00:00,,,27932470.017969437,18419861.107989546,27932470.017969437,6415093.603204567 
 01/02  15:00:00,,,27419305.152039878,18169203.048742775,27419305.15203987,6137186.394153166 
 01/02  16:00:00,,,27292116.08459863,18169203.048742775,27292116.08459863,6023746.749726447 
 01/02  17:00:00,,,30036411.40343574,19262567.6033013,30036411.403435733,6142074.527136754 
 01/02  18:00:00,,,34148396.56310148,19850182.895552304,34148396.56310146,6373052.761532078 
 01/02  19:00:00,,,34208921.97265843,19599524.836305525,34208921.972658426,6690847.559406821 
 01/02  20:00:00,,,34368954.67373163,19348866.77705875,34368954.67373163,6724840.0434084525 
 01/02  21:00:00,,,34103102.86890408,19098208.717811976,34103102.86890408,6737798.01582185 
 01/02  22:00:00,,,33428794.0862908,18847550.658565197,33428794.08629079,6520288.463616407 
 01/02  23:00:00,,,30227596.62612058,16096330.312503923,30227596.626120575,6381810.244234231 
 01/02  24:00:00,,,32765931.96299246,18221964.766466774,32765931.962992452,6322362.389568733 
 01/03  01:00:00,,,26153135.257431865,13970953.248811325,26153135.257431865,6142556.1970551405 
 01/03  02:00:00,,,20723594.685702246,13529831.509956475,20723594.685702242,2063646.0271311263 
 01/03  03:00:00,,,21191084.922176994,13591712.666568777,21191084.92217699,2411178.3385681054 
 01/03  04:00:00,,,21092932.18610943,13466865.855553377,21092932.18610943,2412726.679391461 
 01/03  05:00:00,,,23747009.337054793,13841406.288599579,23747009.33705479,2661530.868470327 
 01/03  06:00:00,,,27847362.448175654,15160914.049322207,27847362.44817565,6173733.249643294 
 01/03  07:00:00,,,31261726.213578705,16191831.661134781,31261726.2135787,6383559.365825277 
 01/03  08:00:00,,,30332083.449416842,16399553.068017727,30332083.449416835,6797917.143667421 
 01/03  09:00:00,,,26712312.24977838,16880013.40978135,26712312.249778375,6798025.108354509 
 01/03  10:00:00,,,27045902.210265562,17136082.652441334,27045902.210265554,6858237.5160433035 
 01/03  11:00:00,,,28175515.952595502,18545190.137612935,28175515.952595502,6568827.039012107 
 01/03  12:00:00,,,32787715.444706373,22610415.39791167,32787715.444706365,6799735.777623388 
 01/03  13:00:00,,,29117652.69081485,18670519.167236324,29117652.690814845,6856731.860472538 
 01/03  14:00:00,,,28325501.287856407,18419861.107989546,28325501.2878564,6832194.6244448405 
 01/03  15:00:00,,,28038949.567009747,18169203.048742775,28038949.56700974,6775919.593728039 
 01/03  16:00:00,,,27865122.689874887,18191740.48560738,27865122.689874884,6598922.263617488 
 01/03  17:00:00,,,30669969.460454125,19282383.61040565,30669969.46045412,6786016.660289232 
 01/03  18:00:00,,,34742957.02560438,19850182.895552304,34742957.02560438,6997488.792000581 
 01/03  19:00:00,,,34506280.714923024,19599524.836305525,34506280.714923024,7014796.678603669 
 01/03  20:00:00,,,34285522.84615097,19348866.77705875,34285522.846150964,7045443.47604301 
 01/03  21:00:00,,,34021631.629855156,19098208.717811976,34021631.62985515,7032458.275829872 
 01/03  22:00:00,,,33689154.8538013,18847550.658565197,33689154.853801295,7067784.767234362 
 01/03  23:00:00,,,30935761.6067524,16096330.312503923,30935761.606752392,7099174.911365711 
 01/03  24:00:00,,,33395915.28792377,18221964.766466774,33395915.28792376,6954472.877773806 
 01/04  01:00:00,,,26664473.32164335,13970953.248811325,26664473.32164335,6652421.470726086 
 01/04  02:00:00,,,21696195.920544345,13529831.509956475,21696195.920544345,3045172.3273552195 
 01/04  03:00:00,,,21845735.877499796,13591712.666568777,21845735.877499796,3053819.643205337 
 01/04  04:00:00,,,22566228.64643646,13466865.855553377,22566228.64643646,3914670.330118421 
 01/04  05:00:00,,,22643423.601810098,13841406.288599579,22643423.601810098,3174382.4633492953 
 01/04  06:00:00,,,27359118.656437658,15160914.049322207,27359118.656437658,6935720.702070085 
 01/04  07:00:00,,,31455908.766158454,16191831.661134781,31455908.76615845,7184543.662521148 
 01/04  08:00:00,,,30840121.012821473,16358073.712103583,30840121.01282147,7349471.469951952 
 01/04  09:00:00,,,27094397.531895977,16760095.56357117,27094397.531895977,7302899.044015491 
 01/04  10:00:00,,,27384064.771570522,17136082.652441334,27384064.77157052,7200553.504899174 
 01/04  11:00:00,,,28412989.199036036,18545190.137612935,28412989.199036032,6812025.707994513 
 01/04  12:00:00,,,32871907.116671577,22610415.39791167,32871907.11667157,6886124.672246795 
 01/04  13:00:00,,,29159787.64380798,18670519.167236324,29159787.64380798,6902613.936862998 
 01/04  14:00:00,,,28336667.072089814,18419861.107989546,28336667.07208981,6844511.823425183 
 01/04  15:00:00,,,27935047.37549407,18169203.048742775,27935047.375494067,6677893.800186111 
 01/04  16:00:00,,,27797058.86693243,18169203.048742775,27797058.866932422,6553518.914537159 
 01/04  17:00:00,,,30591935.872101605,19213327.967520315,30591935.8721016,6774379.081287214 
 01/04  18:00:00,,,34735989.776624344,19850182.895552304,34735989.776624344,6990360.393530278 
 01/04  19:00:00,,,34501469.90529643,19599524.836305525,34501469.90529643,7010665.4408095665 
 01/04  20:00:00,,,34636673.04804667,19348866.77705875,34636673.04804666,7018498.288407689 
 01/04  21:00:00,,,34340287.038296364,19098208.717811976,34340287.03829636,6997183.973178713 
 01/04  22:00:00,,,33900914.70967068,18847550.658565197,33900914.70967068,7007280.777576051 
 01/04  23:00:00,,,30797547.13179662,16096330.312503923,30797547.131796617,6960808.640875063 
 01/04  24:00:00,,,33242219.43215668,18221964.766466774,33242219.43215667,6800777.022006715 
 01/05  01:00:00,,,26535506.956320126,13970953.248811325,26535506.956320122,6523009.653211385 
 01/05  02:00:00,,,21509646.157261655,13529831.509956475,21509646.157261655,2862995.3306542644 
 01/05  03:00:00,,,21891911.290156096,13591712.666568777,21891911.290156096,3107741.2805220163 
 01/05  04:00:00,,,22515157.154860873,13466865.855553377,22515157.15486087,3867868.142072733 
 01/05  05:00:00,,,22718718.052092124,13841406.288599579,22718718.05209212,3256012.447994973 
 01/05  06:00:00,,,26935589.51574164,15160914.049322207,26935589.51574163,6511859.559414709 
 01/05  07:00:00,,,30969864.107663233,16191831.661134781,30969864.10766323,6698113.183392649 
 01/05  08:00:00,,,30577258.0923465,16379264.758923195,30577258.0923465,7064858.833260575 
 01/05  09:00:00,,,26842303.5809373,16781233.4949269,26842303.58093729,7028884.806966773 
 01/05  10:00:00,,,27126497.570072357,17136082.652441334,27126497.570072353,6942240.379357102 
 01/05  11:00:00,,,28091630.04784779,18545190.137612935,28091630.04784779,6489250.409198051 
 01/05  12:00:00,,,32572525.12067969,22610415.39791167,32572525.120679684,6576559.054369332 
 01/05  13:00:00,,,29026900.53744404,18670519.167236324,29026900.537444036,6756886.066013119 
 01/05  14:00:00,,,28160026.617604025,18419861.107989546,28160026.617604025,6662794.4276212 
 01/05  15:00:00,,,27624580.414900225,18169203.048742775,27624580.41490022,6368417.29803845 
 01/05  16:00:00,,,27526281.24546911,18169203.048742775,27526281.2454691,6283290.460831553 
 01/05  17:00:00,,,30143039.553001743,19004486.206371628,30143039.55300174,6536414.310921609 
 01/05  18:00:00,,,34658025.4253714,19850182.895552304,34658025.42537139,6912023.461487813 
 01/05  19:00:00,,,34481958.55194715,19599524.836305525,34481958.55194715,6990035.112041511 
 01/05  20:00:00,,,34644697.885888994,19348866.77705875,34644697.885888994,7025125.172994357 
 01/05  21:00:00,,,34330396.79230579,19098208.717811976,34330396.79230579,6987147.942997031 
 01/05  22:00:00,,,33910405.06291436,18847550.658565197,33910405.06291435,7017430.076783368 
 01/05  23:00:00,,,30933763.702221297,16096330.312503923,30933763.702221297,7097153.676287841 
 01/05  24:00:00,,,33487207.50207832,18221964.766466774,33487207.502078313,7045765.091928355 
 01/06  01:00:00,,,26781091.565814096,13970953.248811325,26781091.565814096,6769096.057264406 
 01/06  02:00:00,,,21632328.470755484,13529831.509956475,21632328.470755484,2978056.6800848064 
 01/06  03:00:00,,,21818674.80413478,13591712.666568777,21818674.80413478,3025590.183013576 
 01/06  04:00:00,,,22577585.49743767,13466865.855553377,22577585.49743767,3924553.196524728 
 01/06  05:00:00,,,24928399.027216207,13841406.288599579,24928399.027216204,3787597.808174146 
 01/06  06:00:00,,,28491778.160169944,15160914.049322207,28491778.160169944,6819091.7656663265 
 01/06  07:00:00,,,31957481.502606586,16191831.661134781,31957481.502606586,7080358.220401755 
 01/06  08:00:00,,,30813605.427091166,16345822.412959535,30813605.427091163,7334901.6917354455 
 01/06  09:00:00,,,27050463.551763967,16760095.56357117,27050463.55176396,7258409.786336537 
 01/06  10:00:00,,,27307689.22567101,17136082.652441334,27307689.225671,7123233.032890011 
 01/06  11:00:00,,,28234485.941011664,18545190.137612935,28234485.941011664,6632905.128968621 
 01/06  12:00:00,,,32703095.64164626,22610415.39791167,32703095.64164626,6710052.813908996 
 01/06  13:00:00,,,29064860.452451847,18670519.167236324,29064860.45245184,6798491.681596783 
 01/06  14:00:00,,,28207366.191522926,18419861.107989546,28207366.191522926,6709397.023095832 
 01/06  15:00:00,,,27572297.385098346,18169203.048742775,27572297.38509834,6314614.496598717 
 01/06  16:00:00,,,27390294.392744083,18169203.048742775,27390294.392744083,6144994.570985613 
 01/06  17:00:00,,,30319965.86021182,19349025.384080924,30319965.860211816,6360451.307763926 
 01/06  18:00:00,,,34442752.632892065,19850182.895552304,34442752.63289206,6689938.807258768 
 01/06  19:00:00,,,34364561.20091873,19599524.836305525,34364561.20091873,6868119.4460422825 
 01/06  20:00:00,,,34111174.888031624,19348866.77705875,34111174.888031624,6870266.32188488 
 01/06  21:00:00,,,33788238.18217077,19098208.717811976,33788238.18217077,6798278.486573606 
 01/06  22:00:00,,,33157245.584381208,18847550.658565197,33157245.584381208,6537825.076210044 
 01/06  23:00:00,,,30134908.696162183,16096330.312503923,30134908.696162175,6298463.362966303 
 01/06  24:00:00,,,32567426.382906567,18221964.766466774,32567426.382906567,6125983.97275661 
 01/07  01:00:00,,,26120405.385518298,14189524.177175505,26120405.38551829,5882247.779660307 
 01/07  02:00:00,,,19976270.659362327,13529831.509956475,19976270.659362324,1328899.8106782238 
 01/07  03:00:00,,,20904479.38814118,13591712.666568777,20904479.38814118,2115643.6350122564 
 01/07  04:00:00,,,20557924.38143265,13466865.855553377,20557924.381432645,1908960.1321496204 
 01/07  05:00:00,,,21817035.83215578,13841406.288599579,21817035.832155775,2359122.633811455 
 01/07  06:00:00,,,25913740.364259597,14715333.96570738,25913740.364259593,5919729.347788517 
 01/07  07:00:00,,,29699603.25448448,15630074.55783117,29699603.25448448,5983454.111132467 
 01/07  08:00:00,,,29398069.856246583,16014390.091849092,29398069.856246583,6235992.552305451 
 01/07  09:00:00,,,26233117.375275794,16970651.015726827,26233117.37527579,6200786.021030417 
 01/07  10:00:00,,,26396999.154721685,17136082.652441334,26396999.154721677,6179654.073672167 
