Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,20007069.20633787,20007069.20633787 
 01/01  02:00:00,,,19857188.00255224,19857188.00255224 
 01/01  03:00:00,,,20115847.231762502,20115847.231762502 
 01/01  04:00:00,,,19420907.005018394,19420907.0050184 
 01/01  05:00:00,,,19740078.166484736,19740078.16648474 
 01/01  06:00:00,,,19532705.50156362,19532705.50156362 
 01/01  07:00:00,,,31213319.177738406,31213319.177738406 
 01/01  08:00:00,,,39787267.48637478,39787267.486374766 
 01/01  09:00:00,,,21175928.09707757,21175928.097077567 
 01/01  10:00:00,,,54405451.43638461,54405451.43638459 
 01/01  11:00:00,,,114607489.98362537,114607489.98362537 
 01/01  12:00:00,,,147140274.77515924,147140274.7751592 
 01/01  13:00:00,,,146601460.92547002,146601460.92547 
 01/01  14:00:00,,,149748435.486321,149748435.486321 
 01/01  15:00:00,,,145303726.41807073,145303726.4180707 
 01/01  16:00:00,,,148941029.4497975,148941029.4497975 
 01/01  17:00:00,,,159026962.11666295,159026962.11666295 
 01/01  18:00:00,,,130568561.38232873,130568561.38232873 
 01/01  19:00:00,,,63926272.63547425,63926272.635474235 
 01/01  20:00:00,,,61244681.5500512,61244681.5500512 
 01/01  21:00:00,,,63267941.81399371,63267941.81399369 
 01/01  22:00:00,,,63332214.148194574,63332214.14819457 
 01/01  23:00:00,,,57163479.36079089,57163479.36079091 
 01/01  24:00:00,,,47371982.9098759,47371982.9098759 
 01/02  01:00:00,,,22402283.820295893,22402283.820295893 
 01/02  02:00:00,,,19613802.369477298,19613802.369477298 
 01/02  03:00:00,,,20228454.12014187,20228454.120141875 
 01/02  04:00:00,,,19736222.389931362,19736222.389931362 
 01/02  05:00:00,,,22876999.093869764,22876999.093869768 
 01/02  06:00:00,,,19677713.93464661,19677713.93464661 
 01/02  07:00:00,,,34642316.49343799,34642316.49343799 
 01/02  08:00:00,,,36266897.08974765,36266897.08974765 
 01/02  09:00:00,,,40646419.55707605,40646419.55707605 
 01/02  10:00:00,,,99908477.65579575,99908477.65579575 
 01/02  11:00:00,,,142775901.28510293,142775901.2851029 
 01/02  12:00:00,,,143132449.2184195,143132449.2184195 
 01/02  13:00:00,,,149441428.1985424,149441428.1985424 
 01/02  14:00:00,,,143941363.02318972,143941363.02318972 
 01/02  15:00:00,,,149005994.52536017,149005994.52536017 
 01/02  16:00:00,,,145362493.73887083,145362493.7388708 
 01/02  17:00:00,,,162765967.3150918,162765967.3150918 
 01/02  18:00:00,,,164812058.6926124,164812058.6926124 
 01/02  19:00:00,,,163592584.03802803,163592584.03802803 
 01/02  20:00:00,,,164922310.3750162,164922310.3750162 
 01/02  21:00:00,,,120922837.47701576,120922837.47701576 
 01/02  22:00:00,,,66427607.22200432,66427607.222004324 
 01/02  23:00:00,,,55748416.335061654,55748416.33506165 
 01/02  24:00:00,,,43000696.22969689,43000696.229696885 
 01/03  01:00:00,,,21585884.583994687,21585884.583994687 
 01/03  02:00:00,,,21543461.717035603,21543461.717035603 
 01/03  03:00:00,,,18835125.850546055,18835125.850546055 
 01/03  04:00:00,,,19217210.842046693,19217210.842046693 
 01/03  05:00:00,,,19007661.251290265,19007661.251290265 
 01/03  06:00:00,,,23215435.905690514,23215435.905690514 
 01/03  07:00:00,,,29883696.99143537,29883696.991435364 
 01/03  08:00:00,,,33689394.605295606,33689394.6052956 
 01/03  09:00:00,,,45007052.89057438,45007052.89057437 
 01/03  10:00:00,,,96941436.99629554,96941436.99629554 
 01/03  11:00:00,,,146278974.5669988,146278974.5669988 
 01/03  12:00:00,,,142765995.1633772,142765995.1633772 
 01/03  13:00:00,,,150706016.44865698,150706016.44865695 
 01/03  14:00:00,,,153250396.19392827,153250396.1939283 
 01/03  15:00:00,,,153289296.15212178,153289296.15212178 
 01/03  16:00:00,,,148580950.79938963,148580950.79938963 
 01/03  17:00:00,,,164974305.68519402,164974305.68519396 
 01/03  18:00:00,,,171019715.15311545,171019715.15311542 
 01/03  19:00:00,,,163527362.81657887,163527362.81657887 
 01/03  20:00:00,,,169987642.7704983,169987642.7704983 
 01/03  21:00:00,,,127609943.63392663,127609943.63392663 
 01/03  22:00:00,,,64005003.35152033,64005003.35152032 
 01/03  23:00:00,,,56899303.23929216,56899303.23929216 
 01/03  24:00:00,,,44878682.0568997,44878682.0568997 
 01/04  01:00:00,,,20112719.29087272,20112719.29087272 
 01/04  02:00:00,,,23118483.67758327,23118483.677583274 
 01/04  03:00:00,,,20461044.007230937,20461044.007230937 
 01/04  04:00:00,,,24699287.9429582,24699287.9429582 
 01/04  05:00:00,,,22823382.065432854,22823382.065432854 
 01/04  06:00:00,,,21124648.28301406,21124648.28301406 
 01/04  07:00:00,,,31289137.854462758,31289137.854462758 
 01/04  08:00:00,,,34987641.90044519,34987641.90044519 
 01/04  09:00:00,,,44805644.112084575,44805644.112084575 
 01/04  10:00:00,,,108080189.80208194,108080189.80208194 
 01/04  11:00:00,,,144062881.57840896,144062881.57840896 
 01/04  12:00:00,,,152404022.01459703,152404022.01459703 
 01/04  13:00:00,,,150544048.63396645,150544048.63396642 
 01/04  14:00:00,,,154008813.50376123,154008813.50376123 
 01/04  15:00:00,,,156495058.2791521,156495058.27915207 
 01/04  16:00:00,,,156386050.2643576,156386050.26435757 
 01/04  17:00:00,,,163529798.75808045,163529798.75808042 
 01/04  18:00:00,,,174325700.44250637,174325700.44250634 
 01/04  19:00:00,,,172614562.62675875,172614562.62675872 
 01/04  20:00:00,,,167308942.65709952,167308942.6570995 
 01/04  21:00:00,,,129428352.6978163,129428352.6978163 
 01/04  22:00:00,,,65147036.61191403,65147036.611914024 
 01/04  23:00:00,,,57920077.14898369,57920077.14898369 
 01/04  24:00:00,,,48214727.13567524,48214727.13567524 
 01/05  01:00:00,,,20217935.10986458,20217935.10986458 
 01/05  02:00:00,,,24734486.577974092,24734486.577974096 
 01/05  03:00:00,,,22997686.72578576,22997686.72578576 
 01/05  04:00:00,,,20991845.464881316,20991845.464881316 
 01/05  05:00:00,,,20475295.083485007,20475295.083485007 
 01/05  06:00:00,,,21137660.74364001,21137660.74364001 
 01/05  07:00:00,,,31261922.16255527,31261922.162555266 
 01/05  08:00:00,,,37550393.60498002,37550393.60498002 
 01/05  09:00:00,,,45090498.69021845,45090498.69021844 
 01/05  10:00:00,,,106331563.19624332,106331563.19624332 
 01/05  11:00:00,,,146891852.52364242,146891852.52364242 
 01/05  12:00:00,,,149698766.74907517,149698766.74907514 
 01/05  13:00:00,,,153990680.35663086,153990680.35663083 
 01/05  14:00:00,,,152147118.38760588,152147118.38760588 
 01/05  15:00:00,,,155581812.31608215,155581812.31608215 
 01/05  16:00:00,,,155678639.90616995,155678639.90616995 
 01/05  17:00:00,,,164518166.45118225,164518166.45118222 
 01/05  18:00:00,,,172907992.30518642,172907992.30518642 
 01/05  19:00:00,,,172392512.93982962,172392512.9398296 
 01/05  20:00:00,,,167510528.52246237,167510528.52246237 
 01/05  21:00:00,,,128715358.83440419,128715358.83440419 
 01/05  22:00:00,,,62102735.48194623,62102735.48194623 
 01/05  23:00:00,,,60447073.381745316,60447073.381745316 
 01/05  24:00:00,,,44861362.5407532,44861362.5407532 
 01/06  01:00:00,,,32988174.33050526,32988174.33050526 
 01/06  02:00:00,,,22429762.70075742,22429762.70075742 
 01/06  03:00:00,,,19424028.336909156,19424028.336909156 
 01/06  04:00:00,,,23127282.335019317,23127282.335019317 
 01/06  05:00:00,,,19708845.39013205,19708845.390132047 
 01/06  06:00:00,,,20583330.1814989,20583330.1814989 
 01/06  07:00:00,,,30828610.47088298,30828610.47088298 
 01/06  08:00:00,,,38869314.18873495,38869314.18873495 
 01/06  09:00:00,,,44929464.24575771,44929464.24575771 
 01/06  10:00:00,,,103960864.62803484,103960864.62803484 
 01/06  11:00:00,,,143923863.882645,143923863.88264498 
 01/06  12:00:00,,,151494546.00903046,151494546.00903046 
 01/06  13:00:00,,,152691456.06058824,152691456.06058824 
 01/06  14:00:00,,,154069373.87867984,154069373.87867984 
 01/06  15:00:00,,,147233535.131638,147233535.131638 
 01/06  16:00:00,,,153702151.49324048,153702151.49324048 
 01/06  17:00:00,,,166639007.52813792,166639007.52813792 
 01/06  18:00:00,,,166700613.67131016,166700613.67131016 
 01/06  19:00:00,,,170813876.33130673,170813876.3313067 
 01/06  20:00:00,,,170839728.66202396,170839728.66202393 
 01/06  21:00:00,,,121781942.05756211,121781942.05756211 
 01/06  22:00:00,,,63922423.860028155,63922423.860028155 
 01/06  23:00:00,,,63295080.66564841,63295080.66564841 
 01/06  24:00:00,,,47857632.368298866,47857632.368298866 
 01/07  01:00:00,,,40014248.069973655,40014248.06997366 
 01/07  02:00:00,,,20270943.16805274,20270943.168052744 
 01/07  03:00:00,,,20100681.5980128,20100681.5980128 
 01/07  04:00:00,,,21009542.128550116,21009542.12855012 
 01/07  05:00:00,,,20272893.104881097,20272893.104881097 
 01/07  06:00:00,,,24821108.964497007,24821108.964497007 
 01/07  07:00:00,,,33488807.487336844,33488807.487336844 
 01/07  08:00:00,,,35555293.63765778,35555293.63765778 
 01/07  09:00:00,,,42203179.034419104,42203179.034419104 
 01/07  10:00:00,,,99382931.57953878,99382931.57953878 
 01/07  11:00:00,,,144579472.26080173,144579472.26080173 
 01/07  12:00:00,,,145278604.49157915,145278604.49157912 
 01/07  13:00:00,,,148775411.6582583,148775411.6582583 
 01/07  14:00:00,,,150367131.826321,150367131.82632098 
 01/07  15:00:00,,,151658656.15601304,151658656.15601304 
 01/07  16:00:00,,,147683332.63247752,147683332.63247752 
 01/07  17:00:00,,,162840863.4673854,162840863.4673854 
 01/07  18:00:00,,,170212676.3829369,170212676.38293687 
 01/07  19:00:00,,,126171403.77833676,126171403.77833675 
 01/07  20:00:00,,,67989666.77636774,67989666.77636775 
 01/07  21:00:00,,,60577345.67389353,60577345.67389353 
 01/07  22:00:00,,,63644553.13541769,63644553.13541768 
 01/07  23:00:00,,,56710574.3736311,56710574.3736311 
 01/07  24:00:00,,,56921259.608805224,56921259.608805224 
 01/08  01:00:00,,,20917008.343810715,20917008.343810715 
 01/08  02:00:00,,,23956603.746757977,23956603.746757977 
 01/08  03:00:00,,,23591977.313390203,23591977.313390203 
 01/08  04:00:00,,,20295741.960062884,20295741.960062888 
 01/08  05:00:00,,,19950644.951839786,19950644.951839786 
 01/08  06:00:00,,,20246913.864506822,20246913.864506826 
 01/08  07:00:00,,,30640684.807681385,30640684.807681378 
 01/08  08:00:00,,,31039589.969989203,31039589.9699892 
 01/08  09:00:00,,,23073827.919534493,23073827.91953449 
 01/08  10:00:00,,,56554227.04349162,56554227.04349161 
 01/08  11:00:00,,,115977194.7835421,115977194.78354211 
 01/08  12:00:00,,,146706589.45186466,146706589.45186466 
 01/08  13:00:00,,,150843779.80799904,150843779.807999 
 01/08  14:00:00,,,148484127.43072358,148484127.43072352 
 01/08  15:00:00,,,151703839.06805417,151703839.06805414 
 01/08  16:00:00,,,148008230.00248867,148008230.00248864 
 01/08  17:00:00,,,165695319.53194675,165695319.53194675 
 01/08  18:00:00,,,129533425.85384534,129533425.85384534 
 01/08  19:00:00,,,68565713.6076262,68565713.6076262 
 01/08  20:00:00,,,62090001.22464757,62090001.22464757 
 01/08  21:00:00,,,61877889.92381492,61877889.92381491 
 01/08  22:00:00,,,64177088.39485213,64177088.394852124 
 01/08  23:00:00,,,60295609.70156652,60295609.70156652 
 01/08  24:00:00,,,44665094.53297149,44665094.532971494 
 01/09  01:00:00,,,19903960.741136715,19903960.741136715 
 01/09  02:00:00,,,25801752.10919508,25801752.10919508 
 01/09  03:00:00,,,20533105.910159305,20533105.910159305 
 01/09  04:00:00,,,20449820.88037382,20449820.88037382 
 01/09  05:00:00,,,21447340.019594286,21447340.019594286 
 01/09  06:00:00,,,20573831.72872289,20573831.72872289 
 01/09  07:00:00,,,34657820.819785066,34657820.819785066 
 01/09  08:00:00,,,34392681.988209896,34392681.988209896 
 01/09  09:00:00,,,45061169.623864315,45061169.62386431 
 01/09  10:00:00,,,105141688.23304296,105141688.23304294 
 01/09  11:00:00,,,144659504.13311824,144659504.13311824 
 01/09  12:00:00,,,149758050.61302942,149758050.61302936 
 01/09  13:00:00,,,147686804.82025105,147686804.82025105 
 01/09  14:00:00,,,147145728.216249,147145728.216249 
 01/09  15:00:00,,,150680610.2294919,150680610.22949186 
 01/09  16:00:00,,,150633284.99760082,150633284.99760076 
 01/09  17:00:00,,,158674266.49975163,158674266.4997516 
 01/09  18:00:00,,,165547669.47175032,165547669.4717503 
 01/09  19:00:00,,,168848699.58350956,168848699.58350953 
 01/09  20:00:00,,,166544254.66534013,166544254.66534013 
 01/09  21:00:00,,,122768340.77605322,122768340.7760532 
 01/09  22:00:00,,,63729039.24457493,63729039.24457493 
 01/09  23:00:00,,,56572795.33416187,56572795.33416187 
 01/09  24:00:00,,,47471148.65155926,47471148.65155926 
 01/10  01:00:00,,,19641589.579132453,19641589.579132456 
 01/10  02:00:00,,,25178617.98900812,25178617.989008117 
 01/10  03:00:00,,,19834433.165288664,19834433.165288664 
 01/10  04:00:00,,,20075487.873526257,20075487.873526257 
 01/10  05:00:00,,,19729597.703476798,19729597.703476798 
 01/10  06:00:00,,,20237611.309630275,20237611.309630275 
 01/10  07:00:00,,,30553101.215259545,30553101.215259545 
 01/10  08:00:00,,,38043140.2163972,38043140.2163972 
 01/10  09:00:00,,,46035262.4432706,46035262.443270594 
 01/10  10:00:00,,,97894340.50007412,97894340.50007412 
 01/10  11:00:00,,,142265814.1776702,142265814.17767018 
 01/10  12:00:00,,,145387398.84798402,145387398.84798402 
 01/10  13:00:00,,,148092721.92415813,148092721.9241581 
 01/10  14:00:00,,,150178126.10636115,150178126.10636115 
 01/10  15:00:00,,,150019077.3788087,150019077.37880868 
 01/10  16:00:00,,,143618867.4874843,143618867.4874843 
 01/10  17:00:00,,,159863389.2037325,159863389.2037325 
 01/10  18:00:00,,,167135311.62900454,167135311.6290045 
 01/10  19:00:00,,,160544719.30400258,160544719.30400252 
 01/10  20:00:00,,,167006039.90874457,167006039.90874454 
 01/10  21:00:00,,,118205194.68961689,118205194.6896169 
 01/10  22:00:00,,,66193728.33718599,66193728.33718598 
 01/10  23:00:00,,,57908407.485337034,57908407.485337034 
 01/10  24:00:00,,,42639170.82931319,42639170.82931318 
 01/11  01:00:00,,,19112618.691031225,19112618.69103122 
 01/11  02:00:00,,,21404043.28302551,21404043.28302551 
 01/11  03:00:00,,,19296401.090216193,19296401.09021619 
 01/11  04:00:00,,,19030077.666191913,19030077.666191913 
 01/11  05:00:00,,,21841152.453070503,21841152.4530705 
 01/11  06:00:00,,,22919996.64465756,22919996.644657556 
 01/11  07:00:00,,,30323582.039395265,30323582.039395258 
 01/11  08:00:00,,,33982729.46553118,33982729.465531185 
 01/11  09:00:00,,,40815187.42788731,40815187.42788731 
 01/11  10:00:00,,,102243015.29049185,102243015.29049183 
 01/11  11:00:00,,,144349763.5078533,144349763.50785327 
 01/11  12:00:00,,,144510256.4066141,144510256.40661407 
 01/11  13:00:00,,,148827555.40276626,148827555.40276623 
 01/11  14:00:00,,,148436286.67939305,148436286.67939305 
 01/11  15:00:00,,,151061579.31292632,151061579.3129263 
 01/11  16:00:00,,,149627550.64813015,149627550.64813012 
 01/11  17:00:00,,,158537908.83612692,158537908.83612692 
 01/11  18:00:00,,,167244049.11409304,167244049.11409307 
 01/11  19:00:00,,,164336018.5691417,164336018.56914166 
 01/11  20:00:00,,,167993436.61532775,167993436.61532778 
 01/11  21:00:00,,,122938545.0916614,122938545.09166136 
 01/11  22:00:00,,,63264161.45469974,63264161.45469974 
 01/11  23:00:00,,,56066653.32853842,56066653.32853842 
 01/11  24:00:00,,,43354351.11058633,43354351.11058633 
 01/12  01:00:00,,,21935597.443275407,21935597.443275403 
 01/12  02:00:00,,,22502873.691519305,22502873.691519305 
 01/12  03:00:00,,,19707247.27987993,19707247.279879935 
 01/12  04:00:00,,,23869594.491835747,23869594.491835747 
 01/12  05:00:00,,,19877606.962560937,19877606.962560937 
 01/12  06:00:00,,,20300165.18248015,20300165.18248015 
 01/12  07:00:00,,,30585796.209333226,30585796.209333226 
 01/12  08:00:00,,,37011662.46549986,37011662.46549986 
 01/12  09:00:00,,,40033287.04566502,40033287.04566501 
 01/12  10:00:00,,,102056929.40775141,102056929.40775138 
 01/12  11:00:00,,,143463368.80593127,143463368.80593127 
 01/12  12:00:00,,,147129515.4063685,147129515.40636846 
 01/12  13:00:00,,,146806540.3642226,146806540.3642226 
 01/12  14:00:00,,,152740959.161786,152740959.16178596 
 01/12  15:00:00,,,152627055.13380718,152627055.13380718 
 01/12  16:00:00,,,152518577.01043788,152518577.01043788 
 01/12  17:00:00,,,155496787.23905554,155496787.2390555 
 01/12  18:00:00,,,172557532.45752394,172557532.45752394 
 01/12  19:00:00,,,170162548.5365514,170162548.5365514 
 01/12  20:00:00,,,164011300.5391382,164011300.5391382 
 01/12  21:00:00,,,128036459.07273391,128036459.07273392 
 01/12  22:00:00,,,63944279.346151896,63944279.346151896 
 01/12  23:00:00,,,56940206.40943675,56940206.40943674 
 01/12  24:00:00,,,44600971.572680265,44600971.572680265 
 01/13  01:00:00,,,31134428.93881852,31134428.93881852 
 01/13  02:00:00,,,24306711.828764804,24306711.828764804 
 01/13  03:00:00,,,21636028.896594726,21636028.896594726 
 01/13  04:00:00,,,21074673.83446731,21074673.834467307 
 01/13  05:00:00,,,19845211.19579972,19845211.19579972 
 01/13  06:00:00,,,20580247.490604777,20580247.490604777 
 01/13  07:00:00,,,30865123.24147971,30865123.24147971 
 01/13  08:00:00,,,35761291.83376421,35761291.83376421 
 01/13  09:00:00,,,43464567.000540584,43464567.000540584 
 01/13  10:00:00,,,102168389.24401861,102168389.24401861 
 01/13  11:00:00,,,142713766.0263957,142713766.02639568 
 01/13  12:00:00,,,150203686.4870409,150203686.48704088 
 01/13  13:00:00,,,153529418.41564876,153529418.41564876 
 01/13  14:00:00,,,149655180.16618317,149655180.16618317 
 01/13  15:00:00,,,146495392.23631015,146495392.23631015 
 01/13  16:00:00,,,152692825.28876993,152692825.28876993 
 01/13  17:00:00,,,163255179.76716748,163255179.76716748 
