Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.956272E+03,1.461575E+03,2.494893E-01,1.350219E-01,5.244895E+02,8.958433E+03,2.640033E-02,8.280608E-01
00:20:00,4.956244E+03,1.368730E+03,2.494878E-01,1.264422E-01,4.586126E+02,9.034343E+03,2.308490E-02,8.350836E-01
00:30:00,4.956214E+03,1.278152E+03,2.494863E-01,1.180724E-01,3.934912E+02,9.110705E+03,1.980746E-02,8.421464E-01
00:40:00,4.955990E+03,1.189815E+03,2.494744E-01,1.099099E-01,5.246524E+02,8.769301E+03,2.640982E-02,8.105943E-01
00:50:00,4.955904E+03,1.103700E+03,2.494686E-01,1.019530E-01,6.558074E+02,8.429851E+03,3.301186E-02,7.791873E-01
01:00:00,4.956572E+03,1.019786E+03,2.495008E-01,9.419981E-02,7.869571E+02,8.091127E+03,3.961364E-02,7.478518E-01
01:10:00,4.956594E+03,9.400173E+02,2.495019E-01,8.682971E-02,7.869434E+02,8.078721E+03,3.961295E-02,7.467027E-01
01:20:00,4.956615E+03,8.643149E+02,2.495030E-01,7.983555E-02,7.869216E+02,8.066762E+03,3.961186E-02,7.455969E-01
01:30:00,4.956636E+03,7.926771E+02,2.495041E-01,7.321713E-02,7.868979E+02,8.055211E+03,3.961067E-02,7.445294E-01
01:40:00,4.956657E+03,7.250970E+02,2.495051E-01,6.697378E-02,7.868790E+02,8.044054E+03,3.960972E-02,7.434985E-01
01:50:00,4.956678E+03,6.615702E+02,2.495062E-01,6.110508E-02,7.868670E+02,8.033284E+03,3.960912E-02,7.425032E-01
02:00:00,4.956699E+03,6.020941E+02,2.495072E-01,5.561076E-02,7.868616E+02,8.022889E+03,3.960885E-02,7.415426E-01
02:10:00,4.956719E+03,5.447774E+02,2.495082E-01,5.031612E-02,7.868619E+02,8.012809E+03,3.960887E-02,7.406110E-01
02:20:00,4.956740E+03,4.896238E+02,2.495093E-01,4.522141E-02,7.868671E+02,8.003033E+03,3.960913E-02,7.397075E-01
02:30:00,4.956760E+03,4.366208E+02,2.495103E-01,4.032549E-02,7.868762E+02,7.993552E+03,3.960959E-02,7.388314E-01
02:40:00,4.956781E+03,3.857623E+02,2.495113E-01,3.562779E-02,7.868889E+02,7.984358E+03,3.961023E-02,7.379818E-01
02:50:00,4.956801E+03,3.370422E+02,2.495123E-01,3.112772E-02,7.869047E+02,7.975444E+03,3.961102E-02,7.371580E-01
03:00:00,4.956821E+03,2.904546E+02,2.495133E-01,2.682476E-02,7.869232E+02,7.966800E+03,3.961196E-02,7.363593E-01
03:10:00,4.956841E+03,2.440933E+02,2.495143E-01,2.254282E-02,7.869441E+02,7.958368E+03,3.961301E-02,7.355800E-01
03:20:00,4.956860E+03,1.979595E+02,2.495153E-01,1.828200E-02,7.869670E+02,7.950137E+03,3.961416E-02,7.348194E-01
03:30:00,4.956880E+03,1.520383E+02,2.495163E-01,1.404093E-02,7.869916E+02,7.942100E+03,3.961540E-02,7.340767E-01
03:40:00,4.956899E+03,1.075529E+02,2.495173E-01,9.932553E-03,7.870179E+02,7.934248E+03,3.961673E-02,7.333511E-01
03:50:00,4.956919E+03,7.077273E+01,2.495183E-01,6.535830E-03,7.870455E+02,7.926571E+03,3.961811E-02,7.326416E-01
04:00:00,4.956938E+03,4.166138E+01,2.495192E-01,3.847375E-03,7.870742E+02,7.919057E+03,3.961956E-02,7.319472E-01
04:10:00,4.956957E+03,2.018406E+01,2.495202E-01,1.863955E-03,7.187386E+02,7.981029E+03,3.617970E-02,7.376753E-01
04:20:00,4.956976E+03,6.307518E+00,2.495211E-01,5.824802E-04,6.503559E+02,8.042908E+03,3.273762E-02,7.433994E-01
04:30:00,4.956994E+03,0.000000E+00,2.495221E-01,0.000000E+00,5.825025E+02,8.104865E+03,2.932218E-02,7.491301E-01
04:40:00,4.957012E+03,0.000000E+00,2.495230E-01,0.000000E+00,5.150215E+02,8.166899E+03,2.592548E-02,7.548661E-01
04:50:00,4.957029E+03,0.000000E+00,2.495238E-01,0.000000E+00,4.479215E+02,8.229040E+03,2.254796E-02,7.606105E-01
05:00:00,4.957046E+03,0.000000E+00,2.495247E-01,0.000000E+00,3.811678E+02,8.291500E+03,1.918786E-02,7.663840E-01
05:10:00,4.957062E+03,0.000000E+00,2.495255E-01,0.000000E+00,3.874689E+02,8.281223E+03,1.950519E-02,7.654344E-01
05:20:00,4.957078E+03,0.000000E+00,2.495263E-01,0.000000E+00,3.941081E+02,8.272712E+03,1.983937E-02,7.646432E-01
05:30:00,4.957093E+03,0.000000E+00,2.495271E-01,0.000000E+00,4.004442E+02,8.266105E+03,2.015829E-02,7.640289E-01
05:40:00,4.957108E+03,0.000000E+00,2.495278E-01,0.000000E+00,4.066241E+02,8.260442E+03,2.046935E-02,7.634875E-01
05:50:00,4.957124E+03,1.333684E+00,2.495286E-01,1.233747E-04,4.126191E+02,8.257781E+03,2.077110E-02,7.632044E-01
06:00:00,4.957140E+03,1.493128E+01,2.495294E-01,1.379147E-03,4.184482E+02,8.257524E+03,2.106451E-02,7.631299E-01
06:10:00,4.957156E+03,5.366070E+01,2.495302E-01,4.955706E-03,4.065212E+02,8.277809E+03,2.046408E-02,7.649464E-01
06:20:00,4.957172E+03,1.148664E+02,2.495310E-01,1.060802E-02,3.944458E+02,8.301001E+03,1.985622E-02,7.670312E-01
06:30:00,4.957188E+03,1.982960E+02,2.495318E-01,1.831277E-02,3.824108E+02,8.326866E+03,1.925041E-02,7.693544E-01
06:40:00,4.957203E+03,3.041236E+02,2.495326E-01,2.808612E-02,3.703787E+02,8.357211E+03,1.864473E-02,7.721040E-01
06:50:00,4.957219E+03,4.309443E+02,2.495334E-01,3.979818E-02,3.583611E+02,8.390182E+03,1.803979E-02,7.751166E-01
07:00:00,4.957235E+03,5.695563E+02,2.495342E-01,5.259963E-02,3.463563E+02,8.426562E+03,1.743550E-02,7.784582E-01
07:10:00,4.957250E+03,7.246838E+02,2.495350E-01,6.692703E-02,3.783493E+02,8.422626E+03,1.904604E-02,7.780817E-01
07:20:00,4.957266E+03,8.985849E+02,2.495358E-01,8.298892E-02,4.104076E+02,8.421230E+03,2.065971E-02,7.779403E-01
07:30:00,4.957281E+03,1.091272E+03,2.495365E-01,1.007866E-01,4.420658E+02,8.422348E+03,2.225323E-02,7.780399E-01
07:40:00,4.957297E+03,1.302212E+03,2.495373E-01,1.202701E-01,4.734504E+02,8.424929E+03,2.383299E-02,7.782718E-01
07:50:00,4.957313E+03,1.531471E+03,2.495381E-01,1.414461E-01,5.045540E+02,8.429007E+03,2.539861E-02,7.786405E-01
08:00:00,4.957329E+03,1.777250E+03,2.495389E-01,1.641483E-01,5.354025E+02,8.434056E+03,2.695139E-02,7.790987E-01
08:10:00,4.957345E+03,2.026301E+03,2.495397E-01,1.871535E-01,5.352664E+02,8.469388E+03,2.694442E-02,7.823550E-01
