Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279569E+04,1.093515E+01,1.151821E+05,1.093515E+01,1.432564E+05,1.616103E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113753E+04,1.093515E+01,1.151821E+05,1.093515E+01,1.432547E+05,1.628048E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168693E+04,1.093515E+01,1.151821E+05,1.093515E+01,1.432538E+05,1.636149E+05
00:20:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279573E+04,1.093515E+01,1.152870E+05,1.093515E+01,1.431515E+05,1.614734E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113753E+04,1.093515E+01,1.152870E+05,1.093515E+01,1.431498E+05,1.626687E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.152870E+05,1.093515E+01,1.431490E+05,1.634909E+05
00:30:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279577E+04,1.093515E+01,1.153919E+05,1.093515E+01,1.430466E+05,1.613315E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113754E+04,1.093515E+01,1.153919E+05,1.093515E+01,1.430450E+05,1.625225E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.153919E+05,1.093515E+01,1.430441E+05,1.633560E+05
00:40:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279580E+04,1.093515E+01,1.154968E+05,1.093515E+01,1.429418E+05,1.612059E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113754E+04,1.093515E+01,1.154968E+05,1.093515E+01,1.429401E+05,1.623905E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.154968E+05,1.093515E+01,1.429393E+05,1.632345E+05
00:50:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279584E+04,1.093515E+01,1.156017E+05,1.093515E+01,1.428369E+05,1.610965E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113755E+04,1.093515E+01,1.156017E+05,1.093515E+01,1.428353E+05,1.622766E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.156017E+05,1.093515E+01,1.428344E+05,1.631308E+05
01:00:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279587E+04,1.093515E+01,1.157065E+05,1.093515E+01,1.427321E+05,1.609955E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113756E+04,1.093515E+01,1.157065E+05,1.093515E+01,1.427304E+05,1.621747E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.157065E+05,1.093515E+01,1.427296E+05,1.630392E+05
01:10:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279591E+04,1.093515E+01,1.157765E+05,1.093515E+01,1.426622E+05,1.609329E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113756E+04,1.093515E+01,1.157765E+05,1.093515E+01,1.426605E+05,1.621144E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.157765E+05,1.093515E+01,1.426597E+05,1.629895E+05
01:20:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279594E+04,1.093515E+01,1.158464E+05,1.093515E+01,1.425923E+05,1.608706E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113757E+04,1.093515E+01,1.158464E+05,1.093515E+01,1.425907E+05,1.620560E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.158464E+05,1.093515E+01,1.425898E+05,1.629417E+05
01:30:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279598E+04,1.093515E+01,1.159163E+05,1.093515E+01,1.425224E+05,1.608079E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113757E+04,1.093515E+01,1.159163E+05,1.093515E+01,1.425208E+05,1.619978E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.159163E+05,1.093515E+01,1.425199E+05,1.628941E+05
01:40:00,1.093515E+01,0.000000E+00,1.093515E+01,5.018082E+04,1.279601E+04,1.093515E+01,1.159862E+05,1.093515E+01,1.424525E+05,1.607452E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.039244E+04,1.113758E+04,1.093515E+01,1.159862E+05,1.093515E+01,1.424509E+05,1.619396E+05,1.093515E+01,0.000000E+00,1.093515E+01,5.066745E+04,1.168694E+04,1.093515E+01,1.159862E+05,1.093515E+01,1.424500E+05,1.628464E+05
