Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,17346568.674068537,5625358.559683085,17346568.674068537,6100342.424783574 
 01/01  02:00:00,,,10173515.672806079,4856292.506789823,10173515.672806079,297810.61990465096 
 01/01  03:00:00,,,10191039.32377819,4805384.656251782,10191039.323778188,273941.5606076741 
 01/01  04:00:00,,,10197994.803502299,4765433.848675382,10197994.803502297,282369.11849979527 
 01/01  05:00:00,,,11994725.273409992,4885286.271404582,11994725.273409992,1539830.743423858 
 01/01  06:00:00,,,16450459.228655368,5164941.924439381,16450459.22865537,6041788.075410467 
 01/01  07:00:00,,,20475262.86018947,6269453.729109073,20475262.86018947,6163310.80160339 
 01/01  08:00:00,,,20109706.447789192,6519597.428611413,20109706.44778919,6486637.894310243 
 01/01  09:00:00,,,16407454.286073737,6904169.004562508,16407454.286073739,6498104.919096182 
 01/01  10:00:00,,,16143271.42724354,6894286.144785448,16143271.427243538,6224181.972821646 
 01/01  11:00:00,,,16943937.43604955,7752599.277351894,16943937.43604955,6161619.946320839 
 01/01  12:00:00,,,21031278.809027303,11562152.799380891,21031278.8090273,6112608.832328502 
 01/01  13:00:00,,,17581128.392837565,7792704.394218704,17581128.392837565,6254834.308542361 
 01/01  14:00:00,,,16958455.729761448,7712494.160485088,16958455.729761448,6199763.027296573 
 01/01  15:00:00,,,16720114.271386292,7632283.926751473,16720114.271386292,6027275.091990955 
 01/01  16:00:00,,,16705089.831693683,7632283.926751473,16705089.831693683,6026431.853734739 
 01/01  17:00:00,,,18685863.731024317,7980453.788697377,18685863.731024317,6135863.206152461 
 01/01  18:00:00,,,22666334.081366543,8554675.485980323,22666334.08136654,6246051.220855997 
 01/01  19:00:00,,,22720033.70471977,8474465.252246706,22720033.704719767,6385872.573797218 
 01/01  20:00:00,,,23109576.523425266,8394255.018513089,23109576.523425266,6485335.242052409 
 01/01  21:00:00,,,23088631.356371958,8314044.784779476,23088631.356371954,6570969.299066204 
 01/01  22:00:00,,,22599461.703906775,8233834.551045858,22599461.703906775,6364547.137488141 
 01/01  23:00:00,,,21300881.431891218,7355530.989748446,21300881.431891218,6228369.992509035 
 01/01  24:00:00,,,24230262.631441604,9769369.072733162,24230262.631441604,6271707.52371227 
 01/02  01:00:00,,,17479315.396921862,5350999.5328096505,17479315.396921854,6129940.082061222 
 01/02  02:00:00,,,10225581.461664293,4856292.506789823,10225581.461664291,357933.1815417038 
 01/02  03:00:00,,,10228656.449427692,4805384.656251782,10228656.449427692,333036.7902982354 
 01/02  04:00:00,,,10243192.933167407,4765433.848675382,10243192.933167407,359173.7065222283 
 01/02  05:00:00,,,11366952.892002517,4885286.271404582,11366952.892002517,922525.6985543561 
 01/02  06:00:00,,,17077121.07255272,5792542.19689101,17077121.07255272,6054843.54683263 
 01/02  07:00:00,,,21239233.42295781,6998566.763594175,21239233.422957808,6187840.147458068 
 01/02  08:00:00,,,20589570.13320368,7023025.030755627,20589570.13320368,6454177.137348392 
 01/02  09:00:00,,,16693886.81822364,7259039.00774847,16693886.81822364,6422065.432756344 
 01/02  10:00:00,,,16651112.295035314,7223163.064743923,16651112.295035314,6395009.904703438 
 01/02  11:00:00,,,17644014.835913163,8410366.165649028,17644014.83591316,6188401.341087694 
 01/02  12:00:00,,,21868092.170408305,12219919.687678022,21868092.1704083,6285266.99871048 
 01/02  13:00:00,,,18508389.833793517,8450471.282515837,18508389.833793517,6498776.916267933 
 01/02  14:00:00,,,17810661.233309053,8370261.04878222,17810661.233309053,6381836.49533643 
 01/02  15:00:00,,,17517640.92816784,8290050.815048604,17517640.92816784,6153694.896582453 
 01/02  16:00:00,,,17426125.455571957,8290050.815048604,17426125.455571957,6076026.795268913 
 01/02  17:00:00,,,20112293.49358552,9342956.871043902,20112293.49358552,6176818.154579536 
 01/02  18:00:00,,,24359708.80722788,10106856.750970202,24359708.807227883,6366856.095672857 
 01/02  19:00:00,,,24535587.203556567,10026646.517236589,24535587.203556564,6629307.015753634 
 01/02  20:00:00,,,24857733.118869234,9946436.283502972,24857733.11886923,6658383.713110453 
 01/02  21:00:00,,,24787373.894661367,9866226.049769355,24787373.894661363,6696228.737480176 
 01/02  22:00:00,,,24296768.742538918,9786015.81603574,24296768.742538914,6489134.770083357 
 01/02  23:00:00,,,21451616.615223646,7355530.989748446,21451616.615223646,6383420.952054681 
 01/02  24:00:00,,,24296566.531836428,9769369.072733162,24296566.53183642,6340498.98851128 
 01/03  01:00:00,,,17552695.85803959,5350999.5328096505,17552695.85803959,6204719.881070054 
 01/03  02:00:00,,,10252821.840498906,4856292.506789823,10252821.840498904,384361.44016176625 
