Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.791901E+03,0.000000E+00,1.819110E-01,0.000000E+00,0.000000E+00,1.024722E+04,0.000000E+00,7.630327E-01
00:20:00,3.792229E+03,0.000000E+00,1.819268E-01,0.000000E+00,0.000000E+00,1.032727E+04,0.000000E+00,7.689981E-01
00:30:00,3.792423E+03,0.000000E+00,1.819360E-01,0.000000E+00,0.000000E+00,1.040767E+04,0.000000E+00,7.749892E-01
00:40:00,3.792206E+03,0.000000E+00,1.819251E-01,0.000000E+00,0.000000E+00,1.006176E+04,0.000000E+00,7.492353E-01
00:50:00,3.792207E+03,0.000000E+00,1.819241E-01,0.000000E+00,0.000000E+00,9.717542E+03,0.000000E+00,7.235805E-01
01:00:00,3.791799E+03,0.000000E+00,1.819044E-01,0.000000E+00,0.000000E+00,9.373783E+03,0.000000E+00,6.979629E-01
01:10:00,3.791603E+03,0.000000E+00,1.818950E-01,0.000000E+00,0.000000E+00,9.359421E+03,0.000000E+00,6.968916E-01
01:20:00,3.791402E+03,0.000000E+00,1.818854E-01,0.000000E+00,0.000000E+00,9.345446E+03,0.000000E+00,6.958506E-01
01:30:00,3.791211E+03,0.000000E+00,1.818762E-01,0.000000E+00,0.000000E+00,9.331836E+03,0.000000E+00,6.948373E-01
01:40:00,3.791026E+03,0.000000E+00,1.818673E-01,0.000000E+00,0.000000E+00,9.318589E+03,0.000000E+00,6.938512E-01
01:50:00,3.790849E+03,0.000000E+00,1.818588E-01,0.000000E+00,0.000000E+00,9.305706E+03,0.000000E+00,6.928921E-01
02:00:00,3.790680E+03,0.000000E+00,1.818507E-01,0.000000E+00,0.000000E+00,9.293189E+03,0.000000E+00,6.919603E-01
02:10:00,3.790526E+03,0.000000E+00,1.818434E-01,0.000000E+00,0.000000E+00,9.280985E+03,0.000000E+00,6.910517E-01
02:20:00,3.790388E+03,0.000000E+00,1.818367E-01,0.000000E+00,0.000000E+00,9.269094E+03,0.000000E+00,6.901665E-01
