Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.339791E+00,2.156652E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.623081E+03,6.294112E+00,6.923450E+04,8.532571E+04,2.402277E+00,2.098937E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.623081E+03,4.719788E+00,5.151609E+04,6.766845E+04,2.845790E+00,1.689038E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.623081E+03,4.546781E+00,4.956884E+04,6.588992E+04
00:20:00,2.339778E+00,2.156665E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.727970E+03,6.272193E+00,6.888295E+04,8.488626E+04,2.402248E+00,2.098964E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.727970E+03,4.697104E+00,5.115596E+04,6.723640E+04,2.845784E+00,1.689044E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.727970E+03,4.513520E+00,4.908968E+04,6.533707E+04
00:30:00,2.339765E+00,2.156677E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.832860E+03,6.250678E+00,6.853597E+04,8.443934E+04,2.402218E+00,2.098991E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.832860E+03,4.674878E+00,5.080097E+04,6.679680E+04,2.845777E+00,1.689051E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.832860E+03,4.481198E+00,4.862108E+04,6.478271E+04
00:40:00,2.339752E+00,2.156689E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.937749E+03,6.229536E+00,6.819320E+04,8.402767E+04,2.402189E+00,2.099018E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.937749E+03,4.653070E+00,5.045071E+04,6.638090E+04,2.845771E+00,1.689057E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,4.937749E+03,4.449743E+00,4.816224E+04,6.425595E+04
00:50:00,2.339739E+00,2.156701E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.042639E+03,6.208736E+00,6.785430E+04,8.365291E+04,2.402161E+00,2.099045E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.042639E+03,4.631648E+00,5.010478E+04,6.599334E+04,2.845764E+00,1.689063E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.042639E+03,4.419089E+00,4.771242E+04,6.376097E+04
01:00:00,2.339726E+00,2.156713E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.147528E+03,6.188254E+00,6.751898E+04,8.330066E+04,2.402132E+00,2.099071E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.147528E+03,4.610580E+00,4.976285E+04,6.562627E+04,2.845758E+00,1.689068E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.147528E+03,4.389178E+00,4.727096E+04,6.329020E+04
01:10:00,2.339727E+00,2.156712E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.217454E+03,6.173461E+00,6.728264E+04,8.305714E+04,2.402134E+00,2.099069E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.217454E+03,4.595284E+00,4.952084E+04,6.537107E+04,2.845758E+00,1.689068E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.217454E+03,4.365369E+00,4.693314E+04,6.293539E+04
01:20:00,2.339728E+00,2.156711E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.287381E+03,6.159148E+00,6.705172E+04,8.282050E+04,2.402136E+00,2.099068E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.287381E+03,4.580563E+00,4.928530E+04,6.512595E+04,2.845759E+00,1.689068E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.287381E+03,4.342481E+00,4.660569E+04,6.259477E+04
01:30:00,2.339728E+00,2.156710E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.357307E+03,6.145206E+00,6.682494E+04,8.258809E+04,2.402138E+00,2.099066E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.357307E+03,4.566264E+00,4.905449E+04,6.488706E+04,2.845759E+00,1.689067E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.357307E+03,4.320348E+00,4.628672E+04,6.226434E+04
01:40:00,2.339729E+00,2.156710E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.427233E+03,6.131604E+00,6.660197E+04,8.235971E+04,2.402139E+00,2.099064E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.427233E+03,4.552354E+00,4.882805E+04,6.465339E+04,2.845760E+00,1.689067E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.427233E+03,4.298921E+00,4.597568E+04,6.194290E+04
01:50:00,2.339730E+00,2.156709E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.497160E+03,6.118324E+00,6.638261E+04,8.213532E+04,2.402141E+00,2.099062E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.497160E+03,4.538810E+00,4.860571E+04,6.442452E+04,2.845760E+00,1.689066E+04,2.339486E+00,0.000000E+00,0.000000E+00,2.339486E+00,5.497160E+03,4.278165E+00,4.567218E+04,6.162982E+04
