Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,18248831.526045494,6362296.31068114,18248831.52604549,6265385.581154165 
 01/01  02:00:00,,,10828615.14963815,5470184.687597429,10828615.14963815,330836.35517079855 
 01/01  03:00:00,,,10843381.398660481,5408367.2241229825,10843381.398660477,305891.12232641317 
 01/01  04:00:00,,,11629741.573870108,5362590.227256183,11629741.573870108,1110961.840761202 
 01/01  05:00:00,,,12630245.295175776,5499921.217856582,12630245.295175776,1563209.630728288 
 01/01  06:00:00,,,17278023.764723424,5820360.195924182,17278023.764723424,6214636.199792097 
 01/01  07:00:00,,,21477353.885740887,7098348.758347681,21477353.885740887,6336369.958835489 
 01/01  08:00:00,,,21124566.722457685,7387874.465285964,21124566.72245768,6631947.51114588 
 01/01  09:00:00,,,17465350.795461982,7817189.590478817,17465350.795461982,6641303.351355714 
 01/01  10:00:00,,,17215440.858913075,7806825.364719616,17215440.858913075,6382797.31696236 
 01/01  11:00:00,,,18125872.737218276,8776068.384614605,18125872.737218276,6319335.317181041 
 01/01  12:00:00,,,22224712.803892814,12603167.985175263,22224712.803892806,6264142.185594948 
 01/01  13:00:00,,,18750878.31275921,8822022.194325304,18750878.31275921,6393633.222923795 
 01/01  14:00:00,,,18114606.780355558,8730114.574903911,18114606.780355558,6336524.510111246 
 01/01  15:00:00,,,17874967.557664685,8638206.955482518,17874967.55766468,6174932.735509281 
 01/01  16:00:00,,,17866158.481842205,8638206.955482518,17866158.481842205,6180744.421574239 
 01/01  17:00:00,,,19900437.058487926,9040167.908546386,19900437.058487926,6289861.51146496 
 01/01  18:00:00,,,23955206.09658301,9693897.225453122,23955206.096583005,6394551.205450563 
 01/01  19:00:00,,,23982998.9509294,9601989.606031729,23982998.950929396,6519593.080541102 
 01/01  20:00:00,,,24354773.217807665,9510081.986610338,24354773.21780766,6612575.16113576 
 01/01  21:00:00,,,24321028.10372158,9418174.367188945,24321028.103721574,6696897.381593888 
 01/01  22:00:00,,,23841556.932458013,9326266.747767555,23841556.93245801,6512787.216248604 
 01/01  23:00:00,,,22431327.68552625,8328386.760575686,22431327.68552625,6385188.018734215 
 01/01  24:00:00,,,25194285.762547124,10573248.777986502,25194285.762547124,6431270.702560261 
 01/02  01:00:00,,,18349015.43221557,6054464.424702153,18349015.43221557,6296103.897494785 
 01/02  02:00:00,,,10895488.189954553,5470184.687597429,10895488.189954553,399761.4613152956 
 01/02  03:00:00,,,10893945.657723086,5408367.2241229825,10893945.657723086,374305.85298294114 
 01/02  04:00:00,,,10909272.61056973,5362590.227256183,10909272.61056973,405900.90139334515 
 01/02  05:00:00,,,12521095.295563906,5499921.217856582,12521095.295563906,1462929.5972015073 
 01/02  06:00:00,,,18012741.716762666,6559803.571406327,18012741.716762666,6223666.426486447 
 01/02  07:00:00,,,22336663.656105462,7927875.35154168,22336663.65610546,6355670.121553035 
 01/02  08:00:00,,,21675082.368052308,7956311.501327071,21675082.368052308,6605321.484953353 
 01/02  09:00:00,,,17801891.55916914,8216499.513859758,17801891.559169136,6571258.427217253 
 01/02  10:00:00,,,17753320.18560443,8176543.162580035,17753320.185604434,6542431.832924249 
 01/02  11:00:00,,,18906790.572582338,9515518.835414419,18906790.572582338,6345089.544970091 
 01/02  12:00:00,,,23130891.48485735,13342618.435975078,23130891.484857343,6424036.235446232 
 01/02  13:00:00,,,19740430.412323624,9561472.645125113,19740430.412323624,6617221.572411683 
 01/02  14:00:00,,,19035001.869835533,9469565.025703723,19035001.86983553,6504327.526417447 
 01/02  15:00:00,,,18746980.288874492,9377657.40628233,18746980.28887449,6293716.962373915 
 01/02  16:00:00,,,18667380.57379324,9377657.40628233,18667380.57379324,6228738.9715443505 
 01/02  17:00:00,,,21500761.32918597,10577237.484633196,21500761.32918597,6330129.304662898 
 01/02  18:00:00,,,25837761.854890678,11446908.117164679,25837761.854890674,6503316.178078153 
 01/02  19:00:00,,,25984204.939565364,11355000.497743286,25984204.939565364,6747088.072951786 
 01/02  20:00:00,,,26293763.59673305,11263092.878321895,26293763.59673304,6775015.897646326 
 01/02  21:00:00,,,26212429.46445325,11171185.258900503,26212429.464453243,6813588.889861015 
 01/02  22:00:00,,,25726852.41166013,11079277.639479112,25726852.41166012,6624094.868146004 
 01/02  23:00:00,,,22570442.20581252,8328386.760575686,22570442.205812518,6528152.90592243 
 01/02  24:00:00,,,25259490.59752053,10573248.777986502,25259490.597520526,6498850.489101999 
 01/03  01:00:00,,,18421523.40614835,6054464.424702153,18421523.40614835,6370195.645071083 
 01/03  02:00:00,,,10936438.006787525,5470184.687597429,10936438.006787524,436225.67262911535 
 01/03  03:00:00,,,10922506.624775983,5408367.2241229825,10922506.624775983,381239.9626939835 
 01/03  04:00:00,,,11000560.943844061,5362590.227256183,11000560.94384406,486544.2301025074 
 01/03  05:00:00,,,14928399.958245508,5499921.217856582,14928399.958245505,2265055.154057318 
 01/03  06:00:00,,,19437567.901390467,6559803.571406327,19437567.901390467,6418465.866547352 
 01/03  07:00:00,,,23161922.73361934,7927875.35154168,23161922.733619336,6593806.122097941 
 01/03  08:00:00,,,21976661.947371826,7956236.7254646085,21976661.947371826,6925765.737267532 
 01/03  09:00:00,,,18135721.39996237,8216160.145839021,18135721.39996237,6923691.214184847 
 01/03  10:00:00,,,18172327.153527405,8176543.162580035,18172327.1535274,6982275.8832152225 
 01/03  11:00:00,,,19289079.718085084,9515518.835414419,19289079.718085084,6750736.292848503 
 01/03  12:00:00,,,23591697.972950716,13342618.435975078,23591697.97295071,6905472.857328638 
 01/03  13:00:00,,,20294999.919788342,9561472.645125113,20294999.919788342,7194471.041834023 
 01/03  14:00:00,,,19600684.712031763,9469565.025703723,19600684.712031763,7096245.723225982 
 01/03  15:00:00,,,19280932.46558328,9377657.40628233,19280932.46558328,6855852.29047338 
 01/03  16:00:00,,,19203726.056386717,9411012.812841944,19203726.056386717,6758435.284751154 
 01/03  17:00:00,,,22096085.16719979,10606565.175147636,22096085.16719979,6927228.440907265 
 01/03  18:00:00,,,26491906.445752114,11446908.117164679,26491906.445752107,7188240.2189000575 
 01/03  19:00:00,,,26732794.25398525,11355000.497743286,26732794.253985245,7526235.436141862 
 01/03  20:00:00,,,26692355.459964573,11263092.878321895,26692355.459964566,7578181.560814898 
 01/03  21:00:00,,,26603758.589727953,11171185.258900503,26603758.58972795,7581791.262438605 
 01/03  22:00:00,,,26151490.951332353,11079277.639479112,26151490.951332353,7338956.4985066 
 01/03  23:00:00,,,23179084.38747078,8328386.760575686,23179084.387470778,7148885.713285141 
 01/03  24:00:00,,,25803496.886761907,10573248.777986502,25803496.8867619,7046838.404216864 
 01/04  01:00:00,,,18871619.120387606,6054464.424702153,18871619.120387603,6818899.370437033 
 01/04  02:00:00,,,11653177.287932556,5470184.687597429,11653177.287932556,1174822.8407711647 
 01/04  03:00:00,,,11837402.260962848,5408367.2241229825,11837402.260962848,1329556.4030707474 
 01/04  04:00:00,,,13044866.889951155,5362590.227256183,13044866.889951153,2564427.819997208 
 01/04  05:00:00,,,13331336.80713844,5499921.217856582,13331336.80713844,2280683.818807321 
 01/04  06:00:00,,,18907203.692780983,6559803.571406327,18907203.692780983,7119321.850928508 
 01/04  07:00:00,,,23300107.42271757,7927875.35154168,23300107.422717568,7333232.108910348 
 01/04  08:00:00,,,22814419.36688815,7894847.278711676,22814419.36688815,7827503.083052999 
 01/04  09:00:00,,,18756352.939474054,8038681.7334479485,18756352.939474054,7726597.317838796 
 01/04  10:00:00,,,18636648.61668246,8176543.162580035,18636648.616682455,7452929.815403104 
 01/04  11:00:00,,,19447426.817326486,9515518.835414419,19447426.817326486,6916582.879698558 
 01/04  12:00:00,,,23653893.444285564,13342618.435975078,23653893.44428556,6970739.964647273 
 01/04  13:00:00,,,20354245.89423924,9561472.645125113,20354245.89423924,7254569.24642702 
 01/04  14:00:00,,,19563379.501354657,9469565.025703723,19563379.501354657,7061164.404180205 
 01/04  15:00:00,,,19185497.187984042,9377657.40628233,19185497.187984046,6760630.733042514 
 01/04  16:00:00,,,19112462.229263,9377657.40628233,19112462.229263,6699405.311260305 
 01/04  17:00:00,,,21964450.753956914,10504362.82367734,21964450.753956914,6895037.414087001 
 01/04  18:00:00,,,26438991.47443715,11446908.117164679,26438991.474437147,7135259.238707544 
 01/04  19:00:00,,,26685087.635969672,11355000.497743286,26685087.635969672,7479421.50104396 
 01/04  20:00:00,,,26991783.464986004,11263092.878321895,26991783.464985996,7503072.212953263 
 01/04  21:00:00,,,26856128.779694997,11171185.258900503,26856128.779694993,7483507.483524169 
 01/04  22:00:00,,,26271003.66210318,11079277.639479112,26271003.66210318,7188505.442133951 
 01/04  23:00:00,,,23016203.56089264,8328386.760575686,23016203.56089264,6985878.776479129 
 01/04  24:00:00,,,25651582.637511745,10573248.777986502,25651582.637511745,6894924.154966706 
 01/05  01:00:00,,,18738386.073606033,6054464.424702153,18738386.07360603,6685344.720883816 
 01/05  02:00:00,,,11259944.084551262,5470184.687597429,11259944.084551262,791266.880896958 
