Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,18937820.0544696,18937820.0544696 
 01/01  02:00:00,,,18771321.451500002,18771321.4515 
 01/01  03:00:00,,,18771321.451500002,18771321.4515 
 01/01  04:00:00,,,18771321.451500002,18771321.4515 
 01/01  05:00:00,,,18771321.451500002,18771321.4515 
 01/01  06:00:00,,,18771321.451500002,18771321.4515 
 01/01  07:00:00,,,29504091.4515,29504091.4515 
 01/01  08:00:00,,,12982911.451499999,12982911.451499999 
 01/01  09:00:00,,,26233352.142049856,26233352.142049856 
 01/01  10:00:00,,,64862739.041033,64862739.041033 
 01/01  11:00:00,,,147329995.6648347,147329995.66483468 
 01/01  12:00:00,,,199030664.82692176,199030664.8269217 
 01/01  13:00:00,,,196229291.33603773,196229291.3360377 
 01/01  14:00:00,,,198612320.35360327,198612320.35360324 
 01/01  15:00:00,,,199522546.4032953,199522546.40329528 
 01/01  16:00:00,,,202510763.3178002,202510763.31780013 
 01/01  17:00:00,,,196020965.79214227,196020965.7921422 
 01/01  18:00:00,,,147768208.71995488,147768208.71995488 
 01/01  19:00:00,,,76906255.28662084,76906255.28662083 
 01/01  20:00:00,,,78446114.35358728,78446114.35358727 
 01/01  21:00:00,,,76009524.16380104,76009524.16380104 
 01/01  22:00:00,,,78332007.26689987,78332007.26689987 
 01/01  23:00:00,,,71260489.42975864,71260489.42975864 
 01/01  24:00:00,,,52972341.03354035,52972341.03354035 
 01/02  01:00:00,,,18937820.0544696,18937820.0544696 
 01/02  02:00:00,,,22525884.4989289,22525884.4989289 
 01/02  03:00:00,,,20022872.65558193,20022872.655581925 
 01/02  04:00:00,,,20022551.646643486,20022551.646643486 
 01/02  05:00:00,,,18771321.451500002,18771321.4515 
 01/02  06:00:00,,,18771321.451500002,18771321.4515 
 01/02  07:00:00,,,29504091.4515,29504091.4515 
 01/02  08:00:00,,,18818633.837805398,18818633.837805398 
 01/02  09:00:00,,,43625563.94407969,43625563.94407971 
 01/02  10:00:00,,,133355995.4007775,133355995.40077747 
 01/02  11:00:00,,,194556153.31080616,194556153.31080613 
 01/02  12:00:00,,,197099049.14671582,197099049.14671576 
 01/02  13:00:00,,,199572202.6818445,199572202.6818444 
 01/02  14:00:00,,,197245329.62578648,197245329.62578642 
 01/02  15:00:00,,,200972687.47219366,200972687.4721936 
