Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,11834069719.292372,11834069719.292372 
 01/01  02:00:00,,,9433747656.910954,9433747656.910952 
 01/01  03:00:00,,,11718352603.25989,11718352603.259888 
 01/01  04:00:00,,,9408594086.520489,9408594086.520489 
 01/01  05:00:00,,,11751911252.247036,11751911252.247034 
 01/01  06:00:00,,,9418867115.5425,9418867115.5425 
 01/01  07:00:00,,,11777936814.922672,11777936814.922672 
 01/01  08:00:00,,,9470417739.630308,9470417739.630308 
 01/01  09:00:00,,,11783202468.996014,11783202468.996012 
 01/01  10:00:00,,,9472908529.002476,9472908529.002476 
 01/01  11:00:00,,,11865438804.304184,11865438804.304182 
 01/01  12:00:00,,,9537872898.894238,9537872898.894238 
 01/01  13:00:00,,,11941656511.808743,11941656511.808739 
 01/01  14:00:00,,,9135096425.817043,9135096425.817043 
 01/01  15:00:00,,,11079184719.202175,11079184719.202175 
 01/01  16:00:00,,,9643563679.72848,9643563679.72848 
 01/01  17:00:00,,,12026101993.16332,12026101993.163319 
 01/01  18:00:00,,,9626388555.270304,9626388555.270304 
 01/01  19:00:00,,,11940798745.560371,11940798745.56037 
 01/01  20:00:00,,,9506781470.489185,9506781470.489183 
 01/01  21:00:00,,,11803351430.431185,11803351430.431183 
 01/01  22:00:00,,,9460357559.38879,9460357559.38879 
 01/01  23:00:00,,,11761301773.257837,11761301773.257835 
 01/01  24:00:00,,,9416508895.380018,9416508895.380016 
 01/02  01:00:00,,,11722330520.957073,11722330520.957071 
 01/02  02:00:00,,,9428360725.659466,9428360725.659462 
 01/02  03:00:00,,,11709321784.211765,11709321784.211763 
 01/02  04:00:00,,,9404196926.485172,9404196926.485172 
 01/02  05:00:00,,,11707437437.389788,11707437437.389788 
 01/02  06:00:00,,,9397574367.809443,9397574367.80944 
 01/02  07:00:00,,,14158387227.24276,14158387227.24276 
 01/02  08:00:00,,,17714331036.92806,17714331036.928055 
 01/02  09:00:00,,,18329422021.442284,18329422021.44228 
 01/02  10:00:00,,,18356604152.938877,18356604152.938877 
 01/02  11:00:00,,,18182127645.141487,18182127645.141483 
 01/02  12:00:00,,,18378714762.56577,18378714762.56577 
 01/02  13:00:00,,,18269460477.222412,18269460477.22241 
 01/02  14:00:00,,,18383598211.22677,18383598211.22676 
 01/02  15:00:00,,,18194517407.356125,18194517407.356125 
 01/02  16:00:00,,,18394797448.713547,18394797448.713547 
 01/02  17:00:00,,,18418385831.23617,18418385831.236168 
 01/02  18:00:00,,,18480521348.47964,18480521348.47964 
 01/02  19:00:00,,,18405599396.58404,18405599396.58404 
 01/02  20:00:00,,,18392342680.909992,18392342680.909992 
 01/02  21:00:00,,,18381240767.331074,18381240767.33107 
 01/02  22:00:00,,,18383533159.125126,18383533159.125122 
 01/02  23:00:00,,,9911449420.489883,9911449420.489883 
 01/02  24:00:00,,,11247667006.82741,11247667006.82741 
 01/03  01:00:00,,,10189830155.885946,10189830155.885944 
 01/03  02:00:00,,,11092943341.50613,11092943341.506126 
 01/03  03:00:00,,,10107072444.287828,10107072444.287828 
 01/03  04:00:00,,,11069663123.685307,11069663123.685307 
 01/03  05:00:00,,,10012736382.98239,10012736382.982388 
 01/03  06:00:00,,,10956428969.576588,10956428969.576588 
 01/03  07:00:00,,,14424498626.192173,14424498626.192173 
 01/03  08:00:00,,,18807447748.482227,18807447748.482227 
 01/03  09:00:00,,,18370870010.92722,18370870010.927216 
 01/03  10:00:00,,,18358070841.293606,18358070841.293606 
 01/03  11:00:00,,,18163344485.76133,18163344485.76133 
 01/03  12:00:00,,,18344320194.6715,18344320194.671505 
 01/03  13:00:00,,,18240699346.469894,18240699346.469887 
 01/03  14:00:00,,,18332511612.208794,18332511612.208794 
 01/03  15:00:00,,,18132804447.27651,18132804447.27651 
 01/03  16:00:00,,,18340384159.997837,18340384159.99784 
 01/03  17:00:00,,,18362463879.688972,18362463879.688972 
 01/03  18:00:00,,,18445887488.45682,18445887488.45682 
 01/03  19:00:00,,,18353903949.611267,18353903949.611263 
 01/03  20:00:00,,,18338138875.701748,18338138875.70175 
 01/03  21:00:00,,,18329773449.258057,18329773449.258057 
 01/03  22:00:00,,,18332225145.578594,18332225145.57859 
 01/03  23:00:00,,,9901677038.92268,9901677038.92268 
 01/03  24:00:00,,,11242479091.829748,11242479091.82975 
 01/04  01:00:00,,,10189993382.676079,10189993382.676077 
 01/04  02:00:00,,,11105165426.73131,11105165426.73131 
 01/04  03:00:00,,,10113885486.58643,10113885486.58643 
 01/04  04:00:00,,,11064331744.298647,11064331744.298647 
 01/04  05:00:00,,,10038840867.162289,10038840867.162289 
 01/04  06:00:00,,,10988581449.849577,10988581449.849577 
 01/04  07:00:00,,,14486012358.620483,14486012358.620481 
 01/04  08:00:00,,,18452698150.732758,18452698150.732758 
 01/04  09:00:00,,,18337411647.93427,18337411647.93427 
 01/04  10:00:00,,,18271205401.68655,18271205401.686554 
 01/04  11:00:00,,,18035512931.173443,18035512931.173443 
 01/04  12:00:00,,,18211800310.225216,18211800310.225216 
 01/04  13:00:00,,,18109666686.9917,18109666686.991695 
 01/04  14:00:00,,,18205252749.61022,18205252749.610218 
 01/04  15:00:00,,,18024397017.775097,18024397017.775093 
 01/04  16:00:00,,,18250706489.455677,18250706489.455677 
 01/04  17:00:00,,,18297666508.70079,18297666508.70079 
