Time,DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],KITCHEN:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.880640E+03,2.724434E+03,1.902621E-01,2.384866E-01,0.000000E+00,1.231206E+04,0.000000E+00,1.078352E+00
00:20:00,3.880387E+03,2.629591E+03,1.902497E-01,2.301808E-01,0.000000E+00,1.238854E+04,0.000000E+00,1.085057E+00
00:30:00,3.880135E+03,2.537168E+03,1.902373E-01,2.220872E-01,0.000000E+00,1.246557E+04,0.000000E+00,1.091809E+00
00:40:00,3.879885E+03,2.447133E+03,1.902251E-01,2.142028E-01,0.000000E+00,1.212299E+04,0.000000E+00,1.061808E+00
00:50:00,3.879634E+03,2.359467E+03,1.902128E-01,2.065261E-01,0.000000E+00,1.178216E+04,0.000000E+00,1.031924E+00
01:00:00,3.879386E+03,2.274148E+03,1.902006E-01,1.990551E-01,0.000000E+00,1.144194E+04,0.000000E+00,1.002098E+00
01:10:00,3.879403E+03,2.193046E+03,1.902014E-01,1.919534E-01,0.000000E+00,1.142902E+04,0.000000E+00,1.000964E+00
01:20:00,3.879420E+03,2.116068E+03,1.902023E-01,1.852130E-01,0.000000E+00,1.141658E+04,0.000000E+00,9.998741E-01
01:30:00,3.879438E+03,2.043179E+03,1.902031E-01,1.788307E-01,0.000000E+00,1.140457E+04,0.000000E+00,9.988231E-01
01:40:00,3.879455E+03,1.974348E+03,1.902040E-01,1.728038E-01,0.000000E+00,1.139300E+04,0.000000E+00,9.978095E-01
01:50:00,3.879471E+03,1.909539E+03,1.902048E-01,1.671292E-01,0.000000E+00,1.138183E+04,0.000000E+00,9.968321E-01
02:00:00,3.879488E+03,1.848726E+03,1.902056E-01,1.618046E-01,0.000000E+00,1.137107E+04,0.000000E+00,9.958899E-01
02:10:00,3.879505E+03,1.790051E+03,1.902064E-01,1.566674E-01,0.000000E+00,1.136065E+04,0.000000E+00,9.949770E-01
02:20:00,3.879522E+03,1.733524E+03,1.902073E-01,1.517183E-01,0.000000E+00,1.135055E+04,0.000000E+00,9.940928E-01
02:30:00,3.879539E+03,1.679145E+03,1.902081E-01,1.469573E-01,0.000000E+00,1.134076E+04,0.000000E+00,9.932361E-01
02:40:00,3.879555E+03,1.626910E+03,1.902089E-01,1.423841E-01,0.000000E+00,1.133128E+04,0.000000E+00,9.924062E-01
02:50:00,3.879572E+03,1.576814E+03,1.902097E-01,1.379983E-01,0.000000E+00,1.132210E+04,0.000000E+00,9.916024E-01
03:00:00,3.879588E+03,1.528854E+03,1.902105E-01,1.337995E-01,0.000000E+00,1.131321E+04,0.000000E+00,9.908237E-01
03:10:00,3.879605E+03,1.481145E+03,1.902113E-01,1.296229E-01,0.000000E+00,1.130454E+04,0.000000E+00,9.900648E-01
03:20:00,3.879621E+03,1.433686E+03,1.902121E-01,1.254682E-01,0.000000E+00,1.129609E+04,0.000000E+00,9.893248E-01
03:30:00,3.879637E+03,1.386462E+03,1.902129E-01,1.213342E-01,0.000000E+00,1.128785E+04,0.000000E+00,9.886030E-01
03:40:00,3.879653E+03,1.339465E+03,1.902137E-01,1.172200E-01,0.000000E+00,1.127980E+04,0.000000E+00,9.878984E-01
