Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,23144545.408682525,12307587581.083427,9908345361.273924,53712.96436320552,3728120010.4200425,255534.86104958947,2461952622.2987185,162274053.84158427,766360221.3889127,6910845717.426482,4642206172.609812,4788156610.650191,8559607610.633741,30457776.455218874,5117186656.888551,71855988.4809821,6749846460.934929,682218884.5234768,5416903550.243895,85953315.48197265,6418218778.378949,39066737.51229652,3708047021.5689244,67563319.74153224,8023801606.27145,198750870.1449174,3991077604.576309,78497592.84999551,6285038342.220338,70454538.36733864,3808785728.4841957,95372182.26295055,4804228054.231509,834270724.7568572,3966764361.8687186,125729860.31951962,221270816231.9439,48514075710.44324 
February,18856627.90103343,11344709554.844448,9037565081.512333,2342306.595251089,3340016554.955405,34463.22778852569,2192826859.2674255,197299258.9950959,609031225.3643341,6265001661.617274,4296145294.117289,4487310515.695044,7847911052.181942,50668132.478626415,4730810576.581897,98600226.87179458,6241433175.330224,695312717.150039,4779158449.102158,160809451.91196898,6135219293.70212,36345700.85340622,3567684589.209447,66071793.359386005,7754470637.068513,129658136.63511851,3583869882.1595354,119628860.75804186,5814622518.343543,108268286.71238488,3531833186.772817,112618000.68519774,4462269911.183669,841046725.0030333,3497891616.6444826,214712756.38226476,209166028700.07852,45399964028.07641 
March,3936201.483460447,14261083057.495367,5603104367.662662,475954959.7133792,1800902376.378977,221021323.408074,1274342574.6730015,303078149.7280478,147831746.22530594,10841594859.82834,1652997958.184088,8757573117.504372,4516211649.367461,653470593.8141989,2613045140.319965,713072920.3299,3545038835.065386,1884105631.088938,2648614260.111687,717826526.3330675,3784138856.2364726,581917876.4784331,1965758394.9979186,569471542.527457,4976324010.839742,774622258.1553549,1950126602.6427145,556553238.4182383,3093640862.571295,817776812.5611184,1792340512.6243262,639089829.0522256,2326595728.2699018,1987132282.3563628,1776960170.0981028,770523354.662434,152153954730.3243,42928937594.60085 
April,0.0,13303749143.868673,2577830303.456984,1140783892.0978384,551327617.9500991,536310193.7097418,538647284.443358,472518090.1202728,1229185.1719035914,12796589924.632704,127295102.41512167,11117360890.160044,1603616942.874135,1195387920.5264251,881734323.8608973,1095422696.875441,1300302373.4617422,2017119364.681365,879189095.216521,1259851929.714242,1068457348.4068019,1241128397.2615721,393902840.46712124,923849847.3219006,2278915434.282516,1039601924.1387335,389086293.950216,946763585.9726491,738286155.7374492,1466495570.6780179,390430030.31458604,1041141619.7587552,542403751.3710399,2074367670.5553846,376105220.55661744,1297678188.8179753,90351557478.80211,29663777660.566597 
May,0.0,14864460673.454372,541356109.7768798,3361193297.934288,159450663.04970115,1496942586.0537527,169067983.3939095,1117876858.8733711,0.0,15708167334.353306,0.0,14949109121.20496,94106957.60660182,2727074647.0183234,46891929.073526025,3094788211.7273455,83300059.02171867,3934384130.15093,57835074.504699506,3156438329.0957355,11734169.241297368,2626970192.586721,1781447.0456855567,2369258387.3073344,473454806.4001767,2552219370.955062,2254857.3595728213,2339808681.1716433,1554667.2001832868,2932391798.5621758,331375.5437102706,3028031377.505362,785848.2343160216,3886648339.9414086,922740.6491886312,3105155320.8776236,84099227819.81624,13610137879.250238 
June,0.0,19458508138.41134,163215780.12485865,5033799831.500774,15510366.179213477,2736009457.9550285,19765834.00130648,2126593441.9571884,0.0,18843171868.017853,0.0,17935932817.47076,0.0,4316746475.893434,0.0,4531731903.57759,0.0,5323406741.875096,0.0,4455806991.387261,0.0,3884107388.012699,0.0,3834857754.947335,82252050.26561674,3957751017.993714,0.0,3681746992.6972747,0.0,4287079029.0549483,0.0,4328768615.519989,0.0,5110043730.587284,0.0,4308953418.509974,95098264096.05782,11071453888.24952 
July,0.0,20903850034.553856,95399034.28326088,6316468420.893862,21003272.849997167,3658494920.1582284,17168032.32255767,2859008040.06289,0.0,20870089993.987804,0.0,19914864168.999737,0.0,5336323670.811716,0.0,5244768841.298459,0.0,6687060370.457822,0.0,5690308939.495545,0.0,4808929133.084372,0.0,4660531625.2085285,5029108.201675574,5847000876.165242,0.0,5095757366.867496,0.0,5207303739.001967,0.0,4999996108.600315,0.0,6395104086.623957,0.0,5494491371.377053,106318498813.60936,10693001734.83673 
August,0.0,21383090607.937187,129590111.61003958,5228337732.857654,20918784.940720152,3155518872.5389395,22969705.680980645,2601290958.2214494,0.0,20411309423.57053,0.0,19035822772.509773,0.0,4460276065.051847,0.0,4641137743.067793,0.0,6940285718.980898,0.0,4603144657.029958,0.0,4527133915.507566,0.0,4464359449.511646,0.0,6428169000.011709,0.0,4378659793.528138,0.0,4540397424.172564,0.0,4481027898.752421,0.0,6790125344.585738,0.0,4511287300.695279,105722355437.73962,11090797997.077301 
September,0.0,17093679005.414146,404024170.6279616,2805783594.5588055,125185257.62968592,1785252340.060647,126134864.5756886,1480014556.693404,0.0,16091898116.526258,45226.89848933587,14825899525.693352,96440617.21756354,2631379218.850635,50659597.404668055,2525035184.0900273,66625984.08034852,4929254291.423498,47500821.809933394,2513746010.4357195,0.0,3307323568.9599977,0.0,2687669072.1285934,97661018.12729338,4747165645.65594,0.0,2628790689.034883,386067.99597357045,2924319225.3535333,204536.3186711057,2518359271.2446346,0.0,5055292890.084388,0.0,2576868788.033928,86356702157.46318,10872997041.225864 
October,0.0,13310680087.027113,2005389601.673137,1024082855.6145129,539992641.4087615,634864660.5218252,520245489.71783346,511683797.5671363,4316310.867793655,13321099681.452183,207284702.8330844,11565463184.436674,1053379451.1591597,1405934707.3311183,600895033.4581212,1103869729.7614863,761321147.0057623,2973566459.8909783,630797434.0162829,1180463117.6512132,166515408.66715515,2178408066.154773,74073184.75127928,1331017438.8112407,747127549.406126,2805971035.479113,88535554.36918715,1372823905.1512406,385337281.7766314,1808216429.2099628,216430862.34205645,1123118345.9760852,249877651.15998963,3253901994.8756657,229637765.21247524,1311966582.7923117,87391118943.0968,19696920082.800014 
November,824044.3484310522,12849861834.297258,5284319349.838091,75651195.78235011,1647776542.5634823,121462308.15146218,1205491196.2307334,124484258.2961296,92485789.754477,9846192203.236904,1464221174.4510632,6919478158.216897,3896123496.8322678,438447255.9624617,2375099937.4966326,306271404.40559185,3164491480.955681,896061283.0246129,2449454857.6805997,318185530.158945,1920424978.8287914,737366513.4435112,1094143931.9542835,438398495.7503678,3548862921.301559,571605133.5203371,1137454340.8575087,434630266.71162814,2450589033.146952,646186669.279274,1516245983.5103366,309755039.5997886,1914026160.5340803,1084106997.042203,1537062951.9044104,414209582.99819857,132464740161.15694,37601459957.97961 
December,30159628.344387054,12284987078.045912,9103495593.063204,11162066.166395525,3411463616.3454638,18152146.2864037,2300164884.2248716,128260266.52436726,848016793.4450877,7228218313.337113,4400648187.81445,5026524217.0489855,7641858065.206653,108792913.48260014,4769098905.295708,112075909.80203374,6386835710.721217,515683596.0736181,4853723334.527992,100250325.14024681,5163353906.684458,175997672.9237735,3164706045.787616,154251143.9427956,7328148777.056717,305154699.7524269,3233683828.7231216,132588817.59802492,5545141631.572622,190011973.02287346,3520530401.9586325,124479586.16044672,4513254284.996837,665205935.1616807,3502791839.612534,146392196.2419465,202508753209.23517,45818392316.71971 
