Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,245243129.87375095,245243129.87375093 
 01/01  02:00:00,,,218202978.68805894,218202978.68805897 
 01/01  03:00:00,,,251811384.92771262,251811384.92771265 
 01/01  04:00:00,,,216586900.53352615,216586900.53352612 
 01/01  05:00:00,,,256485020.25776637,256485020.25776637 
 01/01  06:00:00,,,213651963.02547362,213651963.02547362 
 01/01  07:00:00,,,265520218.70291078,265520218.70291072 
 01/01  08:00:00,,,226319805.39272612,226319805.39272615 
 01/01  09:00:00,,,244921261.84968293,244921261.84968293 
 01/01  10:00:00,,,193599409.16016573,193599409.16016573 
 01/01  11:00:00,,,205217651.9247739,205217651.92477387 
 01/01  12:00:00,,,173920322.39048237,173920322.39048237 
 01/01  13:00:00,,,195089100.7902775,195089100.7902775 
 01/01  14:00:00,,,164785534.42592117,164785534.42592117 
 01/01  15:00:00,,,192154751.92167658,192154751.92167652 
 01/01  16:00:00,,,170083832.62940982,170083832.6294098 
 01/01  17:00:00,,,215666414.73730317,215666414.73730314 
 01/01  18:00:00,,,213250926.08442754,213250926.08442757 
 01/01  19:00:00,,,264772814.23628336,264772814.23628336 
 01/01  20:00:00,,,213161243.04986522,213161243.04986522 
 01/01  21:00:00,,,248038578.08284602,248038578.08284596 
 01/01  22:00:00,,,216538306.0648885,216538306.06488848 
 01/01  23:00:00,,,259058136.4078787,259058136.40787876 
 01/01  24:00:00,,,228050903.4242554,228050903.4242554 
 01/02  01:00:00,,,259990094.67160383,259990094.67160383 
 01/02  02:00:00,,,232401421.84508052,232401421.84508052 
 01/02  03:00:00,,,314854667.92304415,314854667.92304415 
 01/02  04:00:00,,,250201972.63095155,250201972.63095155 
 01/02  05:00:00,,,286925692.2185623,286925692.2185623 
 01/02  06:00:00,,,231710755.80329245,231710755.80329248 
 01/02  07:00:00,,,321220151.5740789,321220151.5740789 
 01/02  08:00:00,,,413504192.3513311,413504192.35133106 
 01/02  09:00:00,,,387736499.12487733,387736499.1248773 
 01/02  10:00:00,,,339819805.89122796,339819805.8912279 
 01/02  11:00:00,,,313276214.617513,313276214.61751294 
 01/02  12:00:00,,,292125951.8959199,292125951.89591986 
 01/02  13:00:00,,,326692180.8712934,326692180.87129337 
 01/02  14:00:00,,,282259819.04441667,282259819.0444166 
 01/02  15:00:00,,,273570569.03279936,273570569.0327993 
 01/02  16:00:00,,,281250774.05300033,281250774.0530003 
 01/02  17:00:00,,,307657813.7560436,307657813.7560435 
 01/02  18:00:00,,,345018762.2063984,345018762.20639837 
 01/02  19:00:00,,,340746431.403817,340746431.40381694 
 01/02  20:00:00,,,332094322.98887944,332094322.9888794 
 01/02  21:00:00,,,336308782.7927427,336308782.7927427 
 01/02  22:00:00,,,345212728.68698657,345212728.6869866 
 01/02  23:00:00,,,231618918.5252049,231618918.52520484 
 01/02  24:00:00,,,209476666.7194114,209476666.71941137 
 01/03  01:00:00,,,250172194.59365112,250172194.5936511 
 01/03  02:00:00,,,212586294.1411144,212586294.1411144 
 01/03  03:00:00,,,238631420.7042736,238631420.70427358 
 01/03  04:00:00,,,216368281.59950316,216368281.5995032 
 01/03  05:00:00,,,302172691.077641,302172691.07764107 
 01/03  06:00:00,,,248440286.4296603,248440286.42966026 
 01/03  07:00:00,,,340781607.053844,340781607.053844 
 01/03  08:00:00,,,448874531.8989284,448874531.8989284 
 01/03  09:00:00,,,428714385.52237964,428714385.5223797 
 01/03  10:00:00,,,403424301.7468572,403424301.7468573 
 01/03  11:00:00,,,381203648.6364809,381203648.6364809 
 01/03  12:00:00,,,359834065.8578699,359834065.85786986 
 01/03  13:00:00,,,388701802.23097813,388701802.2309781 
 01/03  14:00:00,,,357952898.1942482,357952898.19424814 
 01/03  15:00:00,,,354597492.9295543,354597492.9295543 
 01/03  16:00:00,,,375916487.25268596,375916487.2526859 
 01/03  17:00:00,,,406382781.56348157,406382781.5634815 
 01/03  18:00:00,,,445835002.2085212,445835002.20852125 
 01/03  19:00:00,,,448759977.07987,448759977.07987 
 01/03  20:00:00,,,449571164.7332766,449571164.7332767 
 01/03  21:00:00,,,448278000.2524864,448278000.25248647 
 01/03  22:00:00,,,463809191.3617307,463809191.3617307 
 01/03  23:00:00,,,253039357.6871165,253039357.68711644 
 01/03  24:00:00,,,246522000.2939771,246522000.29397708 
 01/04  01:00:00,,,292898445.1253414,292898445.1253414 
 01/04  02:00:00,,,239721371.73229888,239721371.73229885 
 01/04  03:00:00,,,294518572.803169,294518572.803169 
 01/04  04:00:00,,,249272194.2982828,249272194.2982828 
 01/04  05:00:00,,,303776293.0006076,303776293.00060755 
 01/04  06:00:00,,,264187365.63516667,264187365.63516667 
 01/04  07:00:00,,,398454699.24630666,398454699.24630666 
 01/04  08:00:00,,,601743684.3576672,601743684.3576671 
 01/04  09:00:00,,,543215256.862812,543215256.862812 
 01/04  10:00:00,,,447653769.6690254,447653769.6690254 
 01/04  11:00:00,,,374565687.52088875,374565687.5208887 
