Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,73322732.14486745,73322732.14486738 
 01/01  02:00:00,,,89512309.02273995,89512309.02273986 
 01/01  03:00:00,,,67471842.18429525,67471842.18429519 
 01/01  04:00:00,,,73233213.8937859,73233213.89378582 
 01/01  05:00:00,,,81741133.03200972,81741133.03200965 
 01/01  06:00:00,,,105451675.94543833,105451675.94543827 
 01/01  07:00:00,,,177976762.0281725,177976762.02817243 
 01/01  08:00:00,,,188048690.08214453,188048690.08214447 
 01/01  09:00:00,,,192309813.37252563,192309813.3725255 
 01/01  10:00:00,,,168854817.42837542,168854817.4283753 
 01/01  11:00:00,,,155472875.6425029,155472875.64250284 
 01/01  12:00:00,,,161633188.45096797,161633188.45096794 
 01/01  13:00:00,,,140821229.74298403,140821229.742984 
 01/01  14:00:00,,,128451145.45646393,128451145.45646384 
 01/01  15:00:00,,,134777259.76314282,134777259.7631428 
 01/01  16:00:00,,,139698531.87647364,139698531.8764736 
 01/01  17:00:00,,,166747659.8976235,166747659.8976235 
 01/01  18:00:00,,,196464416.96043888,196464416.96043897 
 01/01  19:00:00,,,230178275.02934772,230178275.0293478 
 01/01  20:00:00,,,217652450.71537614,217652450.71537626 
 01/01  21:00:00,,,208952500.71701288,208952500.717013 
 01/01  22:00:00,,,181467553.90335354,181467553.90335363 
 01/01  23:00:00,,,157944460.76320392,157944460.76320386 
 01/01  24:00:00,,,115550718.63994648,115550718.63994637 
 01/02  01:00:00,,,93499915.03274398,93499915.0327439 
 01/02  02:00:00,,,76666764.11057284,76666764.11057279 
 01/02  03:00:00,,,80865283.46320754,80865283.46320747 
 01/02  04:00:00,,,66746096.04614599,66746096.04614593 
 01/02  05:00:00,,,76075976.9515731,76075976.95157304 
 01/02  06:00:00,,,119149358.51509196,119149358.51509188 
 01/02  07:00:00,,,178462586.28315237,178462586.28315228 
 01/02  08:00:00,,,188408029.66469997,188408029.6646999 
 01/02  09:00:00,,,183119637.0437548,183119637.04375476 
 01/02  10:00:00,,,164857104.5083777,164857104.50837764 
 01/02  11:00:00,,,169321259.3730909,169321259.3730908 
 01/02  12:00:00,,,148206695.7169394,148206695.7169393 
 01/02  13:00:00,,,139362152.17774612,139362152.17774606 
 01/02  14:00:00,,,143526459.391186,143526459.39118594 
 01/02  15:00:00,,,127679431.91089155,127679431.9108915 
 01/02  16:00:00,,,147154651.51012397,147154651.51012388 
 01/02  17:00:00,,,159455941.9651463,159455941.96514633 
 01/02  18:00:00,,,204143834.22995487,204143834.22995496 
 01/02  19:00:00,,,222498587.6345818,222498587.6345819 
 01/02  20:00:00,,,220497588.9522644,220497588.95226443 
 01/02  21:00:00,,,210415553.91063398,210415553.91063407 
 01/02  22:00:00,,,181409277.292241,181409277.29224107 
 01/02  23:00:00,,,161326329.91524637,161326329.91524634 
 01/02  24:00:00,,,115518344.29664215,115518344.29664208 
 01/03  01:00:00,,,93257634.47615087,93257634.47615081 
 01/03  02:00:00,,,69267261.40188588,69267261.40188581 
 01/03  03:00:00,,,74195989.13218261,74195989.13218254 
 01/03  04:00:00,,,79521520.71280092,79521520.71280086 
 01/03  05:00:00,,,76040985.92011626,76040985.9201162 
 01/03  06:00:00,,,109156909.2442896,109156909.24428955 
 01/03  07:00:00,,,189005343.9686826,189005343.9686825 
 01/03  08:00:00,,,188916539.27800092,188916539.27800083 
 01/03  09:00:00,,,182004543.9729167,182004543.9729166 
 01/03  10:00:00,,,172533454.20905912,172533454.20905903 
 01/03  11:00:00,,,172871988.3816742,172871988.3816741 
 01/03  12:00:00,,,151746488.6114929,151746488.61149284 
 01/03  13:00:00,,,141456779.50482592,141456779.50482586 
 01/03  14:00:00,,,141659264.76861033,141659264.76861024 
 01/03  15:00:00,,,135559790.04744092,135559790.04744083 
 01/03  16:00:00,,,138360794.9241824,138360794.92418236 
 01/03  17:00:00,,,168547134.56784046,168547134.5678405 
 01/03  18:00:00,,,212376468.6833835,212376468.68338355 
 01/03  19:00:00,,,223159358.0492973,223159358.04929733 
 01/03  20:00:00,,,219766401.62344268,219766401.6234427 
 01/03  21:00:00,,,204851918.63636425,204851918.63636434 
 01/03  22:00:00,,,189038943.58010432,189038943.5801044 
 01/03  23:00:00,,,161735575.29202393,161735575.29202387 
 01/03  24:00:00,,,115943346.09455019,115943346.0945501 
 01/04  01:00:00,,,90349962.23840255,90349962.23840247 
