Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,38820822392.90163,500301317.3328625,4379765687.923839,58553768.52255231,3237916089.092529,49332231.03140899,3881935086.724603,0.0,27231628674.892296,0.0,25652875868.337368,0.0,5429539854.920793,0.0,4673997520.743096,0.0,10260514011.448391,0.0,4661649029.582893,0.0,4884567500.156614,0.0,4242436435.7245593,79583176.21609041,9387338729.641695,0.0,4173624780.2186365,0.0,5643868717.81696,0.0,4697268575.339271,0.0,10249133457.785997,0.0,4749737313.41112,191486568114.05563,12237141457.918968 
February,0.0,36172436360.15105,374449555.6603371,4957863543.362752,31871024.4511828,3406194783.8361692,28896186.3592605,3967583513.750413,0.0,25560189104.790558,0.0,24581950008.736687,0.0,5541927033.467919,0.0,4956801440.680683,0.0,9760910577.112585,0.0,4926288942.932195,0.0,4710380885.204732,0.0,4386136698.269353,3199073.6383679523,8899637884.13348,0.0,4298368919.182975,0.0,5654809759.252993,0.0,4922161503.433515,0.0,9679197697.481998,0.0,4959532481.015064,176412429185.9434,10965479892.460463 
March,0.0,41945124093.5025,403384594.2948263,6473788831.495813,18086903.448680792,4233788339.4511786,18027408.013102222,4717707989.0652895,0.0,29684493910.33732,0.0,29366473694.321304,0.0,7006522819.5887,0.0,6469797807.049352,0.0,10149264412.468979,0.0,6486653583.103668,0.0,5408826223.738282,0.0,5313719634.874449,46181649.07876527,8206822919.286729,0.0,5284002544.422198,0.0,6979213903.575407,0.0,6318813090.366288,0.0,9994446357.20667,0.0,6413917454.881111,207094795719.67926,12522747382.681124 
April,0.0,38934026278.612206,155042031.61949244,7893243079.895708,14883005.583153514,4772471474.7846575,8877405.213425785,4978907478.44923,0.0,28250844330.48011,0.0,28940020535.58079,0.0,7865632201.150193,0.0,7099643021.054439,0.0,9150257607.902887,0.0,7144862156.507053,0.0,5912759618.134664,0.0,5769547980.439503,471442.65029650053,7416500422.16981,0.0,5762399796.507265,0.0,7568469041.8187475,0.0,6769185813.086633,0.0,8794768027.905214,0.0,6889797227.457725,199543163579.81876,11358238566.262922 
May,0.0,40945174088.67257,67424386.8723991,9005984984.414732,11525165.057812653,5325982811.9393835,6152745.071695393,5413296454.035837,0.0,30010958294.968113,0.0,31145074779.486153,0.0,9249936119.277485,0.0,8014894292.831721,0.0,9078558523.164093,0.0,7495471956.080659,0.0,6916332688.293917,0.0,6469094892.656673,0.0,7370908562.767286,0.0,5926480090.179839,0.0,8828944343.802406,0.0,7603154073.14845,0.0,8647462846.161968,0.0,7187787138.396628,223666369183.4598,11616976884.77227 
June,0.0,41217274699.26234,10297517.444310078,9656695290.206333,6685574.15208932,5699795640.829683,1683873.2028043477,5889241421.679535,0.0,30081053274.88889,0.0,31454472632.958443,0.0,10099819207.887589,0.0,8156237231.26118,0.0,9471692597.092007,0.0,7531885929.837343,0.0,8185402720.4992895,0.0,6960347941.707111,0.0,8577978689.237073,0.0,6288366518.05294,0.0,9590819283.584929,0.0,7680950305.284471,0.0,8979132348.65083,0.0,7174938938.937434,227305909802.73206,11036687068.243544 
July,0.0,40041572650.73515,11961509.307147792,10053055346.67194,11479448.266763391,5862890006.150977,1322424.5371048246,6027039883.836229,0.0,29743817143.296505,0.0,31177283048.353127,0.0,10232979105.963211,0.0,8361123099.880378,0.0,9789717974.597593,0.0,7874788279.161422,0.0,8567827533.89761,0.0,7363379085.6395235,0.0,9195091494.457043,0.0,6824414655.969116,0.0,9660201248.60552,0.0,7854983236.210361,0.0,9231821091.999475,0.0,7472183160.655468,226483421797.0688,10679118317.196972 
August,0.0,43466868780.6737,13974924.14413951,10081141967.647175,7717241.500394834,6092385304.739912,2516009.3989614192,6489686566.614685,0.0,31649112085.147736,0.0,32911106611.95176,0.0,10224560913.626448,0.0,8268751873.505268,0.0,10803162858.212675,0.0,8341570841.067058,0.0,9067765692.913008,0.0,7663561561.18797,0.0,10794556650.07964,0.0,7711666236.42064,0.0,9797060975.245573,0.0,7862904278.381355,0.0,10355568719.949215,0.0,8033120021.173882,240002769179.7537,11085463809.361149 
September,0.0,39838149084.06521,21422190.663536493,8328054297.348942,11819228.748169871,5235747157.837556,5782845.211700994,5705467129.755804,0.0,29135595360.27245,0.0,29908186193.66063,0.0,8628543308.180069,0.0,7177964257.85946,0.0,10497585594.107,0.0,6875089187.418458,0.0,7942584129.552433,0.0,6882026709.715799,0.0,10711195024.998646,0.0,6550465812.0458,0.0,8296653260.704772,0.0,6835787605.160022,0.0,10104453441.234379,0.0,6630605961.259533,217600718887.69534,10464059449.927727 
October,0.0,41323806401.589294,118493772.12963247,7276561907.406189,12512898.606439225,4958190709.499277,11420249.909967115,5612595273.231462,0.0,30098287909.674572,0.0,30086251778.804314,0.0,7871918216.307342,0.0,6722448276.587307,0.0,11464531520.7597,0.0,6526881311.299658,0.0,7616630615.917557,0.0,6756559541.108593,0.0,11910397480.042877,0.0,6529459792.535336,0.0,7761858932.04132,0.0,6528767712.706015,0.0,11197663024.426249,0.0,6434541233.824577,216402951389.92688,11053504356.946302 
