Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,41762183.91914192,27855835.668636736,41762183.9191419,7957622.334525545 
 01/01  02:00:00,,,45087210.3445542,26419005.811025087,45087210.3445542,13413041.430446161 
 01/01  03:00:00,,,43335555.072915584,26512757.09961498,43335555.072915584,11567244.758621655 
 01/01  04:00:00,,,47626399.50671666,26263063.47758418,47626399.50671665,16058078.414429441 
 01/01  05:00:00,,,47813731.26259608,27012144.343676582,47813731.26259607,15185753.334019115 
 01/01  06:00:00,,,48598355.90198487,28759999.697892178,48598355.901984856,14167720.526234023 
 01/01  07:00:00,,,53763110.49589738,30735622.733313344,53763110.495897375,14580471.1251296 
 01/01  08:00:00,,,51020735.59249163,31285653.082796056,51020735.592491634,15519457.764273744 
 01/01  09:00:00,,,50704688.355263755,32436228.141184244,50704688.355263755,14860669.328432325 
 01/01  10:00:00,,,51540355.74950949,33188202.318924576,51540355.74950949,14930440.325569289 
 01/01  11:00:00,,,54806783.30068019,35416949.58659293,54806783.30068019,15965255.279956471 
 01/01  12:00:00,,,64097592.43304315,39858161.935761824,64097592.433043145,20541316.676527303 
 01/01  13:00:00,,,61160025.84009475,35667607.6458397,61160025.84009476,21516252.516600795 
 01/01  14:00:00,,,60165264.31384258,35166291.52734616,60165264.31384258,21566146.367806725 
 01/01  15:00:00,,,59478041.81640288,34664975.4088526,59478041.81640288,21369208.458283152 
 01/01  16:00:00,,,56607022.76760733,34664975.4088526,56607022.76760733,18510438.707422353 
 01/01  17:00:00,,,54667979.15833431,34929195.17140226,54667979.158334315,16434632.908089243 
 01/01  18:00:00,,,57550414.49411702,36303591.43128179,57550414.49411702,15471752.750419898 
 01/01  19:00:00,,,58181268.09177153,36167858.80198926,58181268.09177153,13767421.154571991 
 01/01  20:00:00,,,56992574.276536226,35666542.68349571,56992574.276536226,12685327.70573175 
 01/01  21:00:00,,,56190295.25881427,35165226.56500215,56190295.25881426,12422937.514833473 
 01/01  22:00:00,,,53726569.63559994,34663910.44650861,53726569.635599926,10693320.783728508 
