Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,21524459.603916045,21524459.603916045 
 01/01  02:00:00,,,21805821.45498692,21805821.454986922 
 01/01  03:00:00,,,22595573.099587683,22595573.09958768 
 01/01  04:00:00,,,21443977.265259955,21443977.265259955 
 01/01  05:00:00,,,21698919.135665663,21698919.135665663 
 01/01  06:00:00,,,21481354.47698557,21481354.476985566 
 01/01  07:00:00,,,32552448.22688505,32552448.22688505 
 01/01  08:00:00,,,41115741.188789815,41115741.188789815 
 01/01  09:00:00,,,23949741.98458363,23949741.984583627 
 01/01  10:00:00,,,67368261.08497247,67368261.08497247 
 01/01  11:00:00,,,144296391.50994164,144296391.50994167 
 01/01  12:00:00,,,184113364.647773,184113364.64777297 
 01/01  13:00:00,,,183748797.31870866,183748797.31870866 
 01/01  14:00:00,,,186800769.9913017,186800769.9913017 
 01/01  15:00:00,,,182253990.1066413,182253990.1066413 
 01/01  16:00:00,,,185854707.75034627,185854707.75034627 
 01/01  17:00:00,,,196002915.92069966,196002915.92069966 
 01/01  18:00:00,,,156469184.00437418,156469184.00437415 
 01/01  19:00:00,,,74034310.11969267,74034310.11969268 
 01/01  20:00:00,,,71503157.72146437,71503157.72146438 
 01/01  21:00:00,,,73626886.9237513,73626886.9237513 
 01/01  22:00:00,,,73606210.36246152,73606210.36246152 
 01/01  23:00:00,,,67451073.24060686,67451073.24060684 
 01/01  24:00:00,,,53982909.88232353,53982909.88232353 
 01/02  01:00:00,,,23925700.91122568,23925700.91122568 
 01/02  02:00:00,,,21535441.697277054,21535441.697277047 
 01/02  03:00:00,,,22177373.262882005,22177373.262882005 
 01/02  04:00:00,,,21683079.39406912,21683079.394069117 
 01/02  05:00:00,,,24851788.543823555,24851788.54382355 
 01/02  06:00:00,,,21630087.459949758,21630087.459949754 
 01/02  07:00:00,,,36606724.55695554,36606724.55695554 
 01/02  08:00:00,,,38662477.439750105,38662477.439750105 
 01/02  09:00:00,,,48719646.634119906,48719646.634119906 
 01/02  10:00:00,,,125573123.58383346,125573123.58383346 
 01/02  11:00:00,,,179344763.96245795,179344763.96245795 
 01/02  12:00:00,,,179558251.24526167,179558251.24526167 
 01/02  13:00:00,,,186048291.555802,186048291.555802 
 01/02  14:00:00,,,180471286.91227865,180471286.91227865 
 01/02  15:00:00,,,185502907.64570233,185502907.6457023 
 01/02  16:00:00,,,181884099.5183155,181884099.5183155 
