Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,0.0,23596438042.381313,9083174361.957716,0.0,2983551374.1654053,3603361.956545187,2621833442.6967444,152660049.7999122,13055705.170092303,15332415772.37183,1629948111.4257822,9366223154.21308,7841402742.883908,134735194.6678525,4781593107.652558,195631434.54972816,6333113935.230224,965047375.0627288,5080751872.059844,186314244.839067,4827072921.765155,292067134.64708066,2882549152.5743217,326372515.18463457,6626174138.115732,382413594.9623983,3115550299.7125883,272267685.71963626,5187570774.947976,298758197.22821283,3202584157.940114,264664200.72299823,4092197148.305713,1268689307.8693461,3380376555.6952543,298807631.6899274,260540196890.0821,33742775739.8721 
February,0.0,22291755723.372704,8316563757.763072,2761097.110892545,2670050626.98735,1545940.331821578,2262385931.1353917,191736478.74388003,10564659.145186508,14026324477.203474,1593637884.6155665,8719783341.248453,7344728928.168048,197508703.97896597,4533543440.017129,228521853.5446158,5982866028.996112,966717751.341182,4572443783.418871,281573813.9751834,5005943263.222312,306905613.42316324,2994843235.217322,299518861.45577,6624557135.066426,217432089.6020847,2998081170.558961,344576017.79517305,5107878371.651383,384427447.8014225,3153819613.5784907,277640042.9786566,4001770495.5341835,1246067028.0394654,3146879596.2398677,414986862.46019214,246103316806.3295,31161831310.37948 
March,0.0,25355902523.473564,4930973420.176096,417429348.74443126,1599448804.0776384,256623831.35413983,1780920297.1892602,350994776.79310095,1845055.8903417578,18127148055.30508,364440936.7842064,14264093021.381594,3777761417.5505166,1044539568.0059892,2266525849.4328966,1082855743.893832,3052220947.86961,2474913205.1583033,2290326306.7592115,1043919366.911859,2222336969.551982,1223460310.7974048,1228799533.066617,1050523907.0348963,3658958181.3887124,1353387508.7105463,1207719725.5167942,993705799.5834358,2141699290.1426992,1453837703.6958387,1284111971.349577,1099458606.7726178,1641333533.009492,2838300995.288962,1275200999.1758666,1244047195.9463751,199300497416.67853,30616526060.860687 
April,0.0,25878422633.750645,1932075136.9772034,971598175.9275389,743913862.1577432,508853185.13732964,772199737.9822378,709003490.4371715,0.0,16295160629.97261,0.0,15406419861.217957,712578040.7514685,1687414454.928885,406879087.5128666,1604759367.1382496,572886877.5908085,2939936297.499575,402262402.9989565,1769252041.2982953,208988281.8008671,2246777251.0253315,66330513.47817106,1584764559.5770516,1421229411.3238711,1974125324.990696,49325487.47591826,1633582666.1291451,153713767.98383632,2162726051.2133427,83000172.56415892,1728088413.9032345,90658311.00906026,3283357962.7553554,67864718.03961328,1959105388.0058265,143527689381.5151,21380717910.97196 
May,0.0,33097689530.12857,639906209.1392921,3609780851.3377166,202162852.60588086,1849010610.162819,139661591.43391734,2138166121.869297,0.0,21709915595.201843,0.0,19803137826.734188,571358.3144415938,3849124313.955221,51885.34214117944,4096251951.8591166,303773.2826418774,5418885692.746439,564235.5907225928,4051424987.283206,0.0,3715156132.6940374,0.0,3395310673.519874,321168956.346879,3783646573.435141,0.0,3341018921.835496,0.0,4173712335.727687,0.0,4185835880.4484434,0.0,5588437025.484453,0.0,4147010136.870067,158720025123.4867,12964741775.607172 
June,0.0,36644196762.660446,439195050.827429,5401959393.858013,33823476.058451094,3140551502.1448174,27387557.79927761,3380059204.4222507,0.0,25738469959.625164,0.0,24565829118.789005,0.0,5874136990.057232,0.0,5581783337.918939,0.0,6968829399.244848,0.0,5479575514.523439,0.0,5118108572.196054,0.0,4871757742.894596,25205886.98821188,5279251452.413027,0.0,4723046469.1659775,0.0,6025787688.332582,0.0,5543223673.451111,0.0,6980196506.942635,0.0,5489226258.029136,170537631226.45306,11047484346.023962 
July,0.0,37101913337.342606,284601566.2128169,6700462183.6536665,30132091.564077925,4094014538.432584,19530623.275248278,4254168477.76716,0.0,27317549000.77487,0.0,26691380166.192833,0.0,7069898109.119691,0.0,6397645966.908456,0.0,8511376560.706361,0.0,6830410021.309776,0.0,6230877744.827236,0.0,5756510816.159868,156559.46098680916,7395956549.920829,0.0,6190412564.012153,0.0,7015479920.518149,0.0,6232335837.72621,0.0,8327661278.989964,0.0,6695874700.102562,181420407191.5385,10669811464.801933 
August,0.0,39179484013.512276,389094075.854255,5612146495.924295,34576833.222736105,3595418931.676006,27277460.209757734,4038069136.298521,0.0,27587625396.64359,0.0,26304207915.00841,0.0,6132808213.78619,0.0,5784234688.222625,0.0,8743901575.667055,0.0,5734576672.971183,0.0,5906134965.294297,0.0,5589746515.731338,0.0,7982099052.221449,0.0,5497256921.022497,0.0,6292793218.266217,0.0,5732079694.816254,0.0,8739699293.305809,0.0,5733873139.94967,184936840422.94507,11069847314.334486 
September,0.0,33814182395.19653,525205274.3590371,2982263420.5575566,151550890.54272196,2088488676.8596694,119465241.06428486,2521130312.959564,0.0,22234015938.69736,0.0,19851200374.782722,897717.6554327843,3755859507.7586565,748362.5367588197,3416975624.457862,108971.32006981409,6384318777.812681,55657.10453212568,3381715870.2930074,0.0,4442127534.792093,0.0,3677291862.2947,56509890.381313846,6106289345.715519,0.0,3621382942.1667476,0.0,4204086968.287131,0.0,3562123648.9322863,0.0,6732611864.794729,0.0,3589288611.0652647,157249335894.44473,10756280130.189318 
October,0.0,29852505539.484272,1546739460.95652,988903136.2406896,608145972.5405226,744140960.0115095,533169819.5529297,1101715230.528895,0.0,17508897225.39797,2408229.833346222,15299085410.851212,403037818.48500735,2055260811.3347554,236168768.2075856,1685639557.7412248,294160707.54914904,4061204607.09442,257414346.85010377,1735116846.779561,28720728.45265404,3254480753.809869,7581834.956203083,2173717729.086794,494964759.59384894,4024041993.8005815,13668961.429125765,2191042111.3024244,112105866.00705762,2575883338.7874455,62003738.84209805,1845236440.9038982,66096924.768448405,4543997207.163816,71460765.38128997,1965324513.6988604,151429495563.7911,16276384690.035982 
