Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  02:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  03:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  04:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  05:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  06:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  07:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  08:00:00,,,3879826.351551421,13786332.542610768 
 01/01  09:00:00,,,3279458.525917558,13786332.542610768 
 01/01  10:00:00,,,2713912.8421664936,13786332.542610768 
 01/01  11:00:00,,,2559616.028918627,13786332.542610768 
 01/01  12:00:00,,,2490872.375887327,13786332.542610768 
 01/01  13:00:00,,,2441620.64348238,13786332.542610768 
 01/01  14:00:00,,,2505105.856568176,13786332.542610768 
 01/01  15:00:00,,,2581110.60753724,13786332.542610768 
 01/01  16:00:00,,,2889928.6990899476,13786332.542610768 
 01/01  17:00:00,,,3623358.1119784256,13786332.542610768 
 01/01  18:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  19:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  20:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  21:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  22:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  23:00:00,,,3927569.5584000004,13786332.542610768 
 01/01  24:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  01:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  02:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  03:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  04:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  05:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  06:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  07:00:00,,,3927569.5584000004,13786332.542610768 
 01/02  08:00:00,,,7760326.26679275,13786332.542610768 
 01/02  09:00:00,,,13985260.490978833,39242894.33343212 
 01/02  10:00:00,,,13609887.242582332,39242894.33343212 
