Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,131580903.18306664,131580903.18306674 
 01/01  02:00:00,,,133351992.99706052,133351992.99706061 
 01/01  03:00:00,,,127424111.4717822,127424111.47178225 
 01/01  04:00:00,,,124517502.81585827,124517502.81585833 
 01/01  05:00:00,,,134880341.54333246,134880341.54333255 
 01/01  06:00:00,,,169569819.4778304,169569819.47783053 
 01/01  07:00:00,,,257914336.9163307,257914336.91633075 
 01/01  08:00:00,,,280794551.27783996,280794551.2778401 
 01/01  09:00:00,,,281151515.354497,281151515.3544971 
 01/01  10:00:00,,,250363398.3949312,250363398.3949313 
 01/01  11:00:00,,,257804337.46842533,257804337.46842545 
 01/01  12:00:00,,,241440021.5976363,241440021.5976363 
 01/01  13:00:00,,,231423349.11984992,231423349.11984998 
 01/01  14:00:00,,,232998451.08784115,232998451.0878412 
 01/01  15:00:00,,,216139801.26164424,216139801.26164433 
 01/01  16:00:00,,,229736782.80478138,229736782.80478144 
 01/01  17:00:00,,,272208063.0855595,272208063.08555925 
 01/01  18:00:00,,,357477471.30625606,357477471.3062559 
 01/01  19:00:00,,,368741366.43242973,368741366.4324295 
 01/01  20:00:00,,,356513563.85000896,356513563.8500088 
 01/01  21:00:00,,,338022251.1858935,338022251.1858933 
 01/01  22:00:00,,,314898158.8001189,314898158.80011874 
 01/01  23:00:00,,,257976097.00622463,257976097.00622475 
 01/01  24:00:00,,,191406966.18481788,191406966.18481797 
 01/02  01:00:00,,,134804828.80221808,134804828.80221814 
 01/02  02:00:00,,,138191132.2854364,138191132.28543645 
 01/02  03:00:00,,,116973943.53066795,116973943.530668 
 01/02  04:00:00,,,125507290.93149306,125507290.9314931 
 01/02  05:00:00,,,129204423.8175543,129204423.81755437 
 01/02  06:00:00,,,166498731.28952062,166498731.2895207 
 01/02  07:00:00,,,257380682.5923525,257380682.59235263 
 01/02  08:00:00,,,284714705.78437966,284714705.7843797 
 01/02  09:00:00,,,268729404.13880754,268729404.13880754 
 01/02  10:00:00,,,256244590.72045445,256244590.7204545 
 01/02  11:00:00,,,248531538.74075472,248531538.7407548 
 01/02  12:00:00,,,246313622.57802293,246313622.57802302 
 01/02  13:00:00,,,237829199.68843073,237829199.68843076 
 01/02  14:00:00,,,217147641.29561412,217147641.2956142 
 01/02  15:00:00,,,219227101.87530217,219227101.87530226 
 01/02  16:00:00,,,228769209.19783324,228769209.19783333 
 01/02  17:00:00,,,270450999.75854075,270450999.7585406 
 01/02  18:00:00,,,348952447.6737803,348952447.6737801 
 01/02  19:00:00,,,368594928.85258764,368594928.85258746 
 01/02  20:00:00,,,362640769.973943,362640769.97394276 
 01/02  21:00:00,,,337353949.10243595,337353949.1024357 
 01/02  22:00:00,,,305428306.7227636,305428306.7227634 
 01/02  23:00:00,,,258242252.69096538,258242252.69096547 
 01/02  24:00:00,,,193023803.21599853,193023803.21599865 
 01/03  01:00:00,,,144905161.27000412,144905161.2700042 
 01/03  02:00:00,,,123420458.44465414,123420458.44465423 
 01/03  03:00:00,,,126383846.22556545,126383846.22556551 
 01/03  04:00:00,,,121330837.13255915,121330837.13255918 
 01/03  05:00:00,,,126387536.29900688,126387536.29900694 
 01/03  06:00:00,,,163916256.76237702,163916256.76237708 
 01/03  07:00:00,,,249041233.2799301,249041233.2799302 
 01/03  08:00:00,,,281976056.00978386,281976056.0097839 
 01/03  09:00:00,,,266573436.91144153,266573436.91144165 
 01/03  10:00:00,,,263680731.12436074,263680731.1243608 
 01/03  11:00:00,,,249526245.69140768,249526245.69140777 
 01/03  12:00:00,,,240132546.98449153,240132546.9844916 
 01/03  13:00:00,,,233087358.3405893,233087358.3405894 
 01/03  14:00:00,,,218966398.26702785,218966398.2670279 
 01/03  15:00:00,,,206833908.68038976,206833908.68038982 
 01/03  16:00:00,,,228887945.70823836,228887945.70823842 
 01/03  17:00:00,,,274134724.72004306,274134724.72004294 
 01/03  18:00:00,,,336859170.2146214,336859170.2146212 
 01/03  19:00:00,,,360588334.2340334,360588334.2340331 
 01/03  20:00:00,,,341847275.0948588,341847275.0948585 
 01/03  21:00:00,,,327956833.0295986,327956833.02959836 
 01/03  22:00:00,,,295255204.6994885,295255204.6994883 
 01/03  23:00:00,,,244428651.95466736,244428651.95466742 
 01/03  24:00:00,,,194231160.57791927,194231160.5779194 
 01/04  01:00:00,,,138403047.41038918,138403047.41038927 
 01/04  02:00:00,,,134439414.1074139,134439414.10741398 
 01/04  03:00:00,,,119605060.04937242,119605060.04937246 
 01/04  04:00:00,,,117851048.0003035,117851048.00030354 
 01/04  05:00:00,,,130802076.23039523,130802076.23039533 
 01/04  06:00:00,,,165645657.59442416,165645657.59442422 
 01/04  07:00:00,,,251508375.3644668,251508375.36446685 
 01/04  08:00:00,,,282746395.1205227,282746395.12052274 
 01/04  09:00:00,,,266226800.82732728,266226800.82732734 
 01/04  10:00:00,,,257690937.18164054,257690937.18164068 
 01/04  11:00:00,,,254126124.1186039,254126124.11860391 
 01/04  12:00:00,,,243646906.88387296,243646906.88387305 
 01/04  13:00:00,,,228959676.68240792,228959676.68240798 
 01/04  14:00:00,,,225849701.39461893,225849701.39461905 
 01/04  15:00:00,,,204930398.17036784,204930398.17036787 
 01/04  16:00:00,,,232719286.34040713,232719286.34040725 
 01/04  17:00:00,,,268819472.3214543,268819472.32145417 
 01/04  18:00:00,,,344623149.36963993,344623149.36963975 
 01/04  19:00:00,,,354158605.77533484,354158605.77533454 
 01/04  20:00:00,,,336222729.28971106,336222729.28971076 
 01/04  21:00:00,,,328267728.16433513,328267728.1643349 
 01/04  22:00:00,,,293880395.80724746,293880395.8072473 
 01/04  23:00:00,,,247112707.8128192,247112707.81281933 
 01/04  24:00:00,,,192807399.549204,192807399.54920408 
 01/05  01:00:00,,,140759706.95327514,140759706.95327523 
 01/05  02:00:00,,,129229883.60546085,129229883.60546091 
 01/05  03:00:00,,,125502952.79396391,125502952.79396394 
 01/05  04:00:00,,,113432322.80556601,113432322.80556607 
 01/05  05:00:00,,,134384964.32477283,134384964.32477292 
 01/05  06:00:00,,,164576103.71415034,164576103.71415046 
 01/05  07:00:00,,,248998616.54594466,248998616.5459447 
 01/05  08:00:00,,,280890918.31099284,280890918.3109929 
 01/05  09:00:00,,,270667867.5305646,270667867.53056467 
 01/05  10:00:00,,,258495535.7640731,258495535.7640732 
 01/05  11:00:00,,,250530388.39318284,250530388.39318293 
 01/05  12:00:00,,,247950053.5054712,247950053.5054713 
 01/05  13:00:00,,,232447310.44585598,232447310.4458561 
 01/05  14:00:00,,,219664081.57815367,219664081.5781538 
 01/05  15:00:00,,,215005744.86008415,215005744.86008424 
 01/05  16:00:00,,,233032593.68190622,233032593.68190628 
 01/05  17:00:00,,,274605225.4568039,274605225.4568038 
 01/05  18:00:00,,,340806319.89514166,340806319.8951415 
 01/05  19:00:00,,,360431532.1289233,360431532.1289231 
 01/05  20:00:00,,,341395114.9333697,341395114.93336946 
 01/05  21:00:00,,,334607547.90805084,334607547.9080507 
 01/05  22:00:00,,,298124846.4407065,298124846.44070625 
 01/05  23:00:00,,,248145044.94123343,248145044.94123355 
 01/05  24:00:00,,,193876638.9315585,193876638.93155855 
 01/06  01:00:00,,,138668494.45346716,138668494.45346725 
 01/06  02:00:00,,,132708753.51714116,132708753.51714122 
 01/06  03:00:00,,,122688427.29308657,122688427.29308662 
 01/06  04:00:00,,,115204612.29288962,115204612.29288968 
 01/06  05:00:00,,,132204474.79950055,132204474.79950061 
 01/06  06:00:00,,,165855515.27309856,165855515.27309862 
 01/06  07:00:00,,,250813043.88297355,250813043.8829736 
 01/06  08:00:00,,,280680027.16134495,280680027.161345 
 01/06  09:00:00,,,270693638.00051725,270693638.0005173 
 01/06  10:00:00,,,260148900.89825588,260148900.89825597 
 01/06  11:00:00,,,254734148.71652806,254734148.71652818 
 01/06  12:00:00,,,251212714.8551269,251212714.85512698 
 01/06  13:00:00,,,236499719.74562007,236499719.7456202 
 01/06  14:00:00,,,230250198.23027486,230250198.23027492 
 01/06  15:00:00,,,222791305.39373294,222791305.39373302 
 01/06  16:00:00,,,241027690.13253224,241027690.1325323 
 01/06  17:00:00,,,277240405.48379767,277240405.48379755 
 01/06  18:00:00,,,347284593.44597626,347284593.44597596 
 01/06  19:00:00,,,359667186.64540577,359667186.6454056 
 01/06  20:00:00,,,348933361.86639905,348933361.8663988 
