Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,223875.09190674245,23388228097.600452,9702333512.78809,512622.63732863317,2778084845.4102693,59213280.73519109,2288033004.042918,200845263.3873875,34141608.91707685,16465373913.710203,1297490508.4001746,10543084827.078993,4994792585.647099,564876276.1359407,3043216212.6673474,564460737.2484673,3949375820.8264847,1959790986.3472383,3151716004.1469016,457002020.48128307,2339907352.4404974,928777957.0381335,1332399375.2555175,753635910.7686353,4086116901.092873,818122243.8823522,1416483234.9146895,640840635.5338864,2632505939.929454,1010550134.4361788,1607027435.8200092,589224658.620216,1954920381.647609,2465098992.9726844,1663647056.000815,702391941.4689094,210447480035.48553,61330397680.21747 
February,0.0,21893922764.072487,8669380829.157436,4097852.9274839982,2385887502.12085,77540245.41133313,1893376143.71544,266339398.92669016,27858927.32836573,15242225360.537697,1121443623.703306,9861234628.435322,4503612457.563899,653336577.1002846,2725488630.4616175,597222259.4340593,3513724901.414085,1852493830.9442468,2696795319.060277,568243207.3123057,2263090722.468176,915247645.8352458,1263152011.2613616,719694686.3711919,3829873883.4713526,637931096.585929,1192696968.9840176,680765718.3730289,2412062452.9155846,1044123296.5225499,1459041765.3314922,612649440.0139985,1751423548.2286308,2306215713.0197477,1405984757.2658098,778502533.0928817,192455446807.55038,60715506746.75538 
March,0.0,27654806122.60451,4990257634.83006,740884389.7825978,1311081121.0282109,638788813.415508,1052019263.2067745,809712177.0889091,2081259.424337988,19897940577.90169,246939700.69939646,16355969730.560825,2172011734.827024,1892545287.1824982,1302073393.0262444,1814599990.0936668,1718653200.6348135,4433856632.357871,1267170383.2393804,1911724489.3582938,937116317.2765058,2267846157.895273,461780300.50895053,1781141848.2433255,2248588245.535951,2510495313.928655,403790059.0881078,1820148714.2355108,904737706.9600248,2544174120.525265,543457750.6972806,2014658922.2381139,663199264.2519644,5047350694.424006,515330195.2256882,2249981078.5718026,170587787811.38577,40778043691.70758 
April,0.0,28573490815.673946,1769165883.578785,1726620516.735092,373020311.6155865,1215603272.7796555,262407979.65603334,1483281957.8737516,0.0,19476503459.473648,32627.609916371144,17574550209.57134,323640933.0959808,2596336017.4357142,186185389.95943403,2789926615.1368446,249954821.08245936,4780503102.905985,169776947.2934429,2862135516.953291,42826719.323885776,3315688847.663224,3306038.647329313,2730965105.539404,1074201044.261477,3110918103.376642,1471965.9503567705,2706262093.6241174,781411.6388233196,3305783898.704007,489382.1025882121,3169030958.871854,81094.6476807414,5441247643.358517,99704.22078112951,3246536625.0066595,138653713057.48727,19115063211.72634 
May,0.0,33436107996.430367,565569852.6928917,4742983503.122921,84626232.84719348,3109484257.403153,74368291.73755592,3064794690.636335,0.0,25427362978.481853,0.0,22899657747.890976,1306402.9504749605,5119081486.61677,229029.40253910163,5436560559.105014,684852.2514211481,6997623203.87497,624633.3011661966,5280902269.765891,449288.0891460022,4887941119.612596,0.0,4812678958.509284,348329048.8531974,5094635286.813956,0.0,4674590467.3101225,0.0,5608069320.785683,0.0,5583365478.222814,0.0,7323133017.799753,0.0,5501934561.974079,166220773654.58203,11995630252.351765 
June,0.0,35498638190.80093,329172986.70850474,6568956816.628004,33554559.44269322,4405303079.695177,23507244.516450148,4175193933.1439557,0.0,28326281597.667847,0.0,26795158943.63773,0.0,6978469418.237279,0.0,6675168421.856508,0.0,8134164286.417493,0.0,6515342265.782912,0.0,6309684724.089086,0.0,6130017227.297756,96641338.04878008,6548726435.851711,0.0,5927239468.401939,0.0,7186180166.630079,0.0,6614783712.672123,0.0,8181145421.036477,0.0,6546815113.089631,185656419816.14313,11049902702.617071 
July,0.0,35438201163.21933,193342388.07203847,7841956473.449669,32704989.622067504,5275846804.902842,23746760.484142773,4884482803.79413,0.0,29610811900.65608,0.0,28543842515.176487,0.0,7835765312.792267,0.0,7212851505.908771,0.0,9336753978.401642,0.0,7681818294.734863,0.0,7179229225.368334,0.0,6763954517.222632,10995595.678638484,8530906597.483391,0.0,7258587360.924395,0.0,7889925979.124278,0.0,7073741797.456765,0.0,9246076401.94002,0.0,7620224986.511522,203428445399.1486,10690591248.053534 
August,0.0,37683823346.04075,283094250.05409676,6716133438.735606,34566633.91570156,4818566005.032886,20898271.256563887,4808223137.670381,0.0,29983318965.579765,0.0,28337143743.768005,0.0,7046063525.415755,0.0,6699751041.352492,0.0,9945939250.773247,0.0,6619727646.478528,0.0,7034632179.778325,0.0,6769690322.796089,649095.8567099526,9622865511.967365,0.0,6656171895.550449,0.0,7318912308.355328,0.0,6694968928.54552,0.0,10057811856.001766,0.0,6702553839.271207,204391007554.80814,11082926817.857378 
September,0.0,33026466898.827564,420878518.53870636,3858352648.453382,80620377.13554081,3165335734.7510943,70736384.16717997,3259541653.324131,0.0,25114696180.874664,0.0,22333765714.042595,3421340.2313206582,4634373555.634821,1938515.435789601,4260566850.1951494,1720367.1316231978,7845225500.418863,1864690.4572233567,4191355358.7470984,0.0,5513869142.958631,0.0,4685600635.324083,87797972.75359188,7866104471.311761,0.0,4634080773.507714,0.0,5203704802.586522,0.0,4429703739.091086,0.0,8274443776.483074,0.0,4465826250.046239,167826882120.2885,10581034149.384508 
October,0.0,30792736652.724285,1512676205.794236,1551671966.4003549,328635274.0987871,1484777048.69843,238382557.4198014,1781309403.9746075,0.0,21234364826.990685,9591568.492079861,17993351507.63151,292810190.8493978,2860549826.2489934,163656650.1192912,2420576524.8863435,192928423.7670047,5758664629.70865,173312689.59669265,2418626480.389364,518747.32721774594,4416392553.934786,0.0,3159587545.297523,478368637.63640237,5861892545.433652,30789.258519900246,3124884469.98243,47506152.60324486,3610478500.7776537,22190514.59447057,2725834616.662248,16545540.6984729,6457158129.781639,25536936.122762937,2798917870.9347258,152268059539.19656,14181558476.033289 
November,0.0,25098882309.436157,4623414338.323592,138139878.21038815,1098533924.1838856,375865742.1620469,1005654964.7072872,480760435.23736787,2901558.2327363766,17063608345.083385,199259391.04865566,14009341335.419012,1687123375.4976997,1436102197.240155,1031292112.1242357,986342297.5187123,1301493233.8349333,2341661302.525444,1050182968.5954057,985972364.538728,221906065.05520985,2710667063.629226,93825170.82332234,1516381549.9542296,1515910107.9388328,2065208896.4710984,102875437.89310004,1543188666.8861165,493906054.053763,2063370232.5523458,285098052.84630406,1108784428.5294974,322624365.3059861,2930943799.6999974,300106930.1126142,1290164921.8704019,152223437601.33987,32374543664.312927 
December,0.0,23302153269.614082,8871856410.331615,14733832.777109008,2535635671.510037,114824356.40617876,2058301009.7364075,203031726.3365083,43724008.496727675,16231396981.563448,1428272415.2603004,11013616659.373377,4507692623.051405,766728028.0647944,2825573420.3715825,572336572.4216887,3743012215.4976926,1632370575.1829443,2844508900.0885267,537437375.850168,1598635334.514586,1392618174.591387,968030974.0391387,856617217.9637487,3527087877.5474815,957685428.4766589,979756756.8789147,828974437.2154027,2317742389.9005456,1258483491.611109,1463088652.6769166,646476993.3755567,1809500734.413424,2053592987.0879495,1463671964.5661156,792676405.4939688,197525259686.32635,53155999866.8119 
