Date/Time,CORE_BOTTOM:Zone Air System Sensible Heating Energy [J](Monthly),CORE_BOTTOM:Zone Air System Sensible Cooling Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),TOPFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),MIDFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Heating Energy [J](Monthly),FIRSTFLOOR_PLENUM:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_MID:Zone Air System Sensible Heating Energy [J](Monthly),CORE_MID:Zone Air System Sensible Cooling Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Heating Energy [J](Monthly),CORE_TOP:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_TOP_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_BOT_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_3:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_2:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_1:Zone Air System Sensible Cooling Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Heating Energy [J](Monthly),PERIMETER_MID_ZN_4:Zone Air System Sensible Cooling Energy [J](Monthly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly) 
January,9806520.342370057,13583108248.685955,8477235805.08335,0.0,3108926561.5007925,214791.05053599935,1869529570.099076,284982804.0034655,855415518.3296572,7797779938.185996,5098542565.440894,5429868183.194575,8541667896.644775,52650306.1613383,5197950133.507078,105398088.33629134,6972510472.399487,979860948.4342042,5491856467.720435,131805081.12226264,6254792806.813767,69519685.68193522,3700927460.9587965,119485336.02997121,6770805001.194085,194080510.64541188,3968181490.2975006,122980779.24826273,6195494788.415172,125622679.22183493,3856209381.0326385,142243987.81332478,4934841905.403773,1203521660.3954813,3976798008.23364,201513169.64119628,234485259454.42914,12064920634.600206 
February,3982339.8570079636,12369606546.258617,7775779486.641996,628264.3137974475,2770688316.441443,33231.99311123695,1642769252.7663238,346311809.86816794,775660648.5128341,6952718375.774012,4734168205.823582,5052847549.050966,7828541780.280117,97037013.22226147,4801555121.204596,141334114.13632736,6449855900.884966,961842239.4179211,4776129391.096058,227410061.92049238,5998858211.070718,75419572.7997879,3502480906.808518,142207129.35914287,6667570190.949283,145176314.7225566,3490472117.232687,216100161.21006495,5777222332.74878,184744365.71203613,3555606324.9844913,181782168.75562382,4602497851.757412,1173669634.2930372,3463398310.95462,344411191.1526554,222253139132.08875,11013012643.323065 
March,687387.4993431097,15051586447.10452,4711377162.829223,340288629.8800927,1578576235.8654222,121654776.58549167,1048013004.2922382,347123457.7252506,168058927.6802974,11233157450.164114,1921063014.9443488,9026530591.529156,4520372242.649834,792538630.4545153,2698785528.7579465,1004437411.7519066,3697652188.0957146,2358661149.3651056,2720201753.3922863,976742550.4032848,3648873796.448423,645908921.0156317,1990175370.1839638,805472031.0953659,4399172200.900492,949416890.5775384,1945321750.5326266,800374369.7980855,3078808933.4310355,930243487.4740126,1847443837.200316,879738208.5054395,2433250256.7227516,2532234467.125001,1818703168.9620562,1065764629.0441372,161131463691.93948,12509499984.636564 
April,0.0,13344971395.848898,2012506967.8623188,797513233.1934072,559907356.2122144,330558160.0852783,412273574.21843976,450725892.65717727,26940.351528548053,12737250914.553295,148345224.81693307,10990369601.581558,1489224845.8776984,1415588409.460542,849141739.0349194,1448591359.5731719,1257238666.837831,2548085186.9481387,841308258.5425318,1559062653.539089,875869627.0635341,1361337470.9003358,373336592.1547285,1361806047.279958,1847529860.018875,1325884068.9375508,359976104.2609797,1336579631.2664566,676519731.1503277,1595080889.1699846,376768486.1308831,1326836404.586096,526905962.71450955,2670935602.592934,360733679.23679507,1652602028.7176352,89776101232.7784,11394975635.286093 
May,0.0,16316279589.139757,479900545.3405658,2979429882.472392,283877548.7143907,1123236804.1280031,164474428.38554204,1170976929.50768,0.0,13678410076.235268,0.0,13399825726.71809,46767219.35167159,3056401832.1721354,24101139.48041065,3507343238.231904,43678622.995199814,4576796909.982825,32024095.140188463,3544698514.2899675,1316129.8676436853,2330371419.5762353,198695.4251728331,2695832420.770072,388798097.72967154,2882863103.2773085,475323.86799466464,2671191132.5134892,46612.380171155324,3026529377.3236117,0.0,3402737262.198577,74551.31175297649,4551306790.167034,141251.48235438054,3508642780.6536894,82735027687.56097,11621851603.166536 
June,0.0,20682361087.34493,260741327.58360204,4760308902.843398,26323262.789145123,2245962897.9111605,21700813.214060888,2145033218.1156728,0.0,17157940264.10619,0.0,16691235163.399124,0.0,4816969687.565091,0.0,4923588344.91618,0.0,5952209366.316972,0.0,4826399801.250417,0.0,3635620442.128799,0.0,4085399269.3475924,72818676.88313738,4236913399.4504333,0.0,3934605501.5160875,0.0,4721463430.185904,0.0,4716860596.886958,0.0,5812259213.792886,0.0,4731737010.191486,96189046496.7526,11037064210.171165 
July,0.0,21452499173.10497,178646470.99695677,5979117925.4889345,18995530.03955985,3096709949.422177,10773962.405822651,2904036273.870258,0.0,18652588512.80319,0.0,18548487742.185966,0.0,5886553410.000866,0.0,5655115257.885012,0.0,7345745551.171254,0.0,6051772043.501056,0.0,4660715726.581246,0.0,4879155331.014072,3471480.0399133777,6142103026.164951,0.0,5284604090.0596285,0.0,5619592579.801636,0.0,5335423821.810081,0.0,7035603138.16873,0.0,5846413136.413795,109768882581.59807,10679249352.20969 
August,0.0,22590462284.306206,248823446.31334504,4935757963.779559,21302966.801327605,2628147058.0487466,21038809.555828348,2672953640.787044,0.0,18659069915.841732,0.0,17894192451.08067,0.0,4947469554.529294,0.0,5025739085.358022,0.0,7540093181.835406,0.0,4970546669.299717,0.0,4337035374.180379,0.0,4745921362.705424,0.0,6760870156.592562,0.0,4656504371.269692,0.0,4926225732.212566,0.0,4893035483.473913,0.0,7505455854.066188,0.0,4966592805.918855,108291212104.24298,11085769669.140898 
September,0.0,18320508852.680367,407200104.95703024,2495129755.684277,199311313.53815445,1371685529.7358716,120100297.83795445,1508154952.9171436,0.0,14270258571.792425,0.0,13098626967.058666,48882024.44427141,2917346916.3737497,26870586.008011084,2896759737.4085712,37531066.629519366,5516521614.827584,27678619.011598784,2865979693.8527684,0.0,3003222224.703698,0.0,2992399868.71202,81449131.65293421,5058378996.560138,0.0,2938031817.255254,0.0,3045079317.9152412,0.0,2867742463.888906,0.0,5665762788.358581,0.0,2963465842.0223985,85354238092.52269,10462329954.854414 
October,0.0,14327939754.193815,1582147772.392171,757455457.6630945,652444888.2100295,481672691.3012211,448267221.7278334,580492538.5757325,335904.0830781233,12341316521.24981,215226024.81920168,10795186444.185259,922505288.2226133,1613724744.1367366,541865129.6001173,1408042209.1453931,701047211.7923255,3457327416.3056445,572731161.2396183,1466513352.8340702,152656750.1909031,2072722914.6111796,79065331.08529866,1706630211.4784076,617773362.911217,3127861063.423303,93877761.65600656,1750341399.204212,330597500.3552182,1891161368.716362,191898431.8682738,1418324212.5460105,225155646.3008232,3802875249.773046,203684380.2224455,1665760091.5311658,84863876690.20193,11064133191.65727 
November,0.0,13755731869.932438,4332270660.030628,26218305.8032553,1374520025.9057739,97800390.02635609,909021639.0731349,229242970.55502433,62655049.91046755,10676194500.3473,1557627827.155068,7519268095.420156,3790348448.514347,556724224.9908695,2351806363.694728,462236489.06622154,3174377431.855144,1232579372.206596,2416436442.297129,462575673.2000097,1776843713.319511,912714017.0355189,1058972809.497183,706465004.8753824,3028455852.03278,767622600.2985213,1090333128.9756587,688076418.8428562,2334773750.537653,799775240.9752356,1478462579.5244982,462528617.6942986,1881291837.5331082,1510490883.3705335,1487793333.9195182,620722130.5533923,136963784854.90077,11166884015.785372 
December,21252249.167913426,13363998818.74642,7737041065.826774,3422285.104811892,2803935687.75176,16798939.83495674,1772897679.9317272,237688448.24034297,956991193.5223238,8099135431.87952,4771197539.356571,5630611128.171759,7557195445.990329,158794629.82412267,4817113983.014346,161500099.64969456,6519720045.130442,711000973.9250804,4894665378.594274,150890204.08289164,5012494533.567496,266535182.90714982,3132355271.144746,243048246.23658842,6378012805.616505,363834578.8438675,3159775115.1748924,223695452.96343002,5451718702.215792,284521912.68241113,3536054570.4135103,188021132.19572002,4587265780.861662,937303109.5585525,3412301842.879446,288298466.56101066,213423420743.10815,11655441325.392378 
