Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,17420481.603583187,5574554.837148216,17420481.603583187,6188598.442893513 
 01/01  02:00:00,,,10892819.179656945,4999057.572904078,10892819.179656945,838807.9600736266 
 01/01  03:00:00,,,10847226.047160378,4977707.760990182,10847226.047160378,726712.5335925738 
 01/01  04:00:00,,,10922141.628446987,4936091.918500982,10922141.628446987,808941.8775498017 
 01/01  05:00:00,,,12667380.072201006,5060939.445968582,12667380.072201006,2005046.8773964336 
 01/01  06:00:00,,,16762144.509204648,5352250.343392981,16762144.509204648,6128242.466528925 
 01/01  07:00:00,,,20545732.87054136,6179580.751046243,20545732.870541357,6284876.005308432 
 01/01  08:00:00,,,20258951.37205484,6386926.346463267,20258951.37205484,6730307.231495328 
 01/01  09:00:00,,,16520082.447579043,6731183.202806655,16520082.447579045,6745451.888774915 
 01/01  10:00:00,,,16197471.14567541,6756360.4821283845,16197471.14567541,6378174.243234992 
 01/01  11:00:00,,,16861074.605027616,7486886.906583743,16861074.605027616,6306469.45046001 
 01/01  12:00:00,,,20974087.858166378,11301454.826855186,20974087.858166378,6282199.859002421 
 01/01  13:00:00,,,17586307.314709753,7528663.489531366,17586307.314709753,6478363.546559373 
 01/01  14:00:00,,,16946901.651794676,7445110.323636118,16946901.651794676,6417563.639545037 
 01/01  15:00:00,,,16646008.819849068,7361557.1577408705,16646008.819849068,6185763.126378345 
 01/01  16:00:00,,,16603089.296568157,7361557.1577408705,16603089.296568159,6156966.876974458 
 01/01  17:00:00,,,18557904.726667028,7654333.063618727,18557904.726667028,6295897.705506205 
 01/01  18:00:00,,,22441369.769529447,8096042.061528685,22441369.769529443,6441641.166664915 
 01/01  19:00:00,,,22532290.535300016,8012488.895633439,22532290.535300013,6622103.395085781 
