Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,228616744.7915018,11369643.23351475,228616744.7915018,211551650.17952842 
 01/01  02:00:00,,,15935205.881725248,9450361.183053706,15935205.881725246,1367186.1290340673 
 01/01  03:00:00,,,16149403.457192902,9284673.139101181,16149403.457192902,1713133.7679658015 
 01/01  04:00:00,,,15811289.172791168,9201442.170574982,15811289.172791168,1426142.5997138838 
 01/01  05:00:00,,,16765646.530708835,9451135.076153582,16765646.530708835,1742800.3411117978 
 01/01  06:00:00,,,200945311.4893034,10033751.855836982,200945311.48930338,185422215.53461754 
 01/01  07:00:00,,,276529916.1481193,12764320.560268316,276529916.1481192,255468009.49429286 
 01/01  08:00:00,,,275334377.3571477,13362947.856450064,275334377.3571477,254657214.5800568 
 01/01  09:00:00,,,272142891.664137,14135407.545784406,272142891.664137,254824895.13429922 
 01/01  10:00:00,,,270456024.8756351,14084803.289447311,270456024.875635,253211509.89701104 
 01/01  11:00:00,,,269308269.7585096,15931835.955977844,269308269.7585096,250251096.53044534 
 01/01  12:00:00,,,272093361.1962259,19871731.46743371,272093361.1962259,248800887.58895886 
 01/01  13:00:00,,,268369622.2956275,16015388.40265361,268369622.2956275,248732858.84825402 
 01/01  14:00:00,,,266332411.39657763,15848283.509302082,266332411.39657766,247371063.3653542 
 01/01  15:00:00,,,265117607.6374206,15681178.615950555,265117607.6374206,246310240.4746824 
 01/01  16:00:00,,,265070224.66800025,15681178.615950555,265070224.66800022,246278594.76873744 
 01/01  17:00:00,,,267416922.76739106,16502892.936799332,267416922.76739103,246287462.8736378 
 01/01  18:00:00,,,273269610.17036,17827131.468812678,273269610.17036,247524655.01388252 
 01/01  19:00:00,,,275268335.0294217,17660026.575461153,275268335.0294216,249692942.1476524 
 01/01  20:00:00,,,276401165.10329306,17492921.68210962,276401165.10329306,250613448.56860518 
 01/01  21:00:00,,,277277049.90256965,17325816.788758095,277277049.90256965,251682427.58375317 
 01/01  22:00:00,,,277480732.2293565,17158711.895406567,277480732.2293565,252259058.31632936 
 01/01  23:00:00,,,275190658.37831336,15257188.346333597,275190658.37831336,252153993.50607216 
 01/01  24:00:00,,,276601560.9126329,16145883.314531408,276601560.9126329,252199759.1318708 
 01/02  01:00:00,,,229336719.6221616,10779151.648422208,229336719.6221616,212469675.3452167 
 01/02  02:00:00,,,15920055.44978002,9450361.183053706,15920055.44978002,1357270.2809590215 
 01/02  03:00:00,,,16144438.284311464,9284673.139101181,16144438.284311464,1710874.4126465803 
 01/02  04:00:00,,,15819730.929225896,9201442.170574982,15819730.929225896,1444204.6557723167 
 01/02  05:00:00,,,16771691.718275102,9451135.076153582,16771691.7182751,1756028.1169863085 
 01/02  06:00:00,,,202640973.0081372,11717103.724935815,202640973.0081372,185445092.16489303 
 01/02  07:00:00,,,279822153.1467743,14441783.871448565,279822153.1467743,257076950.98160616 
 01/02  08:00:00,,,278066433.7755955,14480394.513063602,278066433.7755954,256265318.28700298 
 01/02  09:00:00,,,273491058.3570291,14910148.801747382,273491058.3570291,255391521.00794646 
 01/02  10:00:00,,,271216537.3584487,14799399.611813035,271216537.35844874,253250396.47293767 
 01/02  11:00:00,,,271967346.31920296,17361058.71235584,271967346.31920296,251465634.11938024 
 01/02  12:00:00,,,274498067.5814861,21300954.22381171,274498067.5814861,249771274.23311988 
 01/02  13:00:00,,,269931410.283341,17444611.159031603,269931410.28334093,248842634.47623992 
 01/02  14:00:00,,,269060789.9857884,17277506.26568008,269060789.9857884,248658643.81376767 
