Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,260202608.61988807,260202608.61988807 
 01/01  02:00:00,,,239238025.04502904,239238025.045029 
 01/01  03:00:00,,,263241376.38943112,263241376.38943112 
 01/01  04:00:00,,,236900674.52810907,236900674.52810907 
 01/01  05:00:00,,,266300807.5594188,266300807.55941877 
 01/01  06:00:00,,,234522773.21795008,234522773.2179501 
 01/01  07:00:00,,,285651305.0668849,285651305.0668848 
 01/01  08:00:00,,,258177219.2226392,258177219.2226392 
 01/01  09:00:00,,,262998417.24138695,262998417.2413869 
 01/01  10:00:00,,,225513517.37579274,225513517.3757927 
 01/01  11:00:00,,,228598011.99115348,228598011.99115342 
 01/01  12:00:00,,,209309702.10763085,209309702.10763085 
 01/01  13:00:00,,,215927200.41627285,215927200.41627285 
 01/01  14:00:00,,,195716644.42391634,195716644.42391634 
 01/01  15:00:00,,,209311045.72910318,209311045.72910318 
 01/01  16:00:00,,,200454885.35823616,200454885.35823613 
 01/01  17:00:00,,,236821897.8179832,236821897.81798315 
 01/01  18:00:00,,,238327337.36625633,238327337.36625624 
 01/01  19:00:00,,,270992624.2235773,270992624.2235773 
 01/01  20:00:00,,,234439782.61969486,234439782.6196949 
 01/01  21:00:00,,,259255433.0550868,259255433.0550868 
 01/01  22:00:00,,,237563173.08807355,237563173.08807355 
 01/01  23:00:00,,,270522598.09464073,270522598.09464073 
 01/01  24:00:00,,,264252127.14049152,264252127.1404915 
 01/02  01:00:00,,,299860457.08699733,299860457.08699733 
 01/02  02:00:00,,,267957123.50192168,267957123.5019217 
 01/02  03:00:00,,,328584852.3284029,328584852.3284029 
 01/02  04:00:00,,,266652142.2107815,266652142.21078146 
 01/02  05:00:00,,,289811672.3362669,289811672.3362669 
 01/02  06:00:00,,,266371974.785391,266371974.78539103 
 01/02  07:00:00,,,343133281.7657806,343133281.76578057 
 01/02  08:00:00,,,524102271.09444886,524102271.0944488 
 01/02  09:00:00,,,620333062.5257477,620333062.5257478 
 01/02  10:00:00,,,543581577.7648623,543581577.7648623 
 01/02  11:00:00,,,508956292.7254376,508956292.72543764 
 01/02  12:00:00,,,497378479.58441436,497378479.5844143 
 01/02  13:00:00,,,524068724.79475635,524068724.7947563 
 01/02  14:00:00,,,492957398.46694803,492957398.46694803 
 01/02  15:00:00,,,473367275.0484774,473367275.0484774 
 01/02  16:00:00,,,482818422.44672644,482818422.4467264 
 01/02  17:00:00,,,514480765.3149472,514480765.3149471 
 01/02  18:00:00,,,497532931.98421144,497532931.9842114 
 01/02  19:00:00,,,404072688.5526909,404072688.5526909 
 01/02  20:00:00,,,390846154.31493485,390846154.3149348 
 01/02  21:00:00,,,398368780.3621074,398368780.36210734 
 01/02  22:00:00,,,404234638.8158791,404234638.8158791 
 01/02  23:00:00,,,277880849.79142565,277880849.7914255 
 01/02  24:00:00,,,264678309.31537142,264678309.31537136 
 01/03  01:00:00,,,279609558.8638151,279609558.86381507 
 01/03  02:00:00,,,248960443.39841616,248960443.39841616 
 01/03  03:00:00,,,276906721.1212971,276906721.1212971 
 01/03  04:00:00,,,250616599.66533124,250616599.6653312 
 01/03  05:00:00,,,305841759.2437281,305841759.2437281 
 01/03  06:00:00,,,282093078.9821504,282093078.98215044 
 01/03  07:00:00,,,364499453.08724606,364499453.08724594 
 01/03  08:00:00,,,548584525.5562532,548584525.5562532 
 01/03  09:00:00,,,655732383.2688342,655732383.2688344 
 01/03  10:00:00,,,592503156.8511893,592503156.8511891 
 01/03  11:00:00,,,563863927.8291123,563863927.8291123 
 01/03  12:00:00,,,552573431.6302781,552573431.6302781 
 01/03  13:00:00,,,578512420.4927034,578512420.4927033 
 01/03  14:00:00,,,555897119.6556315,555897119.6556317 
 01/03  15:00:00,,,535936830.4426969,535936830.4426968 
 01/03  16:00:00,,,557620287.8650324,557620287.8650324 
 01/03  17:00:00,,,594035275.120982,594035275.120982 
 01/03  18:00:00,,,593762286.9803952,593762286.9803951 
 01/03  19:00:00,,,514317441.02166593,514317441.02166593 
 01/03  20:00:00,,,493493068.61279035,493493068.61279035 
 01/03  21:00:00,,,497945099.9634015,497945099.96340156 
 01/03  22:00:00,,,510131280.23939466,510131280.2393947 
 01/03  23:00:00,,,306159325.85775054,306159325.8577504 
 01/03  24:00:00,,,303591264.65435207,303591264.6543521 
 01/04  01:00:00,,,319945748.0411031,319945748.0411031 
 01/04  02:00:00,,,279104202.40324205,279104202.40324205 
 01/04  03:00:00,,,307510260.8575526,307510260.8575526 
 01/04  04:00:00,,,289931856.10574573,289931856.10574573 
 01/04  05:00:00,,,334411634.1621859,334411634.1621859 
 01/04  06:00:00,,,328228077.6703412,328228077.6703412 
 01/04  07:00:00,,,421294113.1587719,421294113.1587719 
 01/04  08:00:00,,,691169336.7403579,691169336.7403579 
 01/04  09:00:00,,,769653571.2257261,769653571.2257261 
 01/04  10:00:00,,,629589700.253101,629589700.2531011 
 01/04  11:00:00,,,548138787.2562888,548138787.2562889 
 01/04  12:00:00,,,522358488.56436217,522358488.56436217 
 01/04  13:00:00,,,558408909.4090679,558408909.4090679 
 01/04  14:00:00,,,507061109.37571454,507061109.3757144 
 01/04  15:00:00,,,479266552.71729875,479266552.7172986 
 01/04  16:00:00,,,503953997.9385356,503953997.9385356 
 01/04  17:00:00,,,561414850.4134274,561414850.4134275 
 01/04  18:00:00,,,572561994.1100572,572561994.1100571 
 01/04  19:00:00,,,491554514.4780417,491554514.4780416 
 01/04  20:00:00,,,476262220.56522024,476262220.56522024 
 01/04  21:00:00,,,482093499.16436344,482093499.1643636 
 01/04  22:00:00,,,485292353.2189828,485292353.2189828 
 01/04  23:00:00,,,318977198.99293536,318977198.9929353 
 01/04  24:00:00,,,295683480.65347975,295683480.6534797 
 01/05  01:00:00,,,304680796.63812447,304680796.63812447 
 01/05  02:00:00,,,277012353.0194117,277012353.0194117 
 01/05  03:00:00,,,313213257.79304117,313213257.79304117 
 01/05  04:00:00,,,289759377.24548036,289759377.2454804 
 01/05  05:00:00,,,324096280.88838017,324096280.88838017 
 01/05  06:00:00,,,290567323.9766033,290567323.97660327 
 01/05  07:00:00,,,374713983.4105854,374713983.4105854 
 01/05  08:00:00,,,588835789.399104,588835789.399104 
 01/05  09:00:00,,,683934544.940511,683934544.9405111 
 01/05  10:00:00,,,579473518.4611076,579473518.4611077 
 01/05  11:00:00,,,508976476.8775383,508976476.8775383 
 01/05  12:00:00,,,488053424.01291573,488053424.01291573 
 01/05  13:00:00,,,513723270.5707835,513723270.57078344 
 01/05  14:00:00,,,472085489.520011,472085489.5200108 
 01/05  15:00:00,,,449931005.4934653,449931005.4934653 
 01/05  16:00:00,,,459787816.22141784,459787816.2214179 
 01/05  17:00:00,,,499114717.584573,499114717.5845729 
 01/05  18:00:00,,,519959892.6564143,519959892.65641415 
 01/05  19:00:00,,,453609573.7645034,453609573.7645035 
 01/05  20:00:00,,,451096281.97971445,451096281.97971445 
 01/05  21:00:00,,,453433500.3832242,453433500.3832241 
 01/05  22:00:00,,,461673213.86561906,461673213.865619 
 01/05  23:00:00,,,282276748.38850224,282276748.3885021 
 01/05  24:00:00,,,296875541.2312427,296875541.23124266 
 01/06  01:00:00,,,302404165.3605559,302404165.3605558 
 01/06  02:00:00,,,269497197.466658,269497197.466658 
 01/06  03:00:00,,,307731297.4822713,307731297.4822713 
 01/06  04:00:00,,,267188937.87201542,267188937.87201542 
 01/06  05:00:00,,,318456641.8190448,318456641.8190447 
