Time,PSZ-AC_1:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Heat Cap [W],PSZ-AC_1:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Heat Cap [W],PSZ-AC_1:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_1:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_1:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Heat Cap [W],PSZ-AC_2:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Heat Cap [W],PSZ-AC_2:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC_2:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC_2:2:DesPer 2:Des Tot Cool Cap [W]
00:10:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.131956E+04,6.466980E-01,6.356086E+03,1.443722E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.345207E+04,1.339840E+00,1.316865E+04,2.991129E+04
00:20:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.138000E+04,6.466980E-01,6.295650E+03,1.437503E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.357728E+04,1.339840E+00,1.304344E+04,2.978244E+04
00:30:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.144043E+04,6.466980E-01,6.235215E+03,1.431283E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.370249E+04,1.339840E+00,1.291823E+04,2.965358E+04
00:40:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.150087E+04,6.466980E-01,6.174780E+03,1.425064E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.382770E+04,1.339840E+00,1.279302E+04,2.952472E+04
00:50:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.156130E+04,6.466980E-01,6.114345E+03,1.418845E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.395291E+04,1.339840E+00,1.266781E+04,2.939588E+04
01:00:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.162174E+04,6.466980E-01,6.053910E+03,1.412626E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.407812E+04,1.339840E+00,1.254260E+04,2.926703E+04
01:10:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.166203E+04,6.466980E-01,6.013620E+03,1.408478E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.416160E+04,1.339840E+00,1.245912E+04,2.918110E+04
01:20:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.170232E+04,6.466980E-01,5.973330E+03,1.404332E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.424507E+04,1.339840E+00,1.237565E+04,2.909521E+04
01:30:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.174261E+04,6.466980E-01,5.933040E+03,1.400186E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.432855E+04,1.339840E+00,1.229218E+04,2.900931E+04
01:40:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.178290E+04,6.466980E-01,5.892750E+03,1.396040E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.441202E+04,1.339840E+00,1.220870E+04,2.892341E+04
01:50:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.182319E+04,6.466980E-01,5.852459E+03,1.391894E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.449549E+04,1.339840E+00,1.212523E+04,2.883751E+04
02:00:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.186348E+04,6.466980E-01,5.812169E+03,1.387747E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.457897E+04,1.339840E+00,1.204176E+04,2.875159E+04
02:10:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.189370E+04,6.466980E-01,5.781952E+03,1.384638E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.464157E+04,1.339840E+00,1.197915E+04,2.868718E+04
02:20:00,6.466980E-01,3.658599E+04,6.466980E-01,0.000000E+00,0.000000E+00,6.466980E-01,1.192392E+04,6.466980E-01,5.751734E+03,1.381528E+04,1.339840E+00,7.579951E+04,1.339840E+00,0.000000E+00,0.000000E+00,1.339840E+00,2.470418E+04,1.339840E+00,1.191654E+04,2.862274E+04
