Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,77495142.40581852,77495142.40581845 
 01/01  02:00:00,,,94794087.00039008,94794087.00039005 
 01/01  03:00:00,,,72864731.15624608,72864731.15624602 
 01/01  04:00:00,,,79040264.9169699,79040264.91696985 
 01/01  05:00:00,,,87556596.325935,87556596.32593499 
 01/01  06:00:00,,,111381086.13766754,111381086.13766748 
 01/01  07:00:00,,,183986359.95587566,183986359.95587564 
 01/01  08:00:00,,,195355512.4879072,195355512.48790714 
 01/01  09:00:00,,,199333531.43899405,199333531.438994 
 01/01  10:00:00,,,174189984.20633563,174189984.20633554 
 01/01  11:00:00,,,159445858.01468125,159445858.01468116 
 01/01  12:00:00,,,164235972.63122013,164235972.63122007 
 01/01  13:00:00,,,143584341.34682852,143584341.34682846 
 01/01  14:00:00,,,131305605.85729225,131305605.85729216 
 01/01  15:00:00,,,137592412.5575664,137592412.55756634 
 01/01  16:00:00,,,142368553.88492766,142368553.88492757 
 01/01  17:00:00,,,172196530.99619538,172196530.99619544 
 01/01  18:00:00,,,199126421.22646317,199126421.2264632 
 01/01  19:00:00,,,232706420.1083169,232706420.108317 
 01/01  20:00:00,,,220475218.41400447,220475218.41400456 
 01/01  21:00:00,,,212568334.08095473,212568334.0809548 
 01/01  22:00:00,,,184657334.8576557,184657334.8576558 
 01/01  23:00:00,,,160195804.35819253,160195804.3581925 
 01/01  24:00:00,,,118401120.5537528,118401120.55375274 
 01/02  01:00:00,,,96428266.78576362,96428266.78576356 
 01/02  02:00:00,,,79323210.78307776,79323210.78307772 
 01/02  03:00:00,,,83410807.21313304,83410807.21313298 
 01/02  04:00:00,,,69530232.88081154,69530232.88081148 
 01/02  05:00:00,,,78869154.01788984,78869154.01788978 
 01/02  06:00:00,,,121719096.61626963,121719096.61626957 
 01/02  07:00:00,,,180807357.9670883,180807357.96708828 
 01/02  08:00:00,,,192037549.57277974,192037549.57277966 
 01/02  09:00:00,,,186460039.58259904,186460039.58259898 
 01/02  10:00:00,,,166539915.2504185,166539915.25041845 
 01/02  11:00:00,,,171049381.3303305,171049381.3303304 
 01/02  12:00:00,,,149746694.31301853,149746694.31301847 
 01/02  13:00:00,,,140791690.28542036,140791690.28542027 
 01/02  14:00:00,,,145019167.15864012,145019167.1586401 
 01/02  15:00:00,,,129264822.30940947,129264822.30940941 
 01/02  16:00:00,,,148627419.1091181,148627419.10911804 
 01/02  17:00:00,,,163432377.98901385,163432377.9890139 
 01/02  18:00:00,,,205774385.2206248,205774385.2206249 
 01/02  19:00:00,,,224335278.18588325,224335278.1858833 
 01/02  20:00:00,,,223059573.1772403,223059573.17724034 
 01/02  21:00:00,,,211572917.5844666,211572917.5844667 
 01/02  22:00:00,,,183373961.12228438,183373961.12228444 
 01/02  23:00:00,,,163243800.0685321,163243800.06853205 
 01/02  24:00:00,,,117438049.67000866,117438049.67000857 
 01/03  01:00:00,,,94763439.03167503,94763439.031675 
 01/03  02:00:00,,,70765045.37991296,70765045.37991288 
 01/03  03:00:00,,,75735553.74824743,75735553.74824736 
 01/03  04:00:00,,,80904909.16114068,80904909.16114062 
 01/03  05:00:00,,,77439227.91799432,77439227.91799425 
 01/03  06:00:00,,,110881967.9787523,110881967.97875224 
 01/03  07:00:00,,,190220398.23304713,190220398.23304707 
 01/03  08:00:00,,,191594567.19421175,191594567.19421166 
 01/03  09:00:00,,,185402727.59739506,185402727.59739503 
 01/03  10:00:00,,,174990923.98098198,174990923.98098195 
 01/03  11:00:00,,,175351684.82846266,175351684.8284626 
 01/03  12:00:00,,,154384726.20754272,154384726.20754266 
 01/03  13:00:00,,,144463774.34357062,144463774.34357056 
 01/03  14:00:00,,,146087075.58824086,146087075.58824077 
 01/03  15:00:00,,,136762567.33785018,136762567.33785012 
 01/03  16:00:00,,,141534833.899856,141534833.89985597 
 01/03  17:00:00,,,173090693.60724607,173090693.6072461 
 01/03  18:00:00,,,215109689.9130702,215109689.91307035 
 01/03  19:00:00,,,225857107.19195563,225857107.19195572 
 01/03  20:00:00,,,224276449.94686994,224276449.94687 
 01/03  21:00:00,,,206713080.74555779,206713080.74555784 
 01/03  22:00:00,,,192469877.83787793,192469877.83787802 
 01/03  23:00:00,,,166573767.6081185,166573767.6081186 
 01/03  24:00:00,,,121283190.21629556,121283190.21629551 
 01/04  01:00:00,,,95557463.49558453,95557463.49558449 
 01/04  02:00:00,,,79142616.98009792,79142616.98009787 
 01/04  03:00:00,,,86994966.2556301,86994966.25563008 
 01/04  04:00:00,,,79951126.55209059,79951126.55209056 
 01/04  05:00:00,,,82208004.33934636,82208004.33934633 
 01/04  06:00:00,,,118611706.816555,118611706.81655495 
 01/04  07:00:00,,,184140449.436588,184140449.43658796 
 01/04  08:00:00,,,204580369.0603964,204580369.06039637 
 01/04  09:00:00,,,188828328.99926376,188828328.99926376 
 01/04  10:00:00,,,179915549.55728272,179915549.55728272 
 01/04  11:00:00,,,178993876.68856043,178993876.68856034 
 01/04  12:00:00,,,157947569.4439962,157947569.44399616 
 01/04  13:00:00,,,148561747.70751518,148561747.70751512 
 01/04  14:00:00,,,149123095.9517668,149123095.9517668 
 01/04  15:00:00,,,136752724.00259268,136752724.0025926 
 01/04  16:00:00,,,148950584.00598538,148950584.00598532 
 01/04  17:00:00,,,174831734.00882697,174831734.008827 
 01/04  18:00:00,,,217840260.59544078,217840260.59544083 
 01/04  19:00:00,,,231186530.2191493,231186530.2191494 
 01/04  20:00:00,,,225256109.58319703,225256109.5831971 
 01/04  21:00:00,,,209694831.37575287,209694831.37575293 
 01/04  22:00:00,,,196648402.09848312,196648402.09848323 
 01/04  23:00:00,,,165819922.9118674,165819922.91186753 
 01/04  24:00:00,,,122191894.95830038,122191894.95830032 
 01/05  01:00:00,,,93135698.96031947,93135698.96031941 
 01/05  02:00:00,,,86518347.16502361,86518347.16502355 
 01/05  03:00:00,,,83684205.666915,83684205.66691494 
 01/05  04:00:00,,,79963080.95177536,79963080.95177531 
 01/05  05:00:00,,,88332324.43210523,88332324.43210518 
 01/05  06:00:00,,,112342905.03408718,112342905.03408712 
 01/05  07:00:00,,,182313918.24659383,182313918.24659377 
 01/05  08:00:00,,,206683216.3655957,206683216.3655957 
 01/05  09:00:00,,,194040924.31898063,194040924.31898054 
 01/05  10:00:00,,,180648722.3271895,180648722.32718948 
 01/05  11:00:00,,,171929658.0945831,171929658.094583 
 01/05  12:00:00,,,161143499.67771178,161143499.67771173 
 01/05  13:00:00,,,150734749.45621583,150734749.45621577 
 01/05  14:00:00,,,139883168.9986863,139883168.99868625 
 01/05  15:00:00,,,135175770.50628436,135175770.5062843 
 01/05  16:00:00,,,149626986.41563636,149626986.4156363 
 01/05  17:00:00,,,176231345.42668962,176231345.42668962 
 01/05  18:00:00,,,213335743.12836665,213335743.1283667 
 01/05  19:00:00,,,231792948.25107184,231792948.2510719 
 01/05  20:00:00,,,223118574.1682264,223118574.16822645 
 01/05  21:00:00,,,211666922.284679,211666922.28467906 
 01/05  22:00:00,,,190179731.17299902,190179731.17299905 
 01/05  23:00:00,,,161684924.9060007,161684924.90600085 
 01/05  24:00:00,,,127225065.41316885,127225065.41316879 
 01/06  01:00:00,,,92005927.03658009,92005927.03658003 
 01/06  02:00:00,,,92072618.07923965,92072618.0792396 
 01/06  03:00:00,,,76901360.64094745,76901360.6409474 
 01/06  04:00:00,,,75562778.51587191,75562778.51587185 
 01/06  05:00:00,,,91872421.05378596,91872421.05378594 
 01/06  06:00:00,,,111979252.9537153,111979252.95371523 
 01/06  07:00:00,,,184090856.12982726,184090856.12982723 
 01/06  08:00:00,,,209556458.50778425,209556458.5077842 
 01/06  09:00:00,,,188925432.89070028,188925432.89070022 
 01/06  10:00:00,,,177815126.77746847,177815126.7774684 
 01/06  11:00:00,,,170639894.23230964,170639894.23230958 
 01/06  12:00:00,,,161923023.95636773,161923023.95636767 
 01/06  13:00:00,,,149275609.4800776,149275609.4800775 
 01/06  14:00:00,,,145567530.0343159,145567530.03431582 
 01/06  15:00:00,,,122099074.7046189,122099074.70461886 
 01/06  16:00:00,,,149307211.712172,149307211.71217194 
 01/06  17:00:00,,,171621306.38024193,171621306.380242 
 01/06  18:00:00,,,222358089.73250586,222358089.73250592 
 01/06  19:00:00,,,227406612.27382812,227406612.27382818 
 01/06  20:00:00,,,224574619.99522197,224574619.99522203 
 01/06  21:00:00,,,202702658.5643299,202702658.56433 
 01/06  22:00:00,,,186423748.66289908,186423748.66289917 
 01/06  23:00:00,,,166736756.42667305,166736756.42667317 
 01/06  24:00:00,,,134263830.3872569,134263830.38725683 
 01/07  01:00:00,,,86771722.86504205,86771722.865042 
 01/07  02:00:00,,,92411601.63565685,92411601.6356568 
 01/07  03:00:00,,,77420600.58845894,77420600.5884589 
 01/07  04:00:00,,,72947328.46959265,72947328.46959262 
 01/07  05:00:00,,,94036478.95088433,94036478.95088427 
