Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/12  22:00:00,,,7806126.757767913,35231738.720005296 
 01/12  23:00:00,,,5325035.6500713,35231738.720005296 
 01/12  24:00:00,,,5325035.6500713,35231738.720005296 
 01/13  01:00:00,,,5325035.6500713,35231738.720005296 
 01/13  02:00:00,,,5325035.6500713,35231738.720005296 
 01/13  03:00:00,,,5325035.6500713,35231738.720005296 
 01/13  04:00:00,,,5325035.6500713,35231738.720005296 
 01/13  05:00:00,,,5325035.6500713,35231738.720005296 
 01/13  06:00:00,,,5325035.6500713,35231738.720005296 
 01/13  07:00:00,,,5325035.6500713,35231738.720005296 
 01/13  08:00:00,,,5325035.6500713,35231738.720005296 
 01/13  09:00:00,,,53606802.03984015,100287396.62988208 
 01/13  10:00:00,,,64039123.097199686,100287396.62988208 
 01/13  11:00:00,,,63914123.383206524,101087244.62988208 
 01/13  12:00:00,,,63662649.10091075,101087244.62988208 
 01/13  13:00:00,,,63520536.43555768,101087244.62988208 
 01/13  14:00:00,,,64332389.90813246,100287396.62988208 
 01/13  15:00:00,,,66656852.96450683,100287396.62988208 
 01/13  16:00:00,,,67914202.18007496,99887472.62988208 
 01/13  17:00:00,,,82604858.38143618,99887472.62988208 
 01/13  18:00:00,,,104191649.99912307,40820021.28469339 
 01/13  19:00:00,,,107990888.14799999,40820021.28469339 
 01/13  20:00:00,,,107990888.14799999,40820021.28469339 
 01/13  21:00:00,,,102666076.0548758,40820021.28469339 
 01/13  22:00:00,,,7806126.757767913,35231738.720005296 
 01/13  23:00:00,,,5325035.6500713,35231738.720005296 
 01/13  24:00:00,,,5325035.6500713,35231738.720005296 
 01/14  01:00:00,,,5325035.6500713,35231738.720005296 
 01/14  02:00:00,,,5325035.6500713,35231738.720005296 
 01/14  03:00:00,,,5325035.6500713,35231738.720005296 
 01/14  04:00:00,,,5325035.6500713,35231738.720005296 
 01/14  05:00:00,,,5325035.6500713,35231738.720005296 
 01/14  06:00:00,,,5325035.6500713,35231738.720005296 
 01/14  07:00:00,,,5325035.6500713,35231738.720005296 
 01/14  08:00:00,,,5325035.6500713,35231738.720005296 
 01/14  09:00:00,,,5325035.6500713,35231738.720005296 
 01/14  10:00:00,,,5325035.6500713,35231738.720005296 
 01/14  11:00:00,,,5325035.6500713,35231738.720005296 
 01/14  12:00:00,,,5325035.6500713,35231738.720005296 
 01/14  13:00:00,,,5325035.6500713,35231738.720005296 
 01/14  14:00:00,,,5325035.6500713,35231738.720005296 
 01/14  15:00:00,,,5325035.6500713,35231738.720005296 
 01/14  16:00:00,,,5325035.6500713,35231738.720005296 
 01/14  17:00:00,,,5325035.6500713,35231738.720005296 
 01/14  18:00:00,,,5325035.6500713,35231738.720005296 
 01/14  19:00:00,,,5325035.6500713,35231738.720005296 
 01/14  20:00:00,,,5325035.6500713,35231738.720005296 
 01/14  21:00:00,,,5325035.6500713,35231738.720005296 
 01/14  22:00:00,,,5325035.6500713,35231738.720005296 
 01/14  23:00:00,,,5325035.6500713,35231738.720005296 
 01/14  24:00:00,,,5325035.6500713,35231738.720005296 
 01/15  01:00:00,,,5325035.6500713,35231738.720005296 
 01/15  02:00:00,,,5325035.6500713,35231738.720005296 
 01/15  03:00:00,,,5325035.6500713,35231738.720005296 
 01/15  04:00:00,,,5325035.6500713,35231738.720005296 
 01/15  05:00:00,,,5325035.6500713,35231738.720005296 
 01/15  06:00:00,,,5325035.6500713,35231738.720005296 
 01/15  07:00:00,,,5325035.6500713,35231738.720005296 
 01/15  08:00:00,,,5325035.6500713,35231738.720005296 
 01/15  09:00:00,,,5325035.6500713,35231738.720005296 
 01/15  10:00:00,,,5325035.6500713,35231738.720005296 
 01/15  11:00:00,,,5325035.6500713,35231738.720005296 
 01/15  12:00:00,,,5325035.6500713,35231738.720005296 
 01/15  13:00:00,,,5325035.6500713,35231738.720005296 
 01/15  14:00:00,,,5325035.6500713,35231738.720005296 
 01/15  15:00:00,,,5325035.6500713,35231738.720005296 
 01/15  16:00:00,,,5325035.6500713,35231738.720005296 
 01/15  17:00:00,,,5325035.6500713,35231738.720005296 
 01/15  18:00:00,,,5325035.6500713,35231738.720005296 
 01/15  19:00:00,,,5325035.6500713,35231738.720005296 
 01/15  20:00:00,,,5325035.6500713,35231738.720005296 
 01/15  21:00:00,,,5325035.6500713,35231738.720005296 
 01/15  22:00:00,,,5325035.6500713,35231738.720005296 
 01/15  23:00:00,,,5325035.6500713,35231738.720005296 
 01/15  24:00:00,,,5325035.6500713,35231738.720005296 
 01/16  01:00:00,,,5325035.6500713,35231738.720005296 
 01/16  02:00:00,,,5325035.6500713,35231738.720005296 
 01/16  03:00:00,,,5325035.6500713,35231738.720005296 
 01/16  04:00:00,,,5325035.6500713,35231738.720005296 
 01/16  05:00:00,,,5325035.6500713,35231738.720005296 
 01/16  06:00:00,,,5325035.6500713,35231738.720005296 
 01/16  07:00:00,,,5325035.6500713,35231738.720005296 
 01/16  08:00:00,,,5325035.6500713,35231738.720005296 
 01/16  09:00:00,,,5325035.6500713,35231738.720005296 
 01/16  10:00:00,,,5325035.6500713,35231738.720005296 
 01/16  11:00:00,,,5325035.6500713,35231738.720005296 
 01/16  12:00:00,,,5325035.6500713,35231738.720005296 
 01/16  13:00:00,,,5325035.6500713,35231738.720005296 
 01/16  14:00:00,,,5325035.6500713,35231738.720005296 
 01/16  15:00:00,,,5325035.6500713,35231738.720005296 
 01/16  16:00:00,,,5325035.6500713,35231738.720005296 
 01/16  17:00:00,,,5325035.6500713,35231738.720005296 
 01/16  18:00:00,,,5325035.6500713,35231738.720005296 
 01/16  19:00:00,,,5325035.6500713,35231738.720005296 
 01/16  20:00:00,,,5325035.6500713,35231738.720005296 
 01/16  21:00:00,,,5325035.6500713,35231738.720005296 
 01/16  22:00:00,,,5325035.6500713,35231738.720005296 
 01/16  23:00:00,,,5325035.6500713,35231738.720005296 
 01/16  24:00:00,,,5325035.6500713,35231738.720005296 
 01/17  01:00:00,,,5325035.6500713,35231738.720005296 
 01/17  02:00:00,,,5325035.6500713,35231738.720005296 
 01/17  03:00:00,,,5325035.6500713,35231738.720005296 
 01/17  04:00:00,,,5325035.6500713,35231738.720005296 
 01/17  05:00:00,,,5325035.6500713,35231738.720005296 
 01/17  06:00:00,,,5325035.6500713,35231738.720005296 
 01/17  07:00:00,,,5325035.6500713,35231738.720005296 
 01/17  08:00:00,,,5325035.6500713,35231738.720005296 
 01/17  09:00:00,,,53352435.57497053,100287396.62988208 
 01/17  10:00:00,,,63705833.587669365,100287396.62988208 
 01/17  11:00:00,,,67102412.72889064,101087244.62988208 
 01/17  12:00:00,,,65884962.10617867,101087244.62988208 
 01/17  13:00:00,,,64179557.067449525,101087244.62988208 
 01/17  14:00:00,,,64145045.26635787,100287396.62988208 
 01/17  15:00:00,,,63532695.84226515,100287396.62988208 
 01/17  16:00:00,,,65733007.94123994,99887472.62988208 
 01/17  17:00:00,,,69430426.61599264,99887472.62988208 
 01/17  18:00:00,,,96794602.14397986,40820021.28469339 
 01/17  19:00:00,,,107990888.14799999,40820021.28469339 
 01/17  20:00:00,,,107990888.14799999,40820021.28469339 
 01/17  21:00:00,,,102666076.0548758,40820021.28469339 
 01/17  22:00:00,,,7806126.757767913,35231738.720005296 
 01/17  23:00:00,,,5325035.6500713,35231738.720005296 
 01/17  24:00:00,,,5325035.6500713,35231738.720005296 
 01/18  01:00:00,,,5325035.6500713,35231738.720005296 
 01/18  02:00:00,,,5325035.6500713,35231738.720005296 
 01/18  03:00:00,,,5325035.6500713,35231738.720005296 
 01/18  04:00:00,,,5325035.6500713,35231738.720005296 
 01/18  05:00:00,,,5325035.6500713,35231738.720005296 
 01/18  06:00:00,,,5325035.6500713,35231738.720005296 
 01/18  07:00:00,,,5325035.6500713,35231738.720005296 
 01/18  08:00:00,,,5325035.6500713,35231738.720005296 
 01/18  09:00:00,,,54541546.31281133,100287396.62988208 
 01/18  10:00:00,,,63553917.8857469,100287396.62988208 
 01/18  11:00:00,,,62396489.53043999,101087244.62988208 
 01/18  12:00:00,,,62396489.53043999,101087244.62988208 
 01/18  13:00:00,,,62463758.537459955,101087244.62988208 
 01/18  14:00:00,,,63540675.56910591,100287396.62988208 
 01/18  15:00:00,,,62813506.16968608,100287396.62988208 
 01/18  16:00:00,,,65241514.75372126,99887472.62988208 
 01/18  17:00:00,,,68801179.0550018,99887472.62988208 
 01/18  18:00:00,,,94391321.41976944,40820021.28469339 
 01/18  19:00:00,,,107990888.14799999,40820021.28469339 
 01/18  20:00:00,,,107990888.14799999,40820021.28469339 
 01/18  21:00:00,,,102666076.0548758,40820021.28469339 
 01/18  22:00:00,,,7806126.757767913,35231738.720005296 
 01/18  23:00:00,,,5325035.6500713,35231738.720005296 
 01/18  24:00:00,,,5325035.6500713,35231738.720005296 
 01/19  01:00:00,,,5325035.6500713,35231738.720005296 
 01/19  02:00:00,,,5325035.6500713,35231738.720005296 
 01/19  03:00:00,,,5325035.6500713,35231738.720005296 
 01/19  04:00:00,,,5325035.6500713,35231738.720005296 
 01/19  05:00:00,,,5325035.6500713,35231738.720005296 
 01/19  06:00:00,,,5325035.6500713,35231738.720005296 
 01/19  07:00:00,,,5325035.6500713,35231738.720005296 
 01/19  08:00:00,,,5325035.6500713,35231738.720005296 
 01/19  09:00:00,,,55349675.12712847,100287396.62988208 
 01/19  10:00:00,,,64000384.55285414,100287396.62988208 
 01/19  11:00:00,,,63448519.01168702,101087244.62988208 
 01/19  12:00:00,,,63071956.3171131,101087244.62988208 
 01/19  13:00:00,,,62396489.53043999,101087244.62988208 
 01/19  14:00:00,,,62396489.53043999,100287396.62988208 
 01/19  15:00:00,,,63399179.34991209,100287396.62988208 
 01/19  16:00:00,,,65732541.34126897,99887472.62988208 
 01/19  17:00:00,,,70345603.81995118,99887472.62988208 
 01/19  18:00:00,,,97110385.58463682,40820021.28469339 
 01/19  19:00:00,,,107990888.14799999,40820021.28469339 
 01/19  20:00:00,,,107990888.14799999,40820021.28469339 
