Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/01  01:00:00,,,17843938.786988672,6228408.638214749,17843938.786988672,5994656.7562960535 
 01/01  02:00:00,,,10756251.512539534,5453448.885370623,10756251.512539534,273520.3502511484 
 01/01  03:00:00,,,10786083.305881737,5408367.2241229825,10786083.305881737,251568.84604844957 
 01/01  04:00:00,,,10786498.92776349,5362590.227256183,10786498.927763488,257757.07303145772 
 01/01  05:00:00,,,12450328.351196917,5499921.217856582,12450328.351196917,1353717.3019581723 
 01/01  06:00:00,,,16998584.96554973,5820360.195924182,16998584.96554973,5928821.950712737 
 01/01  07:00:00,,,21025285.349574707,6930990.7360796165,21025285.349574707,6051767.179734743 
 01/01  08:00:00,,,20662760.83906828,7192831.821269733,20662760.83906828,6366420.955228653 
 01/01  09:00:00,,,16977901.32229906,7594949.4757524915,16977901.32229906,6377724.652299963 
 01/01  10:00:00,,,16738573.43798272,7602612.694507096,16738573.437982718,6111102.618230369 
 01/01  11:00:00,,,17569205.961135775,8490169.291292984,17569205.961135775,6049251.107373217 
 01/01  12:00:00,,,21671901.084255945,12317268.891853642,21671901.08425594,5998054.687791384 
 01/01  13:00:00,,,18206315.10513559,8536123.10100368,18206315.10513559,6136512.20675481 
 01/01  14:00:00,,,17572714.90850788,8444215.481582288,17572714.90850788,6082235.446221538 
 01/01  15:00:00,,,17327463.145329796,8352307.862160897,17327463.145329796,5914539.628541347 
 01/01  16:00:00,,,17314654.245555427,8352307.862160897,17314654.245555423,5915914.707658911 
 01/01  17:00:00,,,19310616.72455708,8718023.802638466,19310616.72455708,6022982.629618125 
 01/01  18:00:00,,,23288487.641268216,9292245.499921411,23288487.641268212,6130567.047395691 
 01/01  19:00:00,,,23327576.140521135,9200337.880500019,23327576.14052113,6267480.042194764 
 01/01  20:00:00,,,23702931.6431837,9108430.261078626,23702931.6431837,6364458.717135925 
 01/01  21:00:00,,,23667696.402002446,9016522.641657235,23667696.402002446,6447504.161935954 
 01/01  22:00:00,,,23173230.719087817,8924615.022235842,23173230.719087817,6247491.23203863 
 01/01  23:00:00,,,21827093.377464697,7993673.225343441,21827093.377464693,6116409.460105098 
 01/01  24:00:00,,,24721549.877010476,10372419.151264826,24721549.877010476,6159932.069316139 
 01/02  01:00:00,,,17976128.344157763,5954049.611341315,17976128.34415776,6023706.077748528 
 01/02  02:00:00,,,10802139.73852173,5453448.885370623,10802139.73852173,327422.8828446613 
 01/02  03:00:00,,,10818612.524237141,5408367.2241229825,10818612.524237141,305109.7317849791 
 01/02  04:00:00,,,10825799.253510207,5362590.227256183,10825799.253510207,328464.3751115529 
