Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,436233637.4698184,436233637.46981835 
 01/01  02:00:00,,,373721092.1949627,373721092.19496274 
 01/01  03:00:00,,,467959566.82969916,467959566.82969916 
 01/01  04:00:00,,,383715675.42683625,383715675.42683625 
 01/01  05:00:00,,,475856664.3599208,475856664.3599208 
 01/01  06:00:00,,,388589140.0615319,388589140.0615319 
 01/01  07:00:00,,,494558149.05730456,494558149.0573046 
 01/01  08:00:00,,,407034223.3645933,407034223.3645933 
 01/01  09:00:00,,,455993537.43459517,455993537.4345952 
 01/01  10:00:00,,,307832177.7231711,307832177.7231711 
 01/01  11:00:00,,,332484156.6574439,332484156.6574439 
 01/01  12:00:00,,,258814290.46379003,258814290.46379006 
 01/01  13:00:00,,,321168169.00710666,321168169.00710666 
 01/01  14:00:00,,,254628566.96785885,254628566.96785885 
 01/01  15:00:00,,,296576425.13792765,296576425.13792765 
 01/01  16:00:00,,,237191617.04090914,237191617.0409091 
 01/01  17:00:00,,,368281842.6045068,368281842.60450673 
 01/01  18:00:00,,,331939389.9115986,331939389.9115986 
 01/01  19:00:00,,,417524107.4111452,417524107.4111452 
 01/01  20:00:00,,,350142173.40921736,350142173.40921736 
 01/01  21:00:00,,,433160351.3212524,433160351.32125235 
 01/01  22:00:00,,,355115769.19648427,355115769.19648427 
 01/01  23:00:00,,,445536756.3548936,445536756.35489357 
 01/01  24:00:00,,,358528516.42271876,358528516.42271876 
 01/02  01:00:00,,,443484371.4391334,443484371.4391333 
 01/02  02:00:00,,,357716854.26576686,357716854.2657669 
 01/02  03:00:00,,,443718073.8299622,443718073.8299622 
 01/02  04:00:00,,,366292028.3526936,366292028.3526936 
 01/02  05:00:00,,,445447816.42314214,445447816.4231421 
 01/02  06:00:00,,,354209990.5888835,354209990.5888835 
 01/02  07:00:00,,,502373748.0444082,502373748.0444082 
 01/02  08:00:00,,,725919063.8038619,725919063.8038619 
 01/02  09:00:00,,,724336318.1572719,724336318.157272 
 01/02  10:00:00,,,627345707.670673,627345707.6706731 
 01/02  11:00:00,,,555276745.6391271,555276745.6391271 
 01/02  12:00:00,,,519162048.0889386,519162048.0889385 
