Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,20552103.65890678,20552103.65890678 
 01/01  02:00:00,,,20362810.81677452,20362810.81677452 
 01/01  03:00:00,,,20869214.946698952,20869214.946698956 
 01/01  04:00:00,,,20485327.236166336,20485327.236166336 
 01/01  05:00:00,,,20852446.72002568,20852446.720025677 
 01/01  06:00:00,,,20564701.190925226,20564701.190925226 
 01/01  07:00:00,,,31749714.730101086,31749714.730101082 
 01/01  08:00:00,,,40250990.86654554,40250990.866545536 
 01/01  09:00:00,,,23983904.519373976,23983904.519373976 
 01/01  10:00:00,,,70165358.19425695,70165358.19425695 
 01/01  11:00:00,,,154326920.20431495,154326920.20431495 
 01/01  12:00:00,,,200656746.25616258,200656746.25616258 
 01/01  13:00:00,,,200594637.4858658,200594637.4858658 
 01/01  14:00:00,,,203740349.21035874,203740349.21035874 
 01/01  15:00:00,,,199299890.2315202,199299890.23152018 
 01/01  16:00:00,,,202912427.03298724,202912427.0329872 
 01/01  17:00:00,,,213145974.6526242,213145974.6526242 
 01/01  18:00:00,,,166803153.06160736,166803153.06160736 
 01/01  19:00:00,,,77601577.47681326,77601577.47681327 
 01/01  20:00:00,,,74788063.93214788,74788063.93214788 
 01/01  21:00:00,,,76834585.73739406,76834585.73739406 
 01/01  22:00:00,,,76605350.63302562,76605350.63302562 
 01/01  23:00:00,,,70443915.79411244,70443915.79411244 
 01/01  24:00:00,,,55021529.169150494,55021529.169150494 
 01/02  01:00:00,,,22940727.253969688,22940727.253969684 
 01/02  02:00:00,,,20068059.31822945,20068059.318229448 
 01/02  03:00:00,,,20744558.685096703,20744558.685096703 
 01/02  04:00:00,,,20752454.91469475,20752454.91469475 
 01/02  05:00:00,,,24143809.174052313,24143809.174052313 
 01/02  06:00:00,,,20713768.738215476,20713768.73821548 
 01/02  07:00:00,,,34671991.49127813,34671991.49127813 
 01/02  08:00:00,,,37446764.64907719,37446764.64907719 
 01/02  09:00:00,,,50315593.623877175,50315593.62387716 
 01/02  10:00:00,,,133970265.40939277,133970265.40939277 
 01/02  11:00:00,,,196476450.46459952,196476450.4645995 
 01/02  12:00:00,,,196764335.2475789,196764335.24757886 
 01/02  13:00:00,,,203565530.82910252,203565530.8291025 
 01/02  14:00:00,,,197987220.323799,197987220.32379898 
 01/02  15:00:00,,,203063808.04413474,203063808.04413474 
 01/02  16:00:00,,,199417984.32909325,199417984.32909322 
 01/02  17:00:00,,,216842930.8999322,216842930.89993215 
 01/02  18:00:00,,,218851127.60113394,218851127.6011339 
 01/02  19:00:00,,,217113694.90850425,217113694.90850425 
 01/02  20:00:00,,,218459951.94213587,218459951.94213593 
 01/02  21:00:00,,,156749255.38647628,156749255.38647622 
 01/02  22:00:00,,,79972026.07107364,79972026.07107364 
 01/02  23:00:00,,,69242734.92922008,69242734.92922008 
 01/02  24:00:00,,,50148008.820499696,50148008.820499696 
 01/03  01:00:00,,,22843291.01009481,22843291.010094814 
 01/03  02:00:00,,,21371583.69338662,21371583.693386618 
