Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly) 
 01/01  01:00:00,,,90332928.71515715,90332928.71515709 
 01/01  02:00:00,,,105262632.37863427,105262632.37863418 
 01/01  03:00:00,,,82594930.19385913,82594930.19385906 
 01/01  04:00:00,,,88070086.64151742,88070086.64151734 
 01/01  05:00:00,,,97612594.2812751,97612594.28127503 
 01/01  06:00:00,,,124800774.63800198,124800774.6380019 
 01/01  07:00:00,,,201450316.09719533,201450316.0971954 
 01/01  08:00:00,,,215062816.5987735,215062816.5987736 
 01/01  09:00:00,,,217927166.94098324,217927166.9409833 
 01/01  10:00:00,,,194293770.93747324,194293770.93747336 
 01/01  11:00:00,,,181374512.47222638,181374512.4722265 
 01/01  12:00:00,,,186484836.7467072,186484836.74670726 
 01/01  13:00:00,,,162979241.46293062,162979241.46293068 
 01/01  14:00:00,,,158545332.28032747,158545332.28032738 
 01/01  15:00:00,,,155954214.3504361,155954214.35043612 
 01/01  16:00:00,,,169708770.0308398,169708770.03083986 
 01/01  17:00:00,,,192171546.27132726,192171546.27132732 
 01/01  18:00:00,,,246474272.4843122,246474272.4843123 
 01/01  19:00:00,,,266674305.70748395,266674305.707484 
 01/01  20:00:00,,,263199965.81675673,263199965.81675678 
 01/01  21:00:00,,,250728830.67148045,250728830.67148048 
 01/01  22:00:00,,,218032453.96073717,218032453.96073723 
 01/01  23:00:00,,,189447920.3815799,189447920.38157994 
 01/01  24:00:00,,,137434927.5423262,137434927.54232633 
 01/02  01:00:00,,,108750180.44323906,108750180.44323899 
 01/02  02:00:00,,,87151744.09952897,87151744.09952891 
 01/02  03:00:00,,,99455692.5293408,99455692.52934074 
 01/02  04:00:00,,,85024296.43106297,85024296.43106289 
 01/02  05:00:00,,,88412689.80616441,88412689.80616432 
 01/02  06:00:00,,,137969298.72617576,137969298.72617573 
 01/02  07:00:00,,,201498357.85876226,201498357.85876232 
 01/02  08:00:00,,,216032475.23905444,216032475.2390545 
 01/02  09:00:00,,,205324925.5091035,205324925.50910363 
 01/02  10:00:00,,,193002203.84811568,193002203.84811577 
 01/02  11:00:00,,,194577572.27248192,194577572.27248198 
 01/02  12:00:00,,,173867549.18294063,173867549.1829407 
 01/02  13:00:00,,,168544131.3797326,168544131.3797327 
 01/02  14:00:00,,,160638022.73019043,160638022.73019037 
 01/02  15:00:00,,,159116790.63041526,159116790.63041532 
 01/02  16:00:00,,,162345190.97155753,162345190.97155762 
 01/02  17:00:00,,,198113201.1081698,198113201.10816985 
 01/02  18:00:00,,,246016057.9962275,246016057.9962276 
 01/02  19:00:00,,,266957867.2982635,266957867.29826355 
 01/02  20:00:00,,,262329451.96734434,262329451.9673444 
 01/02  21:00:00,,,248998639.6296528,248998639.62965298 
 01/02  22:00:00,,,218211350.27728134,218211350.2772814 
 01/02  23:00:00,,,187482237.74036884,187482237.7403689 
 01/02  24:00:00,,,139180845.2540735,139180845.25407356 
 01/03  01:00:00,,,108069114.28182265,108069114.28182258 
 01/03  02:00:00,,,88003531.75520617,88003531.7552061 
 01/03  03:00:00,,,87909924.29043457,87909924.29043452 
 01/03  04:00:00,,,96464490.78656076,96464490.78656071 
 01/03  05:00:00,,,90561581.89305152,90561581.89305143 
 01/03  06:00:00,,,125742100.95313257,125742100.95313251 
 01/03  07:00:00,,,210765850.53065148,210765850.53065145 
 01/03  08:00:00,,,219180813.42866504,219180813.42866516 
 01/03  09:00:00,,,206172487.7419967,206172487.74199682 
 01/03  10:00:00,,,203938291.2521008,203938291.25210088 
 01/03  11:00:00,,,196333620.04873952,196333620.0487396 
 01/03  12:00:00,,,178911769.34014001,178911769.3401401 
 01/03  13:00:00,,,172657282.29047847,172657282.2904786 
 01/03  14:00:00,,,165588416.49148428,165588416.4914844 
 01/03  15:00:00,,,159902231.40770155,159902231.40770164 
 01/03  16:00:00,,,159965003.57208386,159965003.57208395 
 01/03  17:00:00,,,203575853.38441315,203575853.3844132 
 01/03  18:00:00,,,256835896.27730033,256835896.27730042 
 01/03  19:00:00,,,266639071.26438135,266639071.2643814 
 01/03  20:00:00,,,258504725.58224273,258504725.58224282 
 01/03  21:00:00,,,239230836.72068796,239230836.72068802 
 01/03  22:00:00,,,229557202.14404282,229557202.14404297 
 01/03  23:00:00,,,184871316.67350262,184871316.67350268 
 01/03  24:00:00,,,142269244.39893493,142269244.39893496 
 01/04  01:00:00,,,99914476.34913954,99914476.34913947 
 01/04  02:00:00,,,100293781.30877952,100293781.30877945 
 01/04  03:00:00,,,83920740.63734913,83920740.63734905 
 01/04  04:00:00,,,102069901.64711761,102069901.64711757 
 01/04  05:00:00,,,87413513.36552574,87413513.36552565 
 01/04  06:00:00,,,126857263.07845923,126857263.07845916 
 01/04  07:00:00,,,207160994.84932357,207160994.84932363 
 01/04  08:00:00,,,227892032.1267027,227892032.12670285 
 01/04  09:00:00,,,210316074.25217202,210316074.2521721 
 01/04  10:00:00,,,200405213.93718326,200405213.93718335 
 01/04  11:00:00,,,199157032.049855,199157032.04985505 
 01/04  12:00:00,,,179000423.5357811,179000423.53578115 
 01/04  13:00:00,,,175167193.2233047,175167193.2233048 
 01/04  14:00:00,,,165630873.75271988,165630873.75271997 
 01/04  15:00:00,,,149267975.78459522,149267975.7845953 
 01/04  16:00:00,,,170865060.87743175,170865060.87743184 
 01/04  17:00:00,,,203287970.79121214,203287970.79121217 
 01/04  18:00:00,,,254265646.388636,254265646.38863605 
 01/04  19:00:00,,,270758507.8596156,270758507.8596157 
 01/04  20:00:00,,,258423004.07169014,258423004.0716902 
 01/04  21:00:00,,,239322085.36067936,239322085.36067948 
 01/04  22:00:00,,,228740955.90451205,228740955.90451217 
 01/04  23:00:00,,,185310660.2817139,185310660.281714 
 01/04  24:00:00,,,142967926.41534498,142967926.415345 
 01/05  01:00:00,,,97213806.52991644,97213806.52991638 
 01/05  02:00:00,,,106917705.81443664,106917705.81443657 
 01/05  03:00:00,,,84429375.93262205,84429375.93262199 
 01/05  04:00:00,,,99014688.15379,99014688.15378991 
 01/05  05:00:00,,,91022561.22272411,91022561.22272405 
 01/05  06:00:00,,,126807661.05240665,126807661.0524066 
 01/05  07:00:00,,,203284615.9386079,203284615.93860796 
 01/05  08:00:00,,,230792464.72970343,230792464.72970355 
 01/05  09:00:00,,,209899104.9719301,209899104.97193018 
 01/05  10:00:00,,,199828008.03070244,199828008.03070253 
 01/05  11:00:00,,,198344481.09589282,198344481.09589285 
 01/05  12:00:00,,,179676986.81502628,179676986.8150264 
 01/05  13:00:00,,,173163565.6198159,173163565.61981598 
 01/05  14:00:00,,,166321017.04614705,166321017.04614714 
 01/05  15:00:00,,,147837563.57848045,147837563.5784805 
 01/05  16:00:00,,,172137505.9364412,172137505.93644127 
 01/05  17:00:00,,,201362752.79430255,201362752.79430264 
 01/05  18:00:00,,,254591418.1873396,254591418.18733972 
 01/05  19:00:00,,,268128263.26582423,268128263.26582432 
 01/05  20:00:00,,,257106068.52562928,257106068.52562934 
 01/05  21:00:00,,,240287474.35132432,240287474.35132438 
 01/05  22:00:00,,,221528222.6914947,221528222.69149476 
 01/05  23:00:00,,,184477679.88316843,184477679.88316852 
 01/05  24:00:00,,,148228806.00006682,148228806.00006685 
 01/06  01:00:00,,,97064824.66656145,97064824.6665614 
 01/06  02:00:00,,,104806130.33379668,104806130.33379659 
 01/06  03:00:00,,,85438477.40452668,85438477.4045266 
 01/06  04:00:00,,,90378469.45725714,90378469.45725705 
 01/06  05:00:00,,,98733866.56927815,98733866.56927805 
 01/06  06:00:00,,,126758478.01574744,126758478.01574738 
 01/06  07:00:00,,,200979169.88433158,200979169.8843316 
 01/06  08:00:00,,,231655502.87542707,231655502.87542707 
 01/06  09:00:00,,,209222217.4076201,209222217.4076202 
 01/06  10:00:00,,,202598231.59599715,202598231.5959972 
 01/06  11:00:00,,,196605472.89064115,196605472.8906412 
 01/06  12:00:00,,,179083203.2530857,179083203.25308576 
 01/06  13:00:00,,,172757506.85467213,172757506.85467222 
 01/06  14:00:00,,,164004240.5438713,164004240.54387137 
 01/06  15:00:00,,,149113740.23940215,149113740.23940226 
 01/06  16:00:00,,,169836052.90998718,169836052.9099872 
 01/06  17:00:00,,,202741512.18413535,202741512.18413544 
 01/06  18:00:00,,,253341221.8521213,253341221.85212138 
 01/06  19:00:00,,,267943683.1604484,267943683.16044846 
 01/06  20:00:00,,,254850435.2416795,254850435.24167952 
 01/06  21:00:00,,,242974192.6163837,242974192.61638376 
 01/06  22:00:00,,,217390107.41062593,217390107.41062602 
 01/06  23:00:00,,,183897185.77233094,183897185.77233094 
 01/06  24:00:00,,,151409059.43114585,151409059.4311459 
 01/07  01:00:00,,,96966716.38001972,96966716.38001965 
 01/07  02:00:00,,,103034653.06647018,103034653.06647012 
 01/07  03:00:00,,,85959703.1826701,85959703.18267004 
 01/07  04:00:00,,,87669740.12966655,87669740.1296665 
 01/07  05:00:00,,,100856824.45114683,100856824.45114675 
 01/07  06:00:00,,,126361488.89522672,126361488.89522661 
 01/07  07:00:00,,,200982086.80740932,200982086.80740932 
 01/07  08:00:00,,,230168728.65790766,230168728.65790766 
 01/07  09:00:00,,,205222574.331492,205222574.3314921 
 01/07  10:00:00,,,197567409.59734294,197567409.597343 
 01/07  11:00:00,,,193047975.33774704,193047975.33774716 
 01/07  12:00:00,,,178224924.53828472,178224924.5382848 
 01/07  13:00:00,,,171839931.11168143,171839931.11168152 
 01/07  14:00:00,,,159261325.7421166,159261325.74211657 
