Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/01  01:00:00,,,5325035.6500713,21445406.177394528 
 01/01  02:00:00,,,5325035.6500713,21445406.177394528 
 01/01  03:00:00,,,5325035.6500713,21445406.177394528 
 01/01  04:00:00,,,5325035.6500713,21445406.177394528 
 01/01  05:00:00,,,5325035.6500713,21445406.177394528 
 01/01  06:00:00,,,5325035.6500713,21445406.177394528 
 01/01  07:00:00,,,5325035.6500713,21445406.177394528 
 01/01  08:00:00,,,5325035.6500713,21445406.177394528 
 01/01  09:00:00,,,5325035.6500713,21445406.177394528 
 01/01  10:00:00,,,5325035.6500713,21445406.177394528 
 01/01  11:00:00,,,5325035.6500713,21445406.177394528 
 01/01  12:00:00,,,5325035.6500713,21445406.177394528 
 01/01  13:00:00,,,5325035.6500713,21445406.177394528 
 01/01  14:00:00,,,5325035.6500713,21445406.177394528 
 01/01  15:00:00,,,5325035.6500713,21445406.177394528 
 01/01  16:00:00,,,5325035.6500713,21445406.177394528 
 01/01  17:00:00,,,5325035.6500713,21445406.177394528 
 01/01  18:00:00,,,5325035.6500713,21445406.177394528 
 01/01  19:00:00,,,5325035.6500713,21445406.177394528 
 01/01  20:00:00,,,5325035.6500713,21445406.177394528 
 01/01  21:00:00,,,5325035.6500713,21445406.177394528 
 01/01  22:00:00,,,5325035.6500713,21445406.177394528 
 01/01  23:00:00,,,5325035.6500713,21445406.177394528 
 01/01  24:00:00,,,5325035.6500713,21445406.177394528 
 01/02  01:00:00,,,5325035.6500713,21445406.177394528 
 01/02  02:00:00,,,5325035.6500713,21445406.177394528 
 01/02  03:00:00,,,5325035.6500713,21445406.177394528 
 01/02  04:00:00,,,5325035.6500713,21445406.177394528 
 01/02  05:00:00,,,5325035.6500713,21445406.177394528 
 01/02  06:00:00,,,5325035.6500713,21445406.177394528 
 01/02  07:00:00,,,5325035.6500713,21445406.177394528 
 01/02  08:00:00,,,5325035.6500713,21445406.177394528 
 01/02  09:00:00,,,46350212.538795166,61044502.29644997 
 01/02  10:00:00,,,54351892.63386309,61044502.29644997 
 01/02  11:00:00,,,54158178.131249845,61531366.29644997 
 01/02  12:00:00,,,54679226.06777396,61531366.29644997 
 01/02  13:00:00,,,53490822.35544467,61531366.29644997 
 01/02  14:00:00,,,53718842.724029064,61044502.29644997 
 01/02  15:00:00,,,55301199.39363143,61044502.29644997 
 01/02  16:00:00,,,57112584.55452331,60801070.29644997 
 01/02  17:00:00,,,60841261.701749675,60801070.29644997 
 01/02  18:00:00,,,84823454.25249591,24846969.47763946 
 01/02  19:00:00,,,91376905.356,24846969.47763946 
